milliseconds,A0,B0,C0,x1,x2,x3,x4,x5,x6,x7
0,0.4615385,0.1754386,1.174,0.09797558186358156,0.007520091566877684,0.019224964742353513,0.001709375892132827,0.3426285775019321,0.0665241747852751,1.1472549436907689
100,0.4615385,0.1754386,1.174,0.09882340563417846,0.007764382947411582,0.01965251115590922,0.0017349031194246237,0.3413276800904877,0.0653810051795607,1.1465831058966791
200,0.4615385,0.1754386,1.174,0.09964786623208091,0.008010619097660114,0.0200805807382662,0.0017596141070581046,0.3400504389225948,0.06426088645614277,1.1459088001640736
300,0.4615385,0.1754386,1.174,0.10044943060442475,0.008258745981369223,0.02050913744247977,0.0017835080595542856,0.3387964238935412,0.06316340729509745,1.145232116576151
400,0.4615385,0.1754386,1.174,0.10122875585573328,0.008508691818378766,0.020938138714284567,0.0018065904557606597,0.33756501497422153,0.06208797141436664,1.1445531694673365
500,0.4615385,0.1754386,1.174,0.10198637022935861,0.00876039838059362,0.021367550289302095,0.0018288666412645928,0.33635571284007476,0.06103409810751859,1.1438720513301042
600,0.4615385,0.1754386,1.174,0.10272282625435693,0.00901380433697071,0.021797336228266365,0.0018503428765437352,0.335167994640833,0.06000128365558489,1.1431888594347628
700,0.4615385,0.1754386,1.174,0.10343871153062208,0.009268843974509115,0.02222745820483622,0.0018710265914705121,0.3340013036730712,0.05898899131192779,1.1425036978206544
800,0.4615385,0.1754386,1.174,0.10413458715632411,0.009525453997537332,0.022657879510958157,0.0018909257507158147,0.33285510758200193,0.05799670734470693,1.1418166664915044
900,0.4615385,0.1754386,1.174,0.10481098657719119,0.009783573698971355,0.023088565139326465,0.0019100487784166965,0.3317288995050657,0.05702394216700406,1.1411278611617022
1000,0.4615385,0.1754386,1.174,0.10546842013146705,0.010043144502892964,0.023519481501401884,0.0019284045465406412,0.33062219382059044,0.0560702262725587,1.140437373995705
1100,0.4615385,0.1754386,1.174,0.10610737078330403,0.010304110326077531,0.023950596684898885,0.0019460025268975894,0.3295345300048995,0.05513511383682326,1.1397452929890235
1200,0.4615385,0.1754386,1.174,0.10672833090189074,0.010566414222781605,0.024381878201364934,0.001962851997869731,0.3284654388988746,0.05421815087958819,1.1390517075758533
1300,0.4615385,0.1754386,1.174,0.10733174693369067,0.010830003452298976,0.02481329639590971,0.0019789632433683006,0.3274144934270313,0.05331892312727375,1.1383567001517911
1400,0.4615385,0.1754386,1.174,0.10791808631782757,0.011094823351499083,0.025244820319234945,0.001994346090469101,0.3263812472724684,0.052436998149735146,1.1376603563292658
1500,0.4615385,0.1754386,1.174,0.10848777089847184,0.011360823496148316,0.025676421858975382,0.002009011305128146,0.32536529593742464,0.051571982995123555,1.1369627546448762
1600,0.4615385,0.1754386,1.174,0.10904122878559137,0.011627952861241145,0.0261080725075537,0.0020229695451052503,0.32436622916174973,0.05072347926295698,1.136263974631205
1700,0.4615385,0.1754386,1.174,0.10957886438795474,0.011896162755258833,0.02653974527640467,0.0020362318038148535,0.32338365853182577,0.049891109249156726,1.1355640919683365
1800,0.4615385,0.1754386,1.174,0.11010107016230837,0.012165405560901775,0.026971413908773348,0.0020488093650951607,0.32241720656382317,0.049074505546599534,1.1348631805303249
1900,0.4615385,0.1754386,1.174,0.11060823547656431,0.012435634249731112,0.027403052440796452,0.002060713212134579,0.32146649887050466,0.048273303849435414,1.1341613133094723
2000,0.4615385,0.1754386,1.174,0.11110072941877451,0.012706803577189379,0.027834636137549686,0.0020719548705067196,0.3205311795731691,0.04748715726302267,1.133458560285261
2100,0.4615385,0.1754386,1.174,0.11157890506386958,0.012978869777170823,0.028266141257774925,0.002082546209497049,0.31961090746885845,0.046715732739965495,1.132754988965054
2200,0.4615385,0.1754386,1.174,0.11204311173442809,0.013251789689579836,0.02869754437649232,0.002092498864733117,0.3187053450243465,0.04595870084652584,1.1320506659339278
2300,0.4615385,0.1754386,1.174,0.11249370430747441,0.013525520091195018,0.02912882186750945,0.0021018238080945575,0.31781415001692165,0.045215727985141466,1.1313456580412955
2400,0.4615385,0.1754386,1.174,0.11293099655494783,0.013800021037907164,0.029559952491875787,0.0021105335187561513,0.31693701743442027,0.044486515369632704,1.130640026470217
2500,0.4615385,0.1754386,1.174,0.11335530002023024,0.014075253079980438,0.029990915241193187,0.0021186401742837513,0.3160736445642928,0.04377076655122182,1.1299338316788263
2600,0.4615385,0.1754386,1.174,0.11376694471385945,0.014351175848324063,0.03042168821520086,0.002126154595954736,0.315223712474985,0.04306817024590701,1.129227135936475
2700,0.4615385,0.1754386,1.174,0.11416622569160012,0.014627751762566895,0.03085225154105581,0.0021330888927032212,0.3143869338746409,0.04237844476042654,1.1285199966963773
2800,0.4615385,0.1754386,1.174,0.11455342861715061,0.014904944256721947,0.031282585976439965,0.0021394551959767407,0.3135630302104327,0.04170131673417397,1.127812469766838
2900,0.4615385,0.1754386,1.174,0.11492883931035891,0.015182717113496672,0.03171267238639232,0.0021452651890994682,0.31275172311414934,0.04103651319794548,1.127104610500111
3000,0.4615385,0.1754386,1.174,0.11529274696445863,0.015461034238345845,0.03214249156624595,0.0021505299497690165,0.31195273151952646,0.0403837588976575,1.126396474195408
3100,0.4615385,0.1754386,1.174,0.11564541182402903,0.015739861916204582,0.03257202601418627,0.0021552615410819066,0.31116580062070276,0.03974280317760258,1.1256881120696092
3200,0.4615385,0.1754386,1.174,0.11598709283809168,0.016019166880742123,0.03300125841474021,0.002159471650332941,0.3103906770968352,0.03911339698050032,1.1249795747045177
3300,0.4615385,0.1754386,1.174,0.11631805394873442,0.016298915808654092,0.03343017127246261,0.0021631713537280167,0.309627103425075,0.03849528753515546,1.1242709129188833
3400,0.4615385,0.1754386,1.174,0.1166385401234781,0.01657907710979863,0.03385874826388987,0.0021663721660959176,0.3088748394465361,0.037888238434531436,1.1235621746263114
3500,0.4615385,0.1754386,1.174,0.11694878938756983,0.01685962002850761,0.03428697355882866,0.002169085513909283,0.30813365153969224,0.037292019556103985,1.1228534064126636
3600,0.4615385,0.1754386,1.174,0.11724903696998742,0.017140514306435033,0.03471483157749791,0.0021713225850052797,0.30740330886750944,0.03670640355356698,1.1221446541160671
3700,0.4615385,0.1754386,1.174,0.11753951675161044,0.017421730053595753,0.035142306902037235,0.0021730942888448053,0.3066835820575075,0.0361311646171042,1.1214359630443669
3800,0.4615385,0.1754386,1.174,0.11782044597437949,0.017703239006382373,0.03556938517695638,0.0021744117941625294,0.30597425705450154,0.03556609143091308,1.1207273758166614
3900,0.4615385,0.1754386,1.174,0.11809203847787682,0.017985013438557646,0.03599605232965738,0.0021752860635478755,0.30527512312891797,0.03501097595646979,1.1200189342317848
4000,0.4615385,0.1754386,1.174,0.11835451149405042,0.018267025554411488,0.036422294153332216,0.002175727669579494,0.3045859666830379,0.0344656076123791,1.119310680292256
4100,0.4615385,0.1754386,1.174,0.11860806725346598,0.0185492490870409,0.03684809742029753,0.002175747343762751,0.3039065879824737,0.03392978897196762,1.1186026534926614
4200,0.4615385,0.1754386,1.174,0.11885290262885063,0.01883165846039773,0.03727344929829127,0.002175355688730706,0.3032367923841274,0.03340332753329022,1.1178948922413108
4300,0.4615385,0.1754386,1.174,0.11908921257696566,0.01911422847956361,0.03769833713822646,0.002174563087848108,0.3025763871969598,0.03288603276777452,1.11718743438221
4400,0.4615385,0.1754386,1.174,0.11931719140121357,0.01939693421438545,0.03812274839532171,0.0021733796752271446,0.30192518052823764,0.032377715033946694,1.1164803173902929
4500,0.4615385,0.1754386,1.174,0.11953701917610005,0.019679752221179157,0.03854667146627741,0.002171815692181297,0.3012829936654413,0.031878197218358204,1.1157735763125434
4600,0.4615385,0.1754386,1.174,0.11974887364573111,0.01996265947194787,0.03897009495551926,0.002169881174805665,0.30064965022394396,0.03138730453270969,1.1150672455725328
4700,0.4615385,0.1754386,1.174,0.11995293593207715,0.020245632803889507,0.03939300731084599,0.0021675858463945687,0.30002497091068225,0.030904859571244205,1.1143613598852644
4800,0.4615385,0.1754386,1.174,0.12014937446162754,0.020528650432168026,0.03981539783686461,0.0021649394632683367,0.2994087882382395,0.030430696179667757,1.1136559517309674
4900,0.4615385,0.1754386,1.174,0.12033835373161414,0.020811691124864844,0.040237256142274115,0.002161951626163227,0.29880093849994854,0.029964651891194558,1.112951052732861
5000,0.4615385,0.1754386,1.174,0.12052003667131972,0.02109473396619067,0.040658571986376776,0.002158631746058889,0.2982012595962446,0.02950656587037183,1.1122466940474325
