milliseconds,alpha2_macroglobulin,alpha1_antitrypsin,alpha2_antiplasmin,heparin_cofactor2,ProteinC_Inhibitor,C1_inhibitor,ProteinS_inhibitor,Phospholipid,VIIa_TF,VII_TF,TF,VIIa,VII,IXa,IX,Xa,X,IIa,II,fibrin,fibrinogen,VIIIa,VIII,Va,V,XIa,XI,AT_III,TFPI,Xa_TFPI,APC,PC
0,3000.0,40000.0,1100.0,1400.0,88.0,1700.0,346.0,7.5e-05,1.1988809189448967e-05,0.0034621711581444615,8.99914642533177e-05,0.10040896644963233,9.994681031502912,0.0015378395822500876,89.99845804380891,0.0013276859849502374,169.92585820757463,0.0067193063274376885,1399.7492251331207,643.9542613455894,6956.0380312232355,0.0023547473646806415,0.6682996622546185,0.0,0.0,2.126425338536562e-07,29.99999148471333,3399.795697277146,2.4936700399232157,0.0048987387875929975,4.6196270758767345e-05,59.99984818451529
100,3000.0,40000.0,1100.0,1400.0,88.0,1700.0,346.0,7.5e-05,1.1976095308120969e-05,0.0034591335346092654,8.997242829106751e-05,0.10041091219041426,9.994679653368646,0.0015448735859350158,89.9984545427358,0.001326588484034928,169.9254501612706,0.00671684612887857,1399.7485306406818,644.5184783880085,6955.145176783755,0.0023545994816250846,0.6681516260847998,0.0,0.0,2.124239630415545e-07,29.999991466836768,3399.795402990247,2.4936631676324996,0.004904663013922275,4.618793417709195e-05,59.99984821294785
200,3000.0,40000.0,1100.0,1400.0,88.0,1700.0,346.0,7.5e-05,1.1967612008734826e-05,0.0034546491145696517,8.986779994649348e-05,0.10041229802111529,9.99467678046201,0.001545477901637331,89.99845287278774,0.001325416667840502,169.92541785820373,0.006710941315254487,1399.7478676437986,647.6183598990357,6954.728638977298,0.002352358865008624,0.6680359582854223,0.0,0.0,2.1238460671199406e-07,29.999991442917135,3399.794995687722,2.493655235357434,0.00490768541767891,4.617659492808576e-05,59.99984752590771
300,3000.0,40000.0,1100.0,1400.0,88.0,1700.0,346.0,7.5e-05,1.1950334844753308e-05,0.0034556146900639293,8.976098305167051e-05,0.10041335231072483,9.994674813495827,0.001549929443047855,89.998446509894,0.0013245656452358092,169.9253072418936,0.006702979797267034,1399.746607495567,647.1299567152287,6952.4783632137105,0.0023480774561011096,0.6680247152065574,0.0,0.0,2.1200958008304628e-07,29.9999914167372,3399.794061244389,2.4936373426524803,0.004912478669298297,4.6166453647237835e-05,59.99984696264295
400,3000.0,40000.0,1100.0,1400.0,88.0,1700.0,346.0,7.5e-05,1.1942127778465238e-05,0.0034499323304422644,8.966071887652425e-05,0.10041441356471878,9.994674250276402,0.0015523722564856773,89.9984443216479,0.0013233041036647371,169.92512174517717,0.006702873378888558,1399.746336791581,650.4712537556903,6950.225885291677,0.0023476301852678274,0.6678898333221388,0.0,0.0,2.1181513890322937e-07,29.99999136838203,3399.7937253694554,2.493637502272784,0.004916740854408594,4.6157223490940685e-05,59.99984707972932
500,3000.0,40000.0,1100.0,1400.0,88.0,1700.0,346.0,7.5e-05,1.1924376809769127e-05,0.00344471099047199,8.955767384303344e-05,0.10041584980530116,9.994673316345095,0.0015572383462656445,89.99844251605249,0.0013234623325301786,169.9249780864947,0.006694362691770266,1399.7453239502063,650.5689267401267,6949.78406795474,0.002344348350473497,0.6678504348975037,0.0,0.0,2.1174690823715028e-07,29.99999134608026,3399.793510277701,2.4936190554829674,0.004932778325820848,4.614963766147858e-05,59.99984622465519
600,3000.0,40000.0,1100.0,1400.0,88.0,1700.0,346.0,7.5e-05,1.1916695877013723e-05,0.0034433057057425475,8.954158123746834e-05,0.10041868710326371,9.994671481855914,0.001562008543065864,89.99843621329221,0.0013209745285091736,169.92477874587777,0.006689595888799477,1399.7451854532062,653.7049506482509,6947.37028657172,0.0023438935224095693,0.6677235266251216,0.0,0.0,2.1152313931815043e-07,29.99999132742746,3399.7931337298337,2.4936059850202756,0.004932696660332306,4.613825111202626e-05,59.999845835419215
700,3000.0,40000.0,1100.0,1400.0,88.0,1700.0,346.0,7.5e-05,1.1915441472087154e-05,0.0034415145501181287,8.947784190409113e-05,0.1004195108731009,9.99467104011048,0.001567911276985519,89.99843237680328,0.0013205708433535167,169.92453520318745,0.00668449139709206,1399.7447428561995,654.472718993344,6945.3836550794695,0.0023391459386377135,0.6676595510911011,0.0,0.0,2.114647526088178e-07,29.999991327184958,3399.7923203205182,2.4936052092473755,0.0049400339557481325,4.612697242761791e-05,59.99984566235406
800,3000.0,40000.0,1100.0,1400.0,88.0,1700.0,346.0,7.5e-05,1.1898027428682694e-05,0.0034393548488531023,8.927171207886318e-05,0.10042115343933262,9.994668437647482,0.0015701878527318333,89.99843069544467,0.0013190012986108567,169.9242641011911,0.006677108565444224,1399.7438548400353,654.8683520842203,6942.911986372517,0.0023379746990471154,0.6676651723728022,0.0,0.0,2.112110202586309e-07,29.999991311253332,3399.7919707683063,2.493591395637493,0.004954879944885714,4.6118019565469383e-05,59.999845017573755
900,3000.0,40000.0,1100.0,1400.0,88.0,1700.0,346.0,7.5e-05,1.1875871741053947e-05,0.0034343701920683278,8.927371423315493e-05,0.10042203512391842,9.994666087792252,0.0015707777175417738,89.99842721204388,0.0013189555777783021,169.92414656051983,0.006677070261502177,1399.743025353322,657.3627167856959,6943.064037153093,0.0023355509190395364,0.6675719294439023,0.0,0.0,2.1115653045904398e-07,29.999991269142924,3399.791302837222,2.493570514846374,0.004963174091770931,4.610474166910292e-05,59.999845154408504
1000,3000.0,40000.0,1100.0,1400.0,88.0,1700.0,346.0,7.5e-05,1.1869803351443705e-05,0.003432522753069067,8.916407370054949e-05,0.10042341397995047,9.994665095123828,0.0015766201750989216,89.99842329148814,0.0013180000808247492,169.92406580547583,0.006669999242634344,1399.7424434356449,660.2631659171814,6941.685515506028,0.002335299695301991,0.6674767630167093,0.0,0.0,2.1083235070975492e-07,29.999991267697826,3399.7904572807847,2.493571257150334,0.004960863951984088,4.60923214275379e-05,59.99984471231791
1100,3000.0,40000.0,1100.0,1400.0,88.0,1700.0,346.0,7.5e-05,1.1853303816756248e-05,0.0034249902513789317,8.906012190454579e-05,0.10042496449938454,9.99466429677725,0.0015812200998106115,89.99842278795106,0.0013167311804279766,169.9239200627446,0.006666007361858489,1399.7416890819973,660.5024117477001,6939.105404908075,0.002333528544057333,0.6673928612419988,0.0,0.0,2.108121595879119e-07,29.999991220610305,3399.7905199503293,2.49355000688585,0.004973014396292153,4.608174090049733e-05,59.99984421625814
1200,3000.0,40000.0,1100.0,1400.0,88.0,1700.0,346.0,7.5e-05,1.1845444725103727e-05,0.0034243059963867594,8.898668843990894e-05,0.10042685798833767,9.99466223695804,0.0015838869212886062,89.9984156636659,0.0013157425199185242,169.923719918782,0.0066619154017508566,1399.7408906613496,661.4549615202906,6938.2165745983475,0.0023292689714590952,0.6672584566996229,0.0,0.0,2.1045646223438984e-07,29.999991208931636,3399.7898854195087,2.493543848285861,0.004984861986987153,4.6069819251818005e-05,59.999843658524
1300,3000.0,40000.0,1100.0,1400.0,88.0,1700.0,346.0,7.5e-05,1.1831348560603633e-05,0.003419382542244256,8.895047029748532e-05,0.10042862363275543,9.99466055684529,0.0015888045175028443,89.99841120045983,0.0013145984079706392,169.92339580762808,0.0066512789086125195,1399.740669452791,663.3424738616264,6935.984532500959,0.0023288343960275277,0.6671774672820503,0.0,0.0,2.103483461768206e-07,29.999991174577914,3399.7894684919647,2.4935286616790955,0.004982955855872669,4.605739240408057e-05,59.99984321167689
1400,3000.0,40000.0,1100.0,1400.0,88.0,1700.0,346.0,7.5e-05,1.183348079835602e-05,0.0034194575951246265,8.883669134649298e-05,0.10042873501578611,9.994658592108312,0.0015917783932297071,89.99840823220653,0.0013136818534657264,169.92331392909816,0.006646163454517373,1399.7396669306127,666.4589522168766,6935.39760364659,0.002326380339066995,0.6670981037202632,0.0,0.0,2.1027580267046977e-07,29.999991153151388,3399.788617580423,2.4935256725120603,0.0049942945442905924,4.604843583216387e-05,59.9998429358734
1500,3000.0,40000.0,1100.0,1400.0,88.0,1700.0,346.0,7.5e-05,1.18085741689619e-05,0.0034162334974196084,8.878266467657275e-05,0.1004299957832851,9.994658032596062,0.0015951422101187736,89.99840685420988,0.0013116391081674278,169.92313739424023,0.00664536927699304,1399.7396679322717,666.3167889587448,6933.78175331202,0.0023230723751314127,0.6670109449754621,0.0,0.0,2.101420349100521e-07,29.999991142933236,3399.788411245524,2.4935183034551027,0.005003097784899063,4.603446605804059e-05,59.999842566234854
