miliseconds,alpha2_macroglobulin,alpha1_antitrypsin,alpha2_antiplasmin,heparin_cofactor2,ProteinC_Inhibitor,C1_inhibitor,ProteinS_inhibitor,Phospholipid,VIIa_TF,VII_TF,TF,VIIa,VII,IXa,IX,Xa,X,IIa,II,fibrin,fibrinogen,VIIIa,VIII,Va,V,XIa,XI,AT_III,TFPI,Xa_TFPI,APC,PC
1000,3000.0,40000.0,1100.0,1400.0,88.0,1700.0,346.0,7.5e-05,1.3072483989398682e-05,0.0037730565857833683,9.796623804695642e-05,0.10028021163898962,9.994816253619698,0.0011991429921070658,89.99880338128519,0.0014271065414285836,169.94238113885697,0.0072173468974115335,1399.8077256703032,492.0111192591208,7107.425495523525,0.0025569862805620964,0.6757519787488422,0.0,0.0,2.2822455302678952e-07,29.99999353852617,3399.8454176200316,2.494789760282741,0.00410771599774808,4.570564268232121e-05,59.99988533630709
1100,3000.0,40000.0,1100.0,1400.0,88.0,1700.0,346.0,7.5e-05,1.3074875170501717e-05,0.003766934197980139,9.79226134038023e-05,0.10028267447685556,9.994814737809937,0.0012047199578506561,89.99879822683762,0.0014255033798909358,169.94209569527638,0.007214066670599546,1399.8067716743158,494.3121543188555,7104.729347820184,0.0025554594205828922,0.6756386877558583,0.0,0.0,2.2801919080868676e-07,29.999993522960015,3399.844255274311,2.4947694731872687,0.004118343938350361,4.572161893848032e-05,59.999884527909394
1200,3000.0,40000.0,1100.0,1400.0,88.0,1700.0,346.0,7.5e-05,1.3056954308736082e-05,0.003765617192839836,9.789207052511661e-05,0.10028350860149679,9.994814809194825,0.0012079611162256448,89.99879672810958,0.0014246190337843562,169.9418990875807,0.007205843929128748,1399.8063742714824,495.8970796390198,7103.423691852076,0.002551857265682747,0.6756131156167209,0.0,0.0,2.2806074010619385e-07,29.9999934759241,3399.844084264823,2.4947637547880506,0.004119883105359707,4.5752844576698364e-05,59.999884126337534
1300,3000.0,40000.0,1100.0,1400.0,88.0,1700.0,346.0,7.5e-05,1.3049848740635737e-05,0.00375987401893248,9.779962688656344e-05,0.10028547666292252,9.9948110882439,0.0012080686843292472,89.99878961442995,0.0014239802698801248,169.94169334311164,0.007207653614379356,1399.805576645101,498.76679277917003,7101.677365936598,0.002549322672496634,0.6755487994595605,0.0,0.0,2.2786315537218486e-07,29.99999346022728,3399.8431391796667,2.4947449611028802,0.004138071627666183,4.578777836577658e-05,59.999883476913055
1400,3000.0,40000.0,1100.0,1400.0,88.0,1700.0,346.0,7.5e-05,1.3026540312407271e-05,0.003757090710189482,9.765528776039891e-05,0.10028805998961667,9.994810394083139,0.0012133321999447156,89.99878813404507,0.001422856222891974,169.9415952785876,0.007195822247894376,1399.804347810568,499.21537613569643,7101.194570251942,0.002549835343573247,0.6754170853177346,0.0,0.0,2.2748168086402395e-07,29.99999343541255,3399.843089402271,2.4947360072582323,0.0041481642950754495,4.583405557330488e-05,59.99988341320981
1500,3000.0,40000.0,1100.0,1400.0,88.0,1700.0,346.0,7.5e-05,1.30195874311115e-05,0.0037565337355409604,9.753512595204218e-05,0.10028776908623152,9.994808838669595,0.0012209632216768156,89.99878314730702,0.0014207846142922304,169.94140661303032,0.007196797164373538,1399.8040030233185,502.63586967944923,7097.903404875109,0.0025464863846756873,0.6753188074980927,0.0,0.0,2.275170689584418e-07,29.999993416533613,3399.8421099567927,2.4947211159012257,0.004144490509654296,4.5833423227332595e-05,59.999882794366314
1600,3000.0,40000.0,1100.0,1400.0,88.0,1700.0,346.0,7.5e-05,1.3012393215943096e-05,0.0037493217009244195,9.744178300620224e-05,0.10028975013419425,9.994807801001695,0.0012192311872033176,89.99877618540171,0.0014194314459975994,169.94121715564702,0.007190045958039814,1399.8033162753918,504.4633774764308,7096.613360184439,0.002544382855642608,0.6752837267874572,0.0,0.0,2.273711080119329e-07,29.999993382215663,3399.8420468930685,2.4947097047993414,0.004163550501165256,4.583871689152247e-05,59.99988228177605
1700,3000.0,40000.0,1100.0,1400.0,88.0,1700.0,346.0,7.5e-05,1.3001579572075324e-05,0.0037454254198395075,9.744944410263281e-05,0.10029207808421874,9.994806298966317,0.0012235750714474365,89.99877453196096,0.0014193073209789423,169.9409698148846,0.007184544247214058,1399.8030229202052,505.0909141688568,7094.926201884481,0.0025402608641338976,0.6751829152314,0.0,0.0,2.270057685340476e-07,29.999993371619542,3399.840896278088,2.494695096434995,0.004172683587403222,4.58812695831697e-05,59.99988213619137
1800,3000.0,40000.0,1100.0,1400.0,88.0,1700.0,346.0,7.5e-05,1.2979473371995667e-05,0.0037416940550744245,9.724619185610931e-05,0.10029248540040975,9.994803213692027,0.0012297634583575113,89.99877021220398,0.0014178121827451253,169.94073692001808,0.007179742141667176,1399.80251868223,507.9627091641959,7094.092925779617,0.0025378822571860415,0.6750614074408456,0.0,0.0,2.2692981658125667e-07,29.99999333178706,3399.840994359091,2.494674600617075,0.004184990555366142,4.586759325654765e-05,59.999881675312395
1900,3000.0,40000.0,1100.0,1400.0,88.0,1700.0,346.0,7.5e-05,1.296189641676328e-05,0.003740837575395525,9.726373841143858e-05,0.10029398622164741,9.99480317835906,0.0012330088211319106,89.99876428962078,0.001416732396155382,169.9406277270307,0.0071736346493575295,1399.8013681903064,509.4938562236071,7091.8537943016545,0.0025367943714646284,0.6750728361647083,0.0,0.0,2.26814921581159e-07,29.99999330789008,3399.839682508471,2.4946501412607613,0.004197441660481471,4.59008931957159e-05,59.999881410827406
2000,3000.0,40000.0,1100.0,1400.0,88.0,1700.0,346.0,7.5e-05,1.2960422471897616e-05,0.0037341124404179655,9.709460175014064e-05,0.10029642085436614,9.994801747248555,0.0012348252804626292,89.99876360753638,0.0014157283112025117,169.94027994443087,0.007163445525085061,1399.8006408425251,510.6625741073413,7088.981476037332,0.0025362248469187236,0.6748660493820291,0.0,0.0,2.265987565214626e-07,29.999993313962648,3399.839361094081,2.4946466371248244,0.004195794948704876,4.591447901891117e-05,59.999880863934976
2100,3000.0,40000.0,1100.0,1400.0,88.0,1700.0,346.0,7.5e-05,1.2937219950474492e-05,0.00373388227050387,9.704571350013547e-05,0.10029831088281861,9.994799240721893,0.0012414890829767443,89.99875619997326,0.001414098815248606,169.94007911190465,0.007160585855518441,1399.8004049870299,512.3192113478561,7087.607326423737,0.0025330769683426426,0.6748628461190667,0.0,0.0,2.2626088389233358e-07,29.999993289486923,3399.8387532328366,2.494621031607097,0.004210726654493079,4.592199864323864e-05,59.99988047670723
2200,3000.0,40000.0,1100.0,1400.0,88.0,1700.0,346.0,7.5e-05,1.2935127203460675e-05,0.0037264963947124174,9.689971427992567e-05,0.10029922729333572,9.994798853599773,0.0012473081200998725,89.9987554660991,0.0014134002989610683,169.9398894829041,0.007152701262824414,1399.799657258157,512.6421712554696,7086.6971683018155,0.002528780975340677,0.67479370910738,0.0,0.0,2.2625965449835033e-07,29.999993239822757,3399.838175544747,2.4946187583616535,0.004217603341278297,4.600863577107319e-05,59.99988028555674
2300,3000.0,40000.0,1100.0,1400.0,88.0,1700.0,346.0,7.5e-05,1.2916581947349677e-05,0.003722873427749826,9.689552607751671e-05,0.100300334617754,9.994795614450917,0.0012518785259929576,89.99875157552802,0.001411512859278013,169.9399049743538,0.0071459857099621235,1399.7989828637506,516.8435274353783,7083.979176796704,0.0025293581866588145,0.6746510809200815,0.0,0.0,2.2604457656716938e-07,29.999993215926605,3399.8379563233857,2.4945987244311856,0.004233308147243923,4.595736688873901e-05,59.999879751610074
2400,3000.0,40000.0,1100.0,1400.0,88.0,1700.0,346.0,7.5e-05,1.2899304812619276e-05,0.0037200958743873343,9.670420006531607e-05,0.10030105629646573,9.994794856503926,0.0012543899924415815,89.99874422479687,0.0014104058350587624,169.9395308076528,0.00714566012310346,1399.7981576723446,516.6213708253861,7082.05418011987,0.0025244162845049615,0.674592679223211,0.0,0.0,2.2589825630055122e-07,29.99999320992683,3399.8376899306877,2.4945959455790385,0.004240206922416127,4.6011422358189584e-05,59.99987901594865
2500,3000.0,40000.0,1100.0,1400.0,88.0,1700.0,346.0,7.5e-05,1.2886093848835516e-05,0.00371869580928651,9.662210117356617e-05,0.10030327628111219,9.994792552841394,0.0012603592300767213,89.99874560845183,0.0014093831767446553,169.93934330315085,0.007138400907033181,1399.7970786225835,519.201095956863,7081.683603740575,0.0025239306948745305,0.6744721837235877,0.0,0.0,2.2578143426818915e-07,29.999993167728594,3399.8366490755293,2.494572787328454,0.004247008035640935,4.601415655334317e-05,59.999878862938594
2600,3000.0,40000.0,1100.0,1400.0,88.0,1700.0,346.0,7.5e-05,1.2870617654777004e-05,0.003714404493084935,9.660108490767606e-05,0.10030379984358959,9.99479293350369,0.0012601744162626207,89.99873783949015,0.0014078996599639314,169.9393017585634,0.007131300810733665,1399.7970442088442,520.551147257188,7079.950641729346,0.0025215497858775073,0.6743393907557891,0.0,0.0,2.255036474824206e-07,29.999993144422767,3399.835755851435,2.4945699068304013,0.00425408115719232,4.60633175813673e-05,59.99987853543581
2700,3000.0,40000.0,1100.0,1400.0,88.0,1700.0,346.0,7.5e-05,1.2857555613668737e-05,0.00371251510289004,9.650218790407317e-05,0.10030643770749409,9.994791132836468,0.0012629881223461374,89.9987322344041,0.0014072477570024524,169.93911431636593,0.0071259911381827724,1399.7962068221818,522.9231077567914,7078.614289179121,0.0025180915614959574,0.6743588723564706,0.0,0.0,2.2522338001148514e-07,29.99999312543725,3399.8359066773087,2.494545065039121,0.004270271894634399,4.603598940904504e-05,59.99987794905558
2800,3000.0,40000.0,1100.0,1400.0,88.0,1700.0,346.0,7.5e-05,1.2853545265198011e-05,0.0037070310811986007,9.64102842449035e-05,0.1003064100656688,9.994788348038782,0.0012697049921398353,89.99872799458656,0.0014069251741105162,169.93876821573832,0.007119899452554745,1399.7954088170884,523.8369857194094,7075.472053720593,0.0025163323688898375,0.6741821650630292,0.0,0.0,2.250574661042432e-07,29.999993124462915,3399.834822502287,2.494534554585735,0.004276982747445078,4.605611919701695e-05,59.99987767616749
2900,3000.0,40000.0,1100.0,1400.0,88.0,1700.0,346.0,7.5e-05,1.2845300005694196e-05,0.0037044496511780874,9.62773594199968e-05,0.10030824435386801,9.994788153873714,0.001272899869387219,89.9987263612749,0.0014056767196063743,169.93884573971565,0.0071151517749313735,1399.7951647160319,525.674962092412,7075.303418381259,0.002512586753776651,0.6741071742247509,0.0,0.0,2.2493378127976913e-07,29.99999310196638,3399.834437303768,2.4945347537148814,0.004295900690721796,4.605757401415228e-05,59.99987691749248
3000,3000.0,40000.0,1100.0,1400.0,88.0,1700.0,346.0,7.5e-05,1.2834869157906713e-05,0.003698677583871232,9.612704418371697e-05,0.10031083375937044,9.994787016022507,0.0012777911837495563,89.99872577123966,0.00140482319806115,169.93856517456814,0.007105048097413525,1399.7943212430937,527.0253458463699,7073.627769688367,0.00251329679723193,0.6740642785080414,0.0,0.0,2.2466006806464189e-07,29.99999306379176,3399.833944878019,2.4945041549370215,0.0042928990625721525,4.608391865289486e-05,59.99987677294873
3100,3000.0,40000.0,1100.0,1400.0,88.0,1700.0,346.0,7.5e-05,1.2816291907123245e-05,0.0036970949408743855,9.611074453108628e-05,0.10031257202704894,9.994783912769728,0.0012787426628057472,89.99871645695974,0.0014038421570193554,169.93820575541136,0.0071050351419892546,1399.7937282692783,528.8609199320067,7071.397629488469,0.0025100169412729345,0.6739935177055218,0.0,0.0,2.247041461021602e-07,29.9999930473254,3399.8335134171584,2.4945004791964434,0.004309746664029878,4.613185429291097e-05,59.99987618793885
3200,3000.0,40000.0,1100.0,1400.0,88.0,1700.0,346.0,7.5e-05,1.2810662171901205e-05,0.003693730935404589,9.606787685577473e-05,0.1003121587964789,9.994782565046854,0.0012849135782209329,89.99871394257636,0.0014025720325124408,169.93798979877747,0.007093422746714328,1399.7930466763014,532.0958987581871,7068.0727132469965,0.002507640831173782,0.6739107329826625,0.0,0.0,2.2437502186255132e-07,29.999993015076203,3399.833259621618,2.4944933407190675,0.004322104721944604,4.61449316862399e-05,59.9998757941039
3300,3000.0,40000.0,1100.0,1400.0,88.0,1700.0,346.0,7.5e-05,1.2796202335253887e-05,0.0036908932076302144,9.595244214207281e-05,0.10031496676712369,9.99478175269283,0.001290685218466898,89.99870908356625,0.0014007290425421832,169.93781740801845,0.007094165388080564,1399.7919161096038,533.3253984015324,7065.944355349732,0.002504790287860636,0.6737545154664283,0.0,0.0,2.243411578180298e-07,29.9999929995016,3399.8324281812834,2.4944662790670695,0.0043292912658355895,4.612308297056485e-05,59.99987536531911
3400,3000.0,40000.0,1100.0,1400.0,88.0,1700.0,346.0,7.5e-05,1.2783729957293571e-05,0.003689018467591783,9.589944089286808e-05,0.10031692713833724,9.994779475612216,0.0012934002838536898,89.99870697028804,0.001399386227295534,169.9377727026049,0.007084516045159132,1399.7912653952203,534.8393987549339,7066.332916540174,0.0025036486628718644,0.6737151536965397,0.0,0.0,2.2399718612237297e-07,29.999992962946106,3399.8317520075457,2.4944676077397245,0.00434101993323089,4.61211565518775e-05,59.99987494827543
3500,3000.0,40000.0,1100.0,1400.0,88.0,1700.0,346.0,7.5e-05,1.2773838835034179e-05,0.003684160220749481,9.567507880312855e-05,0.10031769238588238,9.99477804993251,0.0012987743434971152,89.99870176024986,0.0013979772356372997,169.93748174511202,0.00708094539403696,1399.7903704791572,536.5736294801386,7063.271477880602,0.0025010863538573094,0.673588991483625,0.0,0.0,2.238340236232995e-07,29.999992940407672,3399.831447263888,2.494436301359933,0.004342558308827315,4.6179720578211445e-05,59.999874392646035
3600,3000.0,40000.0,1100.0,1400.0,88.0,1700.0,346.0,7.5e-05,1.2748991003396155e-05,0.003680721648820988,9.559247139913926e-05,0.10031811865620163,9.994776630156844,0.0013019771609165016,89.99869810989256,0.001397211264917302,169.93725516682218,0.007076802102907495,1399.7903453864008,537.788477435358,7063.136203958139,0.0024963755760824633,0.6735829468480681,0.0,0.0,2.2358293064326248e-07,29.999992904498402,3399.8310306921494,2.4944364062267286,0.004363301908954987,4.615056584478066e-05,59.999874397173514
3700,3000.0,40000.0,1100.0,1400.0,88.0,1700.0,346.0,7.5e-05,1.2733612748483051e-05,0.003673882052549236,9.558673315504645e-05,0.10032056478413358,9.994775632659467,0.0013041166564138722,89.99869791240637,0.00139715728222455,169.93707306750326,0.007072133819610173,1399.7895180390485,538.9486482125435,7060.883117998926,0.0024970652455722684,0.6735309591582666,0.0,0.0,2.2347702888199328e-07,29.999992886217846,3399.8300253660536,2.4944257809327506,0.004369364125503582,4.61915141772642e-05,59.9998738376792
3800,3000.0,40000.0,1100.0,1400.0,88.0,1700.0,346.0,7.5e-05,1.2720269200394042e-05,0.003673769206331797,9.55152052794883e-05,0.10032136018432887,9.994773927596135,0.0013082813289450241,89.99869437684531,0.0013960472559954302,169.9369442863679,0.007067232759872317,1399.7887577808797,541.3806995557999,7059.721147463404,0.0024931432828028555,0.6734006811370373,0.0,0.0,2.2323179968154813e-07,29.99999288927454,3399.8298059673302,2.4944000037216125,0.004371767703589793,4.6223101308345625e-05,59.99987327180696
3900,3000.0,40000.0,1100.0,1400.0,88.0,1700.0,346.0,7.5e-05,1.2723144746942712e-05,0.0036716839244710932,9.53505355690433e-05,0.10032321675929748,9.994771649849458,0.0013102447571025227,89.99868739438139,0.0013945750557960875,169.9367237319339,0.007055641763622196,1399.788112537936,543.7657323280222,7057.9783388109345,0.0024906989270879675,0.6733054624359066,0.0,0.0,2.2329708612991303e-07,29.99999285017945,3399.82869149022,2.494389669892031,0.004377824662787722,4.623875309371279e-05,59.999873237701024
4000,3000.0,40000.0,1100.0,1400.0,88.0,1700.0,346.0,7.5e-05,1.2703949789872287e-05,0.0036677696024886453,9.521477331184567e-05,0.10032402200988468,9.994771620899735,0.0013145959128859014,89.99868327007097,0.001392883731523518,169.9365096392772,0.0070529425800343135,1399.7875964503824,543.8075146304243,7055.923219282565,0.0024877632602783714,0.6731870017078181,0.0,0.0,2.2289555039383215e-07,29.999992832022404,3399.8281436098187,2.49437431071711,0.004393737194303554,4.619553462652832e-05,59.999872565455746
4100,3000.0,40000.0,1100.0,1400.0,88.0,1700.0,346.0,7.5e-05,1.2701903496380919e-05,0.003661435318884354,9.52537762736495e-05,0.10032700991869588,9.994768464686189,0.0013197231332608677,89.99868037398397,0.0013923639685613372,169.93648405060412,0.007047041965671927,1399.7870866904266,546.5506883418014,7052.353237137876,0.002488123927825109,0.673163797691699,0.0,0.0,2.229370816307525e-07,29.999992791623832,3399.828097294008,2.4943791622930407,0.004401793250755113,4.626709141970669e-05,59.99987211374097
4200,3000.0,40000.0,1100.0,1400.0,88.0,1700.0,346.0,7.5e-05,1.268484145431255e-05,0.003660415893994679,9.515569150806543e-05,0.10032651414566501,9.994767137244853,0.001325330707510151,89.9986784711436,0.0013910008510335905,169.93612302411853,0.007043256195243571,1399.7859797186902,547.5892728611755,7051.08765497213,0.0024844973924554965,0.6730315823093922,0.0,0.0,2.227662455363024e-07,29.99999276730651,3399.8273634232296,2.494365967978819,0.004412073991726974,4.622580899653292e-05,59.99987165163115
4300,3000.0,40000.0,1100.0,1400.0,88.0,1700.0,346.0,7.5e-05,1.2676619320618313e-05,0.003653849211061436,9.502191239201917e-05,0.10032872746042135,9.994765104801719,0.0013265273631276684,89.9986743399239,0.0013900405266560295,169.9362090117032,0.007031089238150862,1399.785878872536,549.9318907529654,7049.986784136923,0.0024827245054595834,0.6728885248594157,0.0,0.0,2.2236400786955517e-07,29.99999274675954,3399.826598983734,2.49434649832566,0.004413188402106013,4.623862459907148e-05,59.99987150835456
4400,3000.0,40000.0,1100.0,1400.0,88.0,1700.0,346.0,7.5e-05,1.2657802501136265e-05,0.0036537705038664587,9.498143704406147e-05,0.10033083744798169,9.994765612972651,0.00132878914382552,89.99867010286782,0.001387884688153095,169.9359918653462,0.007025476116633309,1399.7847109587253,551.820928443688,7048.443630380198,0.0024790744371550022,0.6728402534254709,0.0,0.0,2.2214910652053634e-07,29.99999274936262,3399.826032615335,2.494328550330999,0.004433586992057587,4.6258294482306666e-05,59.999870753325446
4500,3000.0,40000.0,1100.0,1400.0,88.0,1700.0,346.0,7.5e-05,1.2648858821878137e-05,0.0036474154963604686,9.483879982038233e-05,0.10033164023084354,9.994762545139432,0.0013331808932425017,89.99866443043724,0.0013870375122164646,169.93563331057413,0.007024186424376897,1399.783688255462,554.1798227405862,7046.951353765418,0.002477595839629044,0.6727298425509998,0.0,0.0,2.2216214481144647e-07,29.999992712462642,3399.8254452725496,2.494315324449463,0.004439259817137561,4.626510405885287e-05,59.999870696002596
4600,3000.0,40000.0,1100.0,1400.0,88.0,1700.0,346.0,7.5e-05,1.2637585811121442e-05,0.003644831361302366,9.478340134020973e-05,0.10033327465842089,9.99476093171212,0.0013366900914381571,89.99866210785446,0.0013872376461635484,169.93559362815304,0.007019586799149757,1399.7839169027577,554.1131423314204,7046.276242184786,0.0024740173239932326,0.6726495059217277,0.0,0.0,2.219975745525781e-07,29.999992696841097,3399.8250431073648,2.494307107303686,0.004441289115260731,4.6273890282982165e-05,59.999869856125414
4700,3000.0,40000.0,1100.0,1400.0,88.0,1700.0,346.0,7.5e-05,1.2627017442146488e-05,0.00364401877569867,9.460372550632833e-05,0.1003342338726584,9.99475892899954,0.0013439260135423734,89.99866014345525,0.0013853009011345248,169.93533792886024,0.007011345307290891,1399.7831000611786,557.567495426558,7043.970646547099,0.002472845303585044,0.6725588177413886,0.0,0.0,2.218155222189105e-07,29.999992664810176,3399.8244770672663,2.494289865721536,0.004457118636801162,4.626591118335013e-05,59.99986935309811
4800,3000.0,40000.0,1100.0,1400.0,88.0,1700.0,346.0,7.5e-05,1.261645243817717e-05,0.003637332438495281,9.449664342655365e-05,0.1003352057308691,9.99475869909702,0.0013482911244498113,89.99865597672219,0.0013850520621074304,169.935027442975,0.007003398734761147,1399.782306328971,559.5019612840786,7041.258749725209,0.0024697889753900314,0.6724935402904124,0.0,0.0,2.2151658514541802e-07,29.999992640279135,3399.8235774655645,2.4942712767437625,0.004471657266349129,4.628871551612152e-05,59.99986940555517
4900,3000.0,40000.0,1100.0,1400.0,88.0,1700.0,346.0,7.5e-05,1.2600124037830293e-05,0.0036322543578806753,9.443548937357184e-05,0.10033656033264504,9.994757789337902,0.001351302330504215,89.99865225578084,0.0013830409431113914,169.9350802927539,0.007005378085059276,1399.7811705608394,560.4588912443216,7039.652375267751,0.0024693955176735504,0.6724060074589202,0.0,0.0,2.2141543463628478e-07,29.99999261821247,3399.8232337129725,2.4942723774224236,0.004470599101675458,4.630388235332425e-05,59.999868580199525
5000,3000.0,40000.0,1100.0,1400.0,88.0,1700.0,346.0,7.5e-05,1.2573518237625595e-05,0.0036300321917478733,9.434342471357674e-05,0.10033940222327026,9.994755456703215,0.0013526938456565793,89.99864546417353,0.0013829039815521763,169.9347655292064,0.006993519972311019,1399.7811458537851,561.195378441424,7038.723776668981,0.0024656864464155273,0.672428168585336,0.0,0.0,2.2111379359131854e-07,29.999992605928675,3399.8228608479253,2.4942506395631114,0.004479369542747009,4.6291880465602954e-05,59.99986827015935
