miliseconds,alpha2_macroglobulin,alpha1_antitrypsin,alpha2_antiplasmin,heparin_cofactor2,ProteinC_Inhibitor,C1_inhibitor,ProteinS_inhibitor,Phospholipid,VIIa_TF,VII_TF,TF,VIIa,VII,IXa,IX,Xa,X,IIa,II,fibrin,fibrinogen,VIIIa,VIII,Va,V,XIa,XI,AT_III,TFPI,Xa_TFPI,APC,PC
0,3000.0,40000.0,1100.0,1400.0,88.0,1700.0,346.0,7.5e-05,1.4556222414588509e-05,0.004185966615952253,0.00010886223059295597,0.10011806952050777,9.994991171917203,0.0007382824355831176,89.99926329475315,0.0015550089859809075,169.96452450300353,0.007863558999828886,1399.8850008724294,289.48526232275594,7311.447184479883,0.002800697701228636,0.6858625265455938,0.0,0.0,2.4871856555207813e-07,29.99999625735618,3399.909987585946,2.4965779613736108,0.002721669893894748,3.8463099532835764e-05,59.999933457327735
100,3000.0,40000.0,1100.0,1400.0,88.0,1700.0,346.0,7.5e-05,1.455296238948606e-05,0.0041827514673611205,0.0001087598600981927,0.10011959631413783,9.994990237669839,0.0007408191702244572,89.99925943487203,0.0015542431263434158,169.96427389296977,0.00785884860426969,1399.8845080811072,290.22178999900353,7309.387661335702,0.0027989982242147943,0.6858282540711227,0.0,0.0,2.485729428466185e-07,29.999996226265672,3399.909227877113,2.496564731443715,0.002750579859463729,3.852442113769445e-05,59.99993326770643
200,3000.0,40000.0,1100.0,1400.0,88.0,1700.0,346.0,7.5e-05,1.4524629517788624e-05,0.004178307359379967,0.00010868011724593931,0.10012024889623385,9.994988565960481,0.0007478072518577152,89.99924988724811,0.0015521238004959487,169.9641929610921,0.007859907104075515,1399.8830374490929,292.819037279118,7307.880180239663,0.0027974532828167155,0.6857558237766886,0.0,0.0,2.4824177108037503e-07,29.999996196955667,3399.9091267216286,2.496531686885539,0.002771211098403168,3.856497701811741e-05,59.99993266639718
300,3000.0,40000.0,1100.0,1400.0,88.0,1700.0,346.0,7.5e-05,1.4525131117493401e-05,0.004176714901050397,0.0001086072954105476,0.10012170480655362,9.994986115412134,0.0007527567336601188,89.99924967514356,0.0015502532570940896,169.96386764646172,0.007851842306372014,1399.8822053060308,295.5203121936435,7303.5401506177805,0.002795384792855678,0.6855671000007704,0.0,0.0,2.4816407803643834e-07,29.999996194532027,3399.908453020194,2.4965179018056918,0.0027795816996862605,3.8767729676207704e-05,59.99993203200276
400,3000.0,40000.0,1100.0,1400.0,88.0,1700.0,346.0,7.5e-05,1.4508696368965329e-05,0.004172326736777129,0.00010847226933075025,0.10012357982244464,9.99498445072943,0.0007535756350059441,89.99924673644904,0.0015505053286678735,169.96369851527763,0.007847302388723354,1399.881617715997,297.81910445642626,7302.9023916563965,0.0027936601982417792,0.685485170125445,0.0,0.0,2.478749796865586e-07,29.999996141536986,3399.9074935154504,2.4965097209004643,0.0028027681860632145,3.893561100204144e-05,59.99993169696396
500,3000.0,40000.0,1100.0,1400.0,88.0,1700.0,346.0,7.5e-05,1.4477068152692405e-05,0.0041695282743055475,0.00010837359931851749,0.10012464766455183,9.994983330772275,0.0007580661548939251,89.9992394381397,0.0015483280375529125,169.9633319675128,0.007841338392608862,1399.8814475058632,298.7501133759259,7300.602991616731,0.0027917921974723718,0.6853990044921071,0.0,0.0,2.4780930596140507e-07,29.999996142357855,3399.906939330177,2.4964763160136654,0.0028110041526929284,3.9020281398589586e-05,59.99993097936642
600,3000.0,40000.0,1100.0,1400.0,88.0,1700.0,346.0,7.5e-05,1.4464866853894717e-05,0.004162310858806283,0.00010828554028628675,0.10012586591616465,9.994981106448124,0.0007613476855962765,89.99923822509551,0.0015470853016982277,169.96340779261615,0.007830679613751843,1399.8805444248185,300.59771725536166,7300.132083265381,0.002790418505076008,0.6853471209704832,0.0,0.0,2.476659697953975e-07,29.99999611323185,3399.9063812557038,2.496469514747357,0.002819043975212615,3.899866649012536e-05,59.99993090923403
700,3000.0,40000.0,1100.0,1400.0,88.0,1700.0,346.0,7.5e-05,1.4459053890463406e-05,0.004157725106620008,0.00010818579222263975,0.1001267673762544,9.994979903732316,0.0007696143195039959,89.99923240843255,0.0015464601044224348,169.96305305783685,0.007824018534825077,1399.879754752434,301.907411305051,7296.525119318926,0.0027885101704202588,0.6852181113705722,0.0,0.0,2.47363126407294e-07,29.99999605979774,3399.90587293226,2.496443519106585,0.002845309531063238,3.9146855376568805e-05,59.99993004520392
800,3000.0,40000.0,1100.0,1400.0,88.0,1700.0,346.0,7.5e-05,1.4454536093920177e-05,0.004157384146678157,0.00010798764861719069,0.10012936885861988,9.99497847768038,0.0007728461435983499,89.999226268444,0.00154422678723485,169.96291815199407,0.007815814758070569,1399.8791871427145,306.0334702218355,7294.247220198846,0.0027864378770371943,0.6851385995498176,0.0,0.0,2.4729966309181836e-07,29.99999605889265,3399.9048496592795,2.4964223599631943,0.0028421415527892235,3.935502128658016e-05,59.999930014588706
900,3000.0,40000.0,1100.0,1400.0,88.0,1700.0,346.0,7.5e-05,1.4424950107631145e-05,0.004152569467789335,0.00010789948984608837,0.10013033135419741,9.994976971734271,0.0007785882502275691,89.99922271696573,0.0015435668689276897,169.96249208299932,0.007812278888448146,1399.8782052103559,305.89590501710217,7293.049125927064,0.002784627258117366,0.6849975027028201,0.0,0.0,2.468785735652495e-07,29.9999960296589,3399.9047509165043,2.496416931287048,0.002859378400652688,3.951122206880093e-05,59.999929047749646
