milliseconds,CArt,CGut,AGutlumen,CLung,CVen,CRest,CLiver,CMetabolized,CKidney,CTubules
1500,0.00011019309203144278,0.0001304714774365807,0.0009759201032874496,0.0001101472295334241,0.00011013153560814995,0.00013001037053577547,8.020832649188893e-05,0.0017112721611535387,8.020592266585154e-05,9.754482311058791e-05
1600,0.00010896157746682286,0.00012647336590302174,0.0008399824800506188,0.00010890602548334688,0.0001088870744694264,0.00012948884127019883,7.80325442700031e-05,0.001805221816336973,7.9314350699157e-05,0.00010507407711561407
1700,0.00010751766097379833,0.00012264663127990784,0.0007229798651905337,0.0001074542076581725,0.00010743260164484641,0.000128561650637631,7.591514894660435e-05,0.0018966225642196768,7.826737744397729e-05,0.0001125116015950491
1800,0.00010590140384711905,0.00011897794339136993,0.0006222747251224646,0.00010583157258372629,0.00010580782462740518,0.00012729830450348292,7.385470999427552e-05,0.001985542854155506,7.709427923578611e-05,0.00011984414559423956
1900,0.00010414693301325847,0.00011545542612071625,0.0005355969781399645,0.0001040720274679832,0.00010404657645331069,0.00012575828883407884,7.184971559993767e-05,0.002072049437585889,7.581999260887666e-05,0.0001270610140709086
2000,0.00010228339426152556,0.00011206866321534902,0.00046099274174859535,0.00010220452375798982,0.00010217774318266574,0.0001239924475662515,6.989875837007537e-05,0.0021562073192371804,7.446581774755092e-05,0.00013415368893011532
2100,0.00010033559821268073,0.00010880840633546874,0.0003967802515943831,0.00010025370597175599,0.00010022591340602833,0.00012204421070754509,6.800044520040031e-05,0.0022380798291137243,7.304988689716923e-05,0.0001411155083053385
2200,9.832462085508628e-05,0.00010566640498663426,0.00034151203326005934,9.824050930238673e-05,9.821197485157961e-05,0.00011995063638690398,6.615338626472894e-05,0.0023177286609921523,7.15876027407262e-05,0.00014794139059730505
2300,9.62683664103023e-05,0.00010263533293485568,0.00029394222210840865,9.618271505528517e-05,9.615366745568351e-05,0.00011774329984703929,6.435624934605321e-05,0.002395213883595606,7.009205160223464e-05,0.00015462759535844194
2400,9.418198995401557e-05,9.970862282916917e-05,0.00025299849520102883,9.409537365588263e-05,9.406600639566352e-05,0.00011544907183056283,6.260771880178377e-05,0.002470593993230233,6.85743106968832e-05,0.00016117152004818783
2500,9.207829305836023e-05,9.688037717872052e-05,0.00021775788931237484,9.199119711648566e-05,9.196167350789057e-05,0.00011309078103926847,6.0906506176976e-05,0.002543925944477462,6.704373754259201e-05,0.00016757152453589913
2600,8.996806534645156e-05,9.414529407142254e-05,0.00018742601131824363,8.988089761228595e-05,8.985135489718422e-05,0.00011068778306723426,5.925136105217408e-05,0.002615265180765319,6.550821993857523e-05,0.00017382678064253545
2700,8.7860362102618e-05,9.149857501484316e-05,0.00016131911267699042,8.777346446520303e-05,8.774401766546422e-05,0.00010825645486460796,5.764105662193105e-05,0.0026846656758236346,6.3974378227e-05,0.00017993714329709597
2800,8.576275638832141e-05,8.89358686717887e-05,0.0001388486906256202,8.567641412857645e-05,8.564715920079026e-05,0.00010581061586898648,5.60743968125349e-05,0.00275217996561182,6.244774977564285e-05,0.00018590303992071483
2900,8.368155213139441e-05,8.645321543300045e-05,0.00011950821228876237,8.359600191690512e-05,8.356701845045725e-05,0.00010336189188026429,5.455021653577421e-05,0.0028178591829214387,6.0932944678833855e-05,0.00019172537558557272
3000,8.162196406155153e-05,8.404699434741215e-05,0.00010286170393652062,8.153740111593832e-05,8.150875474129894e-05,0.00010092002837258538,5.3067377374806235e-05,0.0028817530935667077,5.9433777068677984e-05,0.00019740545199284224
3100,7.95882772607371e-05,8.171388509487376e-05,8.853391629939461e-05,7.950486129565627e-05,7.947660568560147e-05,9.849315918234509e-05,5.1624770413300564e-05,0.002943910129038529,5.7953381807753e-05,0.0002029448979106235
3200,7.75839815876439e-05,7.94508308162729e-05,7.620187186978611e-05,7.750184196369855e-05,7.747402057179908e-05,9.608803787862621e-05,5.0221314919015926e-05,0.0030043774204446556,5.649431266621497e-05,0.0002083456098455137
3300,7.561188740231833e-05,7.725500594196692e-05,6.558757915312077e-05,7.553112762151983e-05,7.550377519362638e-05,9.37102370042348e-05,4.8855957107879685e-05,0.0030632008318658014,5.50586268445153e-05,0.00021360970127740298
3400,7.367422610629398e-05,7.512379045298642e-05,5.6451770253243686e-05,7.359492759448777e-05,7.356807144397706e-05,9.136431884358572e-05,4.752767075200821e-05,0.0031204249923287284,5.364795847083472e-05,0.00021873945936051235
3500,7.17727355794601e-05,7.30547457461776e-05,4.8588503918568036e-05,7.169496097625127e-05,7.166862209182787e-05,8.905398268050168e-05,4.623545606869217e-05,0.0031760933279137166,5.226358100159706e-05,0.00022373730799026218
3600,6.99087338270575e-05,7.104559432906419e-05,4.182052600553671e-05,6.983252981507098e-05,6.980672381328707e-05,8.678219112992326e-05,4.4978339173692145e-05,0.003230248092982138,5.0906461029189234e-05,0.00022860577639290008
3700,6.808318252613289e-05,6.909420254635612e-05,3.59952714180989e-05,6.800858223824506e-05,6.798332017474527e-05,8.455127878225758e-05,4.375537182963077e-05,0.003282930400634946,4.95773047225536e-05,0.0002333474723865325
3800,6.629674117192543e-05,6.719856500529939e-05,3.098142693492225e-05,6.622376627616853e-05,6.619905534763977e-05,8.236304552858802e-05,4.2565630641702864e-05,0.003334180252748533,4.827659737912707e-05,0.0002379650597327744
3900,6.454981381230412e-05,6.535679137230086e-05,2.6665969517078568e-05,6.447847629578966e-05,6.445432044074619e-05,8.021883676662302e-05,4.140821657744324e-05,0.0033840365692139156,4.7004637574145706e-05,0.00024246123893245842
4000,6.284258909542472e-05,6.35670948806316e-05,2.295161985307326e-05,6.277289279064538e-05,6.274929320360658e-05,7.811961220788988e-05,4.0282254460789453e-05,0.0034325372165176127,4.5761566423711494e-05,0.0002468387310261029
4100,6.117507456342445e-05,6.182778215501949e-05,1.9754648382709218e-05,6.110701646306848e-05,6.108397203724986e-05,7.606600503332937e-05,3.9186892330208775e-05,0.0034797190357227057,4.454739263872077e-05,0.00025110026393888516
4200,5.9547126105282274e-05,6.01372444835645e-05,1.7002988757642108e-05,5.948069748581855e-05,5.945820519155703e-05,7.405837259143783e-05,3.812130093006652e-05,0.0035256178697269493,4.336201404709851e-05,0.0002552485610319394
4300,5.795847318757993e-05,5.849395013480014e-05,1.4634612571368038e-05,5.7893660571618885e-05,5.7871715780484616e-05,7.209683994056107e-05,3.708467315828861e-05,0.0035702685898888337,4.220523602944518e-05,0.00025928633152379725
4400,5.640874042523593e-05,5.6896437613773146e-05,1.2596131712989829e-05,5.634552640696163e-05,5.63241231696898e-05,7.018133715707018e-05,3.607622349900519e-05,0.0036137051220069727,4.107678727989442e-05,0.0002632162625328517
4500,5.489746608200004e-05,5.534330978952205e-05,1.0841594391549555e-05,5.483583003177928e-05,5.481496131556088e-05,6.831163133282986e-05,3.509518750352587e-05,0.0036559604716419687,3.997633332536639e-05,0.00026704101249051045
4600,5.34241178592408e-05,5.383322871072788e-05,9.331449687573448e-06,5.3364036526263425e-05,5.3343694417672725e-05,6.6487353965896e-05,3.4140821253115014e-05,0.0036970667488107093,3.890348806263747e-05,0.0002707632057407839
4700,5.1988106394959355e-05,5.2364911040022375e-05,8.03165566413206e-06,5.192955442201769e-05,5.190973030033637e-05,6.470802442611744e-05,3.3212400833189814e-05,0.003737055192057893,3.7857823622568645e-05,0.00027438542814304173
4800,5.0588796780736026e-05,5.093712403758904e-05,6.912912254000814e-06,5.0531747142795455e-05,5.051243182768647e-05,6.297307001143866e-05,3.2309221826733e-05,0.0037759561919051433,3.6838878786577675e-05,0.0002779102235394675
4900,4.922551837794071e-05,4.954868199400335e-05,5.950000560550192e-06,4.91699427559138e-05,4.915112663326085e-05,6.128184310317652e-05,3.1430598807127536e-05,0.0038137993137042515,3.5846166160130904e-05,0.0002813400909536691
5000,4.789757316906848e-05,4.819844307080681e-05,5.121214541314781e-06,4.784344226768764e-05,4.782511539660669e-05,5.96336358039127e-05,3.057586484502181e-05,0.0038506133198938056,3.487917827610722e-05,0.00028467748241709905
