milliseconds,II_f,II_l,mIIa_f,mIIa_l,V_f,V_l,Va_f,Va_l,VII_f,VII_l,VIIa_f,VIIa_l,VIII_f,VIII_l,VIIIa_f,VIIIa_l,IX_f,IX_l,IXa_f,IXa_l,X_f,X_l,Xa_f,Xa_l,APC_f,APC_l,PS_f,PS_l,VIIIai_f,VIIIai_l,Vai_f,Vai_l,PC_f,PC_l,TF_l,TF_VIIa_l,TF_VII_l,TF_VIIa_IX_l,TF_VIIa_IXa_l,TF_VIIa_X_l,TF_VIIa_Xa_l,TF_VII_Xa_l,IXa_VIIIa_l,Xa_Va_l,IXa_VIIIa_X_l,V_Xa_l,VIII_Xa_l,IIa_f,V_IIa_l,VIII_IIa_l,Xa_Va_II_l,Xa_Va_mIIa_l,XI_f,XI_IIa_l,XIa_l,APC_PS_l,APC_PS_VIIIa_l,TFPI_f,AT_f,IIa_AT_f,TFPI_Xa_l,TFPI_Xa_TF_VIIa_l,APC_PS_Va_l,IXa_AT_f,Xa_AT_f,VII_Xa_l,V_mIIa_l,VIII_mIIa_l,TM_l,IIa_TM_l,IIa_TM_PC_l,mIIa_AT_l,XIa_IX_l,LIPID,alpha2M_l,alpha2M_IIa_l,alpha2M_Xa_l,AT_XIa_l
1000,589.104628198309,810.895371801692,8.277025359220614e-17,4.5680734707790414e-15,0.17409450855476855,19.825903141699833,1.592059435912312e-10,2.2048647980527852e-08,0.3843821322039445,9.615390826165395,0.0013531423416878214,0.09841560173029763,0.004213607982693714,0.6957863239984953,5.5673594466869525e-12,3.510433731637304e-10,0.6224525700059172,89.37751089813337,2.6770209784998125e-08,4.4465047454077315e-06,61.210595416328545,108.78932951338047,1.3772095581098922e-06,5.151582166017095e-06,1.2832718976909134e-19,1.0315150615708237e-18,3.590161748074284,296.4098382519258,8.343803916819649e-34,8.961025536965142e-32,2.4698116979247054e-32,5.5764781036412054e-30,24.659250894808142,35.34074910519187,0.004541742090696045,0.00013327468451926027,0.0002268357486289968,3.2058574162105e-05,0.0,4.1663408523450126e-05,2.4425492546090286e-05,9.209875605082475e-13,1.3809550598964665e-17,7.492541660360976e-15,5.53546604438174e-18,2.327537529837102e-06,6.766219944120687e-08,8.652959713986152e-16,1.0088206628936724e-16,2.4758117672048106e-18,5.018532139528553e-15,7.316140239125052e-16,30.0,1.2288550473814707e-16,1.5136922318205578e-17,2.3916134200140987e-18,4.262841562865415e-30,2.49999998620463,3399.999999997292,1.9505554985789907e-18,1.3795363160381502e-08,3.0665075235829414e-15,2.658597700551032e-28,1.1627980859541194e-11,2.697165844088223e-09,3.9649996033464326e-08,5.058856786860899e-16,1.300347142503134e-17,1.0,6.917162222881181e-17,1.1771748671432499e-17,1.7584619923274413e-19,1.0051409537231992e-18,32895.113364053235,2599.999999998746,5.459741082062832e-19,1.2554582701384492e-09,9.873704512309259e-21
1100,587.2761379712026,812.7238620287984,2.076615661222621e-16,1.097191198827883e-14,0.17501257409313234,19.82498420071841,2.501716171067195e-10,3.3761201859427364e-08,0.38632692164285315,9.61342434964349,0.0013599289586436177,0.09838671479124061,0.004235908950125694,0.6957639992835943,8.6460545765342e-12,5.298827563053429e-10,0.6257429578710062,89.37421524042367,3.436253212532604e-08,5.598841388648411e-06,61.6634204250828,108.33649469959299,1.783280046028856e-06,6.474615156473378e-06,3.862652020965602e-19,2.9557644017239115e-18,3.6090102039960033,296.390989796004,5.279398580710051e-33,5.331381113380648e-31,1.57823306397132e-31,3.3628858069747226e-29,24.726657391662535,35.27334260833747,0.004497965071859175,0.00014416287424807073,0.0002484444371169052,3.616848473584877e-05,0.0,4.49702787314235e-05,2.828885202810393e-05,1.275069157476776e-12,2.900131771708366e-17,1.591244294911016e-14,1.1953047693948903e-17,3.191177051159288e-06,9.122775006900519e-08,2.053374257909477e-15,2.5532396442231884e-16,6.137698549261977e-18,1.0757903351193119e-14,1.5837706871993286e-15,30.0,3.0685388486920024e-16,4.203586953469061e-17,7.63460619603625e-18,2.2708909717098526e-29,2.49999997990213,3399.999999996054,5.1686306668009115e-18,2.009786069583903e-08,5.4041685998293385e-15,1.4359649385055036e-27,1.670668331381955e-11,3.929413035537625e-09,5.0036255801882376e-08,1.2919323917343837e-15,3.2630402057977656e-17,1.0,1.810977277144127e-16,3.25585160739047e-17,4.93882341351012e-19,3.0817236493910755e-18,32766.790612725374,2599.9999999981724,1.4467358252612614e-18,1.829036246721256e-09,3.0664848285767615e-20
1200,586.0700798866654,813.9299201133356,4.737197707218418e-16,2.4131901026320422e-14,0.17560711001328708,19.82438860717174,3.7482212082700705e-10,4.953244668285229e-08,0.38758619812865464,9.61214359182397,0.0013642191360215517,0.09836056680490265,0.004250347325122333,0.6957495328222568,1.2803593566598352e-11,7.667369606516959e-10,0.6278734942519821,89.37207932836355,4.293411121864004e-08,6.889405853375626e-06,61.98225423357661,108.01765064136048,2.242826549924762e-06,7.949875168283945e-06,1.0351823211844684e-18,7.599219977052868e-18,3.621218094542428,296.3787819054576,2.7666560386085604e-32,2.6491175412379254e-30,8.35171304889846e-31,1.693015701125286e-28,24.77018740745877,35.229812592541236,0.004454637536633825,0.00015480545877170928,0.0002698294379374969,4.024502139465118e-05,0.0,4.822947347670437e-05,3.2253070068246314e-05,1.708376450678772e-12,5.657315646604134e-17,3.135450702054453e-14,2.3886482201139233e-17,4.232907636119042e-06,1.1907307912152013e-07,4.46495277578856e-15,5.870879033534338e-16,1.3850724949982875e-17,2.135253414400594e-14,3.1690252987411297e-15,30.0,6.969477173347992e-16,1.0512079344169644e-16,2.1648539846671813e-17,1.0200462873397808e-28,2.4999999718684323,3399.999999994477,1.2425226943915861e-17,2.813155436261113e-08,8.992845353752831e-15,6.536914661583605e-27,2.3131963145997873e-11,5.500155452029261e-09,6.164370378986716e-08,2.9963249127392134e-15,7.448746660293239e-17,0.9999999999999997,4.304632345967064e-16,8.117667594500818e-17,1.2483571888080165e-18,8.42368851399189e-18,32684.04233134868,2599.999999997441,3.477907808780057e-18,2.5601746605361796e-09,8.4907196341966e-20
1300,585.2711444740646,814.7288555259364,9.994180852465456e-16,4.9358373602035633e-14,0.17599430945478053,19.824000156244075,5.400751966045248e-10,7.014516199267227e-08,0.3884057043556545,9.611302804623499,0.0013669098381925162,0.09833625972517147,0.0042597519060701625,0.6957400956749666,1.8236915862690406e-11,1.0714105457900642e-09,0.6292611561487224,89.37068619740124,5.2474950935469046e-08,8.31687029039293e-06,62.20431871720416,107.79557546581655,2.7552472254764785e-06,9.575948109444626e-06,2.5219160220476365e-18,1.7868496023726066e-17,3.6291679485692363,296.3708320514308,1.2409479695426722e-31,1.1344305631964628e-29,3.7821755529265636e-30,7.342638047229152e-28,24.79849366553595,35.20150633446404,0.004411753003220656,0.00016522827043929033,0.0002909943030078522,4.427707377060711e-05,0.0,5.1445258721903635e-05,3.6302088597463674e-05,2.2279563049189317e-12,1.0380624296126258e-16,5.806327872158472e-14,4.4765853333280485e-17,5.463615788782859e-06,1.5132931452180445e-07,9.033853534369686e-15,1.247389161234375e-15,2.893151980039055e-17,3.977285289212048e-14,5.943020807848687e-15,30.0,1.4642241419615133e-15,2.411371508407102e-16,5.567133972224105e-17,3.980259586696623e-28,2.499999961890897,3399.9999999925185,2.7562644163742698e-17,3.8109084160063155e-08,1.4273298965116698e-14,2.5839757551248273e-26,3.106615678551637e-11,7.450976159537038e-09,7.446132484431993e-08,6.419166054589767e-15,1.5730059774673676e-16,0.999999999999999,9.44795066842227e-16,1.8579066799101388e-16,2.8931975052725135e-18,2.0945063385265555e-17,32630.241549444407,2599.999999996533,7.714976619776075e-18,3.4682293121133742e-09,2.1385279521044054e-19
1400,584.7401390057249,815.259860994276,1.975317588132867e-15,9.499314275711146e-14,0.17624771493562125,19.823745295053566,7.532737391320724e-10,9.64255536098878e-08,0.3889416772670682,9.610745746229705,0.0013685700897562427,0.09831322364410525,0.004265907204631102,0.695733903223019,2.5149221722162028e-11,1.4539626817271113e-09,0.6301693583189442,89.36977244128246,6.297365996499645e-08,9.879606607659428e-06,62.357734072817884,107.6421489803567,3.31994836503762e-06,1.1351303069225539e-05,5.674099529486934e-18,3.8991492726998875e-17,3.634370684180501,296.36562931581943,4.887620504016101e-31,4.289451879251637e-29,1.5038322288931698e-29,2.810809119950591e-27,24.817008776546935,35.18299122345306,0.004369305707007843,0.0001754528960178953,0.00031194208309503324,4.8257777684643675e-05,0.0,5.4619722627196715e-05,4.042181070504422e-05,2.8405714020063644e-12,1.8091015411808853e-16,1.0205287186240446e-13,7.948575991650395e-17,6.892831780470081e-06,1.8809323654144805e-07,1.7207035999711773e-14,2.480793624981285e-15,5.665210312059368e-17,7.024076577932901e-14,1.0556146964840088e-14,30.0,2.8820974617880235e-15,5.145923106451663e-16,1.3191376472562927e-16,1.3802814248973401e-27,2.499999949759287,3399.9999999901365,5.71549932385459e-17,5.024068655259229e-08,2.1775080238907458e-14,9.073885372708395e-26,4.066981113188857e-11,9.822989715861805e-09,8.847699425298113e-08,1.286863584773957e-14,3.112496683210998e-16,0.9999999999999977,1.9396089155778037e-15,3.9579108142381453e-16,6.236090012082487e-18,4.810653759975027e-17,32595.02492154971,2599.999999995429,1.5998081821154778e-17,4.572337924009896e-09,4.975324741325e-19
1500,584.3862654117911,815.6137345882097,3.69427940097168e-15,1.7360174281956493e-13,0.17641460322519928,19.823576737668482,1.0221353065796036e-09,1.2923772036104883e-07,0.38929381638043725,9.610372712600379,0.00136956444228661,0.09829109325665435,0.004269964880357642,0.6957298037279922,3.37484348011859e-11,1.9246366794460013e-09,0.6307678216135395,89.36916834482116,7.441796361820544e-08,1.157580867274336e-05,62.4630724392185,107.53679905120961,3.936351308331315e-06,1.3274336708568644e-05,1.1935123671399117e-17,7.986014138043902e-17,3.6377952389314245,296.36220476106854,1.7206188481096105e-30,1.4567017880414574e-28,5.343238356182454e-29,9.659577800899585e-27,24.82918481876653,35.17081518123346,0.004327290357044055,0.00018549720802507507,0.00033267550415362206,5.218328660428019e-05,0.0,5.77539456069434e-05,4.459969498119682e-05,3.552707190434255e-12,3.0173788779561654e-16,1.7156378305630946e-13,1.347870187837905e-16,8.528846118705789e-06,2.2943326303803592e-07,3.113571513049613e-14,4.664660976642161e-15,1.0502247917706013e-16,1.1855423753214731e-13,1.7905145445186198e-14,30.0,5.368000520548344e-15,1.0328320252803262e-15,2.9156183077362466e-16,4.326809600419315e-27,2.4999999352657176,3399.999999987291,1.1191175435484195e-16,6.47342458461389e-08,3.2123073855768896e-14,2.87905723147891e-25,5.2101492705893745e-11,1.2656852200991126e-08,1.0367790998094139e-07,2.4384712926282885e-14,5.827991385975773e-16,0.9999999999999956,3.761924114177943e-15,7.93297756297929e-16,1.2639213607053049e-17,1.0328469446693735e-16,32571.84377744423,2599.9999999941097,3.132488172023297e-17,5.89142480967284e-09,1.0819846275060167e-18
1600,584.1500068733708,815.8499931266299,6.589724190624009e-15,3.0346066850188765e-13,0.17652433230452072,19.82346511804025,1.3547058236478762e-09,1.6947861922713294e-07,0.3895259288707636,9.610119892270571,0.0013701224528141084,0.09826963833733471,0.004272627356189126,0.6957270947112586,4.424592555589737e-11,2.4938022150777205e-09,0.6311608506639563,89.36876960703695,8.679515200248141e-08,1.3403577657597442e-05,62.53505942188439,107.46480007819468,4.603890445334152e-06,1.534340015537036e-05,2.370142175230397e-17,1.5492052538440767e-16,3.6400498638188026,296.3599501361811,5.5193208213917125e-30,4.523722624203717e-28,1.7298479218168126e-28,3.034866316872764e-26,24.837229838609527,35.162770161390455,0.0042857019817103,0.0001953759486525006,0.00035319707761561297,5.605186079828054e-05,0.0,6.084861159879132e-05,4.882451520789499e-05,4.3705791367462095e-12,4.845754896324767e-16,2.775697444997941e-13,2.1968144461657745e-16,1.0378821347538572e-05,2.7539450141737596e-07,5.390931755978619e-14,8.35895951150194e-15,1.8576504060847695e-16,1.9245301067017294e-13,2.919088451028282e-14,29.999999999999993,9.535474714120789e-15,1.9667902142379344e-15,6.071309233466481e-16,1.2456420520293536e-26,2.4999999182045975,3399.999999983942,2.0858512481330524e-16,8.179535201307294e-08,4.6043748997426804e-14,8.386885224122104e-25,6.551768279634252e-11,1.599277250846309e-08,1.2005084804523635e-07,4.4026221182732814e-14,1.0408251518004402e-15,0.9999999999999917,6.94856286758306e-15,1.5089825787901598e-15,2.4301027398087437e-17,2.092915231091422e-16,32556.52046567507,2599.999999992557,5.838443335149071e-17,7.44420612926596e-09,2.2207272960800635e-18
1700,583.9920134198442,816.0079865801561,1.1282321282864443e-14,5.103521723920223e-13,0.1765972880673227,19.823390043202146,1.7593161621029081e-09,2.1807347407515575e-07,0.38967943671169586,9.609945859141186,0.0013703986486808034,0.0982487037466708,0.00427440140109855,0.6957252693671411,5.685542417931289e-11,3.1719075530487616e-09,0.6314225000250732,89.36850217563614,1.0009227874647182e-07,1.5360982019461542e-05,62.584075147364295,107.41577194005403,5.32200832322337e-06,1.7556818265362104e-05,4.4781198768381214e-17,2.8670213263760014e-16,3.6415470965722463,296.3584529034277,1.6277425514501803e-29,1.2959816128871635e-27,5.147518722871862e-28,8.792280942940585e-26,24.842560092951143,35.15743990704884,0.004244535829957798,0.0002051012901597268,0.00037350917096525314,5.9863183461798426e-05,0.0,6.390431871688989e-05,5.308620137402766e-05,5.300139800147933e-12,7.529978149852476e-16,4.3433436204516166e-13,3.459148679015083e-16,1.2448896865292461e-05,3.260029933618703e-07,8.983308852656539e-14,1.4366795610120283e-14,3.1548441506349975e-16,3.020159555362786e-13,4.598145032853644e-14,29.99999999999999,1.6256924576442348e-14,3.5782133916140335e-15,1.2003893732328288e-15,3.3237555539357733e-26,2.4999998983725864,3399.9999999800484,3.7244901453220903e-16,1.0162734434142924e-07,6.437114555304404e-14,2.2634009943472386e-24,8.10727241769815e-11,1.9870520865686048e-08,1.375823458613103e-07,7.622487642464205e-14,1.7841000928349727e-15,0.999999999999985,1.230094721049958e-14,2.742810291248862e-15,4.4632998097273795e-17,4.033063252450509e-16,32546.354533636968,2599.9999999907523,1.0425108063316808e-16,9.249193855649722e-09,4.3342703461979724e-18
1800,583.8861722838581,816.1138277161414,1.863646943139043e-14,8.297124389554793e-13,0.17664587537012447,19.823339102125026,2.244540501240996e-09,2.759716304646295e-07,0.38978123542708,9.609823713684225,0.0013704898706359085,0.09822819207134027,0.004275584255596945,0.6957240304338993,7.179205780644385e-11,3.969440876491804e-09,0.631596880030516,89.3683219416021,1.1429637238633715e-07,1.7446096828794462e-05,62.61736016951453,107.38247408809113,6.090149044032368e-06,1.9912903789561787e-05,8.100942604608642e-17,5.091599202950811e-16,3.642543720156254,296.3574562798437,4.457564125243075e-29,3.458222512617082e-27,1.421954278172762e-27,2.3715048275287105e-25,24.84610647922229,35.15389352077769,0.004203787311495834,0.00021468332235323332,0.0003936140510383379,6.361787527904077e-05,0.0,6.692170473467023e-05,5.737572866374953e-05,6.347086293930641e-12,1.1367906064964604e-15,6.600136045040221e-13,5.284687879780897e-16,1.4744287334641728e-05,3.812692648136656e-07,1.4475451567267458e-13,2.3807251498968073e-14,5.170600379562147e-16,4.600937748582019e-13,7.028101421180531e-14,29.99999999999997,2.6738545759590226e-14,6.2549639804728585e-15,2.2679526225132714e-15,8.301418193594221e-26,2.499999875568576,3399.9999999755714,6.40489613023627e-16,1.244313309010842e-07,8.805258133045191e-14,5.715240577593313e-24,9.891879721669528e-11,2.4329432626659076e-08,1.5625883624133256e-07,1.2721792900775293e-13,2.950359396531128e-15,0.9999999999999744,2.0980127162246302e-14,4.790904201253203e-15,7.875764191009845e-17,7.43681932440874e-16,32539.585908469002,2599.999999988677,1.7927751634924433e-16,1.1324697539790838e-08,8.094275595653641e-18
1900,583.8152327504997,816.1847672494988,2.9827686740845565e-14,1.3091708548557589e-12,0.17667802523993262,19.823304358423876,2.8191621790361594e-09,3.4414282671367464e-07,0.3898487695517234,9.609736007454869,0.0013704584445373437,0.09820804044015727,0.004276364265955702,0.6957231895566587,8.927166737191543e-11,4.896899097669452e-09,0.631712047791403,89.36820084851334,1.2939461471064034e-07,1.9657028462105284e-05,62.639913089321034,107.35990792630723,6.907757743436475e-06,2.2409964796728937e-05,1.4105672647966523e-16,8.720146709204877e-16,3.6432047793256532,296.3567952206743,1.1464534132362076e-28,8.687141851120494e-27,3.68876221155895e-27,6.020187256150355e-25,24.848471365252337,35.151528634747635,0.004163451957367958,0.00022413046411145512,0.00041351391122793573,6.731715300091475e-05,0.0,6.990147800731694e-05,6.16850286494021e-05,7.516867819265646e-12,1.672935948367668e-15,9.773027723455518e-13,7.860987775306154e-16,1.7269372195277684e-05,4.41191205994211e-07,2.2644242543832336e-13,3.820166275193663e-14,8.212789692533565e-16,6.827740857765987e-13,1.0460381703832896e-13,29.999999999999954,4.2608446857543783e-14,1.0556025777745477e-14,4.117090355117815e-15,1.9583691982274658e-25,2.4999998495936864,3399.9999999704723,1.0654487031908767e-15,1.5040619038120427e-07,1.18154083245212e-13,1.36270911148992e-23,1.1920593115489172e-10,2.9408408618317176e-08,1.760667020951976e-07,2.055688522996307e-13,4.7271252235446684e-15,0.9999999999999575,3.46256317108057e-14,8.079759777103359e-15,1.341561453567307e-16,1.3191481395831455e-15,32535.071488341484,2599.9999999863126,2.98226533922916e-16,1.3688824471976672e-08,1.454028945979394e-17
2000,583.7677628805608,816.2322371194364,4.6421417182277877e-14,2.0114951509466606e-12,0.17669926794955376,19.823280277203718,3.4921408382602455e-09,4.2357382830671083e-07,0.3898934453992947,9.609671330304979,0.0013703465448236618,0.09818820615267712,0.004276877780602853,0.6957226103886437,1.0951020073078936e-10,5.964762407067969e-09,0.6317879963907396,89.36811890357846,1.4537441983365152e-07,2.1991930376829028e-05,62.65515019495303,107.34465717132902,7.774279881466902e-06,2.5046312122395723e-05,2.3746601106842495e-16,1.4462503763831602e-15,3.643642769542077,296.3563572304579,2.796416482641884e-28,2.0728433258652843e-26,9.075534415843353e-27,1.4514926575503183e-24,24.850046375530983,35.149953624468985,0.004123525393503792,0.0002334497893540544,0.00043321089003602004,7.096258394648317e-05,0.0,7.28444261337994e-05,6.600690805529704e-05,8.814692124281823e-12,2.40665359377842e-15,1.4141220553155485e-12,1.1419056507887239e-15,2.0027777821336904e-05,5.057564678822689e-07,3.450189673106004e-13,5.95736954669669e-14,1.2687135431516242e-15,9.898740052709774e-13,1.5205275942948653e-13,29.999999999999922,6.601821900053072e-14,1.7267516394804888e-14,7.214453942039257e-15,4.395250350891349e-25,2.499999820251263,3399.9999999647125,1.7208342360824907e-15,1.7974857599503742e-07,1.5586555802938586e-13,3.09040400603438e-23,1.420820400344052e-10,3.5145915891007905e-08,1.969923518357092e-07,3.227810508462128e-13,7.364375105382047e-15,0.9999999999999315,5.5500851280215253e-14,1.3208746756048482e-14,2.2149082931983678e-16,2.2609182615475865e-15,32532.06383093455,2599.999999983642,4.816735222878968e-16,1.6359480031141976e-08,2.5237394453410952e-17
2100,583.7360467613659,816.2639532386294,7.046186629138963e-14,3.017892512008666e-12,0.1767133931062412,19.82326306489738,4.272580485055868e-09,5.152653481633165e-07,0.3899228935207311,9.609622047911923,0.0013701827481096154,0.09816866012039062,0.004277219484722638,0.6957221982545454,1.3272314410745881e-10,7.1834730658953805e-09,0.631838533141085,89.36806229954834,1.622234657736304e-07,2.44490128788922e-05,62.665413589735415,107.33437972445522,8.68915932435596e-06,2.7820267098969933e-05,3.879062751953121e-16,2.330709041696506e-15,3.6439341337271087,296.35606586627284,6.4831296631788045e-28,4.709375777862069e-26,2.1217348162572155e-26,3.330913836158173e-24,24.851093876190507,35.14890612380945,0.004084003322811835,0.00024264731553469006,0.00045270708369930427,7.455590657098963e-05,0.0,7.57513872706369e-05,7.033497366450859e-05,1.0245533880930243e-11,3.3924863591754888e-15,2.0043312846647194e-12,1.6239324644907535e-15,2.3022454241317457e-05,5.749445168227063e-07,5.134369020088387e-13,9.056136933286166e-14,1.911809414153262e-15,1.4054545746954784e-12,2.1640141384308916e-13,29.999999999999876,9.975609659180178e-14,2.746896326910603e-14,1.2247876697215493e-14,9.41635210767255e-25,2.499999787346879,3399.999999958253,2.706833673099216e-15,2.126529135297906e-07,2.0250574889589097e-13,6.687468069758341e-23,1.6769296232246722e-10,4.157998732432264e-08,2.190222779474852e-07,4.93993900268265e-13,1.1188834929234891e-14,0.9999999999998925,8.666279798179762e-14,2.1000326608806802e-14,3.5559445971813937e-16,3.7576318070919084e-15,32530.061971260846,2599.999999980647,7.576616516754381e-16,1.9354367501393914e-08,4.2475088476531283e-17
2200,583.7147705415128,816.2852294584795,1.0457321119927252e-13,4.431740339478247e-12,0.1767230120491472,19.823250106802305,5.169716009005088e-09,6.202292608716368e-07,0.3899423617198882,9.609582908754817,0.001369986714019903,0.09814938218206676,0.004277454701234874,0.6957218878479273,1.5912549221329654e-10,8.563417993946321e-09,0.631873178968601,89.36802151544389,1.7993013250804141e-07,2.7026547085599572e-05,62.672327350519396,107.32745151338517,9.651852544414438e-06,3.0730154328998845e-05,6.167055243639071e-16,3.660085637925978e-15,3.6441315083511263,296.35586849164883,1.4314138495848814e-27,1.0209402306586597e-25,4.7220495772353167e-26,7.28999791994105e-24,24.851794295829503,35.14820570417043,0.004044881513147895,0.0002517283000167854,0.0004720045543319222,7.809891414807824e-05,0.0,7.862314979076406e-05,7.466355649089049e-05,1.1814142237280522e-11,4.69543710697628e-15,2.788472584485236e-12,2.2657862886607094e-15,2.6255743645469983e-05,6.487282670685175e-07,7.480106875328873e-13,1.34543317078622e-13,2.8172232511241763e-15,1.95836100609506e-12,3.0218021807890233e-13,29.99999999999981,1.4737390552330965e-13,4.261251769133693e-14,2.0205641323368577e-14,1.9313204428127462e-24,2.4999997506883136,3399.999999951056,4.157366494209946e-15,2.493114216581021e-07,2.59526959683885e-13,1.3847898020901553e-22,1.9618253806646483e-10,4.874822558510421e-08,2.4214297604108297e-07,7.387785984695545e-13,1.662023449680174e-14,0.9999999999998355,1.321623005179802e-13,3.255994581637497e-14,5.56673747449892e-16,6.073991142584383e-15,32528.721984847318,2599.99999997731,1.163675919924062e-15,2.2690989914358356e-08,6.952110977438523e-17
2300,583.7003578979911,816.2996421019975,1.5207567204909019e-13,6.382862689200639e-12,0.1767296780362753,19.823239846831115,6.192851801627922e-09,7.394862273996991e-07,0.3899553239068438,9.609550435257322,0.0013697707331691697,0.098130359554707,0.004277619951423461,0.6957216426692193,1.8893039098019713e-10,1.0114917302779406e-08,0.6318973974523822,89.36799108757923,1.9848251035601074e-07,2.9722865669713637e-05,62.67700408429721,107.32275993540544,1.0661796164028189e-05,3.377433598214174e-05,9.567659637808363e-16,5.614833349229896e-15,3.6442674075606396,296.35573259243927,3.0262870741844887e-27,2.123032421542877e-25,1.0060324236397758e-25,1.5298169819288006e-23,24.85226839803033,35.14773160196957,0.004006155792708126,0.00026069717355008354,0.0004911053331841199,8.159339255214524e-05,0.0,8.146064361052755e-05,7.898765054144194e-05,1.3525041459367776e-11,6.392149237764216e-15,3.814563819525884e-12,3.107307441113665e-15,2.9729445338398638e-05,7.270754709598205e-07,1.0690138880617289e-12,1.957830423564545e-13,4.068474811214724e-15,2.6827749194618213e-12,4.1476524077039516e-13,29.99999999999972,2.1333128959124516e-13,6.461958338825344e-14,3.248082340244935e-14,3.814219258915067e-24,2.499999710085571,3399.9999999430847,6.2486718721233125e-15,2.8991409518007514e-07,3.285195078643989e-13,2.760224157821551e-22,2.2769264243034687e-10,5.668779983836337e-08,2.663412851207665e-07,1.0820628841465248e-12,2.4190090338706655e-14,0.9999999999997536,1.9728462721195307e-13,4.934894601781229e-14,8.518062946487673e-16,9.574555551747501e-15,32527.81388178868,2599.999999973614,1.7490469024630595e-15,2.6386648518199885e-08,1.1095393127575369e-16
2400,583.6905124609328,816.3094875390508,2.171150174642264e-13,9.032256569381587e-12,0.17673419652156697,19.82323147717818,7.351356631568256e-09,8.740635150916737e-07,0.3899639486500493,9.60952245523247,0.0013695417980720604,0.09811158476134858,0.004277731734389269,0.6957214462451503,2.2234930999754779e-10,1.1848214041297606e-08,0.6319138131655707,89.36796839126417,2.1786882557359857e-07,3.253636048185567e-05,62.680186824231356,107.31956196151486,1.1718420073884606e-05,3.695120190068137e-05,1.4518286982163042e-15,8.432806592211264e-15,3.644359950918717,296.3556400490812,6.155119954529435e-27,4.253828340694711e-25,2.061458090011355e-25,3.092223630420624e-23,24.852592809646644,35.14740719035321,0.003967822045611685,0.00026955780044750707,0.0005100114233952211,8.504107861756844e-05,0.0,8.426478198563012e-05,8.330285414860746e-05,1.5382570777125355e-11,8.572141711206696e-15,5.1388951455295976e-12,4.195247240848196e-15,3.3444874227470005e-05,8.099498430615577e-07,1.5013297410008641e-12,2.7958750146711735e-13,5.768845995045125e-15,3.6188065153065875e-12,5.604719546233173e-13,29.99999999999959,3.031536953704271e-13,9.599292045073236e-14,5.100016394900588e-14,7.2823465961474e-24,2.4999996653509093,3399.9999999343027,9.209264094483184e-15,3.346486743023442e-07,4.11215771263304e-13,5.3172417486774805e-22,2.623632032711187e-10,6.543543972824615e-08,2.9160429063701853e-07,1.555162078860055e-12,3.456255490897853e-14,0.9999999999996382,2.8882539164414413e-13,7.326894288440094e-14,1.2767065088382886e-15,1.4752368294018364e-14,32527.19236523178,2599.9999999695424,2.5777373445212936e-15,3.0458439975923626e-08,1.730719743125343e-16
2500,583.6838639585055,816.3161360414715,3.048082356719763e-13,1.2577373814638914e-11,0.17673709065703497,19.823224472768615,8.654671644475447e-09,1.0249930742515023e-06,0.38996950252114526,9.609497698535211,0.0013693042026827365,0.0980930530301562,0.004277801698891804,0.6957212869560676,2.5959259739871176e-10,1.3773466127327718e-08,0.6319242105650673,89.3679516419405,2.3807812273240736e-07,3.546547903631286e-05,62.68234310374025,107.31739006247139,1.2821171394608294e-05,4.025915021314663e-05,2.1592033632779792e-15,1.2423188651132493e-14,3.6444204253345136,296.35557957466534,1.2098398460082384e-26,8.247469806930967e-25,4.0815400235412907e-25,6.046436617547614e-23,24.85281195309974,35.147188046900055,0.003929876207694578,0.00027831369209073886,0.0005287248025000959,8.844363695867884e-05,0.0,8.70363335152413e-05,8.760530934031816e-05,1.7390859911377523e-11,1.1339089079003893e-14,6.82685088805126e-12,5.583968370100448e-15,3.7402911628080606e-05,8.973119075529202e-07,2.0751656318075638e-12,3.9248308960367295e-13,8.044580066913315e-15,4.81309459523981e-12,7.466516169562662e-13,29.99999999999942,4.2360700198439007e-13,1.3994886607964765e-13,7.838694557239989e-14,1.3485357983433844e-23,2.499999616298847,3399.9999999246725,1.333167061844563e-14,3.837006382942328e-07,5.094941920577622e-13,9.931883527655334e-22,3.003322453990673e-10,7.502743412462749e-08,3.1791911853474885e-07,2.1969424107348987e-12,4.85578350239664e-14,0.9999999999994781,4.15411789409761e-13,1.0676100543444851e-13,1.877849187918277e-15,2.2264090203511233e-14,32526.773091249208,2599.999999965078,3.73162772459086e-15,3.492325578194829e-08,2.644090201163357e-16
