milliseconds,APCC,APCCYCdk1Y00YCdk1Y01YInt,APCCYCdk1Y10YCdk1Y11YInt,APCCYCdk2Y000YCdk2Y002YInt,APCCYCdk2Y010YCdk2Y012YInt,APCCYCdk2Y100YCdk2Y102YInt,APCCYCdk2Y110YCdk2Y112YInt,APCCYCyclinAYInt,APCCYEmi1,Cdk1Y00,Cdk1Y01,Cdk1Y10,Cdk1Y11,Cdk1Y11YpRbY10YpRbY20YInt,Cdk1Y11YpRbY11YpRbY21YInt,Cdk2Y000,Cdk2Y001,Cdk2Y002,Cdk2Y010,Cdk2Y011,Cdk2Y011YpRbY10YpRbY20YInt,Cdk2Y011YpRbY11YpRbY21YInt,Cdk2Y012,Cdk2Y012YpRbY10YpRbY20YInt,Cdk2Y012YpRbY11YpRbY21YInt,Cdk2Y100,Cdk2Y101,Cdk2Y102,Cdk2Y110,Cdk2Y111,Cdk2Y112,Cdk4Y00,Cdk4Y01,Cdk4Y01YpRbY00YpRbY10YInt,Cdk4Y01YpRbY01YpRbY11YInt,Cdk4Y10,Cdk4Y11,CyclinA,CyclinD,CyclinE,E2F,Emi1,p27,pRbY00,pRbY01,pRbY10,pRbY11,pRbY20,pRbY21,totalYCyclinYD,totalYCyclinYE,totalYCyclinYA,totalYp27,hypophosphorylatedYpRb,hyperphosphorylatedYpRb,totalYEmi1,activeYCdk2
0,24582.9,104.388,0.0,52.8191,0.0,90.5091,0.0,8.79462,5160.61,98550.6,1345.01,0.0,0.0,0.0,0.0,33942.0,2176.46,680.557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58162.0,3729.51,1166.18,0.0,0.0,0.0,46551.9,6547.64,0.0,0.0,41117.2,5783.23,113.316,14753.7,191.985,546.211,248.046,14150.9,30000.0,0.0,28583.4,1416.59,0.0,0.0,27084.57,6097.955,3305.063,124109.01999999999,29999.99,0.0,5408.656,0.0
100,24544.85812281928,104.34906746044992,0.0,52.79932515101109,36.12248973078228,90.47522369907436,-0.004344917735279795,8.78001318437068,5160.553439424047,98550.80335933332,1344.8455732062448,0.0,0.0,0.0,0.0,33942.06647059923,2176.4538419961805,680.4730832598658,9.412523478834574,0.0030024557727729387,0.00011592331091153035,5.738000287166238e-06,-41.24707180767601,-3.788967625503856,-0.1876094283239804,58162.22202168379,3729.5066872270613,1166.0385463837385,0.054403186445792596,2.6816630944472265e-05,-0.3645735291610457,46547.71101493985,6018.15676866099,536.0049902709521,0.14133173649225092,41117.208544314126,5780.747350077665,112.43560292810363,14750.923225683775,191.92348568261107,531.0401762799551,247.97430618032473,14153.645202293048,29400.989500179177,15.216597150475161,28635.057188225,1416.5839010335144,-0.025779866117645104,-0.001273338343379918,26549.82734442243,6097.8870441782565,3262.181160441116,124109.05820845334,30051.641089258515,-0.02705320446102502,5408.527745604371,-41.244069351903235
200,24521.59229391963,104.25936222727493,0.0,52.753809570948654,57.75743944972809,90.3974694509855,-0.028746582093258533,8.726346485492591,5160.389211590419,98551.78973077089,1343.9489070018412,0.0,0.0,0.0,0.0,33942.345147645094,2176.4161650113288,680.0147121271078,32.08099180924819,0.020394784096483994,0.0014828081878237183,7.314581968431919e-05,-74.1920370973305,-14.000111469645635,-0.6915201480053631,58163.3568901078,3729.4845810436323,1165.2664250430378,0.3798772839842086,0.00037746596875226136,-1.3282214293015486,46536.709991267955,5635.329239550971,935.8736023301992,0.4948848842162569,41117.25412259583,5774.308159370921,110.9256734208194,14743.682366210669,191.76813065315267,517.0690771574494,247.76741545736007,14160.438127901829,28860.25177937491,29.316382140176366,28772.35589163851,1416.5909440639618,-0.1938746161660463,-0.00953415348636475,26153.31976513256,6097.6896489581795,3224.6354590661745,124109.1603393837,30188.94683570247,-0.20340876965241103,5408.156627047779,-74.17164231323402
300,24507.28765347324,104.1324779932987,0.0,52.689286960343516,70.68667344876727,90.28774604081117,-0.08088496549501911,8.64371856955263,5160.116536036879,98553.68856862218,1342.1769533845359,0.0,0.0,0.0,0.0,33942.78887315494,2176.3268474319775,679.1071924437442,62.24797925588609,0.059204918975262366,0.006084894362078693,0.00029861006656803086,-100.65593118187547,-29.225249394897855,-1.438353218199476,58165.66199055088,3729.4309023965866,1163.7423610206677,1.128847383535914,0.0016940839837242473,-2.7303638140633506,46520.793281032646,5361.097872634078,1234.6253726739044,0.9845643769365164,41117.34967620857,5765.119233073948,109.37956671793924,14733.288986414529,191.55233273788826,504.1506988578864,247.44468686428363,14169.617809137952,28362.633386720358,42.42936387561432,28973.98412575287,1416.637196709884,-0.6166237177497852,-0.030167284595162415,25859.506092122556,6097.370981569412,3191.0197785709483,124109.32215004206,30390.621322462757,-0.6467910023449476,5407.561222901162,-100.5967262629002
400,24498.471923620218,103.96873152988017,0.0,52.605781518792405,78.37555814554209,90.14646462861637,-0.16104561891573038,8.54595433174536,5159.728764244384,98556.445479362,1339.5837891081396,0.0,0.0,0.0,0.0,33943.31313244315,2176.1745845457067,677.7768135551249,96.48295989340943,0.12209193383099833,0.015789232857487543,0.0007697304092440562,-122.01143672094119,-48.3865813122039,-2.370725438276718,58169.16625646391,3729.337423104185,1161.514743740445,2.3748900249232627,0.004779440134346192,-4.4470492896118055,46501.3814348862,5167.488231039956,1457.9790654502826,1.5617244044221388,41117.49064339391,5754.068900825269,107.90920482306164,14720.71421445171,191.29932355130225,492.1676582124162,247.02925241671593,14180.032908261677,27897.192167301837,54.65382954740126,29224.053820264875,1416.737848599131,-1.380556585786548,-0.0671511968995927,25642.271346316935,6096.938202575159,3160.326065216218,124109.54349596484,30640.791668864007,-1.4477077826861406,5406.758016661101,-121.88934478711019
500,24493.066364486243,103.76620763096274,0.0,52.50222420528583,82.9032848302111,89.97207721017425,-0.26606264220147907,8.442387386788521,5159.218233911326,98559.97456059817,1336.2572317708857,0.0,0.0,0.0,0.0,33943.85542573475,2175.9540617182106,676.0677714250427,132.74634196504573,0.2095504157966193,0.03202385102833242,0.0015491016286669165,-139.3130806174147,-70.64554161145922,-3.4434776848027813,58173.82433803188,3729.1989769221723,1158.6603247524388,4.147088551545975,0.010480909801757374,-6.382157047935828,46479.542250179635,5033.848765053821,1624.9102471561382,2.1949301766399936,41117.661756485315,5741.812050948444,106.52845787484524,14706.678297601471,191.0249483825762,481.02432090594795,246.54356393210188,14190.889875178107,27455.98293295584,66.06662625644607,29510.66467311615,1416.9016200409542,-2.552219878868319,-0.12336348210681984,25482.339113603735,6096.398018348557,3131.818548157862,124109.82273473176,30927.566293157102,-2.6755833609751387,5405.761797843428,-139.10353020161807
600,24489.822130206634,103.52379152769296,0.0,52.377993405572475,85.5186535284177,89.7636927318898,-0.39144791887914265,8.338420008731076,5158.578516860653,98564.18930960825,1332.2848988640992,0.0,0.0,0.0,0.0,33944.37846481297,2175.6639686682083,674.0247128309151,169.82960209219837,0.3210295626507948,0.055767674088111764,0.002674382002223154,-153.38225381276393,-95.34167544716593,-4.620929317091801,58179.55888505804,3729.012417035834,1155.2550654565312,6.449989531561984,0.019630658293483077,-8.461040911878143,46456.0808264427,4944.879460297826,1749.4730224893763,2.863538074498516,41117.84162428731,5728.831528407918,105.23245886742222,14691.715905580937,190.7398029617486,470.6412666083781,246.007441986974,14201.648139784496,27033.213243238395,76.72988263013643,29824.864352217213,1417.13351071482,-4.182565059261597,-0.20082160289322387,25365.42689428668,6095.7568488867355,3104.9538412943252,124110.15623930811,31241.997862932032,-4.3833866621548205,5404.585958847627,-153.06122425011313
700,24487.985406134423,103.24177421846686,0.0,52.2332177530082,86.97231725126454,89.52160132442987,-0.5324972612421249,8.236945235663555,5157.805264994193,98569.00861924724,1327.7476065343421,0.0,0.0,0.0,0.0,33944.86442828291,2175.30560901222,671.6891952291292,207.02086530812198,0.45549855145767876,0.08763606864305004,0.004163427595594639,-164.8652231936535,-121.95022051597388,-5.874829234745258,58186.2766317506,3728.7758998142813,1151.3686168333843,9.275081213906859,0.033016294701672784,-10.62580788858831,46431.60578658664,4889.212486148067,1842.1094139753773,3.5536763600419663,41118.005815077806,5715.482821851574,104.0136583583311,14676.22397129745,190.4508317840218,460.95135726023307,245.43745274990337,14211.946905502084,26624.648927625607,86.69543669773485,30159.890477573674,1417.4364715969214,-6.3102818921867545,-0.3008716896808831,25280.919279297093,6095.0208554566825,3079.3280458729446,124110.53898044975,31577.326949170594,-6.6111535818676375,5403.242717744096,-164.4097246421958
800,24487.097700297913,102.92170465143661,0.0,52.06869413352868,87.71618073571135,89.2471510347904,-0.6848302355431927,8.139387530192733,5156.8963451340205,98574.35779141457,1322.7185039340434,0.0,0.0,0.0,0.0,33945.30925132795,2174.8819333361303,669.099106316115,243.90457201824182,0.6117318006529974,0.1279778603737876,0.006019985094355389,-174.27416899077454,-150.0516645703771,-7.182794129599088,58193.876938607355,3728.4884082636213,1147.0637169804734,12.60733614859484,0.05136777670958289,-12.831728377533327,46406.578261565664,4858.380928173924,1910.5993008122284,4.255729965503631,41118.12892204384,5702.026857438167,102.8650280417015,14660.496942097516,190.16248720738744,451.8969103580049,244.84694315176765,14221.553371442582,26227.190156280296,96.00778020264126,30510.61379918115,1417.8123931189746,-8.964362052283377,-0.4243366627141041,25220.904727709607,6094.195928384502,3054.6404579040254,124110.96519032381,31928.42619230012,-9.388698714997481,5401.743288285788,-173.66243719012155
900,24486.876990415054,102.56603998349901,0.0,51.88570273203582,88.02284602945612,88.94245137775832,-0.8446177826382233,8.04634881808129,5155.851637382732,98580.16843890604,1317.2635211105214,0.0,0.0,0.0,0.0,33945.71816873023,2174.396873790157,666.2887898434715,280.2418007095141,0.7884502296848982,0.17695712623261273,0.008238474664640037,-182.01704460652783,-179.30928104971062,-8.52710012170364,58202.25708104016,3728.1494459819955,1142.3966865041532,16.42886034955951,0.07535299310580507,-15.044462329940432,46381.34825158554,4846.065353281236,1960.7535093006263,4.9627772075910785,41118.18592690242,5688.6541817214775,101.78045024162834,14644.752836781658,189.8775479412472,443.42764710670497,244.24637433824577,14230.325813908687,25838.566672691333,104.70602726641762,30873.127261148224,1418.2626619105945,-12.166091383470961,-0.5716325843087503,25179.47237178437,6093.28767093619,3030.667940763306,124111.42888707163,32291.389923058818,-12.737723967779711,5400.098011720978,-181.22859437684292
1000,24487.14641829231,102.17779978987049,0.0,51.68582467630785,88.05774079155198,88.61008037817513,-1.0086457987091768,7.957986981468527,5154.672703888849,98586.37817249798,1311.4420277122242,0.0,0.0,0.0,0.0,33946.102432545835,2173.8548885252476,663.2893079935686,315.89826359532054,0.9843904017194467,0.23461451729001803,0.010807566812010824,-188.41995654888706,-209.45206636620102,-9.893733128676713,58211.31574312082,3727.758846000044,1137.4180767599744,20.72088828732031,0.10557777493624466,-17.237881070432316,46356.18182893647,4847.5380789673145,1996.9244427616832,5.669616428698605,41118.15308391796,5675.502948985656,100.75466362107285,14629.15265008742,189.59768775501237,435.4991801268737,243.6437572142622,14238.186948008597,25457.11602616269,112.82524970798606,31244.440066766994,1418.7884550675437,-15.930618947137496,-0.7428605638999135,25152.193678040392,6092.301390456959,3007.246238467521,124111.92423178487,32663.22852183454,-16.67347951103741,5398.316461103112,-187.4355661471676
1100,24487.793075344045,101.760288240155,0.0,51.47079525762257,87.92110986467391,88.25284977325867,-1.1742903031852225,7.874224542219032,5153.3624294564515,98592.93020628842,1305.3075054715032,0.0,0.0,0.0,0.0,33946.47696731834,2173.2606614103993,660.1287337981078,350.8026083162405,1.1983347368876216,0.30090958254786637,0.013712635235277808,-193.74400650323878,-240.2617259842225,-11.27164636225138,58220.95522637111,3727.3166594416007,1132.1733066295249,25.464771458143776,0.14258824446718096,-19.39236566320666,46331.28119730011,4859.259417310189,2022.376642053063,6.372188073852793,41118.00845109486,5662.672104165478,99.78311288586171,14613.814581263652,189.3238545703374,428.0719084155771,243.04509475871944,14245.10499711295,25081.624598829094,120.39736363384002,31622.25315468174,1419.3908672573264,-20.26818593034944,-0.9378785012525197,25135.74610273932,6091.242098403693,2984.2562866185517,124112.4457388549,33041.644021939064,-21.20606443160196,5396.407524215171,-192.54567176635115
1200,24488.742263355987,101.31689278189144,0.0,51.24239712595722,87.67437695323554,87.87363549001283,-1.3394601069357086,7.794871716852249,5151.924692734969,98599.7729495226,1298.9081576956069,0.0,0.0,0.0,0.0,33946.85865713727,2172.6188981034793,656.8324268574377,384.9203865365757,1.4291257140255966,0.3757499161108317,0.016937421300660317,-198.19854954484094,-271.56232195795354,-12.652163201978668,58231.082867960824,3726.8230882868907,1126.703229038085,30.64248411846033,0.18687400665603662,-21.49343983249387,46306.79996815966,4878.573758716618,2039.565499662537,7.067205339544073,41117.73220238037,5650.231365738513,98.86182600239098,14598.824807952144,189.05653063998403,421.1101729845262,242.45477936063438,14251.079716803255,24711.208975608133,127.45175892067614,32004.788875796,1420.0709566552425,-25.18511580042096,-1.156358396183537,25127.629932407275,6090.114516751036,2961.6136502161853,124112.98838850057,33424.85983245124,-26.341474196604498,5394.379472095603,-196.76942383081536
