milliseconds,Sic1,Cdk1_Clb5or6,Cdk1_Clb5or6_Sic1,Clb5or6_degraded,Cdk1_Clb3or4,Cdk1_Clb3or4_Sic1,Clb3or4_degraded,Cdk1_Clb1or2,Cdk1_Clb1or2_Sic1,Clb1or2_degraded,Sic1_degraded_re14,Sic1_degraded_re18,Sic1_degraded_re5
1800,4.788737664935572,0.007628259635086121,0.1638798446165407,0.008491894313127614,0.0011961977971372362,0.02454198614020174,0.001252802964171231,0.00019415224516841357,0.0037765319156592694,0.00018945340413822288,0.00015658595752971805,0.0010605834588401008,0.007333138097389573
1900,4.776248252720373,0.0078505207327638,0.1729474142724663,0.009202063559524444,0.0012384753524322329,0.02603554579649708,0.0013633018543163233,0.00020243551257843117,0.004031873221678391,0.00020723694296675697,0.00017628392570044745,0.0011881809443427037,0.008182926964254484
2000,4.7637057460172905,0.008073439511707766,0.1819896900959668,0.009936868957080121,0.0012812056690158261,0.027538840543339483,0.001478274421333515,0.00021087112322319264,0.004291474574261936,0.00022586310070535058,0.00019728672010749408,0.0013233757947945758,0.009078647594322297
2100,4.751110239026323,0.00829702746474266,0.19100663947308663,0.010696331626925924,0.0013243933449829763,0.02905183719642737,0.00159776223752939,0.0002194610313031938,0.00455535041281396,0.0002453468777462509,0.00021961661763874086,0.0014662213550491918,0.010020198153380715
2200,4.7384618252042054,0.00852129574652238,0.1999982293478756,0.011480473470357641,0.001368042961440748,0.030574503561525558,0.0017218071641160416,0.0002282072240576239,0.004823515496923273,0.00026570342495879304,0.0002432959886171843,0.0016167708679965364,0.011007476733332423
2300,4.7257605989569145,0.00874625644514766,0.2089644249728338,0.012289317146774989,0.0014121594304053967,0.03210680802349351,0.0018504513638585745,0.0002371117620988194,0.005095984857649062,0.00028694805284772,0.000268347306336575,0.0017750774983772482,0.012040381333280522
2400,4.713006653514792,0.008971921029840162,0.217905191416967,0.013122886117950186,0.0014567475359887586,0.03364872007828581,0.0019837373044769534,0.0002461767112000269,0.005372773890832563,0.0003090962283368766,0.0002947931401595733,0.0019411943166489053,0.013118809876173103
2500,4.700200082184382,0.00919830125345977,0.22682049267399287,0.013981204637305348,0.0015018122161634426,0.035200210011708054,0.0021217077693945,0.00025540419135377726,0.005653898304723817,0.0003321635817910821,0.00032265616253357584,0.0021151743160319125,0.014242660196802447
2600,4.6873409790849285,0.009425409679101507,0.23571029113609226,0.014864297749565044,0.0015473587327463785,0.03676124870818939,0.0022644058687933846,0.00026479640928845104,0.005939374089937455,0.00035616591306599795,0.0003519591541624379,0.002297070425032733,0.01541183003419462
2700,4.674429437170473,0.009653258257755728,0.24457454898563286,0.015772191321370692,0.0015933922280821613,0.03833180815409503,0.002411875036611599,0.00027435558032723223,0.006229217613813243,0.0003811191860956864,0.00038272499657318284,0.0024869354909571495,0.01662621704579719
2800,4.661465549724435,0.009881859454109621,0.2534132270691862,0.016704912041463866,0.001639918032604506,0.03991186107790929,0.002564159060241387,0.00028408396783062914,0.0065234455883708,0.00040703954585690253,0.0004149766857363203,0.0026848223099473784,0.017885718784984843
2900,4.648449409803346,0.010111225773866304,0.2622262853670676,0.017662487423825965,0.0016869415864942234,0.041501381057019386,0.0027213020663533656,0.00029398389427574384,0.006822075057371269,0.00043394330920449534,0.00044873732497612397,0.002890783613729972,0.019190232715140865
3000,4.635381110232983,0.01034136981463479,0.27101368292790856,0.018644945822216485,0.0017344684057928937,0.0431003425411422,0.0028833485426177728,0.00030405771693510736,0.0071251234336008554,0.00046184697641944597,0.0004840301323589201,0.0031048720831074756,0.02053965619686955
3100,4.622260743574214,0.010572304235721728,0.27977537789104767,0.019652316437990047,0.0017825040802950261,0.04470872085665009,0.0030503433439174723,0.00031430783040980613,0.007432608502123894,0.0004907672336129457,0.0005208784420393863,0.0033271403516538685,0.021933886486981975
3200,4.609088402427373,0.010804041953776782,0.2885113272839438,0.020684629327038424,0.0018310543635739502,0.046326492117642365,0.003222331696120729,0.00032473669536719156,0.007744548397277176,0.0005207209520525628,0.000559305703999898,0.0035576410113901135,0.023372820742626088
3300,4.595864179191354,0.011036595989788102,0.2972214871651361,0.021741915409834486,0.001880125104636084,0.0479536332940627,0.003399359207699287,0.00033534681780006073,0.008060961631017495,0.0005517251947909393,0.000599335487918089,0.0037964266176644503,0.02485635601408516
3400,4.582588166227706,0.011269979580942965,0.3059058124966661,0.02282420648714918,0.0019297222942831441,0.04959012217215863,0.0035814718837588054,0.0003461407604656136,0.008381867091732718,0.0005837972250750425,0.0006409914878359479,0.0040435496927666275,0.026384389241215216
3500,4.569260455858008,0.011504206179678692,0.314564257137091,0.023931535247987877,0.0019798520660756105,0.051235937353215626,0.0037687161334918305,0.0003571211440806174,0.00870728404947084,0.0006169545091195635,0.0006842975238720256,0.0042990627313822995,0.027956817251608205
3600,4.555881140156886,0.011739289310041439,0.3231967739931285,0.025063935261586914,0.002030520643801517,0.052891058292089226,0.003961138763001774,0.00036829063949487997,0.009037232162282173,0.0006512147062068794,0.0007292775372202068,0.004563018209853914,0.02957353676466161
3700,4.5424503111738215,0.011975242723460304,0.33180331483843895,0.026221441002857167,0.0020817344011947775,0.05455546525222764,0.004158786998823362,0.0003796519787952186,0.009371731480225826,0.0006865956853800833,0.0007759555992354905,0.004835468587454319,0.031234444383254324
3800,4.528968060826039,0.012212080336515848,0.3403838303418917,0.02740408788634862,0.0021334998392755376,0.05622913934731949,0.00436170851341082,0.0003912079509067064,0.009710802473138257,0.000723115538120345,0.0008243559177021143,0.0051164663136628085,0.032939436590276115
3900,4.515434480898169,0.012449816233495505,0.3489382700513235,0.02861191227993673,0.0021858235885217382,0.05791206254325943,0.004569951436913995,0.00040296140272915213,0.010054466039431054,0.000760792583933131,0.0008745028399232357,0.005406063833556491,0.03468840974596589
4000,4.501849663205658,0.012688464748521018,0.3574665823867401,0.029844951429494244,0.002238712442803528,0.059604217561020106,0.00478356430468993,0.00041491525042497337,0.010402743448565791,0.0007996453372966078,0.0009264208373994816,0.005704313590522447,0.0364812600943762
4100,4.488213699452442,0.012928040399106685,0.3659687146158861,0.031103243549762367,0.0022921733340131533,0.06130558796454217,0.005002596124803006,0.00042707247175336887,0.010755656407360622,0.0008396925467508464,0.0009801345248829875,0.006011268033972253,0.03831788375279823
4200,4.474526681063399,0.013168557776445662,0.3744446129486062,0.03238682783970327,0.002346213287994462,0.06301615820652029,0.005227096393115545,0.0004394360963359704,0.011113227081579278,0.0008809532022694922,0.0010356686644834453,0.006326979626793827,0.040198176705884374
4300,4.460788699074865,0.013410031478259464,0.3828942225789109,0.03369574450758464,0.0024008393981229757,0.06473591366560373,0.0054571151144274105,0.00045200919975514023,0.011475478119426586,0.0009234465463642207,0.0010930481714762164,0.0066515008521659084,0.042122034800182014
4400,4.446999844912522,0.01365247660003108,0.39131748728522453,0.03503003467949942,0.0024560590276290085,0.06646484038177936,0.0056927027308036745,0.0004647949547356474,0.011842432540841077,0.0009671920302377622,0.0011522980932468934,0.006984884208622028,0.04408935376310187
4500,4.4331602096843845,0.013895908291862236,0.3997143497699525,0.036389740502940325,0.0025118796291516967,0.06820292529680369,0.00593391020520994,0.0004777965868053957,0.012214113851357206,0.0010122093618903664,0.0012134436331882154,0.007327182224777316,0.04610002918099866
4600,4.419269884442462,0.014140341927018216,0.40808475148990886,0.03777490514782802,0.0025683088165931985,0.06995015617427802,0.0061807890262349325,0.000491017394415156,0.012590546023977788,0.0010585185081481172,0.0012765101523866918,0.007678447465284149,0.04815395649695012
4700,4.405328960249242,0.014385793147661669,0.41642863258378854,0.039185572833305,0.0026253543866718828,0.07170652158615798,0.006433391233342428,0.0005044607565132028,0.012971753510639816,0.0011061397088493797,0.0013415231772544649,0.008038732539393167,0.05025103100312589
4800,4.3913375278718805,0.014632277664547477,0.4247459321324475,0.04062178876776027,0.0026830242302312,0.07347201097582257,0.006691769357998608,0.0005181301043855577,0.013357761230282395,0.0011550934376862196,0.0014085083793499772,0.008408090092163895,0.052391147861218956
4900,4.377295678049643,0.014879811435565509,0.4330365879067296,0.042083599222460244,0.0027413264133014626,0.07524661460325778,0.006955976494333429,0.0005320289485196346,0.013748594592942446,0.0012054004451858716,0.0014774915980219885,0.00878657282239129,0.054574202079666685
5000,4.363203501586149,0.015128410728510828,0.441300536287246,0.043571051548998485,0.002800269210473373,0.07703032352165508,0.007226066310149705,0.0005461608896925329,0.01414427950155828,0.0012570817622497505,0.0015484988417192045,0.009174233487787795,0.05680008851663756
