milliseconds,IX,TF_VIIa_IX,TF_VIIa,IXa,TF_VIIa_X,X,Xa,VIII,Xa_VIII,VIIIa,IIa,IIa_VIII,VIIIa_IXa,VIIIa_IXa_X,V,Xa_V,Va,IIa_V,Va_Xa,II,Va_Xa_II,Fibrinogen,Fibrinogen_IIa,Fibrin,VIIIa_inact,IXa_inact,Xa_inact,IIa_inact,Xa_Xa_Inhibitor,Xa_Inhibitor,Va_Xa_Xa_Inhibitor,IIa_IIa_Inhibitor,IIa_Inhibitor
1000,89.99640851452946,0.0024205704303444753,0.0007046743120240796,0.0010480274176315435,0.001804620982651355,169.9957016780081,0.0014288975207825438,0.6999637097996605,3.0888385930077446e-05,3.266370474483402e-07,-1.408886043483203e-08,-3.3440179366311104e-10,1.9237685595680774e-11,3.6022154923249626e-11,19.998727661434867,0.0012493323725383007,3.7158890341308315e-05,-4.058364365561351e-09,4.268311500953443e-09,1399.999999870409,-4.137826719050027e-09,7900.000001625706,8.971393303087417e-08,-8.008547929145776e-07,-3.6558086275092116e-10,1.1349349003903296e-06,8.729132754043617e-06,9.251211630547439e-10,0.0,0.0,0.0,0.0,0.0
1100,89.99628059545059,0.0024694841665977413,0.0007321446996682179,0.0012787709648115783,0.0018036682512248211,169.99532871738612,0.0014516625891804245,0.6999604855506553,3.314773426526404e-05,2.4265626265541776e-07,1.0144256672381798e-08,-3.9827877230092664e-10,-6.6336156936674e-11,-1.5153929420040965e-11,19.998734821199033,0.0012477787085583788,1.4427455838017133e-05,2.078719535336825e-08,-4.3599473753028e-09,1400.000000098107,5.697396881656302e-09,7900.000001353425,-1.6482934713217966e-08,2.0647733797305157e-06,4.836275105398515e-10,2.8515258034270707e-07,1.2149414448087491e-05,4.2538872079577774e-10,0.0,0.0,0.0,0.0,0.0
1200,89.99645255312423,0.002477609193892662,0.0007761348825874021,0.0012090027597137982,0.001793729896642476,169.9945863191166,0.0015538804488239054,0.6999622786748969,3.9106406256981975e-05,3.3502694717350993e-07,3.764233358734919e-08,1.7733551109515385e-10,3.143303302267067e-11,2.9043422323763586e-11,19.998395649201203,0.0017925426048713154,5.6288423446811144e-05,1.7370388049807235e-08,-2.435401557721148e-09,1399.9999997721682,-4.3409578425052056e-09,7899.999997313482,3.866045898967348e-08,6.388676589919688e-06,-2.505028367980001e-10,1.8155386143257914e-06,1.3665125469610403e-05,-2.994951998462869e-10,0.0,0.0,0.0,0.0,0.0
1300,89.99613313983784,0.0024648629843082854,0.0007820760306116712,0.0012152217239353837,0.0017989049771532815,169.99485245101567,0.0016473529576842521,0.6999556268774952,4.270718004719966e-05,4.7120459031084003e-07,6.207002098377744e-08,1.6297161055192928e-10,-5.316381943493516e-11,2.3986979807998204e-11,19.998184548534255,0.0014980590409353813,3.0635026378608235e-05,-1.1955038004606664e-08,-9.792683339889179e-11,1400.0000001591402,3.663139109101189e-09,7899.999994304975,6.604963280876805e-08,1.416450785958723e-06,6.377616740777604e-10,1.4469747714678823e-06,1.2239022086950972e-05,-3.6099290868380634e-10,0.0,0.0,0.0,0.0,0.0
1400,89.99608759997966,0.0024958975865672856,0.0007590066701770144,0.0014364435223385543,0.0018254900173225845,169.99468458255024,0.0017007217306020095,0.6999583979047663,4.3841494172249016e-05,5.533396733808561e-07,9.914752010495327e-09,1.317085289358985e-10,-8.622669657064182e-11,-2.8583010710716703e-11,19.998163253395944,0.0019515341003799125,7.222827433900561e-05,1.0878254162818362e-08,-3.5144708494243977e-09,1399.999999975886,-3.320383451040495e-09,7900.000001258418,-3.540203505594173e-08,-1.1287439787437258e-06,4.765173150324979e-10,1.8213698005583215e-06,1.4901446649483002e-05,-5.872560278388087e-10,0.0,0.0,0.0,0.0,0.0
1500,89.99604557565662,0.0024701374853561245,0.0007911785769774628,0.0015146586502574422,0.001824201123151252,169.99455744321506,0.0018163402570635066,0.6999470204797349,5.0497676547485224e-05,6.379322703287312e-07,-4.030257678380468e-10,-1.8928088267847967e-10,1.3607419958320186e-10,1.0974136895192868e-12,19.997675138743453,0.0019427859525016223,7.491829583880975e-05,-1.4026745526096454e-08,-2.402580610252008e-10,1399.9999998995586,7.739190866292539e-10,7900.0000039098295,-6.825927160392235e-08,4.212905715213416e-06,1.4444030652540385e-10,1.479831544358559e-06,2.0571740037696667e-05,1.475589622234417e-09,0.0,0.0,0.0,0.0,0.0
1600,89.99574228654603,0.0024728745070615623,0.0007466391221388311,0.0016541218174970223,0.001806613285775707,169.99366832641266,0.0019625269332546546,0.6999441743452932,4.774600276190721e-05,8.901400395336503e-07,3.432388078933892e-08,2.3809715939418264e-10,1.5172849151101604e-10,3.3861239622046145e-11,19.99792122265222,0.0021639917433392813,8.674815665563492e-05,1.812658004718023e-08,2.255843288902349e-09,1399.9999999078605,-3.2129657870856677e-09,7900.000005705833,-5.679384995477093e-09,-2.0728185740869226e-06,4.762036507398258e-11,1.953050267407298e-06,2.0095066373633257e-05,-4.825518624436631e-10,0.0,0.0,0.0,0.0,0.0
1700,89.99562571537268,0.0024814487777623617,0.0006938711691973585,0.0016767586610754264,0.0017849847688318954,169.99382951336617,0.0019756950023433377,0.6999438921740443,5.461402864494451e-05,1.0977442815907003e-06,-7.774118763569799e-08,-6.42196166750157e-11,3.235718989304491e-11,4.0036879288347445e-11,19.997296180088288,0.00245740774469377,5.654084652812383e-05,-1.4756706883269174e-08,7.733159330699333e-09,1400.0000001589042,1.1263130575486105e-09,7900.000006108661,2.1323881591489868e-08,6.523892367867073e-06,9.82854363001027e-10,2.3995224543610342e-06,2.1735650598097424e-05,-1.7663646013851556e-09,0.0,0.0,0.0,0.0,0.0
1800,89.9957625231941,0.002500104420573206,0.0007517575311462799,0.0019062734466700714,0.001805897210745871,169.99369220003706,0.0020895745316213844,0.6999447209383309,5.548220340379477e-05,1.331142511613948e-06,1.2737032547890426e-08,2.3212984386965882e-10,-2.1552809054982507e-11,5.1652963970427404e-11,19.997404027544764,0.0026347090014971542,0.00010946310401997149,2.853072087381865e-09,1.524555692809067e-10,1400.0000000832501,2.2951893931938984e-09,7900.000001017392,-5.393987800408539e-09,2.2132318069648974e-06,1.0496105887717627e-09,2.2991175186496395e-06,2.2017825754674717e-05,8.45427819332701e-11,0.0,0.0,0.0,0.0,0.0
1900,89.99542843234936,0.0024513378538132988,0.0006946737367892391,0.001896091266751177,0.0018194909547115169,169.9932745485902,0.0021196393260553463,0.6999434553801807,5.9900013851802896e-05,1.2050889396388982e-06,1.1637079408325172e-07,3.733795053442515e-10,-1.5774207914172063e-11,4.4659250161181866e-11,19.997389072776,0.002783133902301382,7.601252096214911e-05,-1.5315854748489713e-08,1.3548687355819254e-09,1400.0000000294067,3.496363734304762e-10,7900.00000465085,7.018722117665923e-08,-5.407430577027921e-06,1.172705168056949e-09,3.0852583814541744e-06,2.983693609874051e-05,8.676544674441614e-10,0.0,0.0,0.0,0.0,0.0
2000,89.99549304758074,0.002437794482568519,0.0006788014829687041,0.002271518507802869,0.0017814312293065908,169.99321531267574,0.002286280998306405,0.699939135165504,6.696755434473735e-05,1.4602770478746063e-06,-1.5785036310108275e-08,4.462750075627713e-10,1.8708124445719618e-10,3.8926749051692105e-11,19.99682198572033,0.002908924793318167,0.00010013185041955974,5.2670595493736515e-09,9.569880269355397e-09,1399.9999997903162,1.162966545251685e-08,7899.9999962147585,5.876800792486663e-08,3.14021379019555e-06,7.794744104561039e-10,3.902122529666081e-06,2.6371882559029353e-05,1.5735480256951576e-09,0.0,0.0,0.0,0.0,0.0
2100,89.99525484175518,0.0024640241355360247,0.0007585485946377265,0.0023081087502853396,0.0018276505291878098,169.99263601878098,0.0023907522442686313,0.699932904188433,6.902617162642859e-05,1.6445157398957677e-06,-3.606842666759099e-08,5.251438050387018e-10,1.1472248714029459e-10,5.750746032335722e-11,19.99668193128273,0.003036500714012971,9.912012143434449e-05,1.5061440506859188e-08,3.5160856640341405e-09,1399.9999999158492,1.379453077442305e-08,7899.999993445051,9.261337496014543e-08,5.903503653338408e-07,1.1147408008500694e-09,3.698567272273558e-06,3.0254135431334304e-05,4.160294937482328e-10,0.0,0.0,0.0,0.0,0.0
2200,89.99514486535864,0.0024509540296806754,0.0006981962169656165,0.002302025090266268,0.0018244796055252093,169.992287799376,0.0025177842850658814,0.6999256620744172,6.940781622330946e-05,1.469132686614437e-06,1.513816009025369e-07,1.860141956608302e-10,1.5310927350577862e-10,7.912464160819018e-11,19.99667278563765,0.0031103761962838236,0.00015930027781102296,1.1076134753058952e-08,1.3223646922220872e-08,1399.9999996294837,1.046300557264347e-08,7899.999992579454,1.109448461932528e-07,-3.706488182060184e-06,1.6670295959254463e-09,4.687521374639219e-06,3.603628555610741e-05,9.72492848568854e-10,0.0,0.0,0.0,0.0,0.0
2300,89.99513951328495,0.002452019846839941,0.0007782336705791869,0.002617007155852299,0.0018094040826604212,169.99205513792572,0.002528717396120781,0.6999296340283423,7.314847778416969e-05,2.1126338420633967e-06,1.262417438088276e-07,-6.26592862847977e-11,2.1491986560614222e-10,6.392845285220282e-11,19.996334058612028,0.0033700749794652123,0.00017172647235656107,1.0463773774299594e-08,1.299997552175723e-08,1399.999999893908,1.7273945941100173e-08,7900.000002321497,2.9289954554207223e-08,1.884865170518332e-06,1.3294535156794117e-09,5.202937638735831e-06,4.070507905300255e-05,-1.0790728610750693e-09,0.0,0.0,0.0,0.0,0.0
2400,89.9948050488129,0.0024970789982739798,0.0007532375240119785,0.00255843844508381,0.001784701997953674,169.99166581774028,0.00274938762519733,0.6999249069760582,7.601587516284673e-05,2.1574048589268945e-06,1.1848804052521494e-07,1.5011467748045642e-10,2.6154237723414896e-10,1.033436176946099e-10,19.99608719346698,0.0034238452799424954,0.0001888921836649188,1.1164242527894151e-08,7.109884615048809e-09,1399.9999999774766,1.7827661776886847e-08,7900.000002159311,4.414566957886139e-08,8.658237392786653e-06,1.4876111707453642e-09,5.2652014086317485e-06,4.184269797428629e-05,-1.2102176812560593e-10,0.0,0.0,0.0,0.0,0.0
2500,89.99491885106183,0.002475096584116107,0.0007181581692732871,0.002611952527962088,0.001809538558693264,169.99158453994312,0.002759742675553097,0.6999204566683414,7.355313513933324e-05,2.3790673352483124e-06,1.0180472230538394e-07,1.6116277297560138e-10,2.5333199009421563e-10,7.592004748391642e-11,19.99636365872008,0.0037504378055121367,0.00019713004873856852,2.648902660763538e-09,1.7720364580901428e-08,1399.9999997341145,1.9459527828353397e-08,7899.999989597789,6.544641444570938e-08,6.041935604527133e-06,1.6347806577450557e-09,5.664986860560053e-06,4.834066868123533e-05,8.298116982813734e-10,0.0,0.0,0.0,0.0,0.0
2600,89.99477253813664,0.0024523983988057768,0.0007139111001822225,0.002906625998423673,0.0018188906358658106,169.99119313312556,0.002884072719243748,0.6999218784917245,8.352143009943643e-05,2.6536405628165273e-06,9.27105958635089e-08,8.043143409869344e-10,2.1017089464786085e-10,6.808571286759593e-11,19.995759933278343,0.003631026621541435,0.00018817645793934746,1.524997505571241e-08,1.3457955489404148e-08,1399.9999994655154,1.5285153071707192e-08,7899.999993567131,1.1335300284232077e-07,4.900784143122389e-06,2.652587798126848e-09,6.287574433132482e-06,4.8396354667472104e-05,-6.740542844409352e-11,0.0,0.0,0.0,0.0,0.0
2700,89.99471387471449,0.0024604226745927847,0.000741933351407599,0.0028175864622240346,0.0017806681210218109,169.99104754887162,0.0027715634086759415,0.6999178837199342,8.612223919033639e-05,2.8046048671204487e-06,2.087576200596116e-07,9.657784299009637e-10,3.2881870326733024e-10,1.0687303757279029e-10,19.995557262533488,0.003847588903888354,0.00019889905958151642,5.715798827752432e-08,1.895325778175695e-08,1399.9999993827596,1.9995044815224324e-08,7899.999994631369,1.3261715114997663e-07,2.7763586626531653e-06,2.9999281966746713e-09,6.8108168996222665e-06,5.319068949709665e-05,3.164038257489353e-09,0.0,0.0,0.0,0.0,0.0
2800,89.99445842330417,0.002478349630157329,0.0007738035067897193,0.003230362100026822,0.0017998488999860609,169.99107426018472,0.0030913910558963316,0.6999110420023787,8.683294575969242e-05,2.8876140299407924e-06,2.2644234874623322e-07,7.812528584112326e-10,3.6205674344187024e-10,1.3451049001596549e-10,19.99578100684787,0.004372612074350715,0.0002082887926961447,3.900686365514241e-08,2.0624017284893773e-08,1399.9999993210135,2.2504511340078962e-08,7899.999989891465,2.3827900592246902e-07,1.1747840266540273e-05,2.897140290035171e-09,6.754184756276869e-06,5.74758901740106e-05,5.218648904447289e-10,0.0,0.0,0.0,0.0,0.0
2900,89.99426726725474,0.0024598262795163155,0.0006852929668186886,0.0031858310626436187,0.0017833949565256128,169.9907298136163,0.0030712215336587702,0.6999132027083598,9.20651871764623e-05,2.744934512092157e-06,2.2954938786055076e-07,7.945042798677872e-10,5.238599180836693e-10,1.8462672506344817e-10,19.99518444974689,0.0045522168992050294,0.0002320224531442008,3.507958065325995e-08,2.4123515920774814e-08,1399.9999993444032,2.9709762042016894e-08,7899.99998859892,2.9069770307549637e-07,1.675237241681378e-05,2.7002135628061774e-09,7.324193966057592e-06,5.4945322408779236e-05,4.3901772623530724e-09,0.0,0.0,0.0,0.0,0.0
3000,89.99410647594196,0.0024604844790043164,0.0006993064103117158,0.0031453538848975463,0.001780958739926884,169.99067662210317,0.003266402566596039,0.6999085708478197,9.371957122566887e-05,2.9511557967482727e-06,3.058625587209747e-07,1.0566209990603029e-09,4.3561918641019134e-10,2.2258618128646365e-10,19.995139395877345,0.0046708509472657206,0.00027340630854379454,7.292755670250315e-08,2.4752790534215136e-08,1399.9999994849234,2.8585225534639517e-08,7899.999981945685,2.1774531142261162e-07,9.342681757308036e-06,3.134122379304176e-09,7.490789463930813e-06,6.162742674217287e-05,2.8361026767273274e-09,0.0,0.0,0.0,0.0,0.0
3100,89.99404745827526,0.0024999508159654817,0.0007145854020665076,0.0034553448596257954,0.0018046324092673878,169.98982528080958,0.0031121077868212156,0.6999042667252823,9.117679836858676e-05,3.209088662284321e-06,3.6896488630162873e-07,1.0395746751942909e-09,6.969292431848491e-10,2.0301024625372197e-10,19.995100789257965,0.004817132081466976,0.00030010791798964245,9.935694388461278e-08,2.960360328035539e-08,1399.9999992366438,3.5216075371143497e-08,7899.999989914832,4.062919094498518e-07,1.8822927309853762e-05,3.833249270334457e-09,8.660462363683864e-06,6.0039494597417214e-05,4.154486276826863e-09,0.0,0.0,0.0,0.0,0.0
3200,89.99402641924348,0.0024499770475897307,0.0007312184048624579,0.003377720292391413,0.0017932124088708076,169.98996561695037,0.003312184963566762,0.6998988788744713,9.24262891389663e-05,3.542192145619585e-06,3.820673767439478e-07,1.9082656238948428e-09,6.245007645705163e-10,2.653693219131426e-10,19.99507236384295,0.004885684506141557,0.0002941888317984135,1.1060356961196e-07,3.697220766553451e-08,1399.9999988205668,3.44772684657822e-08,7899.999981419301,4.6148548156793607e-07,1.6272520489342906e-05,4.249120303575353e-09,8.708093530517709e-06,6.711199074707324e-05,4.9186204009337635e-09,0.0,0.0,0.0,0.0,0.0
3300,89.99382564292442,0.0024452543176072187,0.0006832818347744857,0.003512238116122206,0.0017880376269548846,169.98958221449385,0.0033874670571228532,0.699897909870652,0.00010334117408781956,4.007739231478306e-06,5.013938692101249e-07,2.263672649939121e-09,8.770102588670293e-10,2.651551682546299e-10,19.99475802897067,0.0049698239472845945,0.0003483009142504908,1.0485458469704878e-07,4.94692625541609e-08,1399.999998803999,4.8427250643264145e-08,7899.999976458341,5.627740793576414e-07,1.7687516909037968e-05,4.828441206115042e-09,1.0018717296972576e-05,6.757924103225135e-05,7.080262718028582e-09,0.0,0.0,0.0,0.0,0.0
3400,89.99370311617496,0.0024986785995988517,0.0006908001876765169,0.0037614471052978995,0.0018154428005754165,169.98908130950764,0.003489178505002644,0.6998942090348015,0.00010130295762006271,3.824949098278883e-06,6.035501516213848e-07,2.297814972381592e-09,8.351979066988568e-10,2.905673916234164e-10,19.9945925944067,0.00513580163949373,0.00036623528017246066,1.2172002163645013e-07,5.1597620447846246e-08,1399.9999985987854,4.757194434731232e-08,7899.999967281276,4.6045474343321375e-07,2.4883451627796242e-05,5.393594752185617e-09,1.0476203131740472e-05,7.36477457135025e-05,7.116346092790961e-09,0.0,0.0,0.0,0.0,0.0
3500,89.99378569943943,0.002495422495351529,0.0007798835009512629,0.004031357558387778,0.0017999130905554832,169.9891139689432,0.0035788021970186005,0.6998883063764975,0.00010320724858312657,4.076793533394527e-06,6.781778772656253e-07,3.010415882837111e-09,8.970534824800992e-10,3.322673725755955e-10,19.994468323565126,0.005138142938151527,0.0003539257985308615,1.5304989121102167e-07,5.953683456679668e-08,1399.9999986384744,6.186328900329312e-08,7899.999968817902,6.888006977962773e-07,2.897040637969073e-05,5.2685658139080755e-09,1.1206119965377548e-05,8.177673652021642e-05,1.0770772898203127e-08,0.0,0.0,0.0,0.0,0.0
3600,89.99360817722867,0.002444457564320784,0.0007404347580000712,0.0041327834312391626,0.0018129140837193905,169.98899488671313,0.0036072482155658464,0.6998876715055454,0.00010454329413841911,4.427390858989727e-06,7.280283160476297e-07,2.656882395395504e-09,1.2195501754519657e-09,4.023867842951728e-10,19.994080124436366,0.005446975260231717,0.00039953025824723533,1.4746868191577006e-07,6.462390824723414e-08,1399.999998408488,6.935687888806535e-08,7899.999965793315,7.687535732947486e-07,3.583002866606963e-05,5.574329489437701e-09,1.2401498026258138e-05,8.142416785172252e-05,1.1008652318901771e-08,0.0,0.0,0.0,0.0,0.0
3700,89.99327364394715,0.002502643264909678,0.0007249292766602402,0.0042722477713727,0.001826217554298748,169.98827092803154,0.0037187570141964388,0.6998814431471748,0.0001113044458111352,4.733613656986418e-06,8.203846287063597e-07,3.5787272518489104e-09,1.3433603773321192e-09,4.4794817023740544e-10,19.993893087536655,0.00550691752337448,0.0004198147319424574,2.0361576312479556e-07,6.611431365551185e-08,1399.9999978892947,6.854464159061474e-08,7899.999951545065,7.780264205797855e-07,4.033713320850051e-05,6.8001894881037305e-09,1.2529191136136325e-05,8.9944128162753e-05,1.0936518085280836e-08,0.0,0.0,0.0,0.0,0.0
3800,89.99321003886669,0.0024860126261487354,0.0006772875891814126,0.004312759409211055,0.0018098846091366522,169.9880112367949,0.003797635795272235,0.6998864119771921,0.00011571353348962408,4.963191673885249e-06,1.024183508946063e-06,4.226946253954369e-09,1.45135665176627e-09,4.865301643177703e-10,19.99355213818382,0.0059534226093123374,0.00045185964503544946,2.341885001018654e-07,8.22013612015224e-08,1399.9999978310261,8.011606795743249e-08,7899.999952812426,9.902730764619906e-07,5.4099348671252154e-05,7.289921216308364e-09,1.3436100461608136e-05,9.181594014814635e-05,1.3394289959380876e-08,0.0,0.0,0.0,0.0,0.0
3900,89.99310297044218,0.002463097355001683,0.0006967680622706108,0.0043538582673110825,0.0017934540866033494,169.98796876133392,0.003783444468573098,0.6998751332230525,0.0001151567581733367,5.109612178650415e-06,1.1328002208763135e-06,4.25248770349714e-09,1.4100174886784824e-09,5.377552723665659e-10,19.99360583806912,0.005780045028925386,0.0004731228278441384,2.3930660532562187e-07,9.169901891295303e-08,1399.9999973518622,8.73282783917563e-08,7899.999936670229,1.135411711365456e-06,5.94809640303593e-05,7.967375167799922e-09,1.3768345057535966e-05,9.46459565220141e-05,1.8036119274059606e-08,0.0,0.0,0.0,0.0,0.0
4000,89.99314570821413,0.0024704266307994435,0.0006872462115335685,0.00457866963266303,0.0017766669874848767,169.98773847693164,0.004036094395348383,0.6998739148854649,0.00011443263507280106,5.763108848873969e-06,1.1585790416122565e-06,5.434585540674832e-09,1.7401116997881032e-09,5.636195429906639e-10,19.99346862783463,0.00610973530360945,0.0005196662361791247,2.771111097500712e-07,9.301775555416952e-08,1399.9999970453225,1.0124468010702033e-07,7899.9999316349285,1.1787662843784153e-06,6.856650520754387e-05,8.4355624478242e-09,1.4295892173427673e-05,9.752957733202504e-05,1.9847429848959755e-08,0.0,0.0,0.0,0.0,0.0
4100,89.9930301575637,0.0024947430842358503,0.0007665523221124134,0.004651190039395131,0.0017850058668613463,169.9873995393394,0.004039114370220121,0.6998698025840003,0.00012570786443241329,6.04508732202926e-06,1.348569267019363e-06,5.542643557022569e-09,1.8030203356044852e-09,6.24851462282503e-10,19.993208250719544,0.0062966475655864326,0.0005064173155750035,3.2401538342374437e-07,1.0956150765010223e-07,1399.999996564654,1.0701617561823097e-07,7899.999914527937,1.3909495716021176e-06,7.920345352673207e-05,8.90061161136776e-09,1.4820898390807787e-05,0.00010870662974379602,2.467918827227109e-08,0.0,0.0,0.0,0.0,0.0
