milliseconds,IX,TF_VIIa_IX,TF_VIIa,IXa,TF_VIIa_X,X,Xa,VIII,Xa_VIII,VIIIa,IIa,IIa_VIII,VIIIa_IXa,VIIIa_IXa_X,V,Xa_V,Va,IIa_V,Va_Xa,II,Va_Xa_II,Fibrinogen,Fibrinogen_IIa,Fibrin,VIIIa_inact,IXa_inact,Xa_inact,IIa_inact,Xa_Xa_Inhibitor,Xa_Inhibitor,Va_Xa_Xa_Inhibitor,IIa_IIa_Inhibitor,IIa_Inhibitor
0,90.0000695030238,1.494118760430565e-05,0.005051459578205565,-0.0001551152886823629,-1.7027874297056686e-05,169.99976931595745,8.397399129446235e-05,0.7000023477813591,4.883947142449624e-07,1.241593837357829e-07,-1.4315923205638023e-08,-2.6430767007535657e-11,-2.112371215927921e-11,-1.6656843720041615e-11,20.000199852664668,0.00023540425205688126,-8.261055680250904e-06,6.987693503074069e-09,-4.115370322721156e-09,1400.0000001400756,-4.685725822605075e-11,7899.999994818453,-1.7973183904007878e-08,1.4563490991456057e-06,1.348426910118213e-10,-6.398840583286801e-07,2.0287802246522812e-06,1.0418315404766839e-09,0.0,0.0,0.0,0.0,0.0
100,89.99824696092361,0.0016413998343545026,0.0009750720275410568,-2.2895238791758777e-05,0.0023644657478633594,169.99740331200792,0.00011391493564130766,0.7000014682691894,1.2118595108960017e-06,1.3522602261048234e-08,-5.079909668897918e-09,2.984933565945817e-10,8.699033647149939e-11,9.642759891599689e-12,20.000039150515125,0.00011487772963303246,-1.6574923279246684e-05,-1.3594512850885159e-08,-4.2768299654495896e-10,1399.9999999420563,5.848548264995378e-09,7900.000002138662,4.551275256559833e-08,5.85897600553308e-07,-5.274771569946632e-11,-2.7611911446084503e-07,-4.6867905108415864e-07,1.4131057031628783e-09,0.0,0.0,0.0,0.0,0.0
200,89.99792170581323,0.0019435870102736939,0.000783921679397022,0.00029231213588162743,0.0022750659715144532,169.99744888806975,0.0005792197632352317,0.6999962945947675,6.742905617215776e-06,3.3651113013721974e-08,-4.822134299316961e-08,2.5820593076447264e-11,-7.742061223186651e-11,-3.5755629251978384e-13,19.99993388486621,-8.949946809521316e-05,1.9689655594078547e-05,-3.734476435035272e-09,4.946887098323225e-09,1400.000000202918,4.923190231240326e-09,7899.9999967828235,-9.62277654521305e-08,-1.265386651307963e-06,-2.6461769059244915e-12,2.39747111084189e-07,-1.4290247544048563e-06,-2.896668897181378e-11,0.0,0.0,0.0,0.0,0.0
300,89.99761597281156,0.002074417884312176,0.0007524811306608325,0.00028226462722153985,0.0021317810326773857,169.99724499301746,0.0005716681819320953,0.6999902600709224,7.866024467337306e-06,-1.3071978817764784e-07,-4.9969544295026865e-09,-1.942606477388505e-10,-5.358106367746206e-11,-3.593378329796365e-11,19.99989719884496,0.00028752942510265476,1.4876297803927912e-05,1.5027094380454612e-08,-5.819055229974348e-09,1400.0000002040285,4.828700045730741e-09,7899.999999946668,4.996920047539486e-08,-4.314044778536386e-06,4.359965196930682e-10,-2.6870383367546796e-07,8.457193809375139e-07,6.389261515621925e-10,0.0,0.0,0.0,0.0,0.0
400,89.99747269757873,0.0021961600845906756,0.0008008116030095228,0.0004076775818816174,0.0019992577241858965,169.99679561035921,0.0008582308877039152,0.6999891195971814,9.72133747858945e-06,2.810601730932788e-07,3.3031696803133026e-08,-1.2678263792999838e-10,-8.112731283622593e-11,-6.957664373051957e-12,19.999788984102597,0.00047124965034762815,-1.4714905334332786e-06,-1.253152094479011e-08,-4.785458110928272e-09,1400.0000002196846,-1.3786681417965965e-09,7900.000001230309,-4.797072493013901e-08,2.1732291616888928e-06,2.0494238062252563e-10,-1.723355010018154e-07,1.424500112832168e-06,1.4116286165270544e-09,0.0,0.0,0.0,0.0,0.0
500,89.99725531043818,0.0022685768273467714,0.0008062407701985628,0.0003033771779825167,0.00195963068039537,169.99624695612064,0.0010886493280857707,0.699983678609293,1.7645996646043656e-05,-1.2317296786304023e-07,5.737167168042836e-08,9.318466308069544e-11,-9.739423670450341e-11,1.6371180430809073e-11,19.999338668555144,0.00022426932671114198,6.6775396943687535e-06,1.3449670238349715e-08,3.5908234845997868e-09,1400.0000000389769,-3.9148608312456484e-09,7900.000005774156,7.947206547917114e-08,1.938018718011445e-06,2.2697548939272114e-10,-2.64623351718153e-08,1.4376432184253055e-06,1.3287572139866026e-09,0.0,0.0,0.0,0.0,0.0
600,89.99705016225724,0.00233440230686688,0.0007740904119933112,0.00043684866013765606,0.0018840833133520192,169.99606178138777,0.0010382544686770533,0.6999869891864509,1.6136806871745497e-05,3.5316849985082325e-07,-4.514712063788451e-08,-3.708233795583799e-10,1.120439600901149e-10,-2.936452821906696e-11,19.999127819054838,0.000387294450650815,2.5600495467240087e-05,6.980152512307933e-09,-2.090158760352784e-09,1399.9999998772637,-4.924635837280642e-09,7900.000004565114,-4.891487222029294e-08,5.607340189395119e-06,2.0196813388216385e-10,5.664279440751358e-07,7.115464587221931e-06,1.6046918142094545e-09,0.0,0.0,0.0,0.0,0.0
700,89.99676271386596,0.0023749647680654995,0.0006959412390690274,0.0007739468610189861,0.001856858122458952,169.99611144540148,0.0013040431781138884,0.6999772734125516,2.5334450200198e-05,2.896231497832871e-07,-3.062004453310839e-08,-2.761508993149611e-10,-7.23795230801379e-11,-1.9379074069191038e-11,19.99904766279475,0.0006028862049591873,-1.2635365038991937e-05,-6.061441007273163e-09,-1.6622364610023094e-09,1399.9999998579685,-5.988139264543198e-09,7899.999998683811,-2.315635253664323e-08,6.126969242188464e-06,-3.562091661039893e-10,4.0465814641263355e-07,2.531359689009963e-06,1.3524534061764673e-09,0.0,0.0,0.0,0.0,0.0
800,89.99674480179861,0.00243788044842594,0.0007718967764718901,0.0006943462818448578,0.001844796408313464,169.99564310871318,0.0011865236808243894,0.6999773259793656,2.8278394508220338e-05,3.090305899406595e-08,4.47339419396326e-08,-8.322948167478658e-11,6.995613254768882e-11,-3.66127273308634e-11,19.999316121381575,0.0009296039736884018,2.331878666368501e-06,-5.3537171575711745e-09,3.3555235870332275e-09,1400.000000085864,4.8732978476857784e-09,7899.999999427488,7.834336949274406e-08,-2.5239242075459347e-06,-1.7663279612772483e-11,1.1822553223629725e-06,7.2751522612003e-06,1.6469969323354876e-09,0.0,0.0,0.0,0.0,0.0
900,89.99677786071632,0.0024142115157905664,0.0007256358126719144,0.0007199234178882471,0.0018114861833238732,169.9953608640106,0.001302263814488655,0.6999710509011602,2.6601400860839197e-05,1.8619939335956181e-07,5.5060528402490556e-08,3.2397206775419583e-10,-1.0781630791634274e-10,-2.6966468498937433e-11,19.998977495527612,0.0009538211639543177,3.8859965592252004e-05,-1.9821007228258974e-09,-1.8504746377140056e-09,1400.0000001516294,3.5861249661792664e-09,7900.000004663072,5.2938496515335235e-08,-1.367362599192304e-06,3.950437869238605e-10,1.16616366318376e-06,1.072698716208364e-05,-2.7074331741819885e-10,0.0,0.0,0.0,0.0,0.0
1000,89.99660164923122,0.0024607180103811558,0.0007352200562646913,0.0009541438823536376,0.0017932479384984252,169.99515909683615,0.001557402585412902,0.6999639567875523,3.226977657323732e-05,5.91410338490658e-07,4.740603849024086e-08,2.6662257118997875e-10,1.041615551091423e-11,3.419512056147e-11,19.998542364121548,0.0014302134243646134,7.981519256959857e-06,9.733563117076107e-10,5.7841751344689125e-09,1399.9999998407634,4.849670564202476e-10,7900.000001806876,9.815676861327687e-08,-3.4672367774196674e-07,-2.9225685374055737e-10,1.2537002129348255e-06,5.336570267224311e-06,1.0314187142089115e-09,0.0,0.0,0.0,0.0,0.0
1100,89.996366947497,0.002456113703506456,0.0007419222765760092,0.0011738331624128041,0.0018063466352220944,169.99518983669117,0.0016150272213188667,0.6999649814362507,3.294774701384184e-05,5.958663857459974e-07,6.348311451778085e-08,8.529453196360416e-11,-4.165070160427215e-11,-3.618955317863673e-11,19.998344116661478,0.0015719186170031606,4.2198335611477944e-05,1.6357823558295403e-08,6.605097428713549e-09,1399.9999998902742,8.030805098486513e-11,7899.999994232437,-8.31614547419509e-08,3.997149543531412e-06,5.311392328005466e-10,1.2512667163059398e-06,1.050320319529818e-05,6.688903736900791e-10,0.0,0.0,0.0,0.0,0.0
