milliseconds,IX,TF_VIIa_IX,TF_VIIa,IXa,TF_VIIa_X,X,Xa,VIII,Xa_VIII,VIIIa,IIa,IIa_VIII,VIIIa_IXa,VIIIa_IXa_X,V,Xa_V,Va,IIa_V,Va_Xa,II,Va_Xa_II,Fibrinogen,Fibrinogen_IIa,Fibrin,VIIIa_inact,IXa_inact,Xa_inact,IIa_inact,Xa_Xa_Inhibitor,Xa_Inhibitor,Va_Xa_Xa_Inhibitor,IIa_IIa_Inhibitor,IIa_Inhibitor
2400,89.99483049642859,0.002484478782563968,0.000781339457786982,0.0026831990994155854,0.0018128378659852179,169.99157494016853,0.002568333674941609,0.6999244473438607,7.523970295758377e-05,1.8847066566038031e-06,5.259688495352894e-08,1.7263427008484805e-10,2.3006530458016343e-10,1.0813647347541678e-10,19.99620479460746,0.0036887438663281047,0.00015118544244499307,1.4660238455812242e-08,9.10514214609458e-09,1399.9999996218714,1.8139399155923518e-08,7899.99999149467,9.474551220098773e-08,2.4062595045899345e-06,1.9557953125559474e-09,5.724342027617825e-06,4.535619233589782e-05,-3.060753971126326e-10,0.0,0.0,0.0,0.0,0.0
2500,89.99493312683238,0.0024354836141398093,0.0007529118504370307,0.002837827521069547,0.0018201642472751552,169.99164463048163,0.002824461408481966,0.6999241972547778,7.694575258786905e-05,2.260940900516135e-06,3.4186053988940155e-08,2.3246066559904017e-10,2.449021004660371e-10,1.2372076483125907e-10,19.9959326847646,0.003603267925276647,0.00017489040702314227,1.54138315932092e-08,1.608284591333328e-08,1399.9999996993668,1.9154100166512492e-08,7899.999991862562,7.555991506487373e-08,6.969523151515605e-06,1.5928682132794367e-09,5.304656932989136e-06,4.312108609991185e-05,7.290198071813589e-10,0.0,0.0,0.0,0.0,0.0
2600,89.99461741062846,0.002502759145931317,0.0007850860487812695,0.002974321708469668,0.0017814178970332452,169.99140513109876,0.0028673994019227846,0.6999164579808318,8.212633979363597e-05,2.3723080138039383e-06,2.458274575624427e-07,7.047793035223531e-10,2.147071304714596e-10,6.993697320456153e-11,19.995907251401746,0.003871427287246469,0.00020277988719384654,1.0795232148894525e-08,2.2034107909542902e-08,1399.9999995309192,2.1917078491842775e-08,7899.999996020074,1.4056265013096422e-07,7.833006669190368e-06,2.225943449913152e-09,5.5758445869588114e-06,4.796492000122252e-05,6.713428910520602e-10,0.0,0.0,0.0,0.0,0.0
2700,89.99460082044654,0.002438987881170952,0.0006888479772011728,0.002928624353515236,0.0018278772916784272,169.9914668875757,0.002879220725986527,0.6999154836066257,7.958274711194567e-05,2.7975609660281204e-06,1.9257642681671653e-07,3.387744193063367e-10,2.6799042075676865e-10,1.116040658704861e-10,19.995524555718813,0.0038335779220138046,0.00021935233192031488,4.696260238667197e-08,1.957850292979888e-08,1399.9999995622757,1.7039083968454466e-08,7899.999998784836,2.2120851875765602e-07,3.496533823847977e-06,2.199841601570397e-09,5.860616438110282e-06,5.440990823244267e-05,2.4151364414436877e-09,0.0,0.0,0.0,0.0,0.0
2800,89.99440872764734,0.002434801863204989,0.0007513812837248971,0.0029891232104743235,0.0017965445952940902,169.99082812321768,0.0028643314398189928,0.699916355379033,8.863912756398976e-05,2.830889933193856e-06,1.685843080485585e-07,9.871491067459598e-10,3.3972906419394723e-10,1.6348233944520037e-10,19.995505033491696,0.004098093904965554,0.00022197767154829044,3.0403929970251193e-08,2.4821448905946486e-08,1399.9999995111,2.3090828043837134e-08,7899.999989683826,2.8504907735911345e-07,8.368490023569528e-06,3.1260940345766082e-09,6.808382838119093e-06,5.218059139381957e-05,1.7415550067294718e-09,0.0,0.0,0.0,0.0,0.0
2900,89.99420135009532,0.002494677230218354,0.0007458636405390663,0.0033589315857594855,0.0018081968708221579,169.9905699027346,0.0030962788437707304,0.6999111160179174,9.0696578637924e-05,2.793360417773807e-06,2.602290089878673e-07,1.02476155847724e-09,4.469765758742085e-10,1.5209969144649233e-10,19.9955433196215,0.004322589947251077,0.00023701536443257774,6.757203178694734e-08,2.8224095762587097e-08,1399.9999993005617,2.3474967768650357e-08,7899.999992191942,3.226409590781495e-07,1.3291256741658148e-05,3.0354646811708224e-09,7.497291809626186e-06,5.3491210118601724e-05,3.663071891152285e-09,0.0,0.0,0.0,0.0,0.0
3000,89.99418142614681,0.0024409919702388,0.000723839487078434,0.00337048993195015,0.0017935115295380237,169.99031383201282,0.0030692807673032532,0.6999080371597931,8.807822130779768e-05,3.3124355027371944e-06,2.9086510646223815e-07,1.1562698164099086e-09,4.976789403739039e-10,2.1722539882240124e-10,19.995359330379376,0.004729209446440065,0.0002454136108680828,7.269317843572007e-08,2.7133433859759056e-08,1399.9999993468955,3.581625581557334e-08,7899.999984497254,2.7214555927433104e-07,1.7270275950725292e-05,3.718226925274404e-09,7.480055019495702e-06,5.816279873816949e-05,5.357496226479404e-09,0.0,0.0,0.0,0.0,0.0
3100,89.99414645178913,0.00248417425392951,0.0007285164120596804,0.0034916253521094626,0.0017867432436717847,169.9899270316196,0.0031321631964994472,0.6999054927111051,9.006320387751785e-05,3.6534407244527645e-06,3.4270477339635495e-07,1.054909829984132e-09,6.842443011326688e-10,2.209793235755594e-10,19.994926763327182,0.004762372237614887,0.0003020166997652722,9.524886705539089e-08,3.975183322594554e-08,1399.9999990056301,2.9786385776569656e-08,7899.999989146968,3.811910730102889e-07,1.9304325774441196e-05,4.27164845159926e-09,8.722782661479685e-06,6.752210513926979e-05,3.86213114681912e-09,0.0,0.0,0.0,0.0,0.0
3200,89.99383851146266,0.0024547613603283654,0.0007312433517353633,0.0036731203487205713,0.001804426609017384,169.98994160435743,0.0033648227131020518,0.699902417271347,9.8790231113872e-05,3.842302962191585e-06,4.782311948507067e-07,1.8385593253261769e-09,7.538783039696303e-10,2.5192765676375733e-10,19.994860469689147,0.004885511939922119,0.0003303036416842071,1.0756960241154381e-07,3.5898836308047245e-08,1399.9999991904026,4.4417348529278673e-08,7899.999974774561,3.736756793710521e-07,1.933043470313155e-05,4.699237395195268e-09,9.289014090024425e-06,6.80332777229092e-05,6.888318408171393e-09,0.0,0.0,0.0,0.0,0.0
3300,89.99374356105042,0.0025017944165804757,0.0007698257213480901,0.0034931479286953665,0.0018174863453248634,169.98957314877475,0.003376830736321131,0.6998932342037596,9.7214043495744e-05,4.100269122154258e-06,3.836564645439949e-07,1.8508264171316343e-09,8.513076450227421e-10,2.541627586055675e-10,19.994501734835495,0.00488522969582472,0.0003116464557013598,1.0817565883925065e-07,4.858898136569041e-08,1399.9999991075524,5.125817386486867e-08,7899.999982102191,4.47124652519459e-07,1.782372430751926e-05,4.932590126405815e-09,9.468864183159614e-06,7.492972963622251e-05,5.445362730318512e-09,0.0,0.0,0.0,0.0,0.0
3400,89.99371503317207,0.002441941609208283,0.0007785022192998706,0.003846498784600288,0.0017915911529674524,169.98938707672255,0.003430508463100205,0.6998923764067446,0.00010473112549249942,4.038351861424205e-06,6.086643957088758e-07,2.373320650748217e-09,9.961794128401203e-10,2.726120472366772e-10,19.99438510446717,0.005234717268439118,0.0003555153317235358,1.1587966699427153e-07,5.2628118511766975e-08,1399.9999988595716,5.026967794841457e-08,7899.999966722011,5.350338691320894e-07,2.5439188706934937e-05,4.863324395007758e-09,1.0324606522936743e-05,7.784104635979063e-05,5.971639023639236e-09,0.0,0.0,0.0,0.0,0.0
3500,89.99370773061887,0.0024525675876662977,0.0006891985765770202,0.0040448726949498465,0.0018167554601301401,169.9889852007774,0.003701117907344172,0.6998949241484897,0.00010900849092939415,4.287537848328819e-06,7.012354849896229e-07,2.3673310876836536e-09,1.0965394125953276e-09,3.719136432087689e-10,19.994549914691582,0.005256762634751971,0.00039525219178192234,1.4410508615163144e-07,6.241128983172206e-08,1399.9999983137434,6.219537298577282e-08,7899.999962393929,5.355461188884321e-07,3.727802309374384e-05,5.488433662121415e-09,1.1079387979732861e-05,8.29075772909165e-05,1.0105575893014228e-08,0.0,0.0,0.0,0.0,0.0
3600,89.99350919617227,0.0024504681073525443,0.0006850754164838625,0.003940036313021168,0.001776232585667687,169.98881014904003,0.003759886907342823,0.6998905704800625,0.00010402865554588392,4.787799266601364e-06,7.476218571183912e-07,3.051190068268073e-09,1.1373214287947885e-09,3.902801083364864e-10,19.99392305393319,0.005604189253212176,0.000400848204330638,1.8587028623544677e-07,6.894393932753469e-08,1399.9999981796936,5.949206529305434e-08,7899.999965576687,6.402707965916748e-07,3.504862281213447e-05,5.8095593888787855e-09,1.1277414762668115e-05,8.603433361484877e-05,1.0619939443600065e-08,0.0,0.0,0.0,0.0,0.0
3700,89.99353056970808,0.0024999236370125103,0.000700599008324124,0.004159163953168436,0.0018236302782094237,169.98840890151334,0.0036595086688796206,0.6998832621847945,0.00011263239612081405,5.0624379417688005e-06,9.250909677301972e-07,3.278860849942261e-09,1.2784099686141904e-09,4.1436638708752714e-10,19.993806692263004,0.005468036015400819,0.00043709952820263195,1.8553417142282835e-07,6.873348377521792e-08,1399.999997844563,7.677900564598162e-08,7899.99995851402,8.955238374907442e-07,4.050494580701379e-05,6.717708390196659e-09,1.3055554367424793e-05,8.747518072992389e-05,1.2225743707958021e-08,0.0,0.0,0.0,0.0,0.0
3800,89.99319446039623,0.0024360036397709237,0.000682440476587238,0.004253523555604518,0.001790801576943892,169.9882625955433,0.0038640337616089836,0.6998820826389321,0.00011546805099024314,4.921368199137783e-06,1.0381839165557808e-06,3.9560020338481204e-09,1.2959052010202587e-09,5.121208070700872e-10,19.99379229539896,0.005979005378397484,0.00045695851480896785,2.1079428466491583e-07,8.196415918542528e-08,1399.999997730948,8.651260694583079e-08,7899.9999529072065,1.0065656726050996e-06,5.575781532166121e-05,6.742058151626e-09,1.2719199451354629e-05,8.695300154617603e-05,1.4574773933453357e-08,0.0,0.0,0.0,0.0,0.0
3900,89.99315022763061,0.0024719033750345513,0.0007596632720153144,0.004268411713884159,0.0017901889280951542,169.9884769959938,0.0038039427574158595,0.6998750716696125,0.00011799766364060105,5.0650108239577035e-06,1.14252864583169e-06,4.543491084093751e-09,1.4695433311195968e-09,5.355725223691019e-10,19.993582535264647,0.006047210167912606,0.0004727809980918447,2.3379668487234346e-07,8.145667360685574e-08,1399.9999974525565,8.843228288854833e-08,7899.99993520965,1.091850258481901e-06,6.420028425845055e-05,8.103722559519823e-09,1.3970936375563804e-05,9.245439325866368e-05,1.571927786927186e-08,0.0,0.0,0.0,0.0,0.0
4000,89.99300995055707,0.002439101700729023,0.0007510425789368186,0.004361831898758372,0.0018021642515555405,169.98809946142882,0.003997960439086259,0.6998777552457206,0.00012018576698285124,5.556249790247092e-06,1.2171097481651445e-06,4.687079936062207e-09,1.5704272367312366e-09,6.195457478794465e-10,19.993393431083877,0.006082784610139996,0.0004902645878219593,2.7240329784575755e-07,8.93024931488566e-08,1399.9999970397573,1.0096418160548739e-07,7899.999925000518,1.223979426029084e-06,6.600885827305147e-05,8.382471011151816e-09,1.4095446642805426e-05,9.807155105766569e-05,1.9413888004277627e-08,0.0,0.0,0.0,0.0,0.0
4100,89.99291654752994,0.0024355240214630315,0.0007911511182713446,0.00466732763940938,0.0018196208221693438,169.98740237504765,0.004033647452286176,0.6998682639213136,0.00012267424619942936,6.121499601978679e-06,1.4898658072669508e-06,5.611014000288787e-09,1.7478984592563467e-09,6.347541971863351e-10,19.99325556497472,0.006372546142427463,0.0005422127022538686,3.439478857486626e-07,9.890469271370545e-08,1399.9999967018691,1.018788695212528e-07,7899.999921535711,1.3288917623737671e-06,7.526128642037239e-05,8.715665213591875e-09,1.540132507443247e-05,0.00010841400021214619,2.515424164632889e-08,0.0,0.0,0.0,0.0,0.0
