milliseconds,IX,TF_VIIa_IX,TF_VIIa,IXa,TF_VIIa_X,X,Xa,VIII,Xa_VIII,VIIIa,IIa,IIa_VIII,VIIIa_IXa,VIIIa_IXa_X,V,Xa_V,Va,IIa_V,Va_Xa,II,Va_Xa_II,Fibrinogen,Fibrinogen_IIa,Fibrin,VIIIa_inact,IXa_inact,Xa_inact,IIa_inact,Xa_Xa_Inhibitor,Xa_Inhibitor,Va_Xa_Xa_Inhibitor,IIa_IIa_Inhibitor,IIa_Inhibitor
1000,89.99659877130404,0.0024669972986670523,0.0007529449625206522,0.0010429161828886162,0.0018270330000419233,169.99561809921636,0.0014228256277060696,0.699969990313279,3.117771884469145e-05,2.8978350155354825e-07,5.3566019272603526e-08,1.3793431900044818e-10,5.5656647957155995e-11,1.653747432609512e-11,19.998495206253654,0.0014739196565344106,3.959414269118225e-05,-1.2175113405137779e-08,-1.2748063540872042e-09,1400.0000001018086,6.517045496833877e-09,7899.999994783039,2.542734921486511e-09,-3.8146565997429846e-06,-1.6859808146208363e-10,8.817714115195448e-07,9.45159262826821e-06,-1.07052330701045e-09,0.0,0.0,0.0,0.0,0.0
1100,89.99634164600086,0.002467650663251219,0.000694015085201816,0.001168169580389342,0.0018272966597040218,169.9954651898869,0.00148006150300777,0.6999671719635625,3.135679654675062e-05,3.330255278918346e-07,6.232425368266305e-08,4.161033771993666e-10,-2.0891066586651548e-11,8.953883723467114e-12,19.998470343775303,0.00147699021183197,2.7495421877909374e-05,-1.4072041960066564e-08,-1.874479399198272e-09,1400.0000000860869,5.0190703930015485e-09,7900.000004490237,-7.849705187010772e-08,6.4818399123858585e-06,1.7493671189070166e-10,3.5014702006347965e-07,7.947734376175468e-06,1.8920268681325997e-09,0.0,0.0,0.0,0.0,0.0
1200,89.99612305699222,0.0024756590219945527,0.0007791924063783653,0.0013777616274455247,0.0018126959230108796,169.99473856434403,0.0016480146149421796,0.6999619025838585,4.0219696368511434e-05,7.264272812990699e-07,-8.048966590652766e-08,3.2201321820919364e-12,1.195728429557652e-10,-3.161448103151192e-11,19.99825288305609,0.0016364264252957605,2.994171576717958e-05,-1.99249112555221e-08,5.554175603972659e-11,1400.000000021415,-2.4043362237495122e-09,7900.000003476613,-7.210832261348128e-08,1.2249624800454018e-06,5.760815704832713e-10,1.2960800550068749e-06,1.3767253933816698e-05,1.7005609709085954e-09,0.0,0.0,0.0,0.0,0.0
1300,89.9960491141408,0.0024612783446466345,0.0007325949109321513,0.0012888148489946323,0.00179171035821826,169.9944186260816,0.0015953672270710123,0.6999589328783935,4.2593356793806106e-05,8.406460996293493e-07,-5.381420269583906e-08,-3.535670002025324e-10,-2.692461951589224e-11,4.354721625840974e-11,19.998085917052492,0.0018602003240651734,2.5610258602347507e-05,1.4532831359998754e-08,2.214138680837841e-09,1399.9999998122119,1.7335831601540915e-09,7899.999999927414,-2.1551369349832105e-08,-1.2209200052694792e-06,5.722056015137322e-10,1.0745823408356998e-06,1.4577365725833078e-05,4.248274654466181e-10,0.0,0.0,0.0,0.0,0.0
1400,89.99626065244004,0.0024648064149240924,0.0007300211297320211,0.001607841525945581,0.001786542853985275,169.9941854715165,0.001802141034318486,0.6999540616530103,4.264803879224996e-05,5.616081143272615e-07,3.6553431423313965e-08,-7.983207943383977e-13,1.1849736593787966e-10,-3.4797625870562576e-13,19.997861104441498,0.0018323719396307432,5.1041668008546815e-05,-9.926515007864181e-09,1.5969235296767621e-09,1399.9999999605643,4.890862847739088e-09,7899.999997800801,5.448491596157021e-09,-5.754165278275818e-06,1.8954125283460282e-10,2.3021506315464827e-06,1.3931375438610379e-05,-1.7159638620015363e-09,0.0,0.0,0.0,0.0,0.0
1500,89.99611164371659,0.0024642715867442396,0.0006852856021266017,0.0017315234766021896,0.0018027162200685831,169.99412737327665,0.0017715460231248093,0.6999540375502562,5.2378146781943403e-05,5.324642244597403e-07,9.942560535130942e-08,4.634866714070995e-11,-6.855372202690927e-11,-1.3276127014581774e-11,19.997835463205536,0.001964923896366556,8.171231326321197e-05,-3.9940726196302765e-09,-2.432920988565951e-09,1400.0000000919376,5.345661444580333e-09,7900.000002163471,-2.3857060359309033e-08,1.201901911632619e-06,4.736463012520608e-10,1.1673717000342122e-06,2.3396034917120523e-05,-1.3293775504332872e-09,0.0,0.0,0.0,0.0,0.0
1600,89.99585430124067,0.0024593762714146396,0.0006942391241306715,0.0015499969484243585,0.0017906248283329931,169.9936767029488,0.002092681056553871,0.6999449904812355,5.256862283131417e-05,1.0703929397099994e-06,6.536200784608578e-08,3.467929681095559e-10,-2.968153266832282e-11,3.382179383170386e-11,19.997609069543138,0.002337202330975255,5.962002997820377e-05,2.5614614621796475e-08,2.9823875791411624e-09,1400.0000001583523,-3.880961560667915e-09,7899.999999404223,-7.964147113503696e-08,2.0765209628639905e-06,8.230413778705483e-10,2.504010199977139e-06,1.786771744915924e-05,-1.4803982780632995e-09,0.0,0.0,0.0,0.0,0.0
1700,89.99590370462859,0.0024312920293721226,0.0006773782229307651,0.0017885757934755474,0.0018068573855065718,169.99389662192925,0.0020023187591539445,0.6999477166822938,5.740895515285564e-05,8.712725916308485e-07,-9.149357385273567e-09,1.7523613425612553e-10,1.362898861508575e-10,-2.122516126882403e-11,19.997638015418445,0.002191721252458669,5.895868234751363e-05,-6.2121374738310185e-09,4.2277484276001905e-09,1400.0000000352663,7.242103248237671e-09,7899.999996855706,2.2936445033813225e-08,2.541427390538516e-06,5.265095465564983e-10,2.3817762290213095e-06,2.135400104123255e-05,2.7822142200939745e-10,0.0,0.0,0.0,0.0,0.0
1800,89.99571842009561,0.0024979235060562043,0.00071942156375531,0.0017636062901431066,0.0017967049485647212,169.99354541676647,0.0020907364948767825,0.6999416129383258,5.672938216505626e-05,1.046265695749931e-06,-2.3629164139968415e-08,1.0987468423230506e-10,-4.037606204831321e-11,5.90253985873996e-11,19.997435228027584,0.002696369138602881,6.534047163236516e-05,-1.6002006120325138e-08,3.343146319257941e-09,1399.9999997644852,9.376906910529682e-09,7899.999997357787,1.1576462588218073e-07,-4.266510087914815e-06,9.516821250396414e-10,2.8644630248844764e-06,2.1783304642343546e-05,1.1813589694679336e-09,0.0,0.0,0.0,0.0,0.0
1900,89.99556555059179,0.0024872332415786405,0.0007445620000085954,0.0018986885910761667,0.0017785624099414818,169.99352028113995,0.0022105681209025952,0.6999411423010276,6.238197472907684e-05,1.1295284754131086e-06,-4.987981987994878e-08,1.464878001915279e-10,7.595688382160996e-11,4.430381323565687e-11,19.997277510640682,0.0028104899959769656,0.00011640399011240156,8.191151251137699e-09,1.0838612311399506e-08,1400.0000000711252,1.5515609592426695e-09,7899.999995083308,8.002688748162625e-09,-7.06277776272316e-07,7.914112623682142e-10,3.5903425463167502e-06,2.3833986740215436e-05,1.371821835866068e-09,0.0,0.0,0.0,0.0,0.0
2000,89.99540489630849,0.0024428607019510544,0.000739021016751273,0.0021388454411389326,0.0017768622147897191,169.99305670905946,0.0022060145218044534,0.6999315572619229,6.695170722221524e-05,1.5260921034455177e-06,1.1036031914967168e-07,1.573887701474317e-10,9.715521033547994e-11,3.3464226443454257e-11,19.997244166746817,0.0030164970977705104,0.00010453472980556288,1.4053212823223505e-08,7.411600273672405e-09,1400.0000000489802,-2.2374619450509813e-10,7899.999993005067,-3.1031438459322815e-08,6.848106527463997e-06,7.584653218521674e-10,4.052595320858513e-06,2.7212916632434137e-05,-1.0287668303085319e-09,0.0,0.0,0.0,0.0,0.0
2100,89.99510280990219,0.002479345961993283,0.0007072911215868124,0.002356208865098752,0.0017797073954725399,169.99238730732168,0.002440368323693891,0.699929826371743,6.827552503175683e-05,1.4451805153472993e-06,2.7829837418079097e-08,2.733104177337508e-10,1.8075291235399323e-11,4.922087040461999e-11,19.996675703082612,0.002810611858574411,0.00011111717695617197,-1.0380238654108614e-08,6.85875797158379e-09,1399.9999997551176,7.820019143862843e-09,7899.999999230697,-3.4246653714511004e-08,1.1320698039635897e-06,1.0847761438828886e-09,4.347216552936164e-06,3.305662893897734e-05,1.6293492706946787e-09,0.0,0.0,0.0,0.0,0.0
2200,89.99509027860046,0.002443706873399623,0.0007602561048138472,0.002228413077172681,0.001792328851444717,169.99253752827852,0.0024553624696833968,0.699925752034271,7.106085964170292e-05,1.8411205413529444e-06,1.430890887993008e-07,-3.7718761478953965e-11,2.61309233540631e-10,2.1770334235861038e-11,19.996593830415186,0.0030559094829455623,0.00012024383443594442,-1.1594926714626582e-09,1.529432104769579e-08,1399.9999999928018,1.1558079398450398e-08,7900.000001758784,1.1132324819401628e-07,6.188759046332216e-06,1.4264946231577366e-09,4.423255790237019e-06,3.4925406948488954e-05,-8.447548319928624e-10,0.0,0.0,0.0,0.0,0.0
2300,89.99512915619046,0.0024334084437494076,0.0007313334477483147,0.0026179380109007055,0.0017799545403806294,169.9924375731244,0.002613800126626551,0.6999313957676809,7.212998476018549e-05,1.988190530796133e-06,5.8185994653112695e-08,4.324554507076345e-10,1.2875613078280902e-10,7.646828654353582e-11,19.996580156066894,0.0032263793369785958,0.00015146976227931042,2.1964821678808936e-08,9.81079840686334e-09,1399.999999977594,7.378263213379224e-09,7900.000001880393,1.4401979973375288e-07,7.673691412144016e-06,2.0187813225435887e-09,4.8956617749378036e-06,3.994851138584106e-05,1.5937407372911697e-09,0.0,0.0,0.0,0.0,0.0
2400,89.99477977957926,0.0024472892334854116,0.000723436713563206,0.002536296635767042,0.001799570356661072,169.99163428719768,0.00266989957899564,0.6999221690844488,7.368750192997611e-05,2.180990971174704e-06,5.575677012518438e-08,4.261011318382369e-10,2.158630960482622e-10,6.023331418115073e-11,19.996233110102114,0.003670975782902621,0.000175102113518903,3.745115514338955e-08,1.4097117884036073e-08,1399.999999655889,1.3729626829981993e-08,7899.999996761782,1.7132358640896303e-07,5.712610145667982e-07,1.5018254326378511e-09,5.635356728279127e-06,4.2853918611605184e-05,1.0340330683283956e-09,0.0,0.0,0.0,0.0,0.0
2500,89.99468446631775,0.0024323132205954653,0.0006829376455079664,0.002864124865475273,0.001812951617145354,169.99198676317914,0.002696151606126502,0.6999194339923772,7.967159474584353e-05,2.439254471407771e-06,4.4812981938961754e-08,6.804717066896406e-10,1.915756942045371e-10,7.195741828392779e-11,19.99608822407629,0.0034647829880712646,0.00017761865973303097,2.0004442495473623e-08,9.987778468753031e-09,1399.9999999158083,1.9907718511929936e-08,7900.000001363304,7.417126337602386e-08,7.09361954035686e-06,2.160376690864543e-09,6.0654414759190945e-06,4.631322860711485e-05,3.372381156672454e-10,0.0,0.0,0.0,0.0,0.0
2600,89.99461182518313,0.0024865956209694194,0.000676156982724028,0.002869404265864437,0.0017822762651204516,169.99170665759632,0.00282882631492414,0.6999169338731585,7.677355747114221e-05,2.2762633723454694e-06,8.692774244793654e-08,2.935359897677883e-10,2.152841576075409e-10,1.3026028902255306e-10,19.996002612915625,0.003859357700118791,0.0001929671788091776,4.9119847232306283e-08,2.3672917573826592e-08,1399.99999984736,2.2113479509240775e-08,7899.999994576675,1.2396965768763515e-07,8.097932520028275e-06,2.6323889951227044e-09,6.175304116739374e-06,4.480628686897703e-05,-1.9660028297887522e-10,0.0,0.0,0.0,0.0,0.0
2700,89.99465964778756,0.002493179493572892,0.0006757174612086896,0.0029908857120096175,0.0018303863006780374,169.99137230467585,0.0028406869611417944,0.6999162874752975,8.473419763936975e-05,2.6686524689640225e-06,2.2714113550909771e-07,4.383775334666888e-10,3.5880138852988496e-10,1.3358632425086315e-10,19.995724404484847,0.004180905761570784,0.00019754597085536215,3.984283054866469e-08,2.3736622288946954e-08,1399.999999375752,2.0136749418196177e-08,7899.999991616342,2.1697023923185236e-07,3.395709788237396e-06,2.157791893719896e-09,7.215453072291649e-06,5.490522548150044e-05,3.817255078146837e-09,0.0,0.0,0.0,0.0,0.0
2800,89.99453423895503,0.0024586085942764494,0.0007066754730401286,0.002919747432848834,0.0018146035889168664,169.99090179042076,0.002981925267766947,0.6999159878288562,8.122349209069589e-05,2.8128328286402574e-06,1.4265551816209058e-07,7.977013538505453e-10,4.1406096936605224e-10,1.4465057188112872e-10,19.995676234229823,0.004409686869624969,0.0002197927110132124,4.327269310090979e-08,2.1740521858830017e-08,1399.9999994205295,2.1392592261205182e-08,7899.999987417047,2.2308177137561396e-07,4.767747000756486e-06,2.5986180934753822e-09,7.17528010195109e-06,5.3395070319507114e-05,1.6590964591588695e-09,0.0,0.0,0.0,0.0,0.0
2900,89.99451757830347,0.002466493492170451,0.0006961295861137471,0.0033535470071182705,0.0017940611279492263,169.99067468074617,0.002999678828462087,0.6999116266938724,8.778736523796516e-05,2.8002453373876445e-06,2.7965953652969524e-07,1.4106520769496673e-09,5.652501810896829e-10,1.558198156753204e-10,19.99517893815746,0.004217498275474462,0.0002475513216549624,6.067327230929295e-08,2.5540478336013142e-08,1399.9999994053726,2.166989782145003e-08,7899.999984990569,2.4308285945470753e-07,9.676245910174114e-06,3.422218569391806e-09,7.00820380006747e-06,5.425053892094513e-05,3.5544536199049775e-09,0.0,0.0,0.0,0.0,0.0
3000,89.99438302208503,0.002495732361497358,0.0007881253231609051,0.0034156337122516933,0.0017996543142264135,169.99003253387454,0.0030773397444408225,0.6999077280197538,9.099498838256728e-05,2.9398841574540237e-06,3.8228019773057924e-07,1.4338354593439874e-09,5.037677427432494e-10,2.1790811045974526e-10,19.994981055826027,0.004499169631500181,0.0002650000514943563,6.572576144344174e-08,2.80644322715029e-08,1399.9999993890863,3.623183294538266e-08,7899.999990005253,3.6560489736276523e-07,1.1565662246255198e-05,3.1741863452990998e-09,7.5115434821539524e-06,5.772789981830878e-05,2.2428176952381003e-09,0.0,0.0,0.0,0.0,0.0
3100,89.99398243700064,0.002494173854674554,0.0007431864726234375,0.00338329595881275,0.0018009114749956135,169.99003552289338,0.003287037339107624,0.6999006264143852,9.041800018287532e-05,3.3978024992288808e-06,4.187617445321278e-07,1.7438321094296594e-09,6.246328631483413e-10,2.4144604412941716e-10,19.995218122794014,0.00486868204868746,0.00029746262100228586,8.427261739900488e-08,3.094024287928431e-08,1399.9999993261595,3.1223750332892e-08,7899.9999867059905,3.018270202628945e-07,1.3700910263404516e-05,3.948513024815186e-09,8.8014634915006e-06,6.805140849961635e-05,3.019449529100671e-09,0.0,0.0,0.0,0.0,0.0
3200,89.99402093275037,0.0024657928535816802,0.0007856117881582896,0.0034927437735115833,0.001797654968729294,169.99013345251723,0.003420864665109782,0.6999040924295279,9.276212423110345e-05,3.883862197054176e-06,4.4587635055867806e-07,1.8189989703118148e-09,7.775299968071504e-10,2.479703992510749e-10,19.994946860933638,0.0047572251609624226,0.0003076911606001012,8.589342318934568e-08,4.3222016960780115e-08,1399.9999992079563,3.57659800958768e-08,7899.999986066741,3.383383429470515e-07,1.6128954116016316e-05,4.176748953757641e-09,9.401551834694426e-06,6.697708250745863e-05,5.465522965251772e-09,0.0,0.0,0.0,0.0,0.0
3300,89.9939540445732,0.002482147488219104,0.0007760350957264705,0.0035266327735325514,0.0017933209771385668,169.98967779772028,0.003329734282467539,0.699901384380592,0.00010221033792054475,3.921635067591318e-06,3.970132343669943e-07,1.773448461368295e-09,7.692710467372666e-10,2.5002686862372834e-10,19.994905937598002,0.005114038433023902,0.0003322480250928992,1.1993619143026944e-07,4.8306928982575484e-08,1399.9999991117693,4.0245043473102277e-08,7899.999971141692,3.878709243240827e-07,2.0976677300038195e-05,4.430135878534849e-09,1.0189954119818819e-05,7.484450797564422e-05,6.537751645316513e-09,0.0,0.0,0.0,0.0,0.0
3400,89.99387434552659,0.002459476997250483,0.0007056543890347437,0.0039039767156773737,0.001820684405556289,169.98916825071484,0.003498014195160906,0.6998920839935724,0.000102324716159539,4.248576801612971e-06,5.78845779393935e-07,2.2521980779308357e-09,7.969392080697094e-10,3.310023409307675e-10,19.9946728953156,0.004968001543875108,0.00037312322520646784,1.014892831864588e-07,5.549865534761786e-08,1399.999998558107,5.535218534895641e-08,7899.99997834575,5.232415550094234e-07,2.1531890260097562e-05,4.939194564030398e-09,1.025493808585603e-05,7.803318311551676e-05,6.789398993105713e-09,0.0,0.0,0.0,0.0,0.0
3500,89.99364346946861,0.002446580685272431,0.0006838560338427838,0.003852755309137906,0.001779077473104105,169.98932234915736,0.0035151178103337397,0.6998901779001724,0.00010915092309471714,4.569420366617214e-06,6.263688658219955e-07,2.534836470583328e-09,1.0944335417141852e-09,3.1554420609895814e-10,19.99408324728465,0.005267412278772395,0.00038718029326264555,1.3939100585945548e-07,5.255550376246257e-08,1399.999998523664,6.260573450777038e-08,7899.999963938684,5.941476145586991e-07,3.1873300439077904e-05,5.707429714935503e-09,1.0456946142831558e-05,7.57586928890955e-05,8.867747675916762e-09,0.0,0.0,0.0,0.0,0.0
3600,89.99357361537668,0.0024512412531354296,0.0007311067714107126,0.0041121951909545255,0.001789439524238222,169.98906114386452,0.003783244151457695,0.6998920507591675,0.00010785155070736252,4.552158074534101e-06,8.138915935090226e-07,2.956366243102061e-09,1.1855696329589732e-09,3.7417612027906223e-10,19.99387538405002,0.005590181532099546,0.0003836716491536166,1.5466935611515462e-07,6.474619185230748e-08,1399.9999983747346,5.835043672027316e-08,7899.9999630696975,7.389527958358297e-07,3.462710301755787e-05,5.781931004209409e-09,1.1403862988082383e-05,8.414177520931916e-05,1.2635689633634259e-08,0.0,0.0,0.0,0.0,0.0
3700,89.99322716047601,0.002467661162895519,0.0007334985459850006,0.00428321227825088,0.0018296167861457107,169.98862112150888,0.0038272504655211133,0.6998847474655088,0.00010933513469462776,4.75330863593979e-06,9.195657444944612e-07,3.834006291420986e-09,1.1610751282641308e-09,4.6167139269049604e-10,19.993897411455492,0.005432973841183835,0.0004367706467569045,1.8796140388701942e-07,6.55405369462132e-08,1399.9999980909117,7.742684448124435e-08,7899.9999562626035,7.738262712018377e-07,4.594300654249339e-05,6.81028014282623e-09,1.2858796990212932e-05,8.870316454979681e-05,1.3032948378470264e-08,0.0,0.0,0.0,0.0,0.0
3800,89.99331196024896,0.0024742456492021273,0.0007846467243971471,0.00409917835248792,0.0017994792479286389,169.98809007733368,0.0037689782589990957,0.6998780144646236,0.00011605442820108274,4.8221524159252285e-06,9.597931336713772e-07,3.756399337117613e-09,1.4034207100096294e-09,4.5503612499769746e-10,19.993990737376613,0.005625628336963348,0.0004267825334809822,2.183853360751747e-07,7.483398243294425e-08,1399.999997616733,8.39106132353565e-08,7899.999946535723,9.619385116992864e-07,5.372765286099817e-05,7.38272903497401e-09,1.3450507000581915e-05,8.952056079209497e-05,1.3066600432995965e-08,0.0,0.0,0.0,0.0,0.0
3900,89.99319421488488,0.0024387340737191685,0.0007255361210378243,0.004506367624616552,0.0017995837107942954,169.98824236369086,0.003940276098320517,0.6998806414449472,0.00011706529016884505,5.335384661023268e-06,1.1251645324434066e-06,4.082551811794744e-09,1.5726858391333252e-09,5.072429837355653e-10,19.99348401287159,0.005755298614275313,0.00044714300791795356,2.7061961527282423e-07,8.706152247448956e-08,1399.9999973349584,8.414606261696147e-08,7899.999936549472,1.0705025894593982e-06,6.595050412253345e-05,7.986964488181534e-09,1.3811092576361416e-05,9.231472915103814e-05,1.6221189034902374e-08,0.0,0.0,0.0,0.0,0.0
4000,89.99313043832771,0.0024771309639839596,0.0007103679456854131,0.0045383834834010735,0.0018008756942911473,169.98785763422566,0.004107437456353172,0.6998782924741622,0.00011590868421157406,5.328497821009778e-06,1.2382462439098258e-06,5.393685262654812e-09,1.6185380560798727e-09,5.819807236938668e-10,19.993411930841408,0.006044301349532272,0.0004890868488226961,2.9403773452808586e-07,9.047440329526903e-08,1399.9999973494532,9.335226672646866e-08,7899.9999362540475,1.1310531983184667e-06,7.50447082732091e-05,8.382641441937937e-09,1.4225486066706043e-05,9.902311666675982e-05,1.996171457819266e-08,0.0,0.0,0.0,0.0,0.0
4100,89.99311392966383,0.0024319013362946763,0.0007619298727674548,0.004553180759846468,0.0017921764876133496,169.987634857383,0.004105662086036783,0.699877211984769,0.0001227667352035505,5.645862919948929e-06,1.3921491204171644e-06,5.506855626258076e-09,1.87672357161201e-09,6.456810762197523e-10,19.993091470463597,0.006131377212213891,0.0005175542959683962,3.0398977848166026e-07,1.0799903402533475e-07,1399.9999967862555,1.0865165092177408e-07,7899.9999167451115,1.376121251923721e-06,7.497505267749806e-05,8.42560798945255e-09,1.5959307573706502e-05,0.00010190079723408563,2.4438450751280612e-08,0.0,0.0,0.0,0.0,0.0
