milliseconds,IX,TF_VIIa_IX,TF_VIIa,IXa,TF_VIIa_X,X,Xa,VIII,Xa_VIII,VIIIa,IIa,IIa_VIII,VIIIa_IXa,VIIIa_IXa_X,V,Xa_V,Va,IIa_V,Va_Xa,II,Va_Xa_II,Fibrinogen,Fibrinogen_IIa,Fibrin,VIIIa_inact,IXa_inact,Xa_inact,IIa_inact,Xa_Xa_Inhibitor,Xa_Inhibitor,Va_Xa_Xa_Inhibitor,IIa_IIa_Inhibitor,IIa_Inhibitor
0,90.00002325906249,2.9335837261507954e-05,0.004945273905217893,0.00014719781566272113,-1.0241346606337628e-05,169.99985773608395,8.66339349371975e-05,0.7000021429055088,-2.209776632852229e-07,-2.2103849344842807e-07,-8.612807874236185e-08,3.9742960174143364e-12,-5.0922699834583205e-11,-3.4013981228899618e-12,19.999814560404705,-0.00015875102436144878,1.000927337130419e-05,1.4701411662587532e-08,5.551619218561285e-10,1400.0000001949993,3.6619700050389472e-09,7900.000000294671,6.720247478047931e-08,-5.657632330422467e-08,4.4898014970990546e-10,-1.5248565068388207e-07,2.3651494259377735e-07,-1.1343510952574192e-10,0.0,0.0,0.0,0.0,0.0
100,89.99838290409205,0.0016187590445733402,0.0010201314861489254,7.838910578899991e-05,0.0023891611643842878,169.99724458530596,0.00029707942491368134,0.6999970288717711,-1.1797108628750442e-06,-1.9510224255127837e-07,-8.245358951537854e-08,1.3015528064596661e-11,-4.50885768469737e-11,-3.3815909218765694e-11,19.999901104421827,0.00020963616117498736,1.1711469266507168e-05,2.112506984946454e-08,3.72423706768138e-09,1399.9999998151832,-9.836342717852605e-10,7899.999999478389,7.069907928005548e-08,5.094347684499644e-06,-2.8510932163997343e-10,1.516954786454406e-07,2.766991777797689e-08,-1.6495047988869778e-09,0.0,0.0,0.0,0.0,0.0
200,89.99796054489305,0.0019094523004467877,0.000828787391307295,0.00019465156353020278,0.0022323126696922593,169.99734285696735,0.00043910670089737815,0.6999996404339979,4.501743817164987e-06,-1.2877556838368126e-07,9.586107610718762e-08,2.9451476328973716e-10,-7.236413399094315e-12,-1.2059362961125866e-11,19.999772423738875,0.00019743738477477057,2.0900740583048208e-05,1.2078289596424959e-08,-2.496390029047662e-09,1399.9999997939433,4.253742626763621e-09,7899.999999985656,9.091021520138379e-09,-6.316467965366249e-06,-4.2094085265239974e-11,-4.0373026469036974e-07,4.1855619801463156e-06,7.267820498324892e-10,0.0,0.0,0.0,0.0,0.0
300,89.99766027187833,0.0021376019518879095,0.0007266380501081734,0.0003826787372653408,0.0020937714144626915,169.99704989766977,0.000593995749017609,0.6999939616901657,7.759398836678456e-06,-2.1826772542457912e-07,-6.015355542743769e-08,-1.9991919071578684e-10,1.5768268034042175e-11,-6.510918976677054e-12,20.00006269031269,0.00025334098605068946,2.4503793237394307e-05,-5.2269156848109265e-09,2.643359038746069e-09,1400.000000117388,-3.150110439128538e-09,7899.999999081154,7.625193222326031e-08,-1.1444416503231501e-07,3.9852320561620256e-10,-3.88598217893586e-07,-2.1721159201190353e-06,-4.301245160156227e-10,0.0,0.0,0.0,0.0,0.0
400,89.99743664160655,0.0022194323662009545,0.0008032211445670555,0.0003578935590611683,0.0020146141564366038,169.99653605772156,0.0008203189985173197,0.6999871273868442,1.1339813582675677e-05,1.681596805308366e-07,3.3609728535594147e-08,3.5487703408679865e-10,3.126757795472714e-12,-1.2265897474590177e-11,19.99945620677712,0.00025490286024332356,-1.4525219173482283e-05,1.0326892653949204e-08,-4.988696310842334e-09,1400.0000000151385,-6.5633715362071396e-09,7899.999995820702,-6.251031667973966e-08,-4.16888188293446e-06,1.842673003177692e-10,5.154824130134581e-07,4.999143372379035e-06,-7.041203350766351e-11,0.0,0.0,0.0,0.0,0.0
500,89.99740000596992,0.0023377714994509114,0.0006978610507435835,0.00034381007037427244,0.0019631377120895525,169.996428572608,0.0008546927129631239,0.6999833833953779,1.4842391481211102e-05,-5.473200987404857e-08,7.681340653013637e-08,-5.071352220912845e-11,-1.031896240908819e-10,-3.789419102946801e-11,19.999530312969043,0.0005269250373803912,1.0097783924424358e-06,-2.172623038364591e-08,5.729435047758876e-09,1399.999999908167,-3.6847139312384094e-09,7900.000001180433,2.5898544766625525e-08,-3.2293884930551885e-06,4.4818969667799147e-10,3.0963286289766017e-08,5.817447977590074e-06,3.0187345840310086e-10,0.0,0.0,0.0,0.0,0.0
600,89.99702504000383,0.0023813100287384593,0.0007317510991584005,0.0004769987500801554,0.001903414663283191,169.99643438919205,0.0011379073566443762,0.6999793845246906,1.760890184055711e-05,-1.404716667265541e-07,3.925604563120308e-08,1.8098155709250427e-10,-4.244905913247024e-11,-1.1010690094588727e-11,19.99959292252532,0.0007135996102575463,2.1339194787916344e-05,5.753507057734625e-09,-3.967902875277415e-09,1400.00000001447,-6.0083674961946445e-09,7900.000005488006,-5.496942577357097e-08,-1.4708438436614619e-06,-2.6208944271333207e-10,-4.5009599126593457e-07,2.006773423475864e-06,3.170724878318336e-10,0.0,0.0,0.0,0.0,0.0
700,89.99682655699283,0.0024182944005120446,0.0007613133655114926,0.0007130265004153056,0.0018892544575765927,169.99606714732317,0.0011924403687390871,0.6999744289821724,1.7845491190871308e-05,-1.0085762408376359e-07,6.815908088328262e-08,-3.7949318423001843e-10,5.881291517417318e-11,-3.2717131139123994e-11,19.999010482868297,0.0009285716630361108,-1.0861789542151222e-05,-1.0727032416898917e-08,3.2540837923171076e-09,1400.0000000814105,1.832085733474603e-09,7899.999998838599,2.7831901609370897e-08,-6.224312810136425e-06,-4.240522220689683e-10,7.235407029806666e-07,7.046674606087949e-06,1.2152395941316907e-09,0.0,0.0,0.0,0.0,0.0
800,89.99683720386214,0.002431231182026693,0.0007489903406959832,0.0006772736084663643,0.0018167391463135907,169.9955984491146,0.001171035347069971,0.6999737960492249,2.9179544251574895e-05,1.1051931147603735e-07,-6.089147958166021e-08,2.789667230444012e-10,3.657142099833133e-11,1.9221969386388393e-11,19.998926236176846,0.0008390139036576033,-7.0017963426325575e-06,-1.588907900290391e-08,5.912908494610608e-09,1399.9999998028904,6.597368059615131e-10,7900.000002336594,6.837723439405127e-08,6.2377783281464e-06,-2.0083426596897236e-11,6.518500646536237e-07,4.325742345148987e-06,-1.583794747938008e-09,0.0,0.0,0.0,0.0,0.0
900,89.99658299997543,0.002453108442608723,0.0006868845816751163,0.0008431667392677973,0.0018244255271912073,169.9956641375023,0.00124358227421022,0.699975647157039,2.9747449966714088e-05,2.577961016364094e-08,-1.669197105723029e-08,-2.9286501509230614e-10,-8.973086882309863e-11,3.166005153499899e-11,19.999154484824004,0.0011380431363211961,3.3505096354851776e-05,-7.699187308324326e-09,-4.774979680156494e-09,1399.9999998415556,-9.622689730484782e-10,7900.00000613014,9.185989467288771e-08,-5.448389282596465e-06,-7.1688266831958105e-12,6.198295310913358e-07,1.0458434700050994e-05,-4.384957561904369e-10,0.0,0.0,0.0,0.0,0.0
