milliseconds,s27,s45,s47,s48,s50,s51,s52,s57,s58,s60,s61,s62,s63,s64,s65,s66,s116,s117,s118
1000,1.723,0.04148059174857457,2.8271411203482044,347.5202764524005,2.120998509186965,34.975849795478624,7635.361154664487,199987.00178440884,1.0372187707456368,0.008856397326549921,10.977408786594607,0.10584704458604471,499977.11473176384,22.66883374997193,0.6435915752790587,0.08308823872095981,0.003135411646561585,0.00020446897555360878,7.12871248184794e-05
1100,1.723,0.041480203540592564,2.827141423426069,347.520278717342,2.120987228838687,34.975654957402526,7635.361175451741,199987.0019081924,1.0372102365970306,0.008855837186084731,10.977393089395882,0.10583663660423208,499975.3572248221,23.972772527978787,0.6436670590915464,0.0830934410305286,0.003849853144073948,0.0002186300412418611,7.51807476502388e-05
1200,1.723,0.041479963568945726,2.827141355362908,347.5202919539264,2.120964803253208,34.975122312176,7635.361396152773,199987.00193983162,1.0372069969787285,0.008855626656380159,10.977194293248377,0.10583265797153103,499974.48689555447,27.967287590326993,0.6437002863905325,0.0830965386581937,0.004209079878434727,0.00025603020114382536,7.865009095047449e-05
1300,1.723,0.0414793737778523,2.8271413546910047,347.52029725458436,2.1209424047107004,34.97517612987943,7635.361603764588,199987.0021054218,1.0371970496653011,0.008854615646579035,10.977102563682147,0.10583141882142086,499969.9208741793,28.661222509132482,0.6437477789951508,0.08310392831462247,0.004406736206346442,0.00026937585096086024,8.610456769273879e-05
1400,1.723,0.04147905683963853,2.8271409132314775,347.5203035988934,2.120920650634497,34.974763680502875,7635.361677379411,199987.0021759143,1.03718018657215,0.008854490898389087,10.97690225101017,0.10582792380336752,499968.2769958851,32.66521567952893,0.6437938656697811,0.08311404059289113,0.00471007342206979,0.00027092185040235577,9.595749889528178e-05
1500,1.723,0.041478790571863,2.8271427087234557,347.52030434649816,2.120876581961523,34.97433136594002,7635.361964318225,199987.00224721493,1.037165099372175,0.008854256152301829,10.976922133053796,0.10582169468734243,499965.80359930283,33.34521401437273,0.6438309230414527,0.08311700216286122,0.004765218481554254,0.0003177008316894907,0.00010785495114489796
1600,1.723,0.04147788999245548,2.8271410265744725,347.52030647424994,2.1208515374635657,34.97380637468684,7635.361975937127,199987.00229854375,1.0371483348578985,0.008854129601116435,10.976807630792322,0.10582142876434339,499965.1207820468,34.93840856931292,0.6438384607586521,0.08312106628140921,0.005400282742550566,0.000336623126916726,0.00010934380009676892
1700,1.723,0.041477630358824916,2.82714111174929,347.52031891263266,2.1208521639097033,34.973743660690324,7635.362220376105,199987.0023960531,1.0371442380612876,0.008853930059421103,10.976571110800768,0.10581939478991723,499962.2023040489,38.80487160210614,0.64388778029828,0.08313312835241359,0.00580557435401433,0.00034290685773648804,0.00012120127382171036
1800,1.723,0.041477394021464734,2.8271419049780757,347.52032519598725,2.1208206369894955,34.973250228676044,7635.362337169709,199987.0024960733,1.037137712607512,0.00885407934043245,10.976553535745076,0.10581647439122453,499960.4837989845,39.86712124023355,0.6438984153947102,0.0831350701595151,0.0057453444831003665,0.00038070411145640654,0.00012201363778716452
1900,1.723,0.04147658105150226,2.8271422850643777,347.5203342006306,2.120811863088809,34.973080602483385,7635.362424656368,199987.0026842097,1.0371154436567915,0.008853763249049053,10.976458680338716,0.1058158428149256,499956.5258487051,41.41525672110125,0.6439542354760085,0.08313864349607321,0.006519641464933922,0.00038755912495369403,0.00013507274922195972
2000,1.723,0.04147634901050142,2.827141717426067,347.5203387373171,2.1207845604733246,34.97254011716592,7635.362582356747,199987.0027395522,1.0371038025408903,0.008853524707989203,10.976288178238065,0.10581299538379735,499955.7047866971,45.53310901264513,0.6439903637947925,0.0831498693702741,0.006778743130867057,0.0004039491706882879,0.0001331798835440346
2100,1.723,0.04147583813935571,2.8271431476256104,347.52034224086185,2.1207419605634037,34.97231089204938,7635.362702449862,199987.00281795507,1.037106862278922,0.00885362742009208,10.976139615209814,0.10581421381751621,499951.78400471946,47.87672184919867,0.6439957132435762,0.08315319868913149,0.006950479076815042,0.0004190550804646181,0.0001445905566320716
2200,1.723,0.04147507810734841,2.8271417638309924,347.52034412363867,2.1207180006847763,34.971637646714996,7635.362990264464,199987.00296312862,1.0370849245389386,0.0088533257247039,10.976078881303879,0.10581381009561114,499950.22279491625,47.370278539475265,0.6440578696053879,0.083157201147124,0.007378507305042751,0.000455994757336941,0.0001482386910414006
2300,1.723,0.04147485725710061,2.8271420761252593,347.5203522387396,2.1207225156907414,34.971605065496846,7635.3631006372525,199987.00300773757,1.037085273988757,0.00885359531430187,10.975870575968978,0.10581429996429816,499949.1273861082,49.525803535735506,0.6440721895908043,0.08316057364047592,0.007406923839594856,0.0004772215188939166,0.0001575033340033698
2400,1.723,0.0414746107715301,2.8271433429368087,347.5203629784206,2.1206906396173983,34.971252764947415,7635.363253025378,199987.00307580808,1.0370701768691208,0.008853611426893847,10.975898623798605,0.10581269374718472,499947.52003510355,53.685569070631885,0.6441208690589124,0.08316415966803395,0.007842500155181778,0.00048186160902422974,0.0001635695350767875
2500,1.723,0.041473979523814375,2.8271425332587037,347.5203629784734,2.120654661225173,34.97100208626238,7635.363307391202,199987.0032031029,1.037062592276204,0.008853552326317352,10.97570324223564,0.10581133115532199,499944.2242312328,55.330143183735146,0.6441232711187459,0.08316985504505127,0.008075794179403677,0.0005013936829013422,0.00016963349181746266
2600,1.723,0.04147377224370966,2.8271426903828774,347.5203780024544,2.120649504340295,34.97020648334769,7635.36354274712,199987.00333745312,1.0370497488771013,0.008853266343563383,10.975563633596957,0.10581382261164053,499941.24053911655,56.817973892990786,0.6441746300638718,0.08317582209570396,0.00836372999307912,0.0005462630999325474,0.000178614072746462
2700,1.723,0.041472987845721315,2.8271422444472334,347.520377772363,2.120601322985087,34.969855464274865,7635.363674665214,199987.00333158905,1.037030410062329,0.008853825367015244,10.975369935152894,0.10581444759939097,499940.8396241073,60.79122982100544,0.64417432170939,0.0831819860494711,0.008893355907959182,0.0005602012840428788,0.00018659474309675519
2800,1.723,0.041472607637012666,2.8271424089838155,347.5203850705329,2.1205961526797896,34.96947867926199,7635.363736606199,199987.0034113717,1.037016265849287,0.008853284608713145,10.975385215757992,0.1058115339325058,499937.99201070506,61.31154278420598,0.6441987136031574,0.0831844858058551,0.009068371887208332,0.0005583348354728858,0.00019020198677859685
2900,1.723,0.04147234682966293,2.8271435766783712,347.5203925559673,2.1205635924015027,34.969300344709985,7635.363959387967,199987.00357379165,1.0370132142178594,0.008853610029887056,10.975201507312075,0.10581481706902073,499936.98287491465,62.8630518876207,0.6442552803539653,0.08318343806693007,0.009675548716021233,0.0006011390664183991,0.0002022251949077821
3000,1.723,0.04147171461644392,2.8271420015842716,347.5203985182618,2.1205565509634923,34.968942590869034,7635.364086284798,199987.00361192672,1.036995975263213,0.008853811792274943,10.97512909630683,0.10581272678583965,499932.99967734085,66.65641970365584,0.6442591797871398,0.08318897679646745,0.010132231232011749,0.0006231221142513236,0.0002059965359183603
3100,1.723,0.04147155667332018,2.8271419554837847,347.5204050717364,2.1205346789685935,34.968682622555455,7635.364131129853,199987.00378669,1.0369850395523745,0.008853423591971821,10.974942195186912,0.10581165687093477,499929.519220777,67.68208483701021,0.6442642076801078,0.08319423287595795,0.010319153054163225,0.0006227670172128907,0.0002136377966919518
3200,1.723,0.04147116131345199,2.827143412552731,347.5204158392478,2.1204960000182553,34.968034215761165,7635.364301663832,199987.00395252003,1.0369827814985089,0.008853451155178056,10.974935209898362,0.10581474779439037,499929.80064214376,72.55147626209356,0.6442833351986275,0.08319949675083202,0.010782724338098109,0.0006447287171117641,0.00022078838517976376
3300,1.723,0.04147025128819111,2.8271426811802725,347.5204153663271,2.120474381977203,34.96805888953375,7635.364564930261,199987.00400647672,1.0369660258476665,0.008853584644969026,10.974810933152025,0.10581198367189734,499926.1632214181,72.4726153125544,0.6443250035013611,0.08320058455900338,0.01094518690200468,0.0006708069708623356,0.00022725071293420553
3400,1.723,0.04146986969800759,2.827142281436766,347.5204308548299,2.120464017501187,34.967332113350025,7635.36457323975,199987.0040691442,1.036961474726931,0.0088535546069525,10.974593548417177,0.10581181719511698,499924.94240268564,76.85119425619023,0.6443401279856225,0.08320345930949602,0.011309080656059562,0.000690616562342919,0.0002347180799099277
3500,1.723,0.041469630235373645,2.827143340579458,347.5204274875405,2.1204329831695863,34.96717289708517,7635.36469427908,199987.00418990824,1.036941926849618,0.008853786285430728,10.974603694274784,0.10581249147613737,499922.3233705202,76.31181231630477,0.6443583824513759,0.08320539035021494,0.01169043956857635,0.0007153512218366976,0.00023558226168224678
3600,1.723,0.04146923589013308,2.8271434408873906,347.5204439834794,2.1204074221511724,34.966996947848315,7635.364891252812,199987.0043330162,1.0369283714425268,0.008853908474054317,10.974449669639988,0.10581394356237869,499919.3036806086,81.56975649467097,0.6444088449828844,0.08321108959375621,0.011845241464465127,0.0007409680220898893,0.00025065876172910916
3700,1.723,0.04146850252243741,2.827142998931707,347.5204425608108,2.1203804132955715,34.96652401749606,7635.365180273636,199987.00431921738,1.0369174799580865,0.008853842586972253,10.974303220977111,0.10581558023472444,499917.11140475236,82.07409477478926,0.6444321848831586,0.08321370850915485,0.012168221842766311,0.0007533502777535133,0.0002543677507822729
3800,1.723,0.04146836333611966,2.82714251328684,347.5204477542136,2.1203769493404696,34.96608273054472,7635.365176718645,199987.00447385482,1.0369053562245878,0.008853488529238304,10.974132307498326,0.10581314153482835,499915.9539728152,84.99110356873828,0.6444547001902625,0.08321455718536465,0.012658056495949194,0.0007740875591807099,0.00026167430838569745
3900,1.723,0.04146797246573238,2.827142856354935,347.52046125551203,2.1203490576956927,34.96586103253204,7635.365437988555,199987.0045437564,1.0369005624933656,0.008853787826022311,10.974057390556462,0.10581662061694395,499914.83551676665,87.88323122015416,0.6444632301976497,0.08322150578877713,0.01300084552548725,0.0007833373076949038,0.0002692322184991344
4000,1.723,0.04146725934826164,2.827142402404299,347.52046001982785,2.120336859562284,34.96533579918202,7635.365464222055,199987.00477244053,1.036888200451099,0.008853765383673868,10.973864601808215,0.10581337683031788,499911.8824032449,88.90941796682358,0.6444653601793003,0.08322659680325277,0.013216718633731287,0.0008164727185766592,0.00027930381623826513
4100,1.723,0.04146717563411333,2.827143879299531,347.52046760425907,2.120288023112119,34.965081537850146,7635.365637637716,199987.00476675646,1.0368818117207834,0.008853380414657388,10.973777680966293,0.10581698467846216,499909.5718387059,89.61063226396944,0.6444850103189704,0.08322586563001375,0.013436634846995284,0.0008486062436932427,0.0002806624486607729
4200,1.723,0.04146639606886959,2.827144018127641,347.52047859399215,2.1202684912802074,34.96483846756849,7635.365694944644,199987.00495116264,1.036875635730749,0.008853883517242445,10.973714738383485,0.10581629635852625,499905.2678742677,91.75872840341034,0.644529226175047,0.08323099373143955,0.014007020240756753,0.0008486345557223928,0.0002847108404056753
4300,1.723,0.04146613025009689,2.8271426636928836,347.52048207393,2.1202604445816937,34.96472861754242,7635.365947001354,199987.00501895824,1.0368517160154678,0.008853441237724736,10.973618226228625,0.10581393483776025,499903.5663942279,94.66952505824271,0.6445540059625859,0.08323152462353078,0.014171514968177043,0.0008744520902030905,0.00029451260380938967
4400,1.723,0.041466070129528035,2.8271435437572454,347.5204880455582,2.120244786687885,34.963905193152335,7635.3660709674205,199987.0050581318,1.0368431587376905,0.008853778516202657,10.973443325144009,0.10581541325118625,499901.9568611291,96.66778244516834,0.6445413176411386,0.0832333098678535,0.014785025088273118,0.0009110861108583684,0.00030114490004125164
4500,1.723,0.04146563420974972,2.8271437202591243,347.5204901407698,2.120217548153386,34.963688477930546,7635.366176298842,199987.00522888877,1.036829230679738,0.008853865310904837,10.973326024156206,0.10581827328569848,499899.7627367972,99.02234538733087,0.6445776463366879,0.08323782633071883,0.01497744481639262,0.0009121052611404,0.0003046457427834923
4600,1.723,0.04146488140840566,2.8271429549480733,347.52050534756796,2.1201906922493245,34.96352053598678,7635.366416337597,199987.00530895585,1.0368259585995925,0.00885409267770525,10.973323538419551,0.1058174668284175,499899.13871686923,103.36367259396955,0.6445907122690073,0.0832375588131696,0.015447343903779415,0.0009319385622432479,0.0003164388811372227
4700,1.723,0.041464402709414816,2.8271436905196077,347.5205072368,2.1201627288120743,34.963233298655226,7635.366450678431,199987.00543596226,1.036807628093847,0.008853754625296315,10.973044824328396,0.10581752030805822,499896.4091987338,105.30426454250109,0.6446009923337243,0.08324418555024618,0.015407816425623453,0.0009569528556861419,0.00032459963672461993
4800,1.723,0.04146408333808027,2.8271441754867386,347.5205147095167,2.1201588161008598,34.96297688474499,7635.366557984617,199987.0055831798,1.0368057203843408,0.008853833616699653,10.9730613947099,0.10581673539716416,499894.862651403,107.97942003033978,0.6446226730786105,0.08324151219906803,0.015638790128950558,0.0009869084167208842,0.00033006181230724066
4900,1.723,0.04146336390727508,2.8271431809688132,347.52052593286106,2.1201309173359855,34.962422330156976,7635.3668171691725,199987.00563721184,1.036795325367202,0.00885387777743168,10.97282261063099,0.10581510912795546,499892.18145524926,110.22973806083651,0.6446273964662352,0.08324506410783306,0.01606289596492102,0.0010084160491914528,0.0003332782685079229
5000,1.723,0.041462983728112086,2.827144889683407,347.5205294974953,2.120093581520784,34.9620522214951,7635.367025338038,199987.00569477296,1.0367885930158065,0.00885358135317565,10.972693100099724,0.10581757154255245,499890.11403342895,109.88885117077645,0.6446304068375283,0.08325027706057171,0.0167547554988461,0.0010306396816437031,0.0003397677008692222
