miliseconds,s27,s45,s47,s48,s50,s51,s52,s57,s58,s60,s61,s62,s63,s64,s65,s66,s116,s117,s118
1000,1.723,0.04148068745600512,2.827142415199348,347.5202738305741,2.120990409708196,34.975978734232164,7635.361055392526,199987.0018511205,1.0372222372721849,0.008856272087562556,10.977474799066178,0.10584569775677695,499976.7651099076,23.072848639458538,0.6436127905277299,0.08308146752221554,0.003451068994273692,0.0001895812299401052,6.479810859130947e-05
1100,1.723,0.04148021132948484,2.8271410328530613,347.5202845039235,2.120984858502261,34.97560605665478,7635.361317878876,199987.0018924273,1.0372098970834829,0.00885555551572672,10.977425505877031,0.10583713446692923,499977.16437997675,25.303637631675915,0.6436662625219289,0.0830924242660681,0.003682028619485147,0.0002156715788848607,7.297044831596729e-05
1200,1.723,0.04147971903363596,2.8271408628338333,347.5202829596474,2.120964886269325,34.97558777937503,7635.361323061146,199987.00193985912,1.037199859528576,0.008855363054357395,10.977224417080452,0.10583354286001315,499973.3166111575,26.84720092086812,0.6436834926806545,0.08309824127159052,0.0037815048905238415,0.00025907280748483703,7.962645971483686e-05
1300,1.723,0.04147926885654027,2.82714140606329,347.520290970898,2.1209324745595093,34.97485037603381,7635.361642372018,199987.00208503086,1.0371969470531235,0.008854660606367797,10.977055772744457,0.10582978524342392,499970.5773514957,27.622734628810978,0.6437280675328463,0.08310738423438695,0.004287129196531143,0.0002717394499555671,9.327612009920327e-05
1400,1.723,0.041478779898439344,2.827142169364846,347.5202951455706,2.1209155820078873,34.974518403893995,7635.361691700007,199987.00222238066,1.0371745510942312,0.008854551907849938,10.977008313585182,0.10582589765484282,499968.3264171629,31.65870598365482,0.643798626447658,0.08311458827712914,0.004731447885187555,0.00029638705282231554,9.611826374829095e-05
1500,1.723,0.04147856953238519,2.8271426883619215,347.5203083897538,2.1208879650919603,34.97409977264378,7635.361828773015,199987.00221345012,1.0371606951904113,0.008854618058618978,10.976927223223367,0.10582269717004979,499967.5833921815,32.99743637179162,0.6438276161863743,0.08311616129491416,0.005192467977416729,0.00031599931167045043,0.00010439226071162152
1600,1.723,0.04147772699054944,2.827141212988262,347.52031114891463,2.120868974996172,34.97415598118119,7635.361944725086,199987.00237747346,1.0371530161491533,0.008854395059898558,10.976685035166762,0.10581832771811313,499964.2383708711,36.93606550256837,0.6438407118913334,0.08312428442052115,0.005291096716463316,0.0003308025084009033,0.00011112963679198478
1700,1.723,0.04147781280531118,2.827140910148254,347.5203149921402,2.1208336260290617,34.97345215528303,7635.362156318058,199987.00248378242,1.0371446801737094,0.00885434059148976,10.97662550508872,0.10582021817142138,499960.5764065068,38.74163052633238,0.6438702235199432,0.08312997654704858,0.005707514648941065,0.00035649604762465377,0.00011588488892037324
1800,1.723,0.04147704903918454,2.8271417082560846,347.52032242520215,2.120813351677028,34.97330509248834,7635.36222999503,199987.00253849538,1.0371368066627875,0.008853613215458966,10.976491472475415,0.10581819839617929,499961.29410054645,38.677223256062675,0.643908044793964,0.0831341770510421,0.005916126745791858,0.000370498188962639,0.00012366274639949212
1900,1.723,0.04147643544269258,2.8271415767397996,347.52033339567754,2.12080062267944,34.97276845316229,7635.362491420386,199987.00261255505,1.0371260895007013,0.008853596849413236,10.976422535043772,0.10581478364773267,499958.7075623326,43.13500456844688,0.6439563742496895,0.08314104312162021,0.006070239758678272,0.0003897380367371208,0.0001355026120547176
2000,1.723,0.04147646400218343,2.827142520929431,347.520339510766,2.120791295919348,34.9727205130171,7635.362655435221,199987.00269406667,1.037111559327024,0.008853502568233149,10.97630406682393,0.10581388024854953,499954.48556476325,45.53633794480748,0.6439806192614232,0.08314329236223196,0.006603478572563372,0.0004188147229846314,0.00013272989348405136
2100,1.723,0.04147562819808532,2.827142366495493,347.5203470021508,2.1207545609572325,34.97222696610345,7635.362755402467,199987.002850292,1.0371067259087186,0.008853937922803467,10.976150161914328,0.10581376609408927,499954.0780616527,47.83678205328678,0.6440364372659184,0.08315131388472057,0.007019892733239395,0.00043914925638575703,0.00013930946203737454
2200,1.723,0.04147538194819344,2.8271416499196405,347.5203533324151,2.1207150476829666,34.971778139339655,7635.3628149009255,199987.00294518762,1.0370887144392829,0.008853812405682861,10.976074364162756,0.10581278317895412,499951.2970286985,48.98125084160878,0.6440569050687973,0.08315917177394751,0.00747513916957815,0.00046114273098064613,0.00015028540270598442
2300,1.723,0.04147492582753991,2.827142967301739,347.52034982610587,2.120711790298593,34.97132882301328,7635.362998859435,199987.0029850228,1.0370739346152043,0.008853677973167893,10.975904483802955,0.10581163929474598,499948.9623283838,52.586417878063614,0.6440536946790433,0.08316040063975019,0.007720191494577498,0.0004813503464219528,0.00015773180738434011
2400,1.723,0.04147461704440776,2.8271420542013144,347.5203632841897,2.1206839849096895,34.971125824654855,7635.363216559418,199987.0031482305,1.0370641885127594,0.008853663495703025,10.975833368979712,0.10581500603192667,499945.0003254633,53.16003093155786,0.6441066992248792,0.08316282844771095,0.007881569979535279,0.0005009966450359541,0.00016109766068835216
2500,1.723,0.04147371920036706,2.827143360076227,347.52036425646025,2.1206654111649406,34.970620006394476,7635.363354321249,199987.003189076,1.037050638278161,0.00885370450103493,10.975690819380322,0.10581361237308075,499943.481630672,54.35082699421064,0.6441095968286535,0.08316696920981564,0.00837587023113407,0.0005177029193438118,0.00017304790138808306
2600,1.723,0.04147356564841764,2.827142028376106,347.52036898070304,2.12063136995065,34.97049137611696,7635.363460773319,199987.00333803627,1.037039738858931,0.008853369376719624,10.975575627040035,0.10581138464940809,499942.61499280354,56.49453145287663,0.6441524204897224,0.08317324769642157,0.008816341489255822,0.0005166749502765185,0.00017848029971551482
2700,1.723,0.041472802702703745,2.827142671932015,347.5203837977324,2.1206109851073607,34.96997548442881,7635.363716323853,199987.00338201757,1.037030554663077,0.008853317993191804,10.975391408374154,0.10581188531101575,499940.8370886075,61.468813002799685,0.6441673606896036,0.08318026141718866,0.00901678922397802,0.0005373769203055486,0.00018086954243589075
2800,1.723,0.04147293395845593,2.8271430552922956,347.52038924433134,2.1205880225955216,34.969877642056986,7635.3638188864115,199987.00342634247,1.0370246751684842,0.008853320297829701,10.975351919116322,0.10581187416704761,499938.6706722389,63.48394002469559,0.6442315794926708,0.08318007733873045,0.009477234043385685,0.0005796917895668858,0.00018769160773015624
2900,1.723,0.041472073678713334,2.8271430586154267,347.5203944174207,2.120585916882523,34.96959166527208,7635.363855746675,199987.00360161724,1.03701404149568,0.008853338916451514,10.975304609289172,0.10581039634694146,499934.6448432684,64.45858464131848,0.6442337027237212,0.08318770183017715,0.009532892210265556,0.0005968314818495408,0.0002000714996941343
3000,1.723,0.04147204888944701,2.827142589216351,347.52039823134015,2.120550413834805,34.96919873389861,7635.364031100898,199987.00369822967,1.0370013962985085,0.00885335471655836,10.975122823855605,0.10581219872691075,499931.8940468453,65.97712686801316,0.6442357714991709,0.08318901454961217,0.009776312362894193,0.0006178791764146046,0.00020616688078805719
3100,1.723,0.04147126854234712,2.8271437888578044,347.52041201918564,2.1205382645407185,34.9688378817322,7635.364274475263,199987.00375639703,1.0369813041047873,0.008853860233938018,10.975038080526103,0.10581412397458906,499930.56600661547,70.27302089382705,0.6442891749491316,0.08319696008397942,0.010014928676191916,0.0006353378473194399,0.00021029781015076136
3200,1.723,0.041471006161186985,2.8271425477263272,347.52041377178347,2.120505923558798,34.96844210653317,7635.3642653117,199987.00387922177,1.0369733001553063,0.008853885442039551,10.974839284905086,0.1058127375042878,499928.632724689,69.67523794326583,0.6442987637847895,0.08319994689056318,0.010721476637233173,0.0006678589102916003,0.0002154252752287023
3300,1.723,0.04147052556379463,2.8271433389648903,347.5204175855897,2.120486014303379,34.96804705266031,7635.364481669259,199987.00399287176,1.03697234102406,0.008853760358838869,10.974719494278345,0.10581377071701288,499925.00081271894,72.79527770181629,0.6443372938110403,0.08320294123788788,0.010892562145530782,0.0006841582961880274,0.00022789263287522387
3400,1.723,0.041470373132469124,2.8271420400728324,347.52042920878233,2.1204641600647283,34.96755574027397,7635.364664876619,199987.0040350252,1.0369532281014482,0.008853515254292298,10.974665801301196,0.1058118561494097,499923.35614562815,73.97653922199777,0.6443639770057519,0.08320478139845854,0.011056734600532858,0.0007092294016827549,0.00022877661607786446
3500,1.723,0.041469626551860365,2.8271433215602952,347.5204289666614,2.1204400482954147,34.9670048959085,7635.364747333291,199987.00421481582,1.0369430207966095,0.008853402584998109,10.974470230912228,0.10581580929193798,499920.8632404814,78.30460171165075,0.6443812627999166,0.08320767228544979,0.011731545479173116,0.0007083722018041837,0.00024160969920043594
3600,1.723,0.041469521242144994,2.827143064693306,347.52044255693414,2.120418656546387,34.967161472269794,7635.364999982796,199987.00422975508,1.0369339137176694,0.008853504388895645,10.974433494307238,0.10581473904626527,499919.6978407639,78.48195345197261,0.6443974631047472,0.08321025549427281,0.012125887284432573,0.0007343038196437078,0.0002511655944411378
3700,1.723,0.041468691521325915,2.827142868869884,347.52044359205144,2.120398800475637,34.9663200229369,7635.365162135485,199987.00444720424,1.0369184643190505,0.008853488152654635,10.97421802419571,0.10581378087559358,499919.3708523639,80.91796998461753,0.6444357179728887,0.08321429383387162,0.012161520426851988,0.0007565071352726624,0.00025578383005979964
3800,1.723,0.04146809191872793,2.827144151417507,347.5204538924488,2.120383456781453,34.96637554547489,7635.365251061725,199987.00455420205,1.0369126157717572,0.008853456091451247,10.974166537339723,0.10581694241903002,499915.37294559187,84.0731861619305,0.644431580681526,0.08321912463964157,0.012525129576801514,0.0007648135153364362,0.00026586041709686175
3900,1.723,0.041468186266123294,2.827142340100354,347.52046324163416,2.1203593442075888,34.9659740663207,7635.36526703223,199987.00464143112,1.03690638596256,0.00885381833603849,10.974074407566672,0.1058145950281031,499913.7892931863,87.19068349812846,0.6444799394146357,0.08322244531367602,0.013001714628955484,0.000799398350333635,0.0002642638604503053
4000,1.723,0.04146744632754655,2.82714426330057,347.52046218814974,2.1203294745319607,34.96545944572123,7635.3654490345925,199987.00474029314,1.0368880811958436,0.00885378730573506,10.973953077489305,0.10581660357235614,499910.05770224036,88.17525474604315,0.6444623447438368,0.08322096073305114,0.01345189914606624,0.0008161853940349927,0.0002718490935950038
4100,1.723,0.04146727515164494,2.8271428470124187,347.52046691861887,2.120301254181759,34.96502224540079,7635.365659429098,199987.0048642394,1.0368719943075073,0.008853442174720096,10.973813744478868,0.10581523587140623,499909.41855861,92.01544241020756,0.6444746641929647,0.08322621398829587,0.013713660568181364,0.0008494032326254939,0.0002826583149008041
4200,1.723,0.04146666459045809,2.827142987822119,347.5204800785579,2.1202918794748293,34.96483991605204,7635.365895720813,199987.00488908973,1.036864347873417,0.008853514389718263,10.973728308516069,0.10581548061920036,499906.4355906304,92.38792095686473,0.6445356034500931,0.08323029894902426,0.013993106444030094,0.0008484449227774855,0.0002888394952228882
4300,1.723,0.04146634462242726,2.827144348040122,347.52048047649794,2.120255029902271,34.96436131854434,7635.365888945192,199987.005009401,1.0368649245427681,0.008853967779609175,10.973633008875042,0.10581583437889908,499903.9628553367,94.60468736880671,0.6445539189466419,0.08322804653736972,0.014073158783039543,0.00086428033902342,0.0002983499778919429
4400,1.723,0.04146549605877049,2.827143988918587,347.5204847561214,2.12025048732214,34.96388038025751,7635.3661111271995,199987.0051172212,1.0368405463917731,0.00885374214864504,10.973436730367176,0.10581689094135459,499903.11448885495,97.19484055857139,0.6445408530334301,0.08323523048941961,0.014736497621878912,0.0008988550145285509,0.0002975581302365472
4500,1.723,0.04146520781879865,2.827143663603279,347.52049835461196,2.120214557872944,34.963866052615764,7635.36627914721,199987.00524116628,1.0368320529702115,0.008853900468785115,10.97331670927978,0.10581721454864748,499901.3563143453,98.89706290984351,0.6445666704626511,0.0832393024210934,0.014627817433755429,0.0009205771412718742,0.00031219900638792945
4600,1.723,0.04146483960973122,2.8271445558791752,347.5205047663365,2.1201858793532766,34.96332342668763,7635.366268654579,199987.00528368336,1.036825118128049,0.008853974277228527,10.973311531159633,0.10581733401942998,499897.05773420446,101.13663904265302,0.644573532679214,0.08323972639124214,0.015300546804040834,0.0009525931866916928,0.00031814838467860427
4700,1.723,0.041464102517831045,2.827144532192326,347.5205121030278,2.1201679115907233,34.96285632137781,7635.366441030554,199987.00539666318,1.0368166564538146,0.008853818435305638,10.973138714011496,0.10581810765252701,499896.3415621833,103.07825237516926,0.6446225765574142,0.08324438629743411,0.01572745466654584,0.0009461242007741049,0.00032032836339819607
4800,1.723,0.041464223201451086,2.82714466602642,347.5205112069859,2.1201541566806905,34.96290459455014,7635.366722104387,199987.00558460358,1.0367994730495962,0.00885348677976433,10.973004258604488,0.1058167644571749,499892.4019834388,105.22461533525849,0.6446378981766192,0.08324603988343451,0.01567500014519119,0.000965950588166883,0.0003302195276264554
4900,1.723,0.041463763204183025,2.827144191521175,347.52052567663685,2.1201352777643274,34.9626458965997,7635.366883526989,199987.00560473482,1.036795084407007,0.008853514047123501,10.972912008389978,0.10581482982726509,499890.6739420343,109.68756892320984,0.6446138357415448,0.0832493945671529,0.016369048158906448,0.0010141677028447712,0.0003371389278493569
5000,1.723,0.041463168798365646,2.8271436059079407,347.5205250349654,2.1201112008473246,34.96202088004995,7635.36690285696,199987.00569709437,1.0367770890834274,0.00885365784389866,10.972740545330316,0.10581712872217484,499889.15232262865,110.41139957222074,0.6446678300212306,0.083245765042081,0.01658579412735176,0.0010265121902473804,0.0003431989824204691
