miliseconds,s27,s45,s47,s48,s50,s51,s52,s57,s58,s60,s61,s62,s63,s64,s65,s66,s116,s117,s118
2800,1.723,0.04147305402616282,2.8271428291228635,347.52038488099316,2.1205976767148242,34.96944553014854,7635.363864275512,199987.00344291748,1.0370189038915043,0.00885346091604165,10.975325498218183,0.10581460686107079,499937.54680326034,61.30474429255956,0.6442090542836612,0.08318101083180697,0.009379055203133924,0.0005615077595439134,0.0001886753432031267
2900,1.723,0.04147204186968914,2.827142400739075,347.5203951358301,2.1205770846877425,34.96943121287996,7635.363846795076,199987.0036400413,1.0370056418010376,0.008853704946999828,10.975199967173914,0.1058136583307523,499936.4338279668,65.39982987788262,0.6442494695572134,0.08318571719556736,0.009417322039110915,0.0006018953052057759,0.000197027254364868
3000,1.723,0.04147191635730496,2.8271424306952695,347.5204022009189,2.120565185450263,34.96887080478024,7635.364106038035,199987.00363665321,1.0369997557736295,0.008853417364444187,10.975168051011586,0.10581272312321392,499933.59826320247,66.11272237298402,0.6442787186448989,0.08318710364122557,0.010096948224346664,0.0006162004503196207,0.00020314993842102978
3100,1.723,0.04147173947699515,2.8271435689532507,347.52041092534546,2.120534430413005,34.96873454451002,7635.364202058816,199987.0038470057,1.0369955108992526,0.008853888824999915,10.974960418568413,0.10581273476715841,499930.0867692481,69.32248633366204,0.6442898799741918,0.08319452321221676,0.010485384055690215,0.0006242843272633657,0.00021376959214237996
3200,1.723,0.04147072806503334,2.8271434769182644,347.52041736931375,2.120504589141835,34.968069808135354,7635.364341922409,199987.00393008013,1.0369841481133282,0.008853757981024968,10.974863856909812,0.10581276815529994,499929.5548909204,72.62461366886784,0.6442950165022328,0.08319523016971304,0.010435811831294377,0.0006517083347612029,0.00022369657910411843
3300,1.723,0.041470429686195596,2.8271428542794075,347.5204231824184,2.1204798645932166,34.96806031942914,7635.364469698392,199987.00392414193,1.0369637421084597,0.008853914565570054,10.974768671757461,0.10581564376030261,499925.9478030642,74.60453968640022,0.6443093401722607,0.08319869166387939,0.010982503927007078,0.0006718007200030144,0.00022617157157194673
3400,1.723,0.04147027157673403,2.8271439208968876,347.520423555088,2.1204687419080064,34.96755497718303,7635.364608036736,199987.00408292725,1.0369514123493384,0.008853924662573027,10.974683935256293,0.10581589985577729,499925.68087444856,74.32155861268602,0.6443656283127722,0.083207020559428,0.011093514995726502,0.0007049389007273329,0.0002328140802102829
3500,1.723,0.041469731147810746,2.827143211874563,347.52043223511504,2.1204225641648273,34.966988206566874,7635.364815582299,199987.00419667,1.0369426929991774,0.008853685893085956,10.97444079741036,0.10581185762963739,499921.5537966319,78.22501203848718,0.6443722507424435,0.08320799750843157,0.011727789677893993,0.0007220519564309498,0.00024511457134173884
3600,1.723,0.041468934506272905,2.8271439811128367,347.52043339065114,2.1204229570610766,34.96682415027225,7635.364853208227,199987.0042793239,1.036935144958611,0.008853395483403687,10.974394555614527,0.10581334851920092,499920.6532629083,78.73374403940795,0.6443989233076742,0.08321087826365214,0.012074073431390353,0.0007502379731339467,0.00024351236808371852
3700,1.723,0.041468455077652976,2.8271433465625435,347.5204425647519,2.1203841702681183,34.96660125460224,7635.365064687488,199987.00442171385,1.0369255233546801,0.008853647855681653,10.97424305422564,0.10581257547758234,499918.383636213,81.7206199781472,0.6444243904628332,0.08321277596856254,0.012117148923325995,0.0007467242233515533,0.00025383238400760626
3800,1.723,0.04146834450161008,2.827142839588103,347.5204554438368,2.120384340637513,34.965981827036515,7635.365297215511,199987.00452371713,1.036904713162511,0.008853606887275073,10.974214453932184,0.1058153865217261,499916.98031420924,85.35023469981486,0.6444297727328357,0.08321959412265066,0.012688427393989968,0.0007833945484119582,0.0002640234131280347
3900,1.723,0.04146818209566236,2.8271438380435288,347.52046073057704,2.1203535223942103,34.966013702566016,7635.36533086929,199987.0046071228,1.0369084307662788,0.008853723570120063,10.974020496442439,0.10581514914374862,499912.2960112116,88.29728658780705,0.6444765639533604,0.0832214717907643,0.012696297238826162,0.0008099915672867182,0.0002703463333535789
4000,1.723,0.0414676746122674,2.8271425284626504,347.52046501231024,2.1203415725405974,34.965389691099475,7635.365494419797,199987.00474886142,1.036882401931554,0.008853663473862367,10.97388807159534,0.10581352908666543,499912.0768057573,89.83386450002294,0.6444850228534856,0.08321959243345202,0.013033497577063359,0.0008230630336790602,0.00027212584263207047
4100,1.723,0.04146705776277755,2.827144184147712,347.5204739433911,2.120299191106916,34.96496470481238,7635.365733652388,199987.00475213656,1.0368782832131294,0.008853606694026319,10.973822886623047,0.10581637178983705,499908.0123912456,90.88499841372303,0.6445029053443078,0.08322384179210578,0.013682046415836561,0.0008300810186489419,0.0002821363066072799
4200,1.723,0.041466640120245535,2.827144373887419,347.52048102990557,2.1202856535596424,34.9650781068097,7635.365696075599,199987.004943672,1.0368689286384307,0.008853611260949622,10.973690005385764,0.10581470875084449,499908.24714587594,92.10820099230382,0.64451394471097,0.08323217658021487,0.013968904120193996,0.0008617829924940617,0.0002926692363805026
4300,1.723,0.04146599753709118,2.827144048500914,347.52048463681814,2.120268775676108,34.9646195941932,7635.365936965302,199987.00501118,1.036854224833109,0.008853666438841999,10.973594441620733,0.10581696057608563,499905.5181233225,94.13090939706112,0.6445440743903291,0.08322856010472127,0.014084715352181304,0.0008726407022516704,0.00029112873959685325
4400,1.723,0.04146550417381825,2.8271438130561886,347.5204844845474,2.120234362678757,34.96405265061143,7635.366128687355,199987.00506649812,1.0368428957549511,0.008853916231290476,10.97345260567033,0.10581526594250168,499902.1569639815,96.94233015239979,0.6445565218119319,0.08323389487037193,0.01477190562872949,0.0008994049478468978,0.00029812229895369004
4500,1.723,0.041465423155849196,2.8271442222598897,347.52049752380947,2.1202207262271275,34.963972574235115,7635.3661188608785,199987.00520990076,1.0368415809248257,0.008854086161129112,10.973448077850634,0.10581628586723965,499900.75938749016,101.19823434428802,0.644550496751538,0.08323799798710586,0.01468282884154649,0.0009157438623086167,0.0003104764829713942
4600,1.723,0.0414647504935092,2.827144263361328,347.5204971142994,2.1201906097821572,34.96324065464387,7635.366448276813,199987.00531666973,1.0368308800372386,0.008854003544386858,10.973329140672881,0.10581768689405749,499896.12648994295,103.21150970379526,0.6445673096478528,0.08323781009952304,0.015317149827148761,0.0009528923528234974,0.00031602073484200433
4700,1.723,0.04146426107648573,2.8271439435151926,347.52051114775315,2.120185150210718,34.9628853519557,7635.366561667762,199987.00550695873,1.0368209564454223,0.008854008946859818,10.973080625234463,0.10581665771018652,499895.25704967644,105.8006457032539,0.6446168614692787,0.08324179443333823,0.015546589852110096,0.0009618214301873809,0.0003269490953639817
4800,1.723,0.04146414513350102,2.8271436456959536,347.5205199538698,2.1201455439303127,34.96301702251319,7635.366646963842,199987.00560823042,1.036797280959615,0.008854036523567685,10.973098827530873,0.1058190390853224,499894.60422180814,106.57111583421343,0.6446180952081064,0.08324358510972504,0.015745201683738486,0.000988779209615835,0.0003265896877724033
4900,1.723,0.04146328568436891,2.8271445588249637,347.5205173235067,2.120124459312208,34.962371459363546,7635.366728461414,199987.00570792123,1.0367883233864856,0.00885381410837171,10.972867876654702,0.10581522081283655,499890.32993336336,110.23259464519205,0.6446523717106649,0.08324866329693278,0.01605181959771518,0.0009989992246668851,0.0003371321224085728
5000,1.723,0.04146349027767839,2.8271449549097802,347.5205249004904,2.120108402603496,34.96192096462074,7635.366904484098,199987.0057518382,1.0367811976071934,0.008854049540522832,10.97276292040278,0.105816821187194,499888.68105194985,109.5495519702508,0.6446723652117847,0.08325112423698744,0.016611223048335514,0.0010112376362302784,0.0003422172021480983
