milliseconds,V_membrane,n,jm,Ca_er_Ca_equations,Ca_i
0,-61.885918467379796,0.00040973020093924,0.24857721416242892,8.998452926725289,0.11605775686759941
100,-61.88596003397607,0.00040960517967247455,0.24857323897443442,8.998448435989742,0.11607819728669384
200,-61.88906683834868,0.0004095825032499363,0.2485702923851216,8.998444513338233,0.11609195056572016
300,-61.88985922943237,0.00040947411629267997,0.24856945364269092,8.998443613490295,0.11610761779048218
400,-61.89358606178395,0.000409390086220983,0.2485645263627645,8.99844041291295,0.11611130232375955
500,-61.89523722659988,0.0004092006630556949,0.24856217236440697,8.99843576411878,0.11612619352111181
600,-61.895536017417975,0.0004090666722796611,0.24855914924144082,8.998432310884763,0.11613786724005595
700,-61.898430304707716,0.00040888153680603657,0.2485558718141892,8.99843221812572,0.1161571095172243
800,-61.89862772717323,0.0004088094370217753,0.24855052917727777,8.998428145167994,0.11616370854622107
900,-61.902286250651,0.00040868859584343046,0.24855002402128856,8.99842394869051,0.11617180732406789
1000,-61.90318121654563,0.0004086251774927668,0.24854247087744943,8.998421492664278,0.11619039885948276
1100,-61.90413630380295,0.0004084687007419494,0.24854209803466132,8.998419603033136,0.11618781949662109
1200,-61.905271947055155,0.0004083174932524595,0.24853931655924835,8.998412506832596,0.11621214205017984
1300,-61.90840848563741,0.00040824415461501284,0.24853153165801492,8.998409689982992,0.1162180436111979
1400,-61.908949548352126,0.0004080783720901305,0.24853029045454636,8.998405947824958,0.11623492804759027
1500,-61.91101874059605,0.000407990697010321,0.24852511431800547,8.99840304869011,0.1162455722593053
1600,-61.912908257862846,0.00040790042490016426,0.24852391921149403,8.998404010260215,0.11624996411816957
1700,-61.91459694391832,0.00040770058965888963,0.2485216476028995,8.9984004888436,0.11627068616851878
1800,-61.916765099736644,0.00040760959347682673,0.24851642460956624,8.998395294551953,0.11627307915366696
1900,-61.91755521502055,0.0004075555454787542,0.2485119289586915,8.998394623777486,0.11629116372658879
2000,-61.92006106388122,0.00040733872183866326,0.2485100769463777,8.998387275779658,0.11630140168139087
2100,-61.92230964564129,0.00040718647368420924,0.2485044497538891,8.998383758192139,0.11631310526019098
2200,-61.92480692104042,0.00040717265651100563,0.24850028625336837,8.998381838989946,0.1163243493090655
2300,-61.925232786746925,0.00040710055955552374,0.2484995104807545,8.998378757459747,0.11633956811632576
2400,-61.9273537351419,0.00040683401896985554,0.24849503461504915,8.998377043819561,0.11634221342619873
2500,-61.92961745943056,0.0004068063120072816,0.24849465451192937,8.998374619243869,0.11636585691332144
2600,-61.92967738761165,0.00040657868655839124,0.24848661181022488,8.998371855581828,0.11637047286008786
2700,-61.9322766698486,0.00040651553747036474,0.24848652529016896,8.998366399049692,0.1163833871409492
2800,-61.93336472807205,0.0004064318572846609,0.24848203294704635,8.998361692232818,0.11639594196755317
2900,-61.93698410064874,0.00040636942787225077,0.24847586653887088,8.998362465024467,0.11639825701341139
3000,-61.93674561493606,0.0004062132091483651,0.24847577156817366,8.998357057574704,0.11641064356858334
3100,-61.93945680349939,0.00040615442149515306,0.24847367537472442,8.998354939214737,0.11643855853513789
3200,-61.940885743008096,0.0004059396814530689,0.24846937196457594,8.9983521063846,0.11644442834884418
3300,-61.942378304381116,0.0004057987257610719,0.2484628425590537,8.998347518832094,0.11644603799870587
3400,-61.94307842626653,0.00040567061525726577,0.24845851053313,8.99834295604071,0.1164628810558504
3500,-61.946580268813854,0.00040559557231449806,0.24845600018028371,8.998342832932437,0.11648101290277006
3600,-61.94813737927465,0.00040541563447347106,0.24845233835823413,8.998337161618041,0.11649475192287351
3700,-61.948959026989044,0.00040536836775074194,0.2484478339276815,8.998335356584134,0.11649873717545714
3800,-61.952444379782285,0.00040525600115022385,0.2484490505718969,8.998331459793725,0.11651091925941286
3900,-61.95399769145305,0.0004050827233856436,0.24844454887113407,8.998330776012168,0.11652234615175387
4000,-61.95425056195547,0.0004049385733175947,0.24843894236393604,8.99832813827475,0.11653586960496816
4100,-61.95642791440399,0.0004047973264254378,0.2484376058074842,8.998324450112408,0.11655125008051145
4200,-61.957305938448634,0.00040475228986053063,0.24843351941192524,8.998318653625702,0.11655071453586152
4300,-61.95860081053912,0.0004045461345116152,0.24842984502104865,8.998314279320823,0.11657150954521586
4400,-61.962221941035374,0.00040442648305274396,0.24842812287015364,8.998313548571268,0.11657960177567062
4500,-61.96267467891623,0.0004044741475447711,0.24842393525716888,8.998308802690673,0.11659164715808237
4600,-61.96609135870394,0.0004042367198884906,0.2484179513336094,8.998305414280928,0.11659667257274904
4700,-61.96585849476499,0.00040415280067651545,0.24841337528481494,8.99830596950151,0.11662355406917373
4800,-61.96879768813748,0.0004040106316441746,0.24841040482389745,8.99830119303324,0.11663032418656552
4900,-61.96898303608798,0.0004039083428297908,0.24840873471033245,8.99829966536121,0.11664260396189129
5000,-61.97192278836881,0.0004038960216984436,0.24840306765820067,8.998293967412026,0.11664350195744061
