miliseconds,V_membrane,n,jm,Ca_er_Ca_equations,Ca_i
0,-61.316437175102244,0.00045275526225236587,0.2495586102334137,8.999459258244531,0.11219503107573772
100,-61.31758429768173,0.00045249169168405624,0.24955476494381615,8.999454971637045,0.11220090911272103
200,-61.32151610791381,0.00045234814640622063,0.2495513901062828,8.999449409423978,0.1122218724887478
300,-61.321676919120776,0.0004522725100881155,0.24954796319705164,8.999449402441828,0.11224245179180407
400,-61.3252166788952,0.0004520343913210541,0.24954583107934342,8.999442682601417,0.11224205812470382
500,-61.3253081485645,0.0004518239849921741,0.24954269532328113,8.99943943254754,0.11226476796470308
600,-61.32725275620392,0.0004516681696542163,0.24953920876238508,8.999434983575044,0.1122768829528846
700,-61.330649252048175,0.00045153726833693124,0.24953599046860123,8.999434587479213,0.11228428760274949
800,-61.333442287294844,0.00045131266117953326,0.24953449873158284,8.999428951045697,0.11230738612580507
900,-61.334270514565915,0.00045124664155536166,0.2495309938489044,8.999424625952269,0.11231961290536027
1000,-61.33782804113424,0.0004509917285838864,0.24952402431583662,8.999425224020557,0.11234067149942155
1100,-61.33971781863013,0.0004508615444007752,0.24952406390240656,8.999418316253408,0.11235060744359002
1200,-61.33967998057342,0.00045074548527424473,0.24951786998165185,8.999415722993444,0.11236916887914151
1300,-61.344001652934715,0.0004505331292678401,0.2495176936038666,8.99941345178914,0.11237291809835546
1400,-61.344374880199716,0.0004503899222564935,0.24951501844994622,8.99940839940321,0.11239444241979706
1500,-61.34816934240702,0.00045008817194704923,0.24951215581877845,8.9994049539355,0.11240557020478721
1600,-61.3478706622761,0.0004500708016757946,0.24950737970951994,8.999399747966498,0.11242274990965938
1700,-61.35047888190183,0.00044977900336833526,0.2495064874464942,8.99940065157319,0.11244322683044805
1800,-61.35190664004993,0.0004495612310263319,0.24949941434242007,8.99939276397803,0.11245257221145097
1900,-61.3535411352051,0.00044954405117215204,0.24949718303425175,8.999389516386628,0.11246240631787177
2000,-61.357329562504894,0.0004493651597096136,0.24949484550304935,8.999388923891537,0.11246473232841793
2100,-61.35881615503059,0.000449101706571022,0.24949338667462764,8.999381729520174,0.11248229412937484
2200,-61.36111493834676,0.00044901727924154033,0.24949007050585234,8.999378810617133,0.11251065565627255
2300,-61.36452172658031,0.000448855692250101,0.2494862068012576,8.9993753843207,0.11251381434822767
2400,-61.36498804600129,0.0004486412855700584,0.24948398952135653,8.999372952234895,0.11253420091690565
2500,-61.36794078500998,0.0004485560578786887,0.24947788578005206,8.999370180017163,0.1125341449875014
2600,-61.36898404104356,0.0004483648972744079,0.24947683654278188,8.999367850992433,0.11256162111050896
2700,-61.37159081782639,0.00044817450877447917,0.2494744673137326,8.999365685251327,0.11258152702775767
2800,-61.37225931864358,0.0004478391981421601,0.24946879058974233,8.999360514411581,0.1125784000970727
2900,-61.37624842991001,0.0004476716796660239,0.24946837043449935,8.999354826755123,0.11260109573056848
3000,-61.37763558914165,0.000447640184544741,0.24946273667137464,8.99935483487205,0.11261375813331691
3100,-61.377888961279446,0.00044734153170850716,0.2494615747887659,8.99934676467991,0.11262550722524362
3200,-61.380755198361705,0.000447193969935851,0.24945901750491284,8.99934474046607,0.11263015296524419
3300,-61.382285317791876,0.00044713474236137915,0.24945361132779553,8.999340666199078,0.11266207982200921
3400,-61.385121028557236,0.00044691300028909596,0.2494517550458205,8.999341007761744,0.11266222576704737
3500,-61.386026144396794,0.00044679905027502335,0.24944793910727625,8.999334238811493,0.11267680830013355
3600,-61.389488421025874,0.0004466997738734256,0.24944576157054152,8.999329619637882,0.11269079989189254
3700,-61.39170101563342,0.00044637039998963443,0.24944323757682332,8.999328480813151,0.11270188522909604
3800,-61.39335251552903,0.00044638632510296224,0.24943868921450738,8.999322408529915,0.11271318916923907
3900,-61.39566557236367,0.0004460398140038638,0.24943795557137205,8.999323620437758,0.11273845952595309
4000,-61.39688457240325,0.00044607379031374176,0.2494339282449362,8.9993199896032,0.11274161395308933
4100,-61.400348285613966,0.000445825693193782,0.2494304149893197,8.999314228636594,0.11275857929206212
4200,-61.40143176517924,0.0004456195449154832,0.2494265112110932,8.99931284278799,0.11276995578933789
4300,-61.40221930977635,0.0004453232985691161,0.2494257066190004,8.99930669429906,0.11278173027907606
4400,-61.404664279423805,0.00044528267491650416,0.24942130272123805,8.99930212447776,0.11281229137680214
4500,-61.40676747892545,0.00044523880896538067,0.24941590773986988,8.999302321517838,0.11282623043459444
4600,-61.4081748601769,0.00044483861183302204,0.24941295036722197,8.999297912061659,0.11282761116750549
4700,-61.41134712751018,0.0004449504052573541,0.24941375887067982,8.99929195309131,0.11284183936510447
4800,-61.41435181462786,0.0004446087179359146,0.2494076736418385,8.999291670580918,0.11285744498216976
4900,-61.4164672510047,0.00044448712704901684,0.24940659193652223,8.999287670330348,0.11287015089904838
5000,-61.416713610804095,0.00044425270659530615,0.24940437388013945,8.999285771333643,0.11288092846173454
