milliseconds,V_membrane,n,jm,Ca_er_Ca_equations,Ca_i
0,-61.70400390482548,0.00042269203305538575,0.24891873378255114,8.998774689008716,0.11483866368015548
100,-61.708430979995974,0.00042252511079423065,0.24891276939082463,8.998773043050972,0.11486516248168001
200,-61.70872592329,0.00042231274010068526,0.24891302285393183,8.998768148090463,0.11487714405674318
300,-61.71081012437006,0.0004222907888921751,0.24890889678088973,8.998766337305963,0.11488391006613305
400,-61.71281898904161,0.0004220918777704852,0.24890716258339782,8.998761965485752,0.11489508024061097
500,-61.715690921599446,0.0004219600168886273,0.24890258909377744,8.998758691813219,0.11491243987528689
600,-61.71658847513474,0.0004219071807990137,0.2488957115684953,8.998758867303941,0.11493125056706746
700,-61.719156946763974,0.0004217321119853275,0.2488963509638262,8.998752980684364,0.11493958122929793
800,-61.719163394500704,0.00042155766082305044,0.24889014733374976,8.998748365031652,0.11495155637519407
900,-61.722272112733336,0.00042150305529756096,0.24888904889496055,8.998748289783437,0.11496202876216563
1000,-61.72391878057607,0.0004213274148677733,0.24888533127801518,8.998742072727412,0.11496976110644704
1100,-61.72617349456145,0.0004211469183504736,0.24888226020164833,8.998741902913274,0.11498209617215922
1200,-61.72857480354033,0.0004210597300221066,0.24887734599348452,8.998738361867218,0.11500590083400246
1300,-61.72807492271859,0.00042088041570437917,0.24887549600238346,8.998733875195677,0.11501054896579763
1400,-61.73066859398848,0.0004207993369791916,0.24887073576245433,8.998731005936252,0.11502039314924586
1500,-61.73377905997622,0.0004205794631471247,0.2488680167916771,8.998725748818835,0.11503443185024069
1600,-61.73390473869235,0.00042051274771347615,0.24886465926422982,8.998726954387198,0.11504814431005282
1700,-61.73700459218457,0.0004204867592004491,0.2488591545567026,8.998719841165812,0.11506640853151034
1800,-61.73775474709994,0.0004201971692382908,0.24885579396555055,8.998717074115994,0.11507390334056247
1900,-61.74167743492105,0.000420064676790261,0.24885559658815448,8.998715727729373,0.11509041474525288
2000,-61.741274999513514,0.00041996092424780474,0.2488497507339422,8.998709977640848,0.11509171699603168
2100,-61.745367114785935,0.00041978603206377374,0.24884908004499431,8.998705967746558,0.11510527806933774
2200,-61.7455027415795,0.0004198176256857296,0.24884643927704836,8.99870344111507,0.11512934899093125
2300,-61.74722894070612,0.00041959382729849995,0.24884044420710483,8.9986998118141,0.11513236753131498
2400,-61.74943921566712,0.00041945889522290703,0.24883720070319676,8.998699425894696,0.11513792354858653
2500,-61.75208177999405,0.00041927476795077705,0.2488344839732677,8.99869678876764,0.11516116368342753
2600,-61.75249071101632,0.0004191471316762429,0.2488289866338638,8.99869051503584,0.11516337940406378
2700,-61.75434541732988,0.0004189893928520887,0.2488301585765225,8.99869031715332,0.11517960546734035
2800,-61.75566084823511,0.0004189645983351741,0.2488255043968119,8.998684069352239,0.11519120270167686
2900,-61.7578691308604,0.00041877798922871284,0.24882024199080868,8.998682513635165,0.1151990190302242
3000,-61.75961844086437,0.00041875871925036514,0.2488177404971494,8.998678063326308,0.11521111948882229
3100,-61.762782150564966,0.0004186238894392103,0.24881665036894277,8.998677720935918,0.11523707187839223
3200,-61.76422589718703,0.0004183471699140009,0.2488124730754458,8.998671419489629,0.11523712763699827
3300,-61.76673227265481,0.00041832449307942714,0.2488097194547032,8.99866772693526,0.11525768302357382
3400,-61.76760557265363,0.0004181910653996616,0.24880592915513303,8.99866749822503,0.1152754822333857
3500,-61.76809249086632,0.000418135136896055,0.24880210217087417,8.99866121649577,0.11528607851067048
3600,-61.77028298999926,0.00041797161988742644,0.2487963355961846,8.998659176552149,0.11529432246497351
3700,-61.77400303537084,0.00041783092721689696,0.24879187533369218,8.998653834355672,0.1153127741288332
3800,-61.7737647439564,0.0004175634974300814,0.24879027285220023,8.998652140035052,0.11531910396459163
3900,-61.77674922603184,0.0004175584536995153,0.24878783325261156,8.99864856692643,0.11533487247667655
4000,-61.77944782435243,0.000417418761186514,0.24878272849680086,8.99864392131363,0.11533729474949546
4100,-61.781344081296446,0.0004173182762741795,0.24878088817466568,8.998644763479493,0.11536144020345176
4200,-61.78080036062431,0.0004170983621330916,0.24877567826373392,8.998641649341138,0.11537196024393029
4300,-61.785294436890894,0.0004169047066314765,0.24877429300301618,8.998638856570222,0.11537317802548791
4400,-61.784930191282854,0.00041681741094498403,0.24876816241074365,8.998631049160911,0.11539305921146017
4500,-61.78649654405687,0.0004167970591915793,0.24876748517202035,8.998628043327898,0.11539556269045474
4600,-61.788963857759775,0.00041661044177725197,0.24876236685756276,8.998627001192496,0.11542439963277995
4700,-61.79237164096079,0.0004164231639946552,0.24876046310009642,8.998623949245355,0.11543049668280404
4800,-61.79402985158186,0.0004162734038462567,0.24875626599899986,8.998619505965719,0.11544453399342895
4900,-61.79605745315958,0.0004161494818632341,0.24875244140362177,8.998614663580389,0.11545101488013179
5000,-61.79661599439225,0.0004161353105554804,0.24875080007393688,8.998612018118953,0.11546833623574032
