miliseconds,STAT5A,STAT5B,pApB,pApA,pBpB,nucpApA,nucpApB,nucpBpB
0,145.16272308335994,63.736155069803694,-0.0078499552702866,1.0476023794824462e-06,-5.868759163814899e-07,0.8761254439960289,0.0036812128223917755,0.09342984787350453
100,137.6672556618963,60.92662377112983,1.2803215052017798,0.00037800197293914374,7.703102793559034e-05,8.736755152174645,-0.029614726090865167,1.4865144846591818
200,131.9000434439678,59.26955423637325,2.4089174433551963,0.00035143613164391555,7.069414516746314e-05,16.997406779452486,-0.018500368313077834,3.0558586390261917
300,126.48247627570235,57.789707338124806,3.445228070551414,0.00031425865720421166,6.672231859763977e-05,24.392488185891764,0.05003265922699523,5.01392880638986
400,119.63551900603375,55.44510291999687,4.609153330717637,0.00028820845646657637,6.258578282375612e-05,28.862786398748202,0.05143466710410038,5.740422394325946
500,115.40001694132971,54.186677118017215,4.995202884518301,0.0002651209463747946,5.876174116235722e-05,37.54642188664276,0.04070936001714491,7.307484225486067
600,110.1223889288059,51.92789763521669,6.048108136638193,0.00024406716398279514,5.3846638083929375e-05,40.48317978312075,0.03865824667627103,8.621931563498617
700,106.45958918777065,50.294272067007014,6.726919008586409,0.00023214902651772317,5.076535345069794e-05,46.34200538022196,0.09574419613687668,9.834009759794272
800,103.61552449267504,49.682731802891496,7.618145972579012,0.00021555606003846248,4.89443936927895e-05,51.81632898429571,0.10403192845284154,10.589294938130058
900,99.80945752885098,48.020870107337096,8.291550614129912,0.00019379460724298849,4.5616843289447676e-05,56.91329643524676,0.1766808071540216,12.139796200570968
1000,96.03364620648502,46.686873668199794,8.775178345400827,0.00018936302013897275,4.376170953488083e-05,58.5252990578322,0.1545668609027916,12.455540420576025
1100,93.39539208647531,45.135020568135666,9.570946219151697,0.0001761556586011526,4.058785770213986e-05,64.23069516934757,0.2205597085096676,13.337420444494049
1200,91.06167646936848,44.18411306099617,9.970049433411166,0.00016643299557638963,3.9693625131557455e-05,66.78152349805525,0.25290141146440276,14.306819787680189
1300,89.13887112553803,43.331877742576644,10.434811890190012,0.0001559851923149864,3.6470642684604945e-05,71.39296789376793,0.29533914330368033,15.450887640752738
1400,85.18211014122582,42.58917138766231,11.081452258535737,0.0001399988303009714,3.427614658889183e-05,72.8417401548031,0.3549639954410897,16.17453278857929
1500,83.3422068132108,41.161821220971824,11.324631210969017,0.00013378297109893926,3.380757259113688e-05,76.69454693368851,0.33405314723164076,16.458665427052868
1600,82.22081039983381,40.99574789486803,12.159626617472222,0.00012431474040007644,3.1209173930354276e-05,77.3132334038983,0.3726366725771465,17.357110766140238
1700,79.66682558042578,40.07649185510181,12.488177699062387,0.00012037005573166227,3.0181418714433532e-05,80.26106175014529,0.45176771915754216,18.184125538264453
1800,77.02301592488318,38.879403991355275,12.948744821643963,0.00011595843728720358,3.0022172847516917e-05,85.40697501911166,0.5060184058297343,18.24001809567119
1900,75.9433450719552,38.616155947468286,13.239447063407656,0.00011231048493588207,2.8877367488440806e-05,85.3057081498313,0.5170976700789731,19.484055642734674
2000,74.22492780295052,37.73224600946334,13.216656933774082,0.0001052195754669619,2.6667444103966347e-05,88.1826974544571,0.5959449318291016,19.702185105119693
2100,72.59526917376476,36.145683371139526,13.866157110154129,0.00010019016472884093,2.62305672180464e-05,89.55576623220752,0.6151512867287466,20.427414859107976
2200,71.25922855857343,35.60497853708756,14.143763566643777,9.674683711400936e-05,2.5330412856806993e-05,93.77998930625787,0.6756973253323765,20.5740110392877
2300,69.20141213868916,35.29166401838818,14.510074748753699,8.693826645554059e-05,2.320416160710245e-05,93.97966198564535,0.7130756476873701,21.308173519940194
2400,66.61947695542221,35.18336856493288,14.900703819526875,8.977723702916038e-05,2.294483462450124e-05,95.18456360246059,0.7759050418499703,21.475509292140682
2500,65.9858911893742,34.357138732892466,15.168016167058902,7.953033723138364e-05,2.2091325227027376e-05,96.62979027983276,0.8376524071543316,22.55565045835742
2600,64.29023728220835,33.98543031301809,15.417465728454449,8.230287630989695e-05,2.1578963984944422e-05,98.11508424712244,0.9292455941398956,22.670959551091247
2700,63.97335819324437,33.322222930633515,15.602322225599881,7.26709930926458e-05,1.999413993346417e-05,101.85104291393706,0.9908598563398012,23.549514042040443
2800,63.135860516725515,32.5954083979613,15.87512328813756,6.837921306319242e-05,1.9039405274985848e-05,101.24839251480924,1.012726776417233,23.392133727688627
2900,60.16942157777732,31.616692516603766,16.188636243686297,6.810546050385686e-05,1.867429107008198e-05,104.72229195844001,1.08884204468482,23.599246987260944
3000,58.67734060592949,31.757894842671575,16.49633948368402,6.568255040695233e-05,1.9470942630482603e-05,103.51594180632989,1.1560121487571722,24.402394692915788
3100,58.31541117152875,30.717239705354103,16.6018108041831,6.344129615350292e-05,1.7329244282274096e-05,107.44108523002863,1.2225430137532551,24.88163469793191
3200,56.67891408902272,30.674575312917714,16.582836517049245,5.86649572131535e-05,1.682136549496948e-05,107.86766389185543,1.2803700024034224,25.32903193838021
3300,56.290406455758635,30.144329338930607,16.764762095586555,6.163366574998705e-05,1.6668594898982493e-05,109.77669265855877,1.33290439762675,25.640797639460537
3400,56.07020302193769,29.278280307765453,17.012750195678986,5.626896384956502e-05,1.5644540582388526e-05,110.80574619068261,1.4145946510418723,25.76845375637617
3500,54.570210350954746,28.908103605406396,17.10631286451984,5.684440359079212e-05,1.6304397634874214e-05,111.14225207270995,1.4212511262281158,26.34793797776755
3600,55.18470718682955,28.349346261883017,17.696919697322095,5.2066521038337495e-05,1.562657743993006e-05,111.55665875159971,1.511253178886965,26.51668521097168
3700,53.51074621523556,28.78639848368589,17.496681301150282,5.2190130886140955e-05,1.4967045372823731e-05,112.11591148639504,1.6055514167680842,26.305530228304672
3800,52.06165666668135,27.696943709865533,17.790638007904427,4.939684025844911e-05,1.4867773600881247e-05,113.66529933176635,1.607461150732126,26.69395518684554
3900,52.023951228160286,27.514389542041478,17.96839337961696,4.636208168875254e-05,1.4482526504167478e-05,115.27851309404618,1.7244841544886795,26.903620516162068
4000,51.85227288591805,27.61754665135204,18.025314859021734,4.863662221213738e-05,1.4544226000227474e-05,117.00135450588344,1.7406810810904338,27.374577211730944
4100,50.652028786283985,27.47398725162193,18.185985776739475,4.74839404812283e-05,1.283269692902401e-05,118.0170200260453,1.7990154125872693,27.233739837471862
4200,48.85657927329571,26.856460924553005,18.526539226774684,4.4338306481569386e-05,1.2718626183052388e-05,117.16148007552528,1.939331779862133,28.27555612600024
4300,47.77937562667007,26.828240148867614,18.458741850996617,4.485377626914512e-05,1.3216123443998577e-05,118.01521719382795,2.0015472844728253,27.994717148864893
4400,48.19284493904599,26.62049871513498,18.927346924191838,4.008468589597217e-05,1.2552330260574682e-05,119.71832887947679,2.0035144049009093,28.37024482559461
4500,48.501176332092136,26.216675381501986,18.880971610612498,3.7267012971946916e-05,1.2308138977300386e-05,119.04304270217908,2.093640396094047,28.963109586184
4600,47.799645884406814,25.646957936280085,18.974531369587968,4.1882958658548517e-05,1.113335381700148e-05,121.47397170871686,2.207297788624341,28.636102187315647
4700,47.39339145527683,24.745214803339397,19.01268598928343,4.073629842141998e-05,1.0607374390673076e-05,119.55916232208688,2.2792110197551954,28.834798451530666
4800,46.664650189022346,24.68956667408251,19.326372884454685,4.029405053080936e-05,1.0397395490284235e-05,120.06691054917361,2.3093966522943,28.87073828238052
4900,45.260803803163355,24.34418371999893,19.1392782218793,3.3441288788193026e-05,1.008925565454574e-05,122.20707759033955,2.3918364846658813,29.526536228043135
5000,44.75041238664364,24.62201256866861,19.73078802688663,3.7359556323181064e-05,1.033269767686003e-05,123.30021588056823,2.485798294391717,29.47425804286736
