miliseconds,H,HR,R,HRRH,E,GQ,IP3,CHO
2700,0.9928686913226746,0.0013992926454708516,0.0028472079797847907,0.0009717111514181754,0.001891581605950849,0.09808301748121408,3867.6708134215773,0.2645269663702813
2800,0.9928117581657526,0.0013899507802035737,0.002818097436310455,0.0009741988911655098,0.0019313724322873515,0.0980778427451683,3862.331023101383,0.2645025097417634
2900,0.9928957204267775,0.0014057209358681452,0.0027891670160646227,0.0009719857460251104,0.0019357777534565928,0.09810105002054237,3856.034732806954,0.26386326597091486
3000,0.9928353436773422,0.0014032243638894624,0.00276107513101933,0.0009711210529301361,0.0019329599134981115,0.09810220959018053,3834.2161327432273,0.26389212899269365
3100,0.9927553907749732,0.0013904372742791565,0.0028264299969726317,0.0009710448443615469,0.0019338323536667596,0.0981067140312914,3851.7361863521382,0.2625709636378369
3200,0.9928029654828227,0.0014058297125166192,0.0027645302017094584,0.0009691200557609788,0.0019331094081830261,0.09810664203879638,3839.3840454721912,0.26329827633757685
3300,0.9928412433062285,0.0013921646215933005,0.0028478918633294643,0.0009868904349119062,0.001925460978497817,0.09809461969220166,3780.7640145237942,0.2652102469843275
3400,0.9928692901779457,0.0014012877588547188,0.0028519605896072243,0.000976813237415985,0.0018974694564753362,0.09810467182956607,3837.716492427404,0.26340060670536847
3500,0.9928345804225659,0.001402376110516286,0.0027606907557983767,0.0009713247295760526,0.001935678598122023,0.09809619873499964,3826.743896595304,0.2637417888611258
3600,0.9928854047983944,0.0014066887539193327,0.0027994637659357856,0.0009759798689827967,0.0019272512824416621,0.09807636920418014,3828.8199681769147,0.2666963693678355
3700,0.9928412324520398,0.0014042813018228775,0.002764215712576753,0.0009814512416715807,0.001920879174900075,0.09809763881044936,3799.472826282162,0.2627295613137914
3800,0.9928388268194541,0.0014010674775640642,0.002752339160227483,0.000972158627768333,0.0019158475644746585,0.09807365311374754,3796.0560721688694,0.26613549581771884
3900,0.9927737724603939,0.001396496325579538,0.0028467762820126767,0.0009670820208934559,0.001896542078913664,0.09809921752771766,3809.242184245058,0.264550228181838
4000,0.9927919106461535,0.001398863234103114,0.0028076931687803976,0.0009778895640362246,0.001929711517703309,0.09808804265403752,3827.0395736077735,0.26584661877792587
4100,0.9927828443001553,0.001397265137333543,0.002868450950331467,0.0009807034444393437,0.0019081077246240815,0.09809704135571258,3832.5619454164353,0.26271143443843814
4200,0.9927729511666921,0.0013984895375413712,0.0028279063282808897,0.000980556264185979,0.0019195667772067418,0.09806588466388841,3844.825462187502,0.26261311174113816
4300,0.9928101901494236,0.0014076112255096297,0.002885493915072748,0.0009756684096230047,0.001903104473393283,0.09809567967524348,3844.746044691356,0.2676472504361284
4400,0.9928722377262262,0.0014038682639595703,0.002797107162943509,0.0009782006436445721,0.0019080603706827625,0.0980998074458247,3838.224576535722,0.26624830877843786
4500,0.9927476886358529,0.00138927204284915,0.0028003866469766938,0.000973483307473391,0.0019325205251823493,0.09810320785113352,3815.8076072190793,0.2626531779285743
4600,0.9927687271773463,0.0013980100534840636,0.0027745582185044622,0.0009684736676313223,0.0019117374259370009,0.09807700331511936,3811.081327937832,0.2654691569808773
4700,0.9928583759416801,0.0013924127029431035,0.002855946764976378,0.0009791283712803783,0.0019143958757095298,0.0981025668608917,3793.0888238289685,0.26399600917433563
4800,0.9928538728450584,0.0014032244406063357,0.002882733121411107,0.0009829325119690804,0.001935413826308654,0.09808950130085776,3783.9216243783417,0.2637312355883114
4900,0.9928144452905259,0.0014038670246016266,0.00281809080259709,0.0009777110086413147,0.0019372307143984454,0.09809521101818133,3818.6045555890196,0.26471679740152854
5000,0.992751245438766,0.0013960001035632072,0.002750349253518903,0.0009722550118071083,0.0019058206385688928,0.0981013879848881,3869.2562655206475,0.2666064434840463
