miliseconds,H,HR,R,HRRH,E,GQ,IP3,CHO
1500,0.9930769744016189,0.0014159237670137651,0.003034496301802775,0.000933670993957691,0.001862844982224439,0.09817998060163712,3617.7412049012514,0.2728429699609542
1600,0.9930362692584367,0.0013952446402524783,0.0030023328078661155,0.0009552710939036203,0.0018388890567244253,0.09812333599442208,3699.782604201746,0.2746345875268136
1700,0.9929761451465282,0.0014039253572612031,0.0029342435644148256,0.0009452504393853546,0.0018712164087771573,0.09814239632323536,3722.250625288,0.2668436046098603
1800,0.9929362957509871,0.0014113162371474823,0.002918720666618618,0.0009635138851314919,0.0018609370055951615,0.09814216106956589,3757.7273640894764,0.2665661737310227
1900,0.9929003617138635,0.0013948567848937315,0.0028892657386296165,0.0009726748229826616,0.0018847192997188441,0.098102944611066,3782.77183181269,0.26978215519167403
2000,0.9928855349313849,0.001408700742590852,0.0028202171882894225,0.0009716775486086477,0.0018870581104236432,0.09809079609557239,3740.336782218275,0.26460282468111274
2100,0.9929158475278363,0.0014039672856618964,0.0028124874001693163,0.0009742722461161516,0.0018806968524071315,0.09810584914032373,3765.7791143212403,0.2661727907446915
2200,0.9929255069767003,0.001405882349887746,0.0028767873168214016,0.0009652637332083392,0.001887534106081324,0.09811054641674762,3746.227999946132,0.26499877230101976
2300,0.9928576643468027,0.0014032561834175245,0.002810146313914956,0.0009597083344656586,0.0018826158102024362,0.09809375708177077,3809.4252761542443,0.26670610720825483
2400,0.9928008376959425,0.0014054191313117115,0.002870580961704922,0.0009803598115142827,0.0018987347033180748,0.09809889574255604,3834.0373920775605,0.26544773641601677
2500,0.9928160216738866,0.001398906434665875,0.0029000251230551035,0.0009655951358923392,0.0018883170935572362,0.09810950366837304,3780.6131339039634,0.26800566507456747
2600,0.9927663165052399,0.0013921672555317352,0.0027913611462742727,0.0009824482552796767,0.0019211787120444084,0.09808659979950808,3766.3984797399785,0.2681260650374825
2700,0.9928212485037269,0.0014046872551806886,0.0028439293180298727,0.0009721561273948009,0.0019323939703361679,0.0980713885431946,3779.2992005363744,0.2656897935896966
2800,0.9927978550010722,0.0014001816356775919,0.0028769856496468696,0.0009721448704297712,0.0019250274075875698,0.09809348082891733,3864.5337007146754,0.26727234509572684
2900,0.992885285511862,0.0013994815533549237,0.0028213155456103907,0.0009642170341565192,0.001928642268049393,0.09809786333861861,3870.2021185420754,0.2641158745140597
3000,0.9928598878572752,0.001390024599738031,0.002778406252981077,0.0009788209126966013,0.0018974309375909978,0.09809105051793406,3859.668785264025,0.2634242598623432
3100,0.9928448072756255,0.001405840914838057,0.0028224124313119023,0.0009806295005819388,0.0019231192715099131,0.0980937013408643,3869.904501776988,0.26609705707830217
3200,0.9928203842886026,0.0013958795029266606,0.0027795443208722434,0.0009655304640106518,0.0019300602917534336,0.09809446366140653,3861.2018779090918,0.2662012775503338
3300,0.992774792338401,0.0014073467443419798,0.0028588470457420333,0.0009807332715687427,0.0019371267337552891,0.09808809469723039,3783.0492984774974,0.26345129967840425
3400,0.9928577505917411,0.0013992815293833824,0.002761871257609256,0.0009751701776240212,0.0019152608658554197,0.09807652741132547,3851.858660432247,0.26674551226579774
3500,0.9927744349657597,0.001400903692540812,0.0028005208451071495,0.0009702560261968575,0.001908870866555456,0.09809436094060325,3790.9986931211342,0.2633682859766166
3600,0.992825341537783,0.0013966113195234037,0.002850005335130786,0.000983208316891746,0.0018940096301786355,0.09810143197977508,3874.8808109239353,0.2686165601270876
3700,0.992771649608611,0.001388406575060356,0.0028307554467915594,0.0009785059616003473,0.0019100386069130374,0.09809311709733846,3800.970045312365,0.2645873567631337
3800,0.9928401103050366,0.0013918037966288597,0.002784288656461406,0.000985109130202069,0.001937505119123955,0.09807951960470129,3802.101627394453,0.26553743462843393
3900,0.99285145557061,0.0013935839581690397,0.002887398603557506,0.0009790169812909585,0.0019301228177983185,0.09806619627049112,3809.3096904651798,0.2658287346712818
4000,0.9927629469538355,0.0013940433646519753,0.00287204842162281,0.0009875405611675216,0.001894843219123671,0.09807035737358971,3833.4135315077556,0.26734327840942
4100,0.9928588833926654,0.0014056330388679402,0.002775328510687458,0.0009731447994254202,0.0018996020559546483,0.09807804460113533,3838.102959111422,0.265583949470094
4200,0.9927856121621023,0.0013990163324822825,0.002866323591277161,0.0009666096563219807,0.0019363454065237826,0.09806482121186076,3857.9964737704154,0.26541454674025344
4300,0.9927620056581469,0.0014013986574335556,0.002813072623391085,0.000970366216579266,0.0019129456470975603,0.09808288434251371,3801.525618331163,0.2685836591647773
4400,0.992888968886593,0.001400999565187713,0.002817157173662144,0.0009727946047982451,0.0019106681400856151,0.09809936389338612,3877.0896335678603,0.26376508579438307
4500,0.9928580788465529,0.0014007585754505832,0.00277231024029454,0.0009860504276324284,0.0019271588935487552,0.09806296369846253,3804.2575194899346,0.2649602019460616
4600,0.9928153637751266,0.0013917305922949675,0.0028406530214924288,0.0009860477380707643,0.001907915815882866,0.09810395399865862,3841.80378801676,0.2645071299906785
4700,0.9927988713324599,0.0013925173040503522,0.0028149273190336537,0.0009859060239586152,0.0019235954855030245,0.09806486212037703,3849.6009634753173,0.2652756745194284
4800,0.9928455030145732,0.0013936415685349886,0.0028448952334235635,0.0009658317153187094,0.0019258231848634112,0.09809439316806547,3863.474840058772,0.2685478291102401
4900,0.9928477944229229,0.0013943735252073214,0.0028154261032593397,0.0009812155753304457,0.001912767942404985,0.09808056179331984,3880.7602367458526,0.2630860097598917
5000,0.9928138238495005,0.0014052091862515226,0.0028097974208975544,0.0009841397749283313,0.0019270243113299742,0.09806939463844162,3817.852560561792,0.26671311757435545
