miliseconds,H,HR,R,HRRH,E,GQ,IP3,CHO
0,0.9999924426680278,7.043515146328596e-06,0.009978591116663821,9.713485068465712e-06,1.0983846041632073e-05,0.10001086138567335,30.474790355764,0.0026774311589370715
100,0.9981569164427609,0.001377539374609183,0.008156017280177525,6.56620892823476e-05,0.00014645602314013092,0.09984902059909431,110.71923859598799,0.06282659630960281
200,0.9969869222045593,0.0015599431005303575,0.0070196277019344494,0.00022986395957755076,0.00047393949148715636,0.09952370586957295,439.51860661223435,0.27433960922141676
300,0.9961849017383292,0.0015433713285401835,0.006172778079117843,0.00038585360739856,0.0007486479373237523,0.09924732620891429,1010.6038250456937,0.39148444440123015
400,0.9954612157308793,0.0015036882600349601,0.005435242696582719,0.0004970174103409072,0.0009799241117183337,0.09900462182609793,1532.7664634462194,0.4219754971118269
500,0.9949248984928385,0.0014862992747560777,0.00488436350249731,0.0005981460141109883,0.0011971330405042176,0.09879971129533523,1910.0771931551226,0.4132160019874304
600,0.9945141067292085,0.001466979977419918,0.004581257567193004,0.0006788479899561255,0.0013419238990896695,0.09867223217416793,2326.762345024592,0.39323674524271884
700,0.99420583851046,0.001454666734131955,0.0041239101600985106,0.0007387317242803597,0.0014633689159614777,0.09854868473810066,2588.66529252714,0.36595584611855975
800,0.9938515887612732,0.0014490660130262328,0.003826008870760502,0.0007797558113367192,0.0015403764553311064,0.0984496958993534,2885.126569675046,0.3469818356899097
900,0.9937122996292838,0.001431398978866253,0.0036193965198030747,0.0008272967977156903,0.0016159813789653448,0.0983595082822608,3044.5038037298614,0.32539962623581703
1000,0.9935602453082287,0.0014318707879848235,0.0035199413735381726,0.0008590319981789748,0.0016679909979874258,0.09834056813904145,3199.972547302183,0.3098739145980172
1100,0.9932993748107546,0.0014270049437762927,0.003428909277980033,0.0008855789645009807,0.0017352557604299317,0.09828170405370625,3391.2796896410273,0.30062356958685504
1200,0.9933128595662952,0.0014143231274510474,0.0032271318145174915,0.0009055980787743312,0.0017789062338362273,0.09825353513321594,3408.1550551783757,0.2910033511696797
1300,0.9932183596730082,0.0014069926830850607,0.003095075993564058,0.000918306273482628,0.001810615192278036,0.09820682212841364,3504.136175548046,0.28263319685239596
1400,0.9930930951432331,0.0014118075734915066,0.0031134064453265174,0.0009337621213103335,0.001825848600460654,0.09817959460135434,3582.580953142025,0.2801540962575246
1500,0.9929833337281366,0.001409326936962973,0.0030538529692000923,0.000941624684198056,0.0018228695912367717,0.09814045136976159,3603.883670352992,0.2758802109283691
1600,0.9929585543218188,0.0014058578428977355,0.0029483564180262287,0.0009350161848619418,0.0018414974149050423,0.0981430937076587,3645.599467696623,0.2724432861603222
1700,0.992952936106255,0.0013982258060592373,0.002994902004213309,0.0009490331498086974,0.0018540795187768164,0.09814515677600606,3699.064650271021,0.2693274571603589
1800,0.9929992409516575,0.0014063507463312384,0.002924575455653392,0.0009587618719824404,0.0018718160810935493,0.09813977300720171,3700.1531182535623,0.2709878582208067
1900,0.9929585945760414,0.0014004986839871827,0.0029587791549044286,0.0009537827034509191,0.0018865600583385638,0.09809698576074857,3756.962809091799,0.26862151746445806
2000,0.992900438129685,0.001408109384380003,0.0028183258244289027,0.0009630782948825968,0.0018866832415944297,0.09810830878219264,3755.714712265975,0.26830537808080485
2100,0.9927992393566796,0.00139308928918166,0.0028858941796160113,0.0009691340999267934,0.0018973033633818994,0.09811136917888283,3793.0617805654324,0.26590495728093794
2200,0.9928234858091496,0.0013916576162234077,0.0028807504708658217,0.0009601969463929066,0.0018988690299966472,0.09809648967069333,3804.0159947967118,0.26857037476525714
2300,0.992809497030105,0.0013925342971831797,0.002908524166025093,0.0009716387415255121,0.001913548679902052,0.09811719293032335,3753.682814108988,0.26730551286731125
2400,0.9928356368826364,0.0014062332466351828,0.002794752228107705,0.0009811417926804571,0.00191796025544503,0.09807316593434749,3805.3279704917727,0.2631055526047351
2500,0.9928133689308046,0.0013979210297461646,0.0027869415281127296,0.0009672590517261253,0.0018990929300365588,0.09809969627169014,3840.1089855690616,0.26660128341669975
2600,0.9928003504711395,0.0013939930740474481,0.002790111519637542,0.0009846992714985256,0.001920142171864947,0.09810981079640627,3768.8395053944723,0.2677542744949179
2700,0.9928514939652925,0.0014019828103548184,0.002770008282834431,0.0009682593290326633,0.0018888379656261368,0.09807968656395451,3870.3683786650395,0.2655966992335271
2800,0.9927814601868512,0.0013882963926951195,0.0028856130653182096,0.00096729277754893,0.0018997088586197323,0.09810140895648244,3845.649601419862,0.2657418461451403
2900,0.9927534010226796,0.0014021764642569746,0.002753336641449512,0.0009821830255221816,0.001895175387095523,0.09810448038519157,3860.7977362076526,0.26817088090902264
3000,0.9928365485902713,0.0013907976692445554,0.002806873630735477,0.000968019095131558,0.0019094079692295286,0.09807978271339918,3812.7396342428074,0.26833900452471265
3100,0.9928457321632007,0.0014056787350464751,0.002825377897323383,0.000981496025248021,0.001916222389810088,0.09810787756555786,3844.7987520054266,0.26508029733218885
3200,0.9928041529311248,0.0013956041393629285,0.0028555755022623723,0.0009691414522652418,0.0019198633880810876,0.09807895707149315,3791.243948992212,0.26733408316649543
3300,0.9927621196183003,0.00140580871081239,0.002764951156653993,0.0009706011919989046,0.0018935684467425121,0.09807350325880944,3868.611399837836,0.26255546999014484
