milliseconds,H,HR,R,HRRH,E,GQ,IP3,CHO
0,0.9999391790686969,9.045458865282433e-06,0.01000003325950984,-1.9985543508380354e-06,-1.4361883516271389e-06,0.09998424211960377,47.86044386579556,-0.0014831323697462862
100,0.9981353387104003,0.0013745640162275458,0.00814048307988458,8.537866330579066e-05,0.0001465765254814777,0.09986911255392134,108.65440177360355,0.06008653421129158
200,0.997025364613246,0.0015583919021053172,0.007103834200305742,0.0002448070335873961,0.0004394995368516704,0.0995387180072848,445.86654760092193,0.2734546900667975
300,0.9961245577175055,0.001535873752341973,0.006242751406139858,0.00038428400129643923,0.0007765902432116072,0.09926355375026846,951.799062988428,0.3889441873674491
400,0.9955353062149027,0.0015075334908153967,0.0054863342875855975,0.0005073410752947015,0.0009956515207102635,0.09902673159368106,1494.2317571817782,0.4196111979811127
500,0.9948956408042386,0.0014888480615097605,0.00501484868370731,0.000599640153079752,0.0011599773327717843,0.09882071418964077,1897.0634594303428,0.4163057561905329
600,0.9944583196373168,0.0014727195681779792,0.0045210180569497434,0.0006728546363454251,0.0013211763286499134,0.09865886668086761,2372.753150747583,0.3916185912352955
700,0.9942021786323101,0.0014517699294343976,0.00414915042667456,0.0007429251153898346,0.001472388466721473,0.09853953560103648,2678.0336030170774,0.3710917720737913
800,0.9938306620366241,0.00143604572668182,0.00390820593274454,0.0007759407722513258,0.0015419159764068335,0.09843815067110331,2876.34645714377,0.34690559019465733
900,0.9937419821149154,0.001436436286015797,0.003690833095616847,0.0008185603877661317,0.0016402260075541813,0.0983946297684065,3082.3155015222155,0.32922294559194837
1000,0.9935510223613248,0.0014292054082202246,0.0034353367231493453,0.0008679244494763145,0.0016920074110920115,0.09831628608689695,3179.7308833576294,0.31321038299961906
1100,0.9933513408099014,0.0014274114824930008,0.003286178226421592,0.0008755324433039189,0.001738501927656387,0.09825725830056,3341.33717503275,0.2969681246061613
1200,0.9932121604815571,0.0014175800032433605,0.0031853393403124316,0.0009047527546459185,0.0017550898127001362,0.09821898109099482,3464.81638359767,0.28929202062898024
1300,0.993197122372422,0.0014038937892382067,0.003119401006745149,0.0009132245119252524,0.0018123763881441606,0.09821222531027728,3543.5405364561393,0.286419137312299
1400,0.9930179373439685,0.001416136004627281,0.003135887213555819,0.0009312431390456582,0.0018151267608951245,0.09818153544682912,3631.558021147757,0.2795146273009734
1500,0.9930611898542996,0.001404742055565982,0.0029981332544130597,0.0009356832130545408,0.0018367430207575862,0.09816956927716558,3608.797877264694,0.27265186929508095
1600,0.9929418160254723,0.0013966757724047723,0.0029264841694260583,0.0009396788738528028,0.0018708981305872467,0.09814593292323959,3654.7460564734756,0.27449500407444966
1700,0.9929264799612315,0.001413040782948081,0.002973286709725429,0.0009542830393888218,0.0018515829965446294,0.09814215966213155,3713.6175661727875,0.26663065141263786
1800,0.9929771417586251,0.0014095985060940377,0.002860835113206731,0.0009626572366500484,0.0018636248108603603,0.09812286788075701,3773.826910926836,0.26892099593991325
1900,0.9929395747426457,0.001404594670283878,0.0029353472764520818,0.0009718498594204014,0.0019016878594196578,0.09813587945987434,3786.808193499033,0.2704630140694748
2000,0.992958115471474,0.0013927746821987897,0.0028228432735468356,0.0009598899645839339,0.0018958851706519853,0.09809836884844829,3743.7986944370614,0.26957350197130264
2100,0.9928620742702088,0.0014102395045449468,0.002823959184273839,0.0009593641676261822,0.00188476782529996,0.09810248755485078,3761.328481617742,0.26477180786510174
2200,0.9928052477408144,0.0014031887148745778,0.0029239420895355336,0.000977991329654194,0.001908753597294347,0.09809097138034847,3788.823289339402,0.26614223783376295
2300,0.9928735827521378,0.0014028822980737977,0.0028507995282739673,0.0009781215235585105,0.0018845665380606083,0.09808484427351744,3799.345911173916,0.2675578766133718
