milliseconds,s125,s127,s128,s130,s132,s133,s135,s139,s152,s159,s160,s161,s164,s167
1000,5.151244840310425e-15,4.5771879711615465e-15,2.560062330945381e-16,4.441570152240922e-12,9.66235096002868e-10,2.6575808621108165e-06,0.05999896738559835,2.390199211639108e-23,-4.8016040804525164e-11,-4.209171992969451e-24,-5.281799302749146e-16,1.1240334264056082e-06,1.2596664937795925e-08,2.5053939441308003e-18
1100,3.4520147786424554e-15,-2.5129163282091095e-15,5.994915162968413e-16,-2.3194558344111136e-12,3.883443012556019e-09,2.7829348845517767e-06,0.05999878883594162,1.9201250299984123e-23,2.3430502016011475e-10,-6.443414860368713e-24,-2.667455737383525e-16,1.1439141301794536e-06,8.257361466327545e-09,2.8183186755656476e-18
1200,1.646091182543791e-15,-1.741888829119317e-15,2.7258178905468547e-15,4.245561085573936e-12,2.737636043473973e-09,2.71412918392489e-06,0.059998481928527816,3.831470822570973e-24,1.5447867308211528e-11,1.9315113397492014e-23,1.085491980242757e-15,1.3886831716301762e-06,1.0534858732942156e-08,8.463424240499975e-18
1300,6.320010660718492e-15,-7.36811386316698e-16,-2.1779267476297026e-15,-3.7082179814385644e-13,3.882206034270252e-09,3.5069514582969557e-06,0.059998464113327384,-2.201251159085504e-23,1.8942738564696926e-10,2.5434356010122416e-24,1.924184643538661e-15,1.4312353153614711e-06,1.4049320330973267e-08,5.989683361063181e-18
1400,1.4618139678443402e-15,7.391358130329957e-15,1.7481569237334924e-15,8.9558708930698e-12,8.093395017803367e-09,3.149825730936986e-06,0.05999818306432642,-1.309598333028694e-23,2.641203092424654e-10,3.0647126673197215e-24,-4.2347097337301045e-16,1.5160815044832895e-06,1.7941997044041457e-08,2.5456233131564556e-18
1500,1.1997880019579284e-15,7.838894035078215e-15,5.261496855779311e-16,1.8065601010542893e-12,7.581424784317628e-09,3.921932246191117e-06,0.059998074957328465,5.626675246642612e-25,1.0639526699630905e-10,-1.2336014002747234e-23,-1.257332715097774e-15,1.9068145984096714e-06,1.2380913249664333e-08,-6.470958889170468e-18
1600,8.696592020196379e-16,8.256273654669454e-15,3.074502775283802e-16,3.205295620348404e-12,5.626410249497454e-09,3.903993237261648e-06,0.05999790854318471,1.4306746014754456e-23,7.25242655684136e-11,2.6121363554439946e-23,2.2973236807861e-15,1.7893208378314669e-06,1.6019228267486582e-08,5.9756968795430795e-18
1700,6.453107985392267e-15,9.971083048083427e-15,1.4110694040313583e-15,7.726157635520104e-12,9.2658318181785e-09,4.537916702118053e-06,0.059997997891579696,-1.877666261738097e-23,4.169453054018435e-10,1.4778741037123992e-23,1.632034200447265e-15,2.0378655191634257e-06,2.5094289702240416e-08,-8.493320657600488e-18
1800,5.176145403006568e-15,5.932244857990384e-15,2.3311049977936833e-15,1.4052786498702498e-11,9.180099336663502e-09,4.529879073199746e-06,0.05999767344496866,-5.665280276376073e-24,5.25619284209273e-10,-2.5844503959884202e-23,4.349827631326474e-15,2.2329363820033978e-06,2.2347684727866123e-08,7.830003614056306e-18
1900,5.289054566172535e-15,1.2535828527258276e-14,3.699816396272844e-15,9.701843360974686e-12,1.0608492955957779e-08,5.048618792557762e-06,0.05999772679037347,4.961561008409571e-24,2.9725046293532533e-10,-1.2463164067168007e-23,1.5629019083250908e-15,2.124784223989579e-06,3.107694067866174e-08,1.4456117111640912e-17
2000,8.209882970208377e-15,1.312996916703602e-14,3.841551988241365e-15,1.5010593225931245e-11,1.1092852202567896e-08,4.766590281973245e-06,0.05999773862234116,-1.921893323227899e-24,5.038850404496975e-10,9.315033238533504e-24,5.262934632340151e-15,2.381988394002177e-06,2.498909151919952e-08,1.910644292479442e-17
2100,1.3731166061061103e-14,1.249533643707103e-14,3.3132304722463705e-15,1.4942562489728454e-11,1.3154449546741056e-08,5.111297939654848e-06,0.059997443565330245,-1.4881806249061493e-23,5.773306574518641e-10,-2.4026904272483387e-23,5.315670333291715e-15,2.661695723827281e-06,3.645569610614225e-08,-4.741616662656903e-18
2200,1.094856752498565e-14,1.3565707061273615e-14,4.008869195874396e-15,1.828363611104585e-11,1.5553472462344678e-08,5.779567624364498e-06,0.05999742955968928,-4.680343800832807e-24,6.940431912597888e-10,-8.897683213870875e-24,4.0234479764244855e-15,2.4563839584393665e-06,4.1090068669520935e-08,2.210699580564247e-19
2300,1.0994244231849944e-14,1.6358668037462243e-14,2.5766094101523716e-15,1.3148982610301968e-11,1.6773336517997528e-08,5.848158607695304e-06,0.05999730957027505,2.1900364201127138e-23,7.797501244395713e-10,5.762894609345158e-24,5.163864774706569e-15,2.7236413213146405e-06,4.252406268205125e-08,4.011490975070743e-18
2400,1.9946876325951176e-14,1.6001031668487858e-14,5.328623136646502e-15,2.0563318040610165e-11,1.7939363192704326e-08,5.886639842065575e-06,0.05999700505192668,-1.2238787227876578e-23,9.58584460525552e-10,-5.083365428844197e-24,6.20302434064316e-15,2.945466647848318e-06,3.800939369829714e-08,1.917443994931321e-18
2500,2.1332709696627147e-14,2.1296304829229916e-14,5.33024746223955e-15,2.009995007134455e-11,1.8746858130626926e-08,6.297389882887752e-06,0.05999705325715343,1.8437012072828594e-23,8.93756287717356e-10,2.9399251234765756e-23,8.683851474442584e-15,2.9456299250972058e-06,4.821732464731052e-08,2.0235201189100876e-17
2600,1.9431565085634835e-14,2.4352898327031985e-14,6.089656065870909e-15,2.4722989981273142e-11,2.083363272531057e-08,6.830086928617892e-06,0.059996705067118405,3.1539786874485935e-23,8.219529482995373e-10,-1.4717819988074776e-23,9.63287209615529e-15,3.2647595794176055e-06,4.525649174125381e-08,1.872425312797803e-17
2700,2.6583227587319103e-14,2.128819674872712e-14,8.873071982340983e-15,3.1206561309074394e-11,2.11982267585751e-08,6.9788840339001735e-06,0.05999684679512947,2.9592163693281133e-23,1.2007035937134982e-09,3.659360303731913e-23,7.395651494687185e-15,3.1343598785042967e-06,5.3128622063372104e-08,3.696334312061553e-17
2800,2.8350685200290225e-14,2.3764132396123858e-14,1.1338057809272904e-14,3.1639556136069636e-11,2.3501252936473083e-08,6.850279578111037e-06,0.059996573242062444,-1.8761098634776104e-25,1.2204916395925284e-09,-9.14511102887925e-24,1.1471411872931357e-14,3.439655383004791e-06,5.627792621002092e-08,2.7101887475303096e-17
2900,3.1051914914117635e-14,2.676993047697132e-14,1.1695563179092888e-14,3.1866334640748383e-11,2.6936833446552826e-08,7.153103221846427e-06,0.0599963952610959,1.9052534157427207e-23,1.4618308859345553e-09,-1.596942338792967e-25,1.0427485062362362e-14,3.428611437323834e-06,6.578851376237481e-08,4.820974560974049e-17
3000,3.2288612873959336e-14,3.4209606034672464e-14,1.2545845244650707e-14,3.540486748031659e-11,2.526271606079505e-08,7.472279212591002e-06,0.05999653166845273,3.230869947638089e-23,1.5279147674120837e-09,4.901625230822565e-23,1.0328758815865291e-14,3.6914321646894866e-06,6.17164062426759e-08,4.401552494917827e-17
3100,4.1448542976994456e-14,3.960635119103737e-14,1.5863941373160496e-14,4.920283427139254e-11,2.6960505931210125e-08,8.01139473016345e-06,0.05999625878596646,2.878709180534236e-23,1.8085428844761072e-09,2.955656333147993e-23,1.730465851946792e-14,3.574266851064631e-06,6.901467494381086e-08,4.690784964902554e-17
3200,4.275757234303492e-14,4.430125456260429e-14,1.7909779035306948e-14,5.292419149680858e-11,3.066204387873112e-08,7.852795089762328e-06,0.05999624803947852,3.5083040030925667e-23,1.912189487481125e-09,6.330681614930205e-23,1.5301754063916368e-14,3.897759174000288e-06,7.754705399683134e-08,5.431097840707106e-17
3300,4.732419716900121e-14,4.904114481585608e-14,1.7227120585060123e-14,5.802071358035817e-11,2.997476653084857e-08,8.281075880719545e-06,0.05999601190436287,4.011938080539908e-23,1.7874288243937932e-09,6.931305893598847e-23,1.7535184870838743e-14,3.848827441943689e-06,8.107582403747325e-08,7.453907946270953e-17
3400,5.113914220906447e-14,4.660245443910173e-14,2.0683394429363733e-14,6.210606135382969e-11,3.454506649393396e-08,8.734660470005357e-06,0.05999592563372122,9.619890702994084e-23,2.116252967199533e-09,3.8081740145592354e-23,2.3909570972638704e-14,3.962462662579357e-06,8.823806024345777e-08,7.923095383117465e-17
3500,5.80133165709471e-14,4.9796158192628515e-14,2.148747341206832e-14,5.86567414512907e-11,3.788300508656491e-08,8.51561413980207e-06,0.059995959596603546,7.181442658330395e-23,2.5088095234220752e-09,9.388898242431651e-23,2.5603153091843367e-14,4.287668920933294e-06,8.902815657585801e-08,1.016468422505607e-16
3600,5.381144556894085e-14,6.091871364015236e-14,2.7605539320110315e-14,7.214996068536499e-11,3.623620053243323e-08,9.125588467834994e-06,0.059995806246293165,1.2706381855244458e-22,2.499755252557586e-09,1.0225339682054327e-22,2.458179143178065e-14,4.269221412372627e-06,1.0119032243839491e-07,9.91641985451562e-17
3700,5.901295786998291e-14,6.489681616558458e-14,3.05727163636326e-14,7.196448409822124e-11,3.909277286081978e-08,9.240565949841785e-06,0.0599955848117885,1.4521082648169883e-22,2.6908941096711584e-09,1.2308608234812117e-22,2.8335564486799393e-14,4.368524313053873e-06,1.0168343774724283e-07,1.2937433997257962e-16
3800,6.523227930948928e-14,7.213500581189623e-14,3.0821954513584955e-14,7.730705410950922e-11,4.0532612610770324e-08,9.644353385951474e-06,0.05999548575909811,1.6113610533017588e-22,2.760517577933494e-09,1.534483705593064e-22,3.210890478343323e-14,4.652865407304479e-06,1.1127319995718835e-07,1.231318007422368e-16
3900,6.995975721906244e-14,6.959182257417138e-14,3.5951611490006165e-14,9.193023637497534e-11,4.375421391714531e-08,9.873583561664435e-06,0.05999544191568999,1.854186610112617e-22,3.1119353835845198e-09,1.7324192198532945e-22,3.5490876160451344e-14,4.8057223821662985e-06,1.186014865821118e-07,1.3948427360750196e-16
4000,8.245436203541746e-14,8.341499975487672e-14,3.968668312615543e-14,8.902431568521073e-11,4.822764349534131e-08,9.780048809695883e-06,0.059995125868082894,2.3567893680839935e-22,3.414927624638673e-09,1.935096727409445e-22,4.284731669936997e-14,4.647150382688454e-06,1.1477415697715923e-07,1.680275463347913e-16
4100,8.814165140621541e-14,8.193597433744268e-14,4.498068763117719e-14,1.0395445766614276e-10,4.684672942882064e-08,1.0525622007435975e-05,0.059995013514708935,2.5394782830514786e-22,3.5245803978691178e-09,2.57760729564056e-22,4.6123791169681294e-14,4.8295375015819214e-06,1.3026290226065983e-07,1.8710098269529185e-16
4200,9.147145084447168e-14,8.842045070490024e-14,5.1093210340994614e-14,1.0680739134852754e-10,4.972761494292261e-08,1.049972300517719e-05,0.05999513023882985,3.239992540266227e-22,3.9263469459175705e-09,2.981339814674236e-22,4.734375604679648e-14,5.065482737222534e-06,1.3622311362331662e-07,2.2634041654604123e-16
4300,9.946687326742504e-14,1.009143773250874e-13,5.3515032099016597e-14,1.1711399131693147e-10,5.2671388399127894e-08,1.0990678708916029e-05,0.05999472016201569,3.5668529955124924e-22,4.257172425778666e-09,3.840286949090799e-22,5.366611301151497e-14,5.031113430134593e-06,1.4111794340727984e-07,2.476164872414712e-16
4400,1.0614509413206988e-13,1.0783062758540175e-13,5.931331545085556e-14,1.2915256578873513e-10,5.5683855185085574e-08,1.0648691887212483e-05,0.05999473513851458,4.456266983509813e-22,4.4528467950874895e-09,4.1767737933059225e-22,6.037058447997839e-14,5.340500888890352e-06,1.4045109012710891e-07,2.748251697132784e-16
4500,1.1352042996351947e-13,1.1421077861953397e-13,6.338896448292736e-14,1.3817226486937141e-10,6.007447622186166e-08,1.094475831375963e-05,0.05999458768310921,5.103974585297251e-22,4.634494258513569e-09,4.930920503704989e-22,6.267116591151167e-14,5.224408177737655e-06,1.504789999815872e-07,2.921586099693991e-16
4600,1.1835633472363304e-13,1.192123881639248e-13,7.255962083917952e-14,1.4277534872129873e-10,5.922627389174273e-08,1.1256047331101336e-05,0.05999463101193541,5.96782348633824e-22,4.90779475738234e-09,5.771206243921594e-22,7.227651142071367e-14,5.416684498878062e-06,1.602495340244461e-07,3.230716365168844e-16
4700,1.2949064554592344e-13,1.3344871756714194e-13,7.698920024843184e-14,1.531767888027255e-10,6.148367547530515e-08,1.1461836913991169e-05,0.05999431365497931,6.586057671195741e-22,5.208785261783907e-09,6.92155722749156e-22,7.635313481717932e-14,5.688234135763191e-06,1.6380315297226986e-07,3.76021915141918e-16
4800,1.3420263594778024e-13,1.4061290543774048e-13,8.121365167725376e-14,1.593922344405285e-10,6.472218198986957e-08,1.1622381701500175e-05,0.05999416609052997,7.662779181694698e-22,5.737562960715879e-09,8.287944136951388e-22,8.205642150890894e-14,5.832217069930469e-06,1.675089110018281e-07,4.24199003283371e-16
4900,1.4735285680678025e-13,1.4486448223003397e-13,9.302987669852592e-14,1.7101725643102015e-10,6.676515456089671e-08,1.2211901336761857e-05,0.05999396499043402,8.776329019825995e-22,6.1538389682779296e-09,9.49988219192954e-22,9.034384810937896e-14,5.925983216550448e-06,1.8400564149554332e-07,4.558051596166506e-16
5000,1.563209978826747e-13,1.5817440172823393e-13,1.0006183177302753e-13,1.7920842710520305e-10,6.95348344910486e-08,1.2146483419693843e-05,0.05999410343515764,9.947165892208433e-22,6.456718770551655e-09,1.1131750630564965e-21,9.630115827523416e-14,5.900858208340393e-06,1.873567480260731e-07,5.177175851553229e-16
