milliseconds,lck_inactive,lck_active,phosphatase_inactive,phosphatase_active,lck_total
0,0.0,0.0,0.6001460695567499,0.5999197314135243,0.0
100,0.0,0.0,0.600537313497298,0.5994910424980723,0.0
200,0.0,0.0,0.601168613475978,0.5990629936075849,0.0
300,0.0,0.0,0.6018265830990331,0.5980580674067706,0.0
400,0.0,0.0,0.6021234462547431,0.5977419279539891,0.0
500,0.0,0.0,0.6026426640274869,0.5972471389484763,0.0
600,0.0,0.0,0.603348091622032,0.5960542301827761,0.0
700,0.0,0.0,0.6043222789871927,0.5962315227642331,0.0
800,0.0,0.0,0.6043497799358786,0.5950493030640394,0.0
900,0.0,0.0,0.6051167990145595,0.5949603578082906,0.0
1000,0.0,0.0,0.6060951083053153,0.5944346852137686,0.0
1100,0.0,0.0,0.606309058663646,0.5933052844279086,0.0
1200,0.0,0.0,0.6072924274746581,0.5933302944371568,0.0
1300,0.0,0.0,0.6076743029155208,0.5921352095640153,0.0
1400,0.0,0.0,0.60789446639921,0.591982481728657,0.0
1500,0.0,0.0,0.6089609662316959,0.5915782501497151,0.0
1600,0.0,0.0,0.6089709608245302,0.5903125428383934,0.0
1700,0.0,0.0,0.6101286652930572,0.5899729998350512,0.0
1800,0.0,0.0,0.6104296287905441,0.5893363088381262,0.0
1900,0.0,0.0,0.6107829290949628,0.5888082093684318,0.0
2000,0.0,0.0,0.6117266092694584,0.5886852147897147,0.0
2100,0.0,0.0,0.6118437594703384,0.588032045494878,0.0
2200,0.0,0.0,0.6125190076409949,0.587195078167967,0.0
2300,0.0,0.0,0.612923168617961,0.586350777056455,0.0
2400,0.0,0.0,0.6139373679354101,0.5863526785535833,0.0
2500,0.0,0.0,0.6142184542913439,0.5859228709037617,0.0
2600,0.0,0.0,0.6146380506372847,0.5851897738343275,0.0
2700,0.0,0.0,0.6159643188248582,0.5843224839250344,0.0
2800,0.0,0.0,0.6161258694919597,0.5836288733785719,0.0
2900,0.0,0.0,0.6166970168238178,0.5830259222777036,0.0
3000,0.0,0.0,0.6168610822341262,0.58267648278922,0.0
3100,0.0,0.0,0.6176860952917386,0.5824291417201802,0.0
3200,0.0,0.0,0.6182744467225961,0.5816988383473572,0.0
3300,0.0,0.0,0.6186174405744203,0.5812382747365108,0.0
3400,0.0,0.0,0.6190548196992659,0.58060144270188,0.0
3500,0.0,0.0,0.6201473073855523,0.5803870732155914,0.0
3600,0.0,0.0,0.6204062963935643,0.5795566762189348,0.0
3700,0.0,0.0,0.6211004592091749,0.5792717579770758,0.0
3800,0.0,0.0,0.6217779307527661,0.5787755724781282,0.0
3900,0.0,0.0,0.6222036745343391,0.5781845667569089,0.0
4000,0.0,0.0,0.6225881355574635,0.5772247495443178,0.0
4100,0.0,0.0,0.6228649592422649,0.5766941497851977,0.0
4200,0.0,0.0,0.6238032002427738,0.5766819442975852,0.0
4300,0.0,0.0,0.6239710025745461,0.5755060230247954,0.0
4400,0.0,0.0,0.6250339478523488,0.5753617997189248,0.0
4500,0.0,0.0,0.6249269281762987,0.5744727098540635,0.0
4600,0.0,0.0,0.6255236541756559,0.5741801910761732,0.0
4700,0.0,0.0,0.6264170978104743,0.5735585931897097,0.0
4800,0.0,0.0,0.6269125622547987,0.5728756054753325,0.0
4900,0.0,0.0,0.6272453601524381,0.5726576586030112,0.0
5000,0.0,0.0,0.6281369122489985,0.5717455320755032,0.0
