miliseconds,lck_inactive,lck_active,phosphatase_inactive,phosphatase_active,lck_total
0,0.0,0.0,0.6004041831533835,0.6000536243140083,0.0
100,0.0,0.0,0.6004139555717503,0.5997194492341371,0.0
200,0.0,0.0,0.6015624488533504,0.5984411336358476,0.0
300,0.0,0.0,0.6017712199999874,0.5978194028748852,0.0
400,0.0,0.0,0.6021030331347866,0.5979645440315773,0.0
500,0.0,0.0,0.6028021807611933,0.5970615133750528,0.0
600,0.0,0.0,0.6039395566547604,0.5964168081567366,0.0
700,0.0,0.0,0.6041910006913461,0.5955183252574048,0.0
800,0.0,0.0,0.6044505100461741,0.5950788206687705,0.0
900,0.0,0.0,0.6050629655276583,0.5946869457102618,0.0
1000,0.0,0.0,0.6058540439177357,0.5944113765907667,0.0
1100,0.0,0.0,0.6063009392332587,0.593690528836057,0.0
1200,0.0,0.0,0.6069581671634818,0.5928407697526946,0.0
1300,0.0,0.0,0.6077552718384077,0.5925250353104901,0.0
1400,0.0,0.0,0.6081441134742518,0.5913627942712678,0.0
1500,0.0,0.0,0.6090942991302346,0.5910419438809877,0.0
1600,0.0,0.0,0.6094736863870769,0.590456581082265,0.0
1700,0.0,0.0,0.6101052460674821,0.5904148117156984,0.0
1800,0.0,0.0,0.6102746677531206,0.5893396546051894,0.0
1900,0.0,0.0,0.6107988872549839,0.5885265809304834,0.0
2000,0.0,0.0,0.6119539831721839,0.5881904933429047,0.0
2100,0.0,0.0,0.6119318043703265,0.5881530140836936,0.0
2200,0.0,0.0,0.6126460481929243,0.5872109306784062,0.0
2300,0.0,0.0,0.6133552288099968,0.5868142334510082,0.0
2400,0.0,0.0,0.6140764039791288,0.5858559015612673,0.0
2500,0.0,0.0,0.614060595490242,0.5855104199484163,0.0
2600,0.0,0.0,0.6149365827417302,0.5848786611791434,0.0
2700,0.0,0.0,0.6154142916383022,0.5842695617231541,0.0
2800,0.0,0.0,0.6165135845743128,0.5835305451680234,0.0
2900,0.0,0.0,0.6164703024327596,0.5830759809173168,0.0
3000,0.0,0.0,0.6175214015646497,0.5829623247716472,0.0
3100,0.0,0.0,0.6173735123941692,0.5822084045434791,0.0
3200,0.0,0.0,0.6183099309272511,0.5820178970079024,0.0
3300,0.0,0.0,0.6190218900177537,0.5813839503571357,0.0
3400,0.0,0.0,0.6196497208779945,0.5808258813204883,0.0
3500,0.0,0.0,0.6202107307858256,0.5801184049993063,0.0
3600,0.0,0.0,0.6207602303385709,0.5791437982267584,0.0
3700,0.0,0.0,0.6213181518843698,0.5787526228527613,0.0
3800,0.0,0.0,0.62182656548912,0.578517994936532,0.0
3900,0.0,0.0,0.6223878015473442,0.577794223697287,0.0
4000,0.0,0.0,0.6224634199087279,0.5777940499749663,0.0
4100,0.0,0.0,0.6231401180759484,0.5766886877316822,0.0
4200,0.0,0.0,0.6238634241971401,0.5765560374606884,0.0
4300,0.0,0.0,0.6238920643389402,0.5756019604731836,0.0
4400,0.0,0.0,0.6247439099403365,0.5755678110213002,0.0
4500,0.0,0.0,0.6249503560512968,0.5750733653473902,0.0
4600,0.0,0.0,0.6259824373641123,0.5740118495458121,0.0
4700,0.0,0.0,0.6260344282634116,0.5740390305105094,0.0
4800,0.0,0.0,0.6271169223994386,0.5732434501163153,0.0
4900,0.0,0.0,0.6272692260406959,0.5729128921015433,0.0
5000,0.0,0.0,0.6274513013247724,0.5718193148527959,0.0
