milliseconds,lck_inactive,lck_active,phosphatase_inactive,phosphatase_active,lck_total
0,0.0,0.0,0.60031245954394,0.5998656228365121,0.0
100,0.0,0.0,0.6006369874065801,0.599203104692704,0.0
200,0.0,0.0,0.6009571688024812,0.5988660391529153,0.0
300,0.0,0.0,0.6020230474061953,0.5978377997805856,0.0
400,0.0,0.0,0.6022629554153875,0.59777078086594,0.0
500,0.0,0.0,0.6026541371357453,0.5966434797929913,0.0
600,0.0,0.0,0.6032393226117042,0.5967523693693118,0.0
700,0.0,0.0,0.6041842986129317,0.5960945105561798,0.0
800,0.0,0.0,0.6049770096795082,0.5949981069050982,0.0
900,0.0,0.0,0.605415395204411,0.5945223287853004,0.0
1000,0.0,0.0,0.6061289546785098,0.5939992209165218,0.0
1100,0.0,0.0,0.6063075052553744,0.5933493145310463,0.0
1200,0.0,0.0,0.6072473065615771,0.5930647108297095,0.0
1300,0.0,0.0,0.6073713831876245,0.5919995830594449,0.0
1400,0.0,0.0,0.6084698067658134,0.5917906898225572,0.0
1500,0.0,0.0,0.6089156914254709,0.5907968179970436,0.0
1600,0.0,0.0,0.6094584480938144,0.5903916101025185,0.0
1700,0.0,0.0,0.609834325194631,0.5898881940334634,0.0
1800,0.0,0.0,0.6105719064579984,0.5895480908163006,0.0
1900,0.0,0.0,0.611226942226829,0.5887099005362099,0.0
2000,0.0,0.0,0.6119875930491012,0.5880805814951501,0.0
2100,0.0,0.0,0.612114726230948,0.5876053117918951,0.0
2200,0.0,0.0,0.6125508827341921,0.5869716555466781,0.0
2300,0.0,0.0,0.6133747213175836,0.5866940751362532,0.0
2400,0.0,0.0,0.6140130113450576,0.5860740388407535,0.0
2500,0.0,0.0,0.6146397276660271,0.5858395232855645,0.0
2600,0.0,0.0,0.6148857150634732,0.5848704594539026,0.0
2700,0.0,0.0,0.6152033864934283,0.5842262745478943,0.0
2800,0.0,0.0,0.6160340766694813,0.583475513355449,0.0
2900,0.0,0.0,0.6162663961474252,0.583026026120233,0.0
3000,0.0,0.0,0.6173464494799732,0.5826171130377404,0.0
3100,0.0,0.0,0.6175069240361994,0.5819896981990345,0.0
3200,0.0,0.0,0.6184266736204242,0.5813952278347734,0.0
3300,0.0,0.0,0.6191966228857871,0.5813808945404662,0.0
3400,0.0,0.0,0.619094900226834,0.5808457805361927,0.0
3500,0.0,0.0,0.6198125497509431,0.5803349609742011,0.0
3600,0.0,0.0,0.6208894441306385,0.5793492686792918,0.0
3700,0.0,0.0,0.6208700029424465,0.5792725040255342,0.0
3800,0.0,0.0,0.6214173711502836,0.5787817629169316,0.0
3900,0.0,0.0,0.622443505116832,0.5782035711961174,0.0
4000,0.0,0.0,0.6224420805374724,0.5777196798716169,0.0
4100,0.0,0.0,0.6232186265846563,0.576790646703099,0.0
4200,0.0,0.0,0.6233081649019145,0.5763098570256311,0.0
4300,0.0,0.0,0.6244558202375531,0.5755885810796002,0.0
4400,0.0,0.0,0.6247955268165293,0.5751419975350651,0.0
4500,0.0,0.0,0.6254088830246752,0.5750064575447756,0.0
4600,0.0,0.0,0.6253861436689986,0.5743314652605465,0.0
4700,0.0,0.0,0.6261756272712964,0.5732943511681587,0.0
4800,0.0,0.0,0.6268749704643161,0.5730246397480792,0.0
4900,0.0,0.0,0.6274471394626379,0.5728838483700182,0.0
5000,0.0,0.0,0.6281835737752172,0.5725420964116869,0.0
