milliseconds,TF,TF_VII,VII,TF_VIIa,VIIa,Xa,IIa,TF_VIIa_X,X,TF_VIIa_Xa,IX,TF_VIIa_IX,IXa,II,VIII,VIIIa,IXa_VIIIa,IXa_VIIIa_X,VIIIa1_L,VIIIa2,V,Va,Xa_Va,Xa_Va_II,mIIa,TFPI,Xa_TFPI,TF_VIIa_Xa_TFPI,ATIII,Xa_ATIII,mIIa_ATIII,IXa_ATIII,IIa_ATIII,TF_VIIa_ATIII,mw4e2cf0b0_bd70_45a4_9e60_eba82fa5c3e4,mw469042d3_a94f_4ebe_af1c_1ead580aad2a,mw6c404de5_5b24_48d6_a0c4_5491e07b1f72,mw8c2b9a07_22c3_4912_adb1_167a38ea4cb3,mw819d0d09_05ba_4674_85ba_5c9439fb77f4,mw2be3652b_79af_4228_9d1c_9d65c7d0c70f,mw6a63ae22_6bb4_4dcf_992f_9287439dd556,mwcefd1303_4967_4502_af6d_e75c88c4d548,mwe043d306_ffdd_447b_9826_4df8abbece4d,mw6591152c_8b5a_4c9b_b095_956988a01ba0,mwe51f72d2_84fb_4b43_b900_521410fdf99c,mw72ca05d8_25b0_4765_ba03_a6a0eb846aa0,mwe70b2c96_44b9_48eb_967a_7eb850a916a6,mw64e9cef3_5dd3_43f3_ad04_58e8fc07a91b,mw6d041b25_87db_4394_9b8b_7ac61e01f359,mwd68cbf38_9266_4dfb_aa00_f817c3421aec,mwa6be116e_72f1_439e_bca6_eb61f79cc68e,mw6a8501d2_9479_41ae_8616_1e8d0e1bbfa9,mw3cec90c2_500e_4f30_b6be_325ef5194755,mwedf22864_05a0_40c3_a0d5_ede45a3e7e8f,mwd3e1ba39_ab10_4702_addd_fb6a7e184a4b,mwfa9d903a_b5e5_4a38_a649_dfe4719577aa,mw2e632a32_3823_4933_95cb_19567cbcc66a,mw8bdbd17d_f542_4b8c_88c6_a82eaf997a43,mw18e5caa7_26eb_4521_b217_da75bb3193ad,mwf5c3f9df_7ccf_4ca7_b241_471a66720da8,mwa4fcfa0c_6944_42fc_8c74_7865f13953c8,mwe0bb059d_deaa_45fa_b7dc_ec1c4409c4ca,mw7a1594c9_f04f_478c_9f5f_ccbe0b95a820,mwbdb849d8_2b25_4551_8de8_adc8bead2303,mw931f65a6_3967_4ac2_9904_ba791b216fc2,mw85e2714d_e6e5_47d5_9ffc_d90573faebe1
0,0.0010178041349362644,-1.0283867584620184e-06,5.83328273655707,1.1167893619359695e-07,0.0583789200895808,-4.195398672664051e-07,-3.4903435479734634e-09,3.8648334029561037e-08,93.33251504364154,7.636606902846267e-08,52.49956248977446,7.132369081590193e-09,-2.8644391192001578e-08,816.6598612066936,0.4083298409024594,-7.148022948367067e-08,-4.40839148839442e-15,-3.53112157503386e-16,2.905913425882634e-10,-4.4752001432792117e-10,11.666569445551088,4.683535588160957e-10,6.16461034671004e-16,-1.957843109247419e-16,9.785430894823751e-15,1.4583210975075684,1.801673884604872e-09,-5.8769574353616436e-08,1983.3168056867664,-7.940255384386363e-10,-4.0637447834278166e-17,1.9233968294900504e-11,-2.218002303978747e-10,2.1089546754382826e-10,0.0,198.3316805693286,0.0,262.497812518229,0.0,0.0,0.0,0.0,18.083182640144667,0.0,0.0,0.0,0.0,-1.5031190203546664e-09,-2.5324399777608024e-05,0.2916642351985691,-9.517562877219513e-10,34.99970833549931,2.510013762765658e-10,-1.5037499721534227e-11,5249.956248131371,2.5534430169800236e-06,-4.2378353419747213e-20,3.3653491164775822e-18,1.587834846498299e-21,-2.490272804773719e-20,-3.47091148569659e-25,-2.2660969790741193e-26,3.788580835393161e-09,1.8811186636260053e-08,5.319838682466785e-12,-8.816889975687457e-08
100,0.0010173618378611286,4.3680380125728024e-07,5.833283467542133,3.3973652522101804e-07,0.05472804299911345,-5.881109348152502e-07,3.9637517314824454e-08,3.802269179303709e-08,93.32896874872998,1.0041324600136945e-07,52.4995624590564,5.355435050129981e-11,1.2806397477804688e-08,816.6598610919027,0.40832990289099735,5.384834597704232e-08,3.1711713358271222e-15,1.432174101116508e-16,4.015753500985762e-10,5.36354628226427e-10,11.666569444898967,4.4572679269152183e-10,-1.5607842868202921e-15,1.1821170983777185e-16,-1.2149876980028595e-14,1.458321217890465,-3.9246080550504616e-10,-1.4698376282134477e-08,1983.3168057006515,4.922222734968033e-09,3.8062349248788004e-17,1.036934209610639e-11,-7.27085028158278e-10,-2.9819878629102486e-10,0.0,198.3316805693286,0.0,262.497812518229,0.0,0.0,0.0,0.0,18.083182640144667,0.0,0.0,0.0,0.0,-3.827915211219078e-09,0.0035684994224354535,0.29166423467049146,-1.2890332658773299e-09,34.99970833507227,8.353161596328052e-11,-6.512770250811812e-11,5249.956248842406,-4.480019533196264e-07,1.0441472306446419e-20,-4.664601628538752e-18,-4.747362683321814e-21,-7.472178629191823e-20,-1.688653840108093e-25,-4.161053286602603e-26,2.996326849121046e-08,9.75336192631294e-08,-1.3335028474636835e-11,2.0402447341700615e-08
200,0.001012607870622725,3.2729011219654056e-06,5.833282526748554,5.806199609433104e-07,0.05474578337485455,2.534178501271849e-07,-3.189616065154092e-08,2.2087245074224956e-07,93.32893698968866,-4.554901462872319e-09,52.49956243584291,7.995722263444172e-09,3.162389584401569e-08,816.6598611932602,0.408329828078115,-8.528658542917495e-10,6.502407929378302e-15,2.925351517936263e-16,1.777766516191418e-10,1.5017748189702176e-11,11.666569445253376,4.760180610113083e-10,-2.575384168414778e-16,2.726652219750897e-17,-4.437933033051719e-15,1.4583211177207032,-2.3316175166654203e-09,4.4880771196715984e-08,1983.3168057022758,-1.4001306073269205e-10,-2.1729729385183516e-17,-2.156436333246254e-11,-4.9937473359038035e-11,2.7967320577340683e-10,0.0,198.3316805693286,0.0,262.497812518229,0.0,0.0,0.0,0.0,18.083182640144667,0.0,0.0,0.0,0.0,-4.11968126257958e-09,0.003566653849927351,0.2916642352485142,-2.329736363961495e-09,34.9997083359036,-6.244867799582881e-10,-9.72245273753255e-11,5249.95624940004,-1.9550244891502026e-08,2.445410385719053e-20,-2.841889289417473e-18,-1.0061929148718334e-22,-5.155635764351738e-21,-1.1386835093775595e-25,-2.975038280904769e-26,1.1791554132596902e-08,1.0941640738197782e-07,1.1851449973578257e-11,1.398791592438043e-08
300,0.0010046672760738013,7.106078746109881e-06,5.833278463475031,9.911925087534236e-07,0.05474776917863086,6.397465258349461e-07,7.873517195147467e-08,1.5816083041243816e-07,93.32900111446513,5.5383716928143516e-08,52.49956251197238,1.9317217244229046e-08,-2.5419950647598318e-08,816.659861226267,0.40832987244527313,1.5820470474160312e-08,-1.133899954936325e-15,3.2736696540733433e-16,-1.6313207520231654e-10,-3.656360092870147e-11,11.666569444984628,9.644877846048772e-11,-2.2954065905532877e-16,8.921778790877834e-16,1.288046484737973e-14,1.4583212587969747,2.1464738635940524e-09,7.691806272073013e-08,1983.3168056910831,-5.366762798990549e-09,6.609959772818962e-17,2.2448302389652158e-11,-5.795508683169667e-10,7.276579676901843e-11,0.0,198.3316805693286,0.0,262.497812518229,0.0,0.0,0.0,0.0,18.083182640144667,0.0,0.0,0.0,0.0,2.2694783415746795e-10,0.0036341008227877493,0.29166423973662015,-4.746816434422666e-10,34.999708335699445,-6.886778542991434e-11,2.1010802443177356e-11,5249.956253943447,-1.5307897201793323e-06,1.496617756042728e-20,-2.5910258932943614e-18,-3.7407624203614755e-21,3.0754729102266123e-20,-3.8113904050132366e-25,-6.231142784602869e-26,-1.7717460102066794e-09,-9.28612921964403e-08,-9.466243333575712e-12,4.9659305842016536e-08
400,0.0010087163621730244,6.94057285802629e-06,5.833277854059435,1.0569095565470562e-06,0.05468970568868964,-1.8674622952489134e-06,-4.0223027874151323e-08,2.1457680404218235e-07,93.329000045977,1.6001422611528475e-07,52.49956244523969,3.201936435541452e-08,2.5651491044574808e-08,816.6598612005174,0.40832998007373794,4.795127032509452e-08,-4.4376329959478485e-15,-3.555814400896876e-16,2.5774970475460973e-10,7.836816417100167e-11,11.66656944504111,-2.87569767063208e-10,-9.095367331743774e-16,3.310640902717908e-16,1.783489533500946e-16,1.4583211279345174,-7.664106143757827e-10,-2.6796209269927878e-08,1983.316805693706,4.452946912194919e-09,7.115279009023737e-18,-2.32714726034155e-11,2.827894625897616e-10,4.902797765579425e-10,0.0,198.3316805693286,0.0,262.497812518229,0.0,0.0,0.0,0.0,18.083182640144667,0.0,0.0,0.0,0.0,4.027901833905021e-09,0.0035645228235735306,0.29166423498606003,-2.161716600773475e-10,34.99970833601984,3.1537719827241374e-10,1.3803827227987452e-11,5249.9562515258785,-1.725138670959498e-06,4.584145896293554e-20,1.8265816032972465e-18,1.114709852964817e-21,-5.079156622759988e-20,-1.1870346874141073e-25,-8.361591341416809e-26,-1.2115183528167644e-08,-6.054096980381685e-09,-9.784790875362982e-12,-1.0088460475270288e-07
500,0.0010054003338808139,9.214054547161979e-06,5.8332746744391475,1.112166803618423e-06,0.05470822191272116,6.830363731385681e-07,-9.754731607795014e-08,3.5335860454596716e-07,93.32900313925701,3.292910224654696e-07,52.499562409738864,3.017004429448474e-08,2.2605736311494023e-08,816.6598611440725,0.40832997636902685,-3.635567781961346e-08,-3.173821419914518e-15,6.194830564287961e-16,1.2240359225596542e-10,5.195060449818346e-10,11.666569445494238,1.2215397875544386e-10,-1.1790981465757632e-15,-4.4134317487129844e-16,-1.7671073814637123e-14,1.4583211856995164,6.448923754902912e-10,-4.8389368834227486e-08,1983.3168056907907,2.049572901827875e-09,2.5054402643699936e-17,-1.4595006149915205e-11,-3.408709941687289e-10,1.3394073503457126e-10,0.0,198.3316805693286,0.0,262.497812518229,0.0,0.0,0.0,0.0,18.083182640144667,0.0,0.0,0.0,0.0,5.460198293522411e-09,0.0035946284970043035,0.291664232541059,1.7692233124083778e-09,34.999708336289814,-2.102920777240456e-10,2.8269511976880175e-11,5249.956253286258,-3.1096184559561176e-06,-2.3831716703362772e-20,1.9862368808792484e-19,2.396060786688425e-21,6.5940321023852e-20,-1.099341289150963e-25,-1.3154146145392786e-26,8.101341872814602e-09,-5.996556484989149e-08,6.31200555314694e-12,5.617519277505189e-09
600,0.0010005239497482582,1.6893868714208633e-05,5.833268479206403,1.488518647204966e-06,0.05474531070114601,2.910986368730579e-06,4.1051169917576563e-08,4.253070346947181e-07,93.32899272995063,3.680585860848787e-07,52.49956248614008,3.59950457528927e-08,9.752421932522357e-09,816.6598611805249,0.40832999248387447,2.0880203855883926e-08,-1.7235488688319074e-15,4.320804072925459e-16,2.0433154693201845e-10,-3.679082208251069e-10,11.666569445332783,-2.96712524027648e-10,1.5461377815511643e-15,3.4002579811942925e-16,1.7103411295714506e-14,1.458321081898222,3.3166783604365494e-10,4.8811643944941654e-08,1983.3168056979368,-4.069960151513615e-09,6.097884518544719e-17,3.421764438214108e-11,-4.297074324060896e-10,8.701032350586582e-10,0.0,198.3316805693286,0.0,262.497812518229,0.0,0.0,0.0,0.0,18.083182640144667,0.0,0.0,0.0,0.0,1.2346635063374292e-09,0.003587988751248801,0.291664234571882,2.3104172233839835e-09,34.99970833610931,4.3525097828299193e-10,8.881092100279339e-11,5249.9562496911985,-2.6531995438265415e-06,-2.9303332968694034e-21,9.420445604003251e-20,1.8409153108366104e-21,-8.778851718006061e-21,-2.846269229099456e-25,-1.9800568090159606e-26,1.8278978668060246e-08,1.2270831579868208e-08,1.2903559993130582e-11,-4.293941323892253e-08
700,0.0009944185817940864,1.656025613418341e-05,5.8332650555845875,1.5978290128993751e-06,0.054707682193256245,-1.9696195898021855e-08,3.530208811021521e-08,5.185872184164512e-07,93.32900221417734,4.6504727483962883e-07,52.49956240077973,4.577712486760541e-08,-7.985328729251607e-09,816.6598610898131,0.40832998331793097,-2.7217039666402686e-09,-2.872867433163578e-15,-5.962071974358583e-16,-3.8475969764985035e-10,4.384325848902433e-10,11.666569445056284,4.2545821440087143e-10,8.270034547247164e-16,7.686337510678932e-16,-1.7281885952200253e-14,1.458321212104683,1.05780175485148e-09,7.4454105568249e-08,1983.3168056954664,-1.6638500908663033e-09,6.333476817639773e-17,2.7130839406618926e-11,-4.859919829689733e-10,7.735468586333573e-11,0.0,198.3316805693286,0.0,262.497812518229,0.0,0.0,0.0,0.0,18.083182640144667,0.0,0.0,0.0,0.0,7.778381090926218e-09,0.0035558031300905856,0.29166423633612715,9.075611572479545e-10,34.99970833645018,-5.967182998670643e-10,4.755663361782017e-11,5249.956248207868,3.5704770751477745e-06,1.7123289128935665e-20,5.724125746551618e-19,-1.3983047889386411e-21,-3.3263324245949274e-20,-2.4292129706714896e-25,5.004491438771299e-26,-2.8397797356366284e-09,3.476801369378804e-08,6.182298973947748e-12,7.952425798808831e-08
800,0.0009956357213480294,2.1341888276554957e-05,5.8332634963497485,2.4045364027419697e-06,0.05471432988276976,-3.8848016811147655e-07,9.224195763433883e-08,5.182461136718991e-07,93.32892412932101,4.0909472851245183e-07,52.49956236243646,4.92398372554205e-08,9.413847553393923e-10,816.6598611258238,0.4083298022335695,3.6357006531112e-08,-2.5544768144835436e-15,-6.230636233846708e-16,-1.612776597527273e-10,-5.820730881648196e-10,11.666569444953486,2.990115327952013e-10,-5.350307195609361e-16,-4.140398685019561e-16,-1.4843465750590212e-14,1.458321160689042,-1.9991402372081224e-09,9.075476168828808e-08,1983.31680569751,2.968787112598945e-09,-6.065464590220401e-18,-1.9082815780118414e-11,4.4414142780819434e-10,5.946515016420153e-10,0.0,198.3316805693286,0.0,262.497812518229,0.0,0.0,0.0,0.0,18.083182640144667,0.0,0.0,0.0,0.0,1.034856150710379e-08,0.0035595646102044216,0.29166423826935317,7.396704363356314e-10,34.99970833514281,-4.496066432365628e-10,9.764745750031193e-11,5249.956246839426,2.090087297117483e-06,2.3601812899136048e-20,-1.0428662630753571e-18,-2.8598953890063455e-21,-6.201674746868136e-20,2.5952232659298533e-25,5.782334712753997e-26,1.1752282722028045e-10,-8.525156013787067e-08,-1.1899854348143903e-11,1.4275260048020313e-08
900,0.0009916908234205548,1.897617377217624e-05,5.833264561356874,2.177262614309409e-06,0.054696000597841764,4.299126888414416e-06,4.518924920229993e-08,6.147179237534114e-07,93.32898674167008,5.603998895509252e-07,52.49956239116617,4.777094378083433e-08,9.18965358999222e-08,816.6598610758426,0.40832986784687747,4.899000403448266e-08,-4.561654225108571e-15,6.565573483811935e-16,4.574454011348439e-12,3.247830815830331e-10,11.666569445055687,-1.7091273355502377e-10,-1.6743573590605161e-15,-7.96851844449159e-16,-1.8641045583441416e-14,1.4583210541295766,9.77226829565672e-10,1.3109794761148666e-07,1983.3168056857105,1.940315180154531e-09,2.6192698806798982e-17,5.3084873433033055e-12,6.048178319049759e-10,9.399466765150746e-10,0.0,198.3316805693286,0.0,262.497812518229,0.0,0.0,0.0,0.0,18.083182640144667,0.0,0.0,0.0,0.0,1.880607948934256e-09,0.003611566852363103,0.2916642376906494,8.850605383327026e-10,34.99970833630006,-2.2433697198332932e-10,-3.599686785287906e-11,5249.956249929983,-1.9838069116110285e-06,-2.984025567055022e-20,-1.074168030150174e-18,-4.451019856592135e-21,2.578910138262279e-21,-2.962325834452055e-25,-5.293802764361119e-26,-9.944557072127084e-09,1.1173187356412278e-07,-1.1404420735177882e-13,-4.087141475792016e-09
