miliseconds,CaI,IP3,g,CaO,CaS,CaM
0,0.031056065638079604,-0.006227073344926717,-0.004575546546277014,1000.0,2.0169109498291897,-0.0006915140239591396
100,0.06588311681555038,0.0023496225493046204,0.002225522554579832,1000.0,2.0054570354583334,-0.0003718664325118185
200,0.06106378691764237,0.011780839969797481,0.0031619228880267157,1000.0,1.980245422519901,-0.0005706851464933846
300,0.03188359228114944,0.006533521397982181,-0.005786575029476314,1000.0,1.993249988516496,6.6697920708296335e-06
400,0.04361610732060041,0.018946795307691486,0.005872807516165322,1000.0,1.9932780362639373,-0.0002829580247241077
500,0.04989385809436135,0.014900924157507382,0.012035577935474476,1000.0,1.995079416135034,0.0011589755234754848
600,0.04245198637405137,0.01494790757925513,-0.0010167119569158148,1000.0,2.0011589015379454,0.0004148930164666782
700,0.05741899186347134,0.018726118473815827,0.014670474725802825,1000.0,1.9870737298554626,0.0007441202673431249
800,0.06331459166297182,0.01748460248110434,8.432991618711788e-05,1000.0,1.9932500018073755,-0.0003882477916604361
900,0.06930127622325301,0.018632690178813784,-0.003588094909371553,1000.0,2.006092404370404,0.0003375288583868428
1000,0.06413410737067185,0.028074521580009403,0.00011164340899541677,1000.0,1.995238281937793,0.0013859517526927374
1100,0.053980050563472576,0.024777376458008184,0.013807537138727856,1000.0,1.9752272162464495,0.001609049451904323
1200,0.06232366500291072,0.028047685012262742,-0.0016687175513057165,1000.0,1.9777966601455426,0.0015084845478020527
1300,0.060431189999040257,0.023507923673067616,0.006801349071404599,1000.0,1.9753264685774856,-0.00012315463476921516
1400,0.06905124140292196,0.031264301242274126,-0.007657509626764024,1000.0,2.006491158740227,0.0008467182487361759
1500,0.06779835988579636,0.030810404144503627,0.002621112605961554,1000.0,1.9958166494489389,0.0009382596601887673
1600,0.05844151475661483,0.026098477462569013,-0.006479177973392383,1000.0,1.992524242144488,0.0017091609648791247
1700,0.063737490186417,0.024790405486645555,-0.004055856100069719,1000.0,1.9993348378678923,0.0020818239873186643
1800,0.05571931382052012,0.028844903910946,0.005397229901220381,1000.0,1.9931016009902984,0.0012178243528176605
1900,0.050575939875970616,0.02363832821612221,0.006323909537490787,1000.0,1.9674759896109035,0.0011472415844243835
2000,0.07010427971577737,0.03672371176391915,0.0009252534775474467,1000.0,1.990820035773078,0.0005671711982399215
2100,0.07054271183015022,0.03176605549109886,-0.0073989738826172515,1000.0,1.9615732850005856,0.001676826548996779
2200,0.07276789759824626,0.030853409577527344,0.010164895095223532,1000.0,1.9933914849616765,0.0010566537595240147
2300,0.0901902668238352,0.02699853215360914,-0.0020785192969842766,1000.0,1.9575272559897423,0.002234614472680689
2400,0.07972554281350792,0.03158604680336291,0.010649745290313834,1000.0,1.9673987409401181,0.0019333441675571834
2500,0.07520429240201691,0.031302427030951895,0.0019620742151431553,1000.0,1.9661202822953798,0.0015838983611077666
2600,0.06943895223703234,0.03451659771273656,-0.008495402908672824,1000.0,1.9761888118745028,0.0021290968194579854
2700,0.10388596373816918,0.03221998591362983,-0.005804261398997299,1000.0,1.9433490875339294,0.0034219609952041794
2800,0.10724346624095284,0.039449765379503746,-0.007448725853487629,1000.0,1.9374316306907815,0.003818676626184037
2900,0.10118960401413657,0.035157009314199364,-0.009868576775114154,1000.0,1.9509091474587552,0.003131835775211743
3000,0.1123573920504977,0.038711372323813366,0.004442625069855418,1000.0,1.9297617295096925,0.003408616597163849
3100,0.13141532027986477,0.04972045626748403,0.012852040303702923,1000.0,1.9349331988040037,0.003206293849579057
3200,0.1258983468787379,0.04328717166119264,0.012303051526147243,1000.0,1.932330802527278,0.004096723261089185
3300,0.14756965182601653,0.05076272762929747,0.0032532639367828424,1000.0,1.885225233485617,0.004926001959746798
3400,0.14959410164665282,0.05847075788459024,-0.0019193379687000509,1000.0,1.8734454133700464,0.006051663157676399
3500,0.1890418212473592,0.06261394727712724,0.00977649602189783,1000.0,1.8688205335755783,0.005659377121180482
3600,0.2244501846648275,0.0700151784170805,0.006244679661678149,1000.0,1.833743261026076,0.007979007675739154
3700,0.26275687415022925,0.08273008916040654,-0.006671267510763133,1000.0,1.7682840136355373,0.009717227603960798
3800,0.3354503320401661,0.08389061201533776,0.004826261781519629,1000.0,1.701556840857059,0.01296884312417212
3900,0.3909430839373758,0.10865230629614012,0.015879211743787036,1000.0,1.6372499191286394,0.014568634714810891
4000,0.5097388786347777,0.12834447925428685,0.044267487172806264,1000.0,1.5177546117872422,0.019314378863688118
4100,0.6273204345894673,0.16117553438422924,0.09131177848562122,1000.0,1.3981131533838702,0.02572954934598398
4200,0.7787257139271564,0.19169356348161168,0.1541374540556065,1000.0,1.2417089532910495,0.030908294176031685
4300,0.8751707000697367,0.22810670248480566,0.28053884237245214,1000.0,1.1302144767244267,0.03841198755872589
4400,0.9850111227203844,0.27592806841224055,0.4261924765187574,1000.0,0.9879084187016489,0.04519006335344137
4500,1.0808652419908362,0.31321341690343174,0.5557498629665011,1000.0,0.9316339883988426,0.05065129661553269
4600,1.1290542818148892,0.3559759295087642,0.6612279120832254,1000.0,0.8843369267844579,0.054378275767235015
4700,1.1568716366889777,0.39297097511619283,0.7629634945108354,1000.0,0.8206987953604166,0.05852031996269172
4800,1.1645100083620674,0.42976589706693746,0.8254970106081279,1000.0,0.8159023443515048,0.06357670998785878
4900,1.1699729829429375,0.45439761941097034,0.8741852950605573,1000.0,0.7936333587108936,0.06633478717693962
5000,1.151302153129813,0.47961783340795605,0.8938176015422019,1000.0,0.8009084534042394,0.06932808674075595
