miliseconds,CaI,IP3,g,CaO,CaS,CaM
0,0.0557488504162931,-0.006208497416555345,-0.009882282788591054,1000.0,2.006727330494744,0.0005637787525605956
100,0.04509004409050236,0.00953557868694914,0.004185403714685518,1000.0,2.0067421851281457,3.139708972468983e-05
200,0.043068135760142935,0.002310811666229033,-0.005111502135988546,1000.0,1.9929981274076949,-0.0007055983423127671
300,0.04305601103315531,0.016817187669111156,0.01297129751152314,1000.0,2.0051612949584596,-0.00017645071494545888
400,0.03194566050958516,0.019016091003927378,0.007642069755985553,1000.0,1.998531167793557,0.0009260353966834311
500,0.033007982528532244,0.018667244950736375,0.0013402951518057644,1000.0,1.9977314636164218,4.2198374933123304e-05
600,0.05335199587798655,0.01682909236164646,-0.01075690930995361,1000.0,1.9960052792571967,0.0012531385430298871
700,0.05467517620570257,0.020458925626498446,-0.010290391637014902,1000.0,2.016128505227343,-0.00014265090762851176
800,0.0631079358843684,0.026393627097330404,0.00243417146120778,1000.0,1.9871211414752636,0.0012634480155052992
900,0.05511115531844164,0.02548549437266368,0.010510351853497493,1000.0,2.005883577559031,0.0005044953616091517
1000,0.06480176489138333,0.017037085565992524,0.0006281521333188127,1000.0,1.977278514405792,0.000614410969256362
1100,0.046010464447397176,0.026660190392395346,-0.00368842167209266,1000.0,1.989430328519487,0.001561803893846296
1200,0.053528406806460836,0.027432051445013147,0.006108741722943474,1000.0,1.9958340184205445,-3.4542290222794184e-05
1300,0.06062944378826068,0.018711322049547823,0.005962283068521167,1000.0,1.9866113487208192,0.0015364376787516032
1400,0.04074145765135055,0.025339673341675552,-0.005142858422029517,1000.0,1.9730921105285417,0.0011595212497025782
1500,0.07580998424348463,0.027964192650698178,0.008684639240978707,1000.0,2.003476729030506,0.0018990516985244502
1600,0.0529893809300242,0.02911248101042217,0.012771366923828846,1000.0,1.9766865393325361,0.0007364893917123657
1700,0.06098157219551859,0.0332640285849643,-0.0004991316720016855,1000.0,1.9671549738885068,0.0009070109028558884
1800,0.07376551993944767,0.03150592754850423,0.0018063884538159461,1000.0,1.962888288789991,0.0020983965204426167
1900,0.06970463387338831,0.03362912035945183,0.010708551282019203,1000.0,1.9692681843586872,0.0012031600728990613
2000,0.07326059760835402,0.034452784491084944,-0.00901258742265884,1000.0,1.9687341467747494,0.0014655301380562286
2100,0.06802821642513952,0.027329523663179107,0.0062577849016837595,1000.0,1.9582488756708718,0.002325144441648208
2200,0.09188674484185234,0.037703903882310555,0.011514767616210217,1000.0,1.9560655241661484,0.001545639892474601
2300,0.08243936155061157,0.03863121703538407,0.010449109489176576,1000.0,1.9841716730665846,0.0011943056802981994
2400,0.08602528441109537,0.0385722991710839,0.004116565575790583,1000.0,1.9724845245683056,0.0014978794625492547
2500,0.09453074204962006,0.04108228233402565,0.005300498120567447,1000.0,1.9619120645787074,0.0015437814201909182
2600,0.10524462788756742,0.040521423205022715,0.0006419845018210712,1000.0,1.9571154055150006,0.0016081632897892596
2700,0.10255395803166531,0.03882089355375866,0.013620700431854513,1000.0,1.949396756099708,0.0023263894409788653
2800,0.10210777053445365,0.03865400885978924,0.0022997083428831335,1000.0,1.9304272862624718,0.003647052341779783
2900,0.09488431768264116,0.03818342648853143,0.003032708915561135,1000.0,1.9415259707722003,0.0032196531047781855
3000,0.10932786438646,0.04374464098865962,-0.004684511700578856,1000.0,1.9387973861106653,0.0025519941771779088
3100,0.11442777375111013,0.04024825289092128,-0.0064222792888431685,1000.0,1.929733698840628,0.003782034509871488
3200,0.13631391708564558,0.04708451663307228,-0.003384077299990871,1000.0,1.927263986654865,0.004403819645432901
3300,0.14647401548029418,0.05200465217887442,-0.002198289096953296,1000.0,1.9064826035785558,0.0042387712667779995
3400,0.14967299919258545,0.0585713834267297,0.002082930110546033,1000.0,1.8776914663614603,0.006574226149420118
3500,0.19658970018842495,0.060147679858261034,0.0007265473546986712,1000.0,1.8729211618764197,0.0066513168185857105
3600,0.20735827983700447,0.07513296097038302,-0.005853132856970534,1000.0,1.8106571981457351,0.008482053217159929
3700,0.24421479210624794,0.0779089635323235,0.007331157164900337,1000.0,1.7711047904187553,0.00936385447267359
3800,0.3324558304718048,0.09173531219969523,0.01655677811138629,1000.0,1.700416210828844,0.01280213817962288
3900,0.3910485248573677,0.11224188708734813,0.02212014629022541,1000.0,1.6486220703700536,0.014738441525694491
4000,0.4916072414118281,0.12309258217294443,0.045007428527894966,1000.0,1.512920133117187,0.020477562070802674
4100,0.613273200130963,0.15398721815737812,0.07620596914753881,1000.0,1.3838968879761266,0.02478655427824947
4200,0.7711261330512599,0.18716307538610355,0.1575755153759884,1000.0,1.237158516655904,0.03230075222753656
4300,0.9003990376167302,0.2309345753112754,0.2923878433893088,1000.0,1.1295488766072246,0.03777559480027806
4400,0.9760997406906506,0.27304312285650745,0.42217206811096175,1000.0,1.0143520234947436,0.04576202760905614
4500,1.0748049565177544,0.32408930624266435,0.5610857961532284,1000.0,0.9021256580873944,0.050596848845270555
4600,1.1090010567962905,0.3667617727002226,0.6660687146280859,1000.0,0.857546230932502,0.05553306643519178
4700,1.1642583954336445,0.3986731763965296,0.7651013376194858,1000.0,0.8230706182843108,0.058682492110588125
4800,1.155045955538178,0.4299037212149514,0.822742584999909,1000.0,0.8055344033384145,0.06358270493782803
4900,1.1559152931861463,0.46088922285341133,0.8811618229085161,1000.0,0.8226989236662406,0.06559054704341773
5000,1.1703067905097837,0.47812770522516007,0.9090392032488155,1000.0,0.7935064999242802,0.0696691526892787
