milliseconds,degr_Foxo1,cytoplasm_Foxo1_Pa0_Ac0_pUb0,nucleus_Foxo1_Pa0_Ac0_pUb0,dnabound_Foxo1_Pa0_Ac0_pUb0,cytoplasm_Foxo1_Pa0_Ac0_pUb1,nucleus_Foxo1_Pa0_Ac0_pUb1,dnabound_Foxo1_Pa0_Ac0_pUb1,cytoplasm_Foxo1_Pa0_Ac1_pUb0,nucleus_Foxo1_Pa0_Ac1_pUb0,dnabound_Foxo1_Pa0_Ac1_pUb0,cytoplasm_Foxo1_Pa0_Ac1_pUb1,nucleus_Foxo1_Pa0_Ac1_pUb1,dnabound_Foxo1_Pa0_Ac1_pUb1,cytoplasm_Foxo1_Pa1_Ac0_pUb0,nucleus_Foxo1_Pa1_Ac0_pUb0,dnabound_Foxo1_Pa1_Ac0_pUb0,cytoplasm_Foxo1_Pa1_Ac0_pUb1,nucleus_Foxo1_Pa1_Ac0_pUb1,dnabound_Foxo1_Pa1_Ac0_pUb1,cytoplasm_Foxo1_Pa1_Ac1_pUb0,nucleus_Foxo1_Pa1_Ac1_pUb0,dnabound_Foxo1_Pa1_Ac1_pUb0,cytoplasm_Foxo1_Pa1_Ac1_pUb1,nucleus_Foxo1_Pa1_Ac1_pUb1,dnabound_Foxo1_Pa1_Ac1_pUb1,nucleus_RNA_Inr,cytoplasm_RNA_Inr,cytoplasm_Inr,nucleus_RNA_Sod2,cytoplasm_RNA_Sod2,cytoplasm_Sod2,E2F1,Akt,SGK,CDK2,AMPK,IKKb,JNK,PP2A,CBPP300,SIRT1,E3,USP7,SCF,Proteasome
1000,3649778901.4519563,51425945841400.04,268998239628392.72,189222600556739.34,45851753106.43205,234225986852.7752,-6566763531.655151,-4792510338.025614,18703516550780.86,4836317217164.605,6467204.120071169,20827659490.040512,-31611323286.27612,218834898273.2212,532906427910.41266,443276773460.2587,406599738.39774305,445254963.96419126,-1344809072.876559,127550303.59527563,51146359897.69116,85943808810.58536,1177510.2598909787,28302431.632486336,-148395823.20044708,13103334194266.793,10750073019.17171,-3981894556.8787994,11079529223116.209,1076286538.1491299,-1156000280.9066992,0.0,6060606060606.06,0.0,0.0,0.0,0.0,0.0,606060606060606.0,60606060606060.6,606060606100.0,0.0,60606060606060.59,60606060606060.6,60606060606060.61
1100,3586455186.48652,50101673708107.16,288785375126181.3,240343027221805.06,54409317301.207504,378449631796.9792,7292661370.913025,20334519131.23719,15483090115258.111,-2562751787882.381,13330327.457758687,19738080224.753014,39548073792.39441,232068893004.81314,562267933484.2828,493431591463.31244,431861802.35658735,1577761681.6267362,1827459419.3119276,-73468606.78098491,35730761534.09992,92174593617.65643,547578.6823894139,-22233355.7814098,-159780502.6126809,13074607441976.441,12723888129.086796,-6029547399.141528,11601530066577.367,2839724921.943269,-5903322548.665706,0.0,6060606060606.06,0.0,0.0,0.0,0.0,0.0,606060606060606.0,60606060606060.61,606060606100.0,0.0,60606060606060.6,60606060606060.6,60606060606060.6
1200,2595855124.787512,49361083738177.22,317265013227766.75,192568130794084.25,56178634017.829865,344743850941.3829,342460949143.4946,7762212478.897092,20371600945151.33,31410736765.17578,24248028.958040968,27120988448.467102,-11351267373.154572,244618572506.69653,700346111630.3983,714574054906.6066,531815606.2838714,1663624826.148776,3204808742.825271,227392845.68774012,60137641498.392876,137579525434.0288,-628220.8417066566,75167271.48625228,-162274852.92323434,12225889896963.945,7321693957.195228,4327583441.826337,17322748575804.39,8389925683.813816,-6379488997.806643,0.0,6060606060606.06,0.0,0.0,0.0,0.0,0.0,606060606060606.0,60606060606060.6,606060606100.0,0.0,60606060606060.6,60606060606060.6,60606060606060.6
1300,5192205455.020616,48049431110988.77,334941952450520.75,232744240256078.1,61060425495.97401,450277729313.46326,575333335862.0903,16161670086.511335,24648195338359.215,19440831245529.4,-7560833.899807751,21522767328.924873,4997885944.281118,265837851657.2226,853540372551.5482,764114111719.5385,616264967.1576208,1359119899.0108762,478297157.56839263,246274296.3329404,48682321794.14896,82171161190.92332,-773317.5589497492,15466386.140959062,191087330.9093224,17384507774173.434,17686243868.396378,9759841364.249374,17935824187791.688,7550350357.860491,-4481446799.074541,0.0,6060606060606.06,0.0,0.0,0.0,0.0,0.0,606060606060606.0,60606060606060.6,606060606100.0,0.0,60606060606060.6,60606060606060.61,60606060606060.6
1400,3836993820.6675167,46911181385889.38,347499243075142.4,302564739861418.7,59539432298.29749,532543966048.18286,455578629674.99664,12907686574.115128,23017098577043.42,34663575150101.758,8850586.076274633,33687348516.46467,-21360715412.270473,277129155144.5087,912369780286.5645,1058364663637.0496,699684594.5288315,1989933517.4477954,2912241314.5885305,345636425.26222646,55230631727.400345,43374096991.58336,756720.6119388314,141016409.27268973,324283939.3348875,12201420383540.621,18098834266.69058,16052335869.780754,10887544926340.523,19240230449.05714,1493441588.5947533,0.0,6060606060606.06,0.0,0.0,0.0,0.0,0.0,606060606060606.0,60606060606060.6,606060606100.0,0.0,60606060606060.6,60606060606060.6,60606060606060.6
1500,4982636078.618594,46122669343094.51,366454232022729.3,320204579944393.9,64150817392.02383,524975900078.22003,286753410115.5642,27808557984.109642,26627513692387.754,37448576531392.08,-4812620.384036198,24831146227.08618,63257970236.3681,289124167792.2321,944723071368.2372,813063398659.423,748755125.2957209,1988720012.71048,274511779.98267627,365039665.61301416,116224669488.16367,104157348944.93391,59433.6046475881,102059000.65462008,93070613.14486656,18496567891964.523,17980474872.10639,-243476384.68549156,15831484195198.055,10485106321.962397,16688142942.834946,0.0,6060606060606.06,0.0,0.0,0.0,0.0,0.0,606060606060606.0,60606060606060.6,606060606100.0,0.0,60606060606060.6,60606060606060.6,60606060606060.6
1600,5425902161.82637,46237294646758.97,358553558513435.8,423339145882422.56,64785221122.568665,626389488536.4927,488790564501.0271,30785196391.83587,35160199583559.156,28661630141375.676,6894520.045437003,37561736714.61802,75783583896.63928,281199020669.102,1033616271300.7417,907511290472.8889,846694423.4011488,2255901664.836678,1243848603.353983,374473434.25606465,91524113067.82463,111744020478.12808,426005.9253292139,168188904.93022352,165585758.78290313,19319389685817.69,19111481029.73351,9741078665.726646,17218284688381.021,13920196772.471165,4063729251.4350014,0.0,6060606060606.06,0.0,0.0,0.0,0.0,0.0,606060606060606.0,60606060606060.6,606060606100.0,0.0,60606060606060.6,60606060606060.6,60606060606060.6
1700,6509066657.26352,44672742909746.12,382464337694603.1,378554304498682.75,67728730259.54772,691804576476.3998,573955787172.4861,38078097788.449844,34716142418234.098,43071785331587.94,16477002.429857861,37285764900.95754,54351253371.38846,302558617062.54553,1100516021554.764,1291973719493.915,888755676.1552693,3327912133.7787046,1807504801.3889375,1252409591.7088914,138390561160.75766,192866237249.0837,536107.3385954774,144184065.01106805,186843928.03104866,27603247562187.2,17497864948.281166,17397922262.01599,20224768946902.523,26776538083.703606,27305947977.089935,0.0,6060606060606.06,0.0,0.0,0.0,0.0,0.0,606060606060606.0,60606060606060.6,606060606100.0,0.0,60606060606060.61,60606060606060.6,60606060606060.59
1800,8577007419.234117,44081688628969.49,405676907509640.7,409513270012807.94,75363657260.79967,727897692196.7373,900442874618.1426,48902890390.47179,33202132824685.438,46968427368563.71,52022245.32474444,33793067266.197823,83584547544.32484,311915184117.35944,1160325462106.7126,1545051902005.4412,1024261957.2934688,3230526584.621229,4388998477.070127,1364086311.0694935,118249118807.1666,266875863983.0221,943034.9834866337,145222202.45496503,523697377.17165697,25080970939225.156,25335674991.31314,18223561263.862076,28522498236719.9,30390841393.37074,25016016091.55616,0.0,6060606060606.06,0.0,0.0,0.0,0.0,0.0,606060606060606.1,60606060606060.6,606060606100.0,0.0,60606060606060.6,60606060606060.6,60606060606060.6
1900,9219016164.233356,42732312688534.664,394272397645137.94,508002470762610.7,74723755315.0984,799651330428.8497,1107071183583.021,38422159271.21673,36863086396795.22,47613373715082.95,56466320.71415428,64692332472.955696,70491629856.62074,306268495552.7195,1239693054342.706,1552735024977.676,976658087.6180499,3427060177.377315,4364638472.722764,1654848271.0736983,177615647368.6839,265485494904.6247,2027328.4908352455,212778891.34613937,591053665.8220233,30179987793738.06,36834178559.230446,9750800040.909418,35174453712317.44,30193986914.444626,18540182939.327232,0.0,6060606060606.06,0.0,0.0,0.0,0.0,0.0,606060606060606.0,60606060606060.6,606060606100.0,0.0,60606060606060.6,60606060606060.61,60606060606060.6
2000,8682608327.790695,43508787584235.85,406829959206089.9,532843431109958.2,74648265799.92519,786479606971.6315,896589866654.9634,50417280639.54171,49448448737726.76,61579452038937.43,43032819.70632653,69747132797.37283,85633412088.30133,329686352319.88995,1272203197850.2327,2130156263351.0625,1123081457.447493,3636510787.7794104,5245420788.579381,1558208202.2600749,155700316233.35303,161519267648.67828,1999731.353365557,319349649.9766888,165775349.8545011,34724936174667.355,36709752969.486244,19221826234.246895,32721047020938.746,35548701847.42084,22724954481.10235,0.0,6060606060606.06,0.0,0.0,0.0,0.0,0.0,606060606060606.0,60606060606060.6,606060606100.0,0.0,60606060606060.6,60606060606060.6,60606060606060.59
2100,9069783616.286528,40954063813666.08,436523073460299.6,577510820355261.1,78513953435.40938,932546163769.4651,1425066935164.2358,57950334432.96473,46331918831638.375,50737206987851.055,70146563.28260812,72999330832.87717,114941735384.17563,333042735320.5863,1362810040434.791,2435088780738.4565,1183616885.6233974,4728141230.360589,6450745692.750078,1721379040.3710675,187705432236.76654,225450816041.851,2932244.1371133765,294849481.024909,817822907.2118338,35282831925969.63,40280890381.95097,25647103063.166298,33260912816061.04,34405248247.06061,20925535146.770397,0.0,6060606060606.06,0.0,0.0,0.0,0.0,0.0,606060606060606.0,60606060606060.6,606060606100.0,0.0,60606060606060.6,60606060606060.61,60606060606060.6
2200,11501714847.673822,40805369491705.87,433947816761211.1,598646119955236.1,83216164093.0002,950707809278.3165,1204656655479.756,56444138945.37327,51818368297314.19,84813536538071.83,74015270.71301457,60457077492.98626,89159284871.73512,332134631930.01117,1426041887289.6084,2117815901201.2725,1253287036.747209,4829323811.506237,9505934407.617699,1954912061.5588856,204577234932.8019,233018223762.62735,1928202.4071921187,422414173.91753685,862965718.7586,46869852651297.94,44070715191.62159,41456020621.87983,39597239444833.86,34007235928.431206,26721347945.790157,0.0,6060606060606.06,0.0,0.0,0.0,0.0,0.0,606060606060606.0,60606060606060.6,606060606100.0,0.0,60606060606060.61,60606060606060.6,60606060606060.6
2300,12581895246.288359,41442839549487.39,432302686439418.06,631792398657593.1,85633011191.67102,907748135908.9326,1260420211877.3687,82345486970.55338,52660366389366.67,90869123918663.92,58226811.60934782,86364562728.62344,97749608824.14372,342078914656.26263,1539155075494.2166,2573699701402.006,1380342402.8562806,4898137754.171943,8923958823.361303,2681037982.5393887,227528818155.22678,285368753916.2874,2208933.6438225037,493968387.2635511,393099683.8289323,45637432881720.17,47767378912.56998,40053814378.91253,46021202431940.586,43481129190.70903,41459647951.84539,0.0,6060606060606.06,0.0,0.0,0.0,0.0,0.0,606060606060606.0,60606060606060.6,606060606100.0,0.0,60606060606060.6,60606060606060.6,60606060606060.6
2400,12414227536.564314,39510072926840.61,450046361532302.7,720785043907633.6,84581666734.7782,1070161906184.8678,1600082278854.5034,74755975933.50821,61589847129733.23,80024883643954.53,118676357.2620884,102223479567.09416,103094174116.18842,345467706002.02966,1512730260988.1152,2812264595477.251,1372361672.5845544,5373811786.978533,8633135233.417059,3096633360.675385,267009947301.52045,376369391593.7868,3694722.1564347637,385158381.85722595,922788216.4575899,50429668181355.16,49427365594.668045,50321336772.60438,47872272368788.69,47413574639.29841,46490356145.20133,0.0,6060606060606.06,0.0,0.0,0.0,0.0,0.0,606060606060606.0,60606060606060.6,606060606100.0,0.0,60606060606060.61,60606060606060.6,60606060606060.6
2500,13887695128.519003,40040533095282.77,444757793810504.75,761630028246111.4,86904398621.54434,1143679665613.853,1727484836178.9207,103748432609.52579,66154708736516.26,102049577894624.16,112931677.90886977,87192897491.64626,181804636266.1601,342055330719.01105,1535784467873.552,2993657340685.3413,1505539974.6430006,5399688606.182439,11232835910.07227,2413444235.0220613,279222231228.1766,572990417077.9183,5339183.882444262,597241038.1612407,1103652733.5453992,55272921539019.86,47404352207.475975,65367920679.51225,56199807703425.1,49142704886.14062,51540439645.7104,0.0,6060606060606.06,0.0,0.0,0.0,0.0,0.0,606060606060605.9,60606060606060.6,606060606100.0,0.0,60606060606060.61,60606060606060.6,60606060606060.61
2600,13371113521.287252,37655197414009.375,449930146675869.06,780554279874766.8,90866307669.24858,1133797043471.0117,2007426596138.4177,108605506674.47336,69422411144967.72,110597174552001.14,130976615.59727265,112548841879.43086,218071339645.42276,346350003138.03723,1571072412794.9893,3220550514831.294,1464125737.9924603,6075661351.006577,12130863102.452347,3010980270.5000997,275113832175.6547,636288061186.6956,4266171.945224149,611066684.0534033,908765613.0763735,64285891860497.93,62832535940.85628,55186690689.17493,52329514477231.75,59702419273.0245,66483738226.36629,0.0,6060606060606.06,0.0,0.0,0.0,0.0,0.0,606060606060606.0,60606060606060.6,606060606100.0,0.0,60606060606060.6,60606060606060.59,60606060606060.6
2700,14442556587.150902,37021293848104.09,456827243416981.7,836215150589549.2,88377877482.79716,1195519977564.6235,2142556583440.3828,99719678990.04453,66643359805677.19,127592355758760.14,143060773.20080563,120018685870.66562,205136856345.63367,364115743811.27747,1699453866418.7566,3326372733536.0376,1668895276.3141322,6297271719.42568,14833413949.98472,3234575288.255193,299975198740.8612,565487672193.4347,6109878.412032126,608929834.4565377,1288970701.5102847,65567259925967.44,70057827550.22746,63617292983.17796,60377027365754.18,66116170675.43432,67040809956.60549,0.0,6060606060606.06,0.0,0.0,0.0,0.0,0.0,606060606060606.0,60606060606060.59,606060606100.0,0.0,60606060606060.6,60606060606060.6,60606060606060.61
2800,15184671753.54453,36789518686705.28,469551436131208.44,902511584639261.2,92828440263.82521,1268832546578.8848,2463804814811.874,129509783358.2377,75650125098345.11,121929006820863.4,163744573.7369399,129293241019.80196,229802923948.54657,348206847609.1708,1700080248897.9949,3817889110663.9014,1732994845.2604895,6970450042.717467,16529187168.677319,4258571966.9826913,347310274771.4041,600875387514.5951,7971776.997721618,754560522.8015574,1897142569.504898,67417596295948.195,77171832341.50737,78028241789.40753,71100681253895.88,73029155401.02783,82563139571.63383,0.0,6060606060606.06,0.0,0.0,0.0,0.0,0.0,606060606060606.0,60606060606060.59,606060606100.0,0.0,60606060606060.61,60606060606060.6,60606060606060.6
2900,17915047077.048447,36402813318489.664,466655479939317.56,932511003560373.2,90844611001.77988,1280138263768.3828,2731804783587.912,134678945527.09702,75780527174092.9,147321368553550.78,186064219.03547722,151561397062.70074,250913342056.26654,356361754329.7259,1786040060608.2441,4098480526414.8604,1650221354.3877017,7577123948.305327,17834811063.63351,4113848067.6535034,353326745769.88367,842791968419.2736,7332284.106625425,774556013.8558201,1445550717.854107,71454489292236.73,79533589095.4091,91221712142.00201,73310928824564.38,68529833914.255005,77749620878.50957,0.0,6060606060606.06,0.0,0.0,0.0,0.0,0.0,606060606060606.0,60606060606060.6,606060606100.0,0.0,60606060606060.6,60606060606060.6,60606060606060.61
3000,16953471407.349716,35222922675881.09,494578320571510.75,890804365310252.4,92823424955.18219,1392772191017.872,2947265554359.331,134072761803.90532,81808763537088.19,162280750088155.62,194958585.45418835,164496667939.06552,338309467523.7728,363451409061.4009,1862120882525.6184,4099641946800.9575,1791137740.9854984,8200582740.497708,20231559653.90427,4456737554.546735,386923989816.7,828138079681.4723,7692899.034315625,834676572.7317417,2115491870.804879,75895708232350.23,82182855896.60387,94233985374.92807,76574582140151.3,85364891310.70424,85221686638.39995,0.0,6060606060606.06,0.0,0.0,0.0,0.0,0.0,606060606060606.0,60606060606060.6,606060606100.0,0.0,60606060606060.6,60606060606060.6,60606060606060.61
3100,19471304973.677383,36372841247147.76,486831298667398.0,955095639347076.9,96524686482.8342,1393910485746.6765,2755798200391.9023,151548997784.01114,84496119817688.34,184566882712869.53,229895065.8814398,178804948547.6561,362043811172.85455,370100458545.3976,1825096634957.9568,4530762515373.644,1809585397.4154716,8208540496.14357,19606152643.44956,5310394901.086773,367891712263.28064,898265772313.7238,9095624.250564348,921518271.2633572,1986137364.1978362,88341941756499.8,82392565405.66805,110196941494.80986,84624044899288.08,87229069910.8504,117452127873.58432,0.0,6060606060606.06,0.0,0.0,0.0,0.0,0.0,606060606060606.0,60606060606060.6,606060606100.0,0.0,60606060606060.61,60606060606060.59,60606060606060.61
3200,19004524483.08232,35368197407683.36,489570868098376.1,994518894552166.1,93687668192.71799,1522508306790.164,3276213640308.265,170490432719.765,91234822746676.62,189334666819383.8,258432153.78909326,172834336912.32068,381338267776.8044,373508247408.0673,1912495489160.7776,4770503974802.972,1829537213.9487422,8643769527.452429,23915587427.79565,5684723818.437204,413278109298.61865,1069960275025.1704,11648370.04637736,979851534.6848418,2285645579.3465147,95957721456599.11,101628053116.69543,128414263729.9843,83766605788794.78,98728615035.11963,112485684364.27391,0.0,6060606060606.06,0.0,0.0,0.0,0.0,0.0,606060606060606.0,60606060606060.61,606060606100.0,0.0,60606060606060.61,60606060606060.59,60606060606060.61
3300,20991128229.434723,33804982331492.367,486955533660752.7,1041997068970026.9,98012443199.17552,1598602294752.6638,3561330067210.0137,163311840975.66257,92597054324470.44,205871160223530.2,281448160.3447588,197628814911.53546,418621455212.8501,376834742415.9244,1917462485444.0332,4905744597390.404,1882122474.5917451,8558560407.339953,27010028009.45807,6509689890.621954,438974582298.77856,1119545419476.797,12114191.339016166,1150303158.6795247,2996780472.3226867,90930718806713.89,95994814911.2789,133864119844.06311,101144371592299.44,106659636307.56886,141751290867.38657,0.0,6060606060606.06,0.0,0.0,0.0,0.0,0.0,606060606060606.0,60606060606060.6,606060606100.0,0.0,60606060606060.61,60606060606060.59,60606060606060.6
3400,22396969797.14148,33599402098106.27,506567575529266.4,1059349803245630.4,101321368264.1275,1625005556679.8523,3464147415962.642,176568876859.9817,94693719150225.64,224848314793935.97,311992494.52752477,220298291576.58142,482763683213.78656,359824527554.2257,1906722213196.7432,5389826115436.669,1984267021.344387,8975594720.300056,27569021430.575466,6302933117.726107,447894353109.8093,1263395142274.7173,12188217.180036584,1105451594.2895062,3426975767.1185937,105390970966967.81,105915908781.27007,151625797386.541,107823944017823.55,113858466112.98068,139889591214.86038,0.0,6060606060606.06,0.0,0.0,0.0,0.0,0.0,606060606060606.0,60606060606060.6,606060606100.0,0.0,60606060606060.6,60606060606060.6,60606060606060.6
3500,21903371264.5033,32757160136200.4,494753275177856.56,1175113008089523.5,98822368276.78273,1627575677402.363,3639273654611.101,208456629970.2048,100226996785876.61,236524665604456.47,307414859.55288196,228855507770.9352,526042620350.68555,368490784104.1339,1931504952899.0515,5788003575828.028,2108395362.1672,9595236923.223057,31114094443.83295,7359081666.284844,496030045003.97314,1362484897933.5334,14731775.865228245,1211091166.263006,3507757262.009358,112503979682763.39,107983672977.21918,146451675992.74976,111693404402850.44,110745951329.89268,149362255133.34964,0.0,6060606060606.06,0.0,0.0,0.0,0.0,0.0,606060606060606.0,60606060606060.6,606060606100.0,0.0,60606060606060.59,60606060606060.6,60606060606060.6
