milliseconds,species_0000001,species_0000002,species_0000003,species_0000004,species_0000005,species_0000006,species_0000007,species_0000008,species_0000009,parameter_0000001,parameter_0000002,parameter_0000003,parameter_0000020,parameter_0000021,parameter_0000022
0,-0.006383199391284701,0.0003971181853753787,0.0009877113453144674,0.003725331719513991,-0.0033391164455344744,0.004333206132583674,0.07916749854531727,0.01920143166748012,0.19023969395550533,-0.004351258270161978,0.0061777619920980655,0.02367741863066613,0.00012622724819047294,-0.0028871587454739,-0.0020442052280216032
100,0.0013882550359533366,6.234458219023203e-05,6.362807323267122e-06,-0.0034036993906799216,-0.006111382074197792,-0.004754041976751434,-0.22704760280378233,-0.009775117970663456,0.5399459534758735,0.018257990611124462,-0.013380075290899022,-0.02221054744853414,-0.00159729226239505,0.001923318721101408,0.0002766474794799369
200,-0.007247859246012672,0.0002853651463987312,3.529702007259919e-05,0.00629567363914367,-0.002807490545048235,0.00435252030723431,0.29697496430218145,0.012849316877242046,0.582029432861741,-0.0077983927894176,0.00565466216027005,0.0019596547428658976,0.005014456115982665,-0.0018232637894742834,0.0024037722383766554
300,-0.0009416522652537145,-0.0006133817395625505,2.699417873607711e-05,0.008292253437483604,0.0038059404351431197,-0.0026208617790430024,0.10827718939000086,-0.002146411198030076,-0.45611187385675206,0.021677296685982277,0.00020956423460748684,-0.0034227236888048703,-0.0002661012573062423,-0.0019286611909573165,-0.0009372146530396976
400,-0.0029422836601049386,0.0007723174775445061,2.3128682748384985e-05,-0.005745513670741246,0.004480289675756318,0.007159258740012594,-0.11516555102941142,0.010661615672367347,0.21488144998467446,0.0004668750234101786,0.03353269324174059,0.011952380003978285,-0.001591788245899438,0.0008939233565812601,-0.001993446665128811
500,-0.006571853710749708,4.592321967613283e-05,2.1576264872062046e-05,-0.002888276629899159,-0.0034915842025569706,-0.00029232928245369804,-0.021757375986921623,0.030135979179584722,0.5976452829971195,0.03584805363249052,0.02619535867137282,0.02260911485120974,-0.0016945408895332153,0.002150178084319613,0.001185252194950939
600,0.0022046119656910987,0.0003673917842002713,4.742768010910446e-05,0.002242504842410285,0.009314231165140567,-0.00036720447076186427,0.3011847912707442,0.021814775893029652,0.6196718154962425,0.04806510741173577,0.04038314164423187,0.022557113449691198,0.0013320057912062507,-0.0009145412827287031,-0.00222726584759573
700,0.0008152574838591828,4.243578925727481e-05,1.1944623130466662e-05,-0.007546087689442978,0.0032115476310965113,0.007853097695079587,0.13976966710469452,0.05035893047155208,0.2074521893483136,0.0896404733172091,0.03589365205086126,0.020604816874349535,0.0028979845001446897,0.0020179934484859195,-0.0024011469112949473
800,0.0035947866607475,0.0006567903450741597,2.7776939588289354e-05,0.005121860802552451,0.00995814209347533,-0.0026127592807587007,0.20100315623157233,0.04424397002888295,0.1376543431428349,0.12931319185948065,0.06733829271205885,0.02768975496157577,0.001840955157384999,0.0032913692666414235,-0.0017413837579287434
900,-0.0009419572133860113,-8.72977801164842e-05,4.207789497039524e-05,0.012734831572487898,0.002845510218634638,0.0007514268774151665,-0.05660083889181247,0.06726085589913279,-0.054433105069911,0.13689709811900963,0.08608210363545434,0.054207630676201435,-0.002054051686019996,0.003081226678320607,-8.370092973899441e-05
