milliseconds,species_0000001,species_0000002,species_0000003,species_0000004,species_0000005,species_0000006,species_0000007,species_0000008,species_0000009,parameter_0000001,parameter_0000002,parameter_0000003,parameter_0000020,parameter_0000021,parameter_0000022
0,-0.006209648526093226,0.001796516533716872,0.0009800096572268077,-0.008745193742399005,-0.001612925783767935,0.004163249405177887,0.060774072703446425,-0.005887374099832789,-0.42433717683314,0.0023258830713849088,0.00150191567686931,0.012916016104381573,0.0002421821543396654,0.0010214145119904275,0.0013591485454148915
100,0.005653443689139048,-0.00040655821986068153,1.5197583701718304e-05,0.010747611608988794,-0.003530427784536349,-0.003002684248608608,-0.040036871446252786,-0.01647710780918386,0.41207426557948007,0.01369114524125344,0.023929755978199588,0.01771997882279733,-0.003985806079658627,0.003997423749317609,-0.00014070387930812932
200,0.003309037951866023,-0.0003843526066771112,3.671638066409592e-05,0.01299698131934296,-0.003263913660775361,0.0031768167243851194,-0.1410478757801305,0.007252412066379827,0.3632974126030143,-0.0228636402334108,-0.012002715840325015,6.76998525884116e-05,0.0035568189861801543,0.003968389491865514,-0.001984126864316742
300,-0.0019877616778408826,-0.0003102297510360571,3.266157900452454e-06,0.00945871174721653,0.004221130512353774,0.007226390569328058,-0.010130833281408555,-0.0005280231069759358,-0.33018479714346943,0.007536629982565892,-0.013893723810034087,0.009155501587467307,0.003714530386628451,-0.0026907692048093674,0.0021182605471109636
400,0.002534980659210059,0.0002687349466332711,4.272845200972807e-05,0.004851560027505472,0.0020593771235345344,0.003876617389183031,-0.005974406783655281,0.021929234312916934,0.47173747138043653,0.012770130937786662,-0.00279177103106513,-0.018827926077941072,0.005052029945363634,-0.0038327423315704452,0.0010526762272893057
500,-0.0055107750584603545,-0.00026658994575498845,4.552962419017011e-05,0.013442292158553797,0.00933071259357193,-0.0010521657742752085,0.16783359448535784,0.0032373413054532525,0.007418469983943771,0.03170879684093263,-0.0038274552936104107,0.0011091123638972532,0.0022474706317227337,-0.0032290945214156685,-0.0016215622485792054
600,0.008026398430982712,0.0008499855527697613,1.030726679452058e-05,-0.003503107183353575,0.009868337748066903,0.003406005104025976,0.1422046886663924,0.011193612133884638,0.4766941325339935,0.040285871771655976,0.029824060793022075,0.024487538558228626,-0.0016668122196501344,-0.0012405376843774608,-0.002035324817752772
700,0.006471822344998036,0.0004612445696763011,5.3686813860223166e-05,0.013574129323327805,0.0009520651175823239,-0.0024652782374879213,0.08270663264105688,0.055929920339113745,0.7297141806212523,0.07296463427423093,0.06357838878904708,0.00838362636676342,0.00487121697740684,-0.000919590127756787,0.0010034639919371047
800,-0.005516041666325408,0.00041672189767306034,1.3840427199298448e-05,0.007509336973450652,-0.003939416177252068,5.128370822053566e-05,-0.007622357358376325,0.06983537452535286,0.5070096850302218,0.11115588636142378,0.09768843133463373,0.02961253131691795,-0.0046435441617043135,-0.001875377510015112,0.0013934539220716246
900,-0.005409843693821253,-0.0004767069807756425,4.322679190770504e-05,0.004342402115322093,-0.0012345584538025404,-0.0009470472894427396,-0.15022173294051974,0.06334662656260029,0.2319364302330057,0.11802939562650272,0.1306554204952842,0.06492801928942844,0.001259725080128383,0.002003734656715967,0.0012582681038860062
1000,-0.007526835923928923,0.0003010573076629676,1.7421693914480314e-05,-0.004109527747367198,0.010147637647341598,0.006120262645526245,0.3778840437642783,0.09749047042563676,0.8356907556752915,0.21192464809024492,0.1595040347555445,0.06830057043457272,-0.005020942602636536,0.0027431068550862357,0.002039808305295996
1100,0.006588785850547843,0.0005494312247003955,4.729709605646529e-05,0.00932867145947953,0.010215757000097936,0.0010001210540526231,-0.12807000954036826,0.115182311825245,-0.24994809781400773,0.2261955728329147,0.15028097585404854,0.12696707929221196,-0.002654806087641634,-0.003395818758296351,-0.001613371277374949
1200,0.006909022405943143,1.6153407312494665e-05,3.97538988197192e-05,-0.0020222668952651446,-0.002611635095622417,0.005389188501992371,0.03904821347267971,0.11846586113209047,-0.2009426671504861,0.28718838552515336,0.22854106565129725,0.14914732451180274,0.00252679381427363,-0.0002116037675838314,0.002089781665667636
1300,0.0035389219969203067,0.000863436564784974,5.1850817603414306e-05,0.002614016972980252,0.005797885100877132,0.0025211634764843887,0.3940199180894778,0.15745895676107996,-0.20710248572108608,0.29095246940257635,0.26502141945628366,0.18120026718023155,-0.0003619384578352758,-0.0018361000446124583,-0.0013663965400005338
1400,0.003035061672007111,-0.00023303068079191195,4.327905960986058e-05,0.014487457780381043,0.010380889733505493,-0.0018719926560638606,-0.0036844601400622956,0.15965292819400667,-0.05994727648209647,0.3541950280423088,0.2793700299484459,0.21957866119693692,0.003135199003049517,0.0018386896176758995,-0.0017850669287664365
1500,-0.007693862401567155,0.0005885740617063461,3.175794942595733e-05,0.010440556087125052,0.006195805663326642,0.007128088545100764,-0.04594443780592378,0.19239546906806948,0.15172395044460785,0.37932116591143905,0.34078349028831056,0.2276508826489514,-0.003890851923198337,-0.0023601812116954206,-0.0009110136655585055
1600,0.002978600129545481,0.00015491135243387097,3.462182632530657e-05,0.01053246342399184,0.002166287252483453,0.00281886111904105,-0.08382609698570306,0.23912619428799692,0.5565625056808177,0.4406204580387602,0.3354019978559522,0.2851329502792773,-0.004109146509526252,0.003607575521706533,-0.001830649045885658
1700,-0.0023090619340033077,1.4829291480784397e-05,1.914126055476283e-05,0.006992832835080921,0.004729939199514515,0.007398873850962325,0.10949484941548394,0.25041277370132253,0.43683332930064944,0.46218788967087215,0.3789438484393182,0.299844341198342,0.000997395763822754,0.004173355490811599,-0.0012770741672205872
1800,-0.0019268882587856384,0.0005666019599225969,5.3667599507945186e-05,0.005620097841392587,0.00422797360532382,-0.002097502379862915,0.23129451843609325,0.28150567635365686,0.6571643654949741,0.474306631637751,0.4276748682937192,0.3096447614767708,0.000988378297207915,-0.0022951432962632187,4.9365608307040643e-05
1900,0.00364061333782559,0.0006428508100539506,2.6211502494295435e-05,-0.003350335484884521,0.007998441955201328,0.00936908113409147,0.15263293024120694,0.30067459849691514,0.586245741694327,0.5408063360128736,0.46941009306507814,0.3757610469775778,0.002612149112880097,0.002789945112707171,-0.0015435466666908408
2000,-8.970098277528678e-05,0.000322120326283216,4.2898274804645295e-05,0.0073673619509906215,0.010198827593958359,0.0005414628770874261,0.4287100409870685,0.31880352598324135,0.6092882628902035,0.5703244458481774,0.487872983880706,0.3672542196738339,0.004418099162114462,0.005480245891450131,0.0012215472124413084
