milliseconds,species_0000001,species_0000002,species_0000003,species_0000004,species_0000005,species_0000006,species_0000007,species_0000008,species_0000009,parameter_0000001,parameter_0000002,parameter_0000003,parameter_0000020,parameter_0000021,parameter_0000022
0,0.004542524432933461,0.0005819983393371551,0.0009859760008674157,0.008190213976456867,0.00834920019633756,0.0003420796756667914,-0.15030403233856934,0.0018628003501527666,0.05520039788278754,0.015440409453130634,0.002690664207285386,-0.022636838043191238,-0.00011848086589648897,0.0028938909786795836,-0.0016926039839621914
100,0.005529484311466436,-0.0003497850945353626,-1.3070656491366018e-05,-0.0008445340872532039,0.0010998340426380934,0.00215625027963633,-0.0947030699261028,0.01931984271759477,0.13612841195298594,0.005855792534218447,0.024121242803317594,0.012530124963356858,0.004190617974486314,-0.0022023693407319084,0.0023331845753395844
200,-0.0033531171514093443,0.0001893904130480467,2.874020439960385e-05,0.011421958632855216,-0.0049327166667232055,-0.001345527095719981,-0.18776368747456515,0.008388430538267277,0.03614027197581036,-0.0012285263758090728,0.0055877926705007715,0.006800778498984329,-0.0008219646549067454,0.0029744760755319685,-0.0005436210651321999
300,-0.004009842344589386,0.00026529180854380983,1.7465186869915043e-05,-0.0009840385886831773,-0.0006480793361182675,-0.0036163190484301668,0.21966789547976162,0.014439099127248292,-0.20374883446355724,0.018878778017935235,0.006356301769673154,0.00019740097585825957,-0.0036982332052243705,0.001763439094896078,-0.0009653590419361547
400,-0.0002905420118384071,0.0002599898805218668,1.376763795390424e-05,0.0057310216861391474,0.006242697437976692,0.004398400100371812,0.06557134589621834,0.00911516333417886,-0.03623406298527376,0.0355265639490087,0.03789713487412248,0.000519060403597128,-0.0017263446463363964,-0.002322946901068192,0.0011099821501530378
500,0.002458801288664311,-0.000371754092499568,3.4382757434934974e-05,0.014255572466886577,0.0031729549080895896,-0.0010518313386191835,0.2638337565032399,0.0283998214133208,0.47667895241072417,0.022938133467739607,-0.003292425884537209,-0.011801812723557896,-0.00019886553216690516,-0.00011983033635089929,-0.0021379905652985833
600,0.0015976163572479732,-0.00017481052571294625,1.6255446677191362e-05,0.003069111268160537,0.005640466641701361,0.0007883333821885124,0.3178256254359011,0.029977279868920088,0.055414618796401915,0.05496564533854685,0.060693076151697084,0.00043277391879220986,0.0011664804812070641,-0.0021154970633928617,-0.0007779966774856636
700,0.006349581014966277,-0.000464642035965638,1.0141226396583873e-05,0.005310741234532502,0.0018441215517352497,0.005298772586940702,0.24351136479976818,0.023675280149817794,-0.05716414144421075,0.08931614769485054,0.038605531224313476,0.005514165046186521,-0.004490744746822281,-0.002983627270481282,-0.0012895289140417523
800,-0.0013678741426474772,-0.0006107840876824377,3.394589096251713e-05,-0.0076391349002209365,0.009491906540195251,0.0037338222493446495,-0.14727084513198374,0.052539690165754036,0.27946134544591117,0.13614052242478558,0.05836498702767528,0.06339508636074688,-0.0043107769608720795,0.003721857836196768,0.00018419159181943414
900,-0.0006977687900913333,-1.7978386640029464e-06,4.344658833558322e-05,-0.0005593767947358599,0.00391859533775594,0.002357759851841893,0.1597980382551424,0.08582001144851824,0.6098209458659416,0.16599757857311728,0.0779492757145565,0.047612752503092756,-0.001774545082450578,0.0009662744551796763,0.0019050232771589592
