milliseconds,mwf626e95e_543f_41e4_aad4_c6bf60ab345b,mwbbbce920_e8dd_4320_9386_fc94bfb2fc99,mw810ff751_fa4e_4143_bd50_169b3e325e1e,mw114aa90f_5f5b_4fe8_9406_361c8489b6a1,mw30ae63db_6cd3_4b6f_93ad_3350cd360bcc,mw03db56ac_8dc6_4931_ae82_fef706d2ee3d,mwf345ed7a_0622_403c_b816_c8749a2c9ded,mw1da111f2_a036_4392_8512_015005bdcbb7,mwa2d8dd1c_bb9a_4552_8738_e24671651c1d,mw80848184_e2dd_47ce_86d7_7a21479342bd,mwd2d9d93a_3bd1_4f17_bac1_baba9ef2d55a,mw4638f126_8cb8_4021_ab41_6ae195743ba0,mw10315fa3_6f13_4618_bda8_a8694bd3c374,mw0adf3eb4_a196_4c48_b10d_4e9e9faaf9e1,mw7d86cc23_a1af_44c3_bdb9_71e9b1bb2a83,mw0eb6c959_d408_45a0_a450_928b8c5876bb,mw42054cd7_17af_46da_970c_7f99151906ad,mw39c2e431_fdc3_4964_be29_6ca856620b1b,mw2e464cf3_a09c_4b7c_9f3c_06720016a48e,mw36ea78c1_ed71_4def_96d3_857a442d7195,mw147d30ec_478e_4090_b496_128a131d29eb,mwab41493c_6349_45f1_a226_3030cfed0e06,mw1d9426a3_e1e9_49e0_ad77_eb6833be398a,mwf405687b_7401_44ec_a0d6_4a2b35c13e8a,mw3667a5e1_02c9_44a0_acb4_b0431faa822d,mw7becb5fe_8da8_4285_a821_0d77ad811b62,mw8c9107e6_f51d_442d_b2dc_2bfdbb8482ca,mw824bc3d4_1ac3_4912_9b51_8f14ff1c96b9,mw6cce2109_0e32_4dd9_98ec_41173e8ef07d,mw2b255f94_8018_4b99_bde8_918eeac45446,mw48867e93_f170_44e8_ac7a_185b23e1bf3b,mwd31f52cc_04e7_40e0_885f_c7b2d9e62215,mw2c9b0499_3325_4394_8af3_bbf653a944a0,mwd65b5b39_dc1b_4e77_a999_67277a880e5e,mw6335d5d7_c7b0_4bc0_b883_f7ee4915c2c3,mwf7796221_1fea_4274_a93e_c00adbf5778c,mw5d764bb8_5693_4ac8_9557_f65992cc5eb0,mw2f3d48e0_c9c4_4a0e_aca3_9241eb573296,mwbc2f5464_81e5_43fd_8b39_f5a2756af72f
0,0.000435628896551166,3.9,0.0874060669217432,221.06367608557,4.25350679194445,0.00109424263781451,-9.11709813671959e-26,-9.13055311065931e-27,-1.77880538609987e-26,0.388958921403941,6.59935877686372e-05,0.000976164943878913,0.438235811135574,0.00072566581144648,1.60036523605187e-05,0.765416493681823,0.777537339578333,9.22246266042167,6.08704712819469,409.775322370541,5.5896988923534,0.116343661809953,-1.236890033247e-26,-4.75609189014598e-27,-5.96393846435346e-26,0.00130682388893128,0.374962692933961,8.44890497633548e-05,0.980272509547246,0.610636013508212,9.38936398649179,6.06410682471754,0.0093481986616084,5.56973864471412,0.136303909449242,-2.04215117743153e-27,-4.59593443100062e-27,-7.62750285294543e-27,-1.43946747402714e-26
100,0.00043562889655116574,3.9,0.08740606692174319,221.06367608557005,4.253506791944451,0.0010942426378145102,703.8000000000001,-1.0143394556249003e-26,-1.777112291448402e-26,0.38895892140394106,6.599358776863707e-05,0.000976164943878912,0.438235811135574,0.0007256658114464798,1.6003652360518692e-05,0.765416493681823,0.777537339578333,9.22246266042167,6.087047128194689,409.775322370541,5.5896988923534,0.11634366180995302,-1.237782031526487e-26,-6.615175702242138e-27,-5.784217275340516e-26,0.001306823888931281,0.374962692933961,8.448904976335478e-05,0.980272509547246,0.610636013508212,9.38936398649179,6.06410682471754,0.0093481986616084,5.56973864471412,0.136303909449242,-1.828945317588836e-27,-4.897588734415057e-27,-7.6287157922146e-27,-1.439524819002319e-26
200,1.7158512816750717e-08,3.900107430225224,0.0872948623719234,221.06367608521856,4.253631515152481,0.001082722040965278,701.4542811621611,0.0014293229803203863,-1.7754108428589648e-26,0.3889706185637515,6.494653197809565e-05,0.0009616358584577195,0.4382459193463728,2.798818822039996e-06,9.270763977990926e-06,0.7654059101786653,0.7775375341894035,9.222462465810601,6.0871962716108,409.77532234883324,5.589824614124253,0.11621781640314931,-1.238680044477725e-26,0.0008839928343352447,1.4612656743940269,0.001123174542866842,0.3750658481473155,7.561376691783072e-05,0.9801788226209563,0.6106373537167649,9.389362646283226,6.0658392852090515,9.690141612111094e-05,5.571186828113517,0.13485560241389558,0.7186657103440018,0.012409123267093654,-7.629950781934017e-27,0.024394611725148355
300,2.0263314656022605e-08,3.900330994777104,0.08705278153030441,221.06367607581043,4.253883468833428,0.0010796939797632949,699.1214915473076,0.002298722339350674,-1.7737171249880033e-26,0.3889887451958272,6.474103189283334e-05,0.0009602287282537156,0.43825627584905497,1.556765474478802e-06,6.744068604203706e-06,0.765387915719544,0.777538494142248,9.222461505857758,6.087371830489292,409.7753220897046,5.5899860214055135,0.11605506497136435,-1.2395724946024512e-26,0.0010722156131291564,2.9150560017876725,0.0011071888023688424,0.3752093934143609,7.484220689837803e-05,0.9800353127400204,0.6106437155520471,9.389356284447945,6.067762926225832,5.452693543959231e-05,5.572960378521652,0.13308070785523296,1.4418585449901267,0.01620556370719063,-7.63116531650963e-27,0.04870378106483286
400,2.3430395664054917e-08,3.900623356973376,0.08672219469066159,221.0636760261302,4.254226449487418,0.0010755502212268066,696.8010019729114,0.003170701122631391,-1.772031096546098e-26,0.3890088665370583,6.462307753687373e-05,0.0009586747103725095,0.438266200291272,1.147196312841176e-06,5.957358315736396e-06,0.7653675879480646,0.7775403694610478,9.222459630538962,6.0875679930763145,409.77532124137053,5.590163649157524,0.11587291303940836,-1.2404594105213966e-26,0.0012606634689529446,4.36071913097291,0.0010928467858415346,0.3753618076832137,7.415787481452337e-05,0.9798808253225748,0.6106554906233643,9.389344509376633,6.069567838266464,4.069957286744783e-05,5.574612830571284,0.13142373162565812,2.1610169144268827,0.0199729827909666,-7.632359522408089e-27,0.07292795154869257
500,2.663766602675646e-08,3.9009576048961985,0.08632882655351803,221.06367588119704,4.254632207929682,0.0010706079038496847,694.4927450980583,0.004046281025070365,-1.7703527164656698e-26,0.3890302972131769,6.452357737244408e-05,0.0009569024952960238,0.4382758870890451,9.436516791300543e-07,5.708065947611097e-06,0.7653456496099257,0.777543207935832,9.22245679206418,6.087791780745569,409.77531944032984,5.590362238961638,0.11566449098889547,-1.2413408207048905e-26,0.0014499871618315933,5.79829831681888,0.0010795151482860647,0.3755220020782705,7.352410200086988e-05,0.9797163546149869,0.6106727402083312,9.38932725979167,6.071269544197091,3.383029151632293e-05,5.576157909775934,0.12986882017460682,2.8761468941849806,0.023727257802299916,-7.633533525381656e-27,0.0970675638049964
600,2.988153922685065e-08,3.9013158614679333,0.08589125835364081,221.06367556577027,4.255080758436713,0.0010651045815571734,692.1966547387566,0.004925684671964208,-1.7686819438998085e-26,0.3890529536930291,6.442060475763963e-05,0.0009548787268631463,0.43828539781572445,8.222552847651361e-07,5.624278450939424e-06,0.7653221872551118,0.7775470378297754,9.22245296217024,6.088046928972422,409.77531632993913,5.590583606456028,0.11542601440311545,-1.2422167534736547e-26,0.0016402873105047623,7.227837127416695,0.0010669864385143368,0.3756891686684307,7.293021699259674e-05,0.9795426051712146,0.6106954899119741,9.389304510088028,6.072881662802731,2.9725833467526506e-05,5.577607881253803,0.1284017396053449,3.5872677735342706,0.02747093382626287,-7.63468745047207e-27,0.1211230560712423
700,3.316111310339458e-08,3.90168631146321,0.08542287343513791,221.063674987915,4.2555580089922636,0.001059211493978582,689.9126652404398,0.005808961059957868,-1.7670187382210128e-26,0.3890769420912134,6.430719952243165e-05,0.0009525897224724195,0.4382947526862917,7.418828695855358e-07,5.5910523529189e-06,0.7652970849584804,0.7775518877057318,9.222448112294288,6.088334925838539,409.77531156095966,5.590827712265598,0.11515585390929588,-1.2430872369996411e-26,0.0018315600471621217,8.649378999776166,0.001055133930829183,0.3758626347299871,7.236981614110255e-05,0.9793601545033119,0.6107237391456806,9.389276260854322,6.074415267721388,2.699971250160424e-05,5.578972756061365,0.1270108101135313,4.294400534584423,0.031204745324185885,-7.635821422014659e-27,0.1450948642213355
800,3.647615765351228e-08,3.9020611859111742,0.0849332968102499,221.06367404185204,4.2560540403250435,0.0010530516622899004,687.6407113539954,0.006696107876465351,-1.7653630590201805e-26,0.3891024248444182,6.418135915625157e-05,0.0009500343653927177,0.4383039591848039,6.849292746956149e-07,5.572842569479675e-06,0.7652701642710623,0.7775577923776325,9.222442207622384,6.0886557644534145,409.77530478750947,5.591093395294018,0.11485384087777979,-1.2439522993067137e-26,0.0020237728994880896,10.062967165036463,0.001043865315282674,0.376041820932038,7.183825801197862e-05,0.9791694952407813,0.6107574668066255,9.389242533193377,6.07587933789823,2.505991862459895e-05,5.580260723310122,0.12568651286167895,4.997566474554832,0.034928994410085484,-7.63693556364169e-27,0.16898342177996917
900,3.982665825205055e-08,3.902435404675565,0.08442944828251042,221.0636726100568,4.256561874306272,0.001046713391799315,685.3807281983579,0.007587106511255593,-1.7637148661051386e-26,0.389129575391358,6.404282865002277e-05,0.0009472196351332288,0.4383130209075516,6.426012356834404e-07,5.558617365051825e-06,0.7652412317231913,0.7775647943108277,9.222435205689193,6.089008472817272,409.77529566224507,5.59137885735786,0.1145207683503324,-1.2448119682716388e-26,0.0022168854528847965,11.46864462938817,0.0010331085847356345,0.37622621967367564,7.133192810436612e-05,0.9789710560529492,0.6107966354876291,9.38920336451237,6.077281233125458,2.3611109324175792e-05,5.581478592771659,0.12442103293653405,5.696786910852596,0.03864384656487479,-7.638029998287184e-27,0.19278915993955317
