milliseconds,x,y,v
0,0.09702059556484381,-0.0005105605649610201,1.006758751968153
100,0.10686665084752162,0.0016526453137474066,0.9513177310387032
200,0.11377783503051479,0.0035371129418579235,0.8970507882698585
300,0.11988974976939455,0.007566875074841514,0.8525616960259166
400,0.12922326406847687,0.009508997574452399,0.8187012783276
500,0.13619450424095705,0.014105200206133726,0.7913889479166216
600,0.14153864978788339,0.014256692174751333,0.7345597057812381
700,0.14778297947960245,0.018191555793409905,0.7097839667267729
800,0.15344291531046467,0.0201805208630195,0.674863740067618
900,0.15909773876358446,0.02295031455299045,0.6520038625405855
1000,0.16519192020534684,0.028279995506754488,0.6215985533473131
1100,0.17271683942028282,0.030370060851748874,0.5794568094837638
1200,0.17910733579118407,0.03372550697826787,0.569581927047693
1300,0.1839316299698299,0.036345090635015294,0.5429415984420132
1400,0.19303415397415785,0.040667056343621645,0.5114175245099032
1500,0.20188405039570284,0.04293932330327727,0.4880310182062544
1600,0.20428824076156982,0.04635845913457383,0.48037437622230916
1700,0.2126876023263542,0.04891808830672652,0.4528512680306025
1800,0.2152855976677505,0.052538987952051766,0.4465629020689578
1900,0.21913040969391007,0.057985749454662054,0.4326113199660615
2000,0.22198441583198147,0.05994610053677389,0.4148630104342817
2100,0.2299948001806767,0.06090918591288614,0.4037680660360938
2200,0.23473907683219808,0.06376903333011882,0.3817567970611245
2300,0.24150307317072633,0.06796761560364617,0.3725636340395069
2400,0.24208142929362128,0.06878052301932612,0.3676368110432193
2500,0.24458536256150906,0.07306959636485406,0.3456963559887622
2600,0.2508686350094183,0.07431023285746476,0.338481150210132
2700,0.2536706611903838,0.07678953705352966,0.33391113715704146
2800,0.2560494774075177,0.0802726637835453,0.3225528567189349
2900,0.26507594572909116,0.08479248615358564,0.3050914650526234
3000,0.2677267062765396,0.08770131352842467,0.3053131218269604
3100,0.2701548292328216,0.08834099986012484,0.3102765269687947
3200,0.276843703195472,0.09091438795580346,0.29757488191747145
3300,0.27760975282136013,0.09203888333773294,0.2962676986611036
3400,0.2815696888331712,0.09713759252116655,0.28986594569331076
3500,0.28450861969283936,0.09865118661336716,0.28694833786578344
3600,0.2843774970027472,0.09847124885570664,0.28383002894961856
3700,0.28977325381586166,0.10153817689218923,0.2738861184107389
3800,0.29596044996853293,0.1034072122145234,0.26084434744982765
3900,0.29912697529897564,0.10746038258286221,0.2568732161953496
4000,0.30052551786072257,0.10895579554026957,0.25465504440348835
4100,0.30174885947222774,0.11039257773030396,0.2514181741771892
4200,0.3084565665864378,0.11547303488457855,0.2515053886076906
4300,0.3094754252967033,0.1160274650850821,0.265615207563744
4400,0.30928200326016847,0.11886009660444716,0.25954613590221426
4500,0.31536514855072845,0.11875378294177472,0.2593346197888417
4600,0.3199836817242262,0.12059011454219962,0.25097893824113326
4700,0.32120404232874106,0.12401630583814247,0.24852034439235368
4800,0.32598563846100337,0.1282457650558769,0.26405453115078437
4900,0.327823185731684,0.1277307367991163,0.2565531281367101
5000,0.33207548791726477,0.13053258571603313,0.25219433011822545
