miliseconds,x,y,v
0,0.09843748067783135,-0.0014053004300063616,1.0000148145304952
100,0.10992692011768221,0.0021170579418866224,0.950895350825464
200,0.11066618958650974,0.005386176973305184,0.9084142623182436
300,0.12290719692928377,0.008247627139337322,0.8702731691460639
400,0.128878500321378,0.010167181806846785,0.8102658719850313
500,0.13815204984370294,0.013633628077350914,0.7726262956409826
600,0.1432036106003997,0.013090175394400733,0.7445114598013043
700,0.1464071988938242,0.01974705944332554,0.7112689598341387
800,0.1573492473221862,0.02133196562277945,0.6775545910582668
900,0.15980326205653433,0.02560692997333958,0.638997886153444
1000,0.1664477258005258,0.029020931351819254,0.6165233809877003
1100,0.17753153493956705,0.03035459650325434,0.5889263999613716
1200,0.18274923307420285,0.034408174527506497,0.5624714054853945
1300,0.18459741287747347,0.035407566048510225,0.5405483195030676
1400,0.1902927121413168,0.039293492357616144,0.5117121354487599
1500,0.20098673650707702,0.042870218521716436,0.49483407291434794
1600,0.201205423892694,0.04469997131032892,0.48404044273470437
1700,0.21043142899637268,0.04952335804196864,0.4501287909316387
1800,0.21760666386743086,0.05248335711033648,0.4334017129276161
1900,0.21690922113706482,0.05446283030316602,0.4337415304324445
2000,0.22388925652380026,0.059706959941645064,0.4184977248483744
2100,0.23257424600996535,0.06166141369823027,0.399327120253438
2200,0.2364484684084035,0.0637621874513742,0.38975834442255997
2300,0.23846833327652234,0.06847121400036033,0.3630673866969928
2400,0.24202426912474478,0.0703454116629404,0.36598908608199177
2500,0.25033370575478014,0.07449143306303192,0.35306564440553745
2600,0.24976621254653775,0.07704738892998833,0.3290761870228187
2700,0.252846502902702,0.0794405650628222,0.3307299194407274
2800,0.2578660367945099,0.0819886687046759,0.3277194196719969
2900,0.2659446768872849,0.08272792511766948,0.3100112910983366
3000,0.266147938555501,0.08513876490235814,0.308624021277176
3100,0.2673440663433144,0.08820853442619538,0.2914304156071712
3200,0.2724995575474893,0.08998216579530309,0.28668196556398023
3300,0.2747400140648522,0.09447596222089025,0.29434521492389953
3400,0.28066802989289763,0.09443010894873587,0.29378329623445126
3500,0.28565519242810844,0.09786065993196995,0.2827194684082956
3600,0.29015809672322157,0.10194025425275888,0.26745828651962716
3700,0.2884966093429033,0.10111238986338052,0.27648084035482656
3800,0.2928948187648248,0.1040089608715102,0.26668983679045394
3900,0.2963171707965235,0.10698692958771087,0.26768548654994717
4000,0.29655985357521086,0.10820810950776051,0.2639855794789471
4100,0.30451280259652475,0.11048751061139193,0.27219153791961087
4200,0.3056824961430669,0.11305352518287626,0.25705355087881965
4300,0.30733021949039446,0.11448399903084999,0.25152139972437465
4400,0.3133907347004246,0.11628007644109359,0.25711648070373916
4500,0.31481465665003994,0.11932534082370864,0.26655816554040296
4600,0.31921925545633995,0.12015167773771758,0.26321060981767064
4700,0.3202834755853429,0.1233196671475097,0.2571897312525178
4800,0.3208290980679242,0.12642195525748298,0.2607140023801656
4900,0.32861155788405166,0.12722469700414543,0.26255535367648347
5000,0.32712735291899214,0.1292921190425446,0.2622787328619839
