milliseconds,TGFb_R1_surface,TGFb_R2_surface,TGFb_R1_endo,TGFb_R2_endo,TGFb,TGFb_In,Active_R2,Active_Rec,Active_Rec_endo,Inactive_Rec,pS2_c,S2_c,S4_c,pS2_pS2_S4_c,pS2_pS2_pS2_c,Smad7mRNA,Smad7mRNA1,S7,pS2_n,pS2_pS2_S4_n,pS2_pS2_pS2_n,S2_n,S4_n
0,6.412297617178062,1.9569147929681292,11.105668789597434,15.54269866460817,100.0,0.0,0.0,0.0,0.0,0.0,0.0,1269.5683411637406,632.1908785904236,0.0,0.0,0.10950532934545645,0.7124652899456714,44.31632157838955,0.0,0.0,0.0,482.4252172700195,159.99335806446143
100,4.764049235507941,0.04631189566900229,11.077141468954746,15.357407838057282,99.99637998265923,8.770816435936601e-05,0.4190021943456295,0.27659150625433543,0.004974857255540012,1.3952597082570275,0.008315664434309165,1269.5457158282836,632.1836661576154,0.007194089245301351,3.589876091136822e-07,0.10950532934545645,0.7124652899456714,42.92113775631295,0.0002997444817839914,4.742929798054154e-05,2.0152108416640472e-09,482.42466366264415,159.99334732229542
200,4.501302571086573,0.037977840831267234,11.032384235876975,15.167378558609121,99.99276095596571,0.00027712373402710065,0.30946428865595765,0.15898050785084808,0.007056046721563112,1.8185531951905567,0.010824277001843572,1269.4926724197428,632.157774582658,0.03287241285334213,2.367633417171362e-06,0.10950532934545645,0.7124652899456714,42.49801308979834,0.0009656357528594705,0.0005866062938327911,3.847145010892494e-08,482.42126554372425,159.99323464799846
300,4.367677097003779,0.038965291457947276,10.98387514122982,14.979659357806327,99.98914203942358,0.0004887939874469541,0.31339008980252814,0.14953556873383708,0.008410046757332984,2.009304133096188,0.012443739182493323,1269.4271951840287,632.1244000920034,0.0657049916984869,5.73628657342705e-06,0.10950532934545645,0.7124652899456714,42.30745871293158,0.00172865078369788,0.0019171956168446708,1.5728744028993864e-07,482.4142110938597,159.99298788229387
400,4.256979531840505,0.041292908788739834,10.933143749004815,14.794605201640403,99.98552323928358,0.000709548803742213,0.33373416077264123,0.15467441659574815,0.00966479288892476,2.1651487157741593,0.013914274882799808,1269.3521214509854,632.0853211207789,0.10384727411534221,1.0565506692526383e-05,0.10950532934545645,0.7124652899456714,42.15182792062601,0.002605664294287991,0.004165431387492892,4.101717158357133e-07,482.4034539659502,159.9926130241381
500,4.154169549499764,0.04384359001919695,10.880552234651475,14.612240601719972,99.98190455667991,0.0009368624040872406,0.3569003453846518,0.16181501070477755,0.010905702864749735,2.3132737681171327,0.015322794352670612,1269.2678261278631,632.040784626898,0.14699548989088207,1.7099451322067138e-05,0.10950532934545645,0.7124652899456714,42.00393212753788,0.003589587084737951,0.00745499584829935,8.67886624211596e-07,482.3890442303805,159.99210001588796
600,4.05683852220655,0.04644957690333644,10.826288042611152,14.432542502596023,99.97828599201527,0.0011697500528163427,0.38084815055958615,0.1691702513479435,0.012144086796821291,2.457686631844001,0.016689226134064282,1269.1743540000798,631.9908406737586,0.1950446752343465,2.561420376118995e-05,0.10950532934545645,0.7124652899456714,41.85976346573619,0.004653193690378667,0.011917022052224656,1.6278344112458965e-06,482.3710358909173,159.99142752527558
700,3.964442217107455,0.04908293347822961,10.770505928017252,14.255480753807378,99.97466754557915,0.0014074958065689413,0.40523688807722763,0.17647473989707563,0.01338063675360983,2.5990508525242446,0.01802236515063605,1269.0717155766276,631.9355156421623,0.2479144579355646,3.6399302521246154e-05,0.10950532934545645,0.7124652899456714,41.71865805104587,0.005774176731063581,0.017679500976733008,2.8182401093076852e-06,482.3494765956171,159.990575544141
800,3.8767252311805227,0.05173697169461897,10.713349319010314,14.081024141609436,99.97104921763801,0.0016494639212928227,0.4299840266182279,0.18368898526440944,0.014614536031518426,2.7375272048059376,0.01932765599201741,1268.9599284730118,631.874836448617,0.30552479294728724,4.975420077034115e-05,0.10950532934545645,0.7124652899456714,41.58045480476743,0.006941293759193689,0.024863226871679342,4.601516524656776e-06,482.32440833625174,159.98952953531293
900,3.793481885796094,0.05440826078976747,10.654953814281052,13.90914131607665,99.96743100844913,0.0018950680404586076,0.45504661313533024,0.19080826381727817,0.01584482058284771,2.873199135997453,0.02060931413953463,1268.8390220434524,631.8088339164274,0.3677926708632229,6.598693185610877e-05,0.10950532934545645,0.7124652899456714,41.445069986904436,0.008149586223898976,0.0335831353797892,7.178147134509248e-06,482.2958692081762,159.98827893535253
