miliseconds,C,E,T,P,A
0,8.997866320613479,9.997162296115256,1.0287477126427085,0.0039823823680724055,0.0004934729315164002
100,8.993820741989,9.988528439208846,1.0060677388397399,0.00879443440982261,0.0002924376803577705
200,8.985181678911074,9.975479603065066,0.993534669298642,0.021686865165528608,0.0009986238919513556
300,8.973445090216051,9.971864303212508,0.9801622024764934,0.032728662500661816,0.000902681599026483
400,8.966008097645169,9.9574131229115,0.9634877829863671,0.04126246723915522,0.0019256352457254042
500,8.957986547194407,9.95353559159232,0.9483731741303105,0.04689681855346969,0.0011046656835559025
600,8.950045667473905,9.938701278699149,0.936549901030643,0.05896252628054515,0.002422884434817819
700,8.937604563301884,9.932576860260232,0.9334382954389392,0.06460484755767266,0.002697771100674772
800,8.933439956696425,9.92081437818192,0.9174886270317164,0.07764237122486876,0.003078186034659151
900,8.924690531560179,9.91994351913494,0.9048916128379607,0.0815683432470515,0.004496403934265802
1000,8.920662090479365,9.906330068488664,0.8862609266608195,0.09057519175203685,0.004268889692020743
1100,8.911302531692243,9.898596772981902,0.8718417925939723,0.10089557839379842,0.004733447852307964
1200,8.902964129040788,9.8900266761257,0.8652992094142066,0.10902539014131107,0.0067946055283355285
1300,8.89436925055871,9.883675188332417,0.8473423672887237,0.113636743603699,0.008492341575912016
1400,8.888588170335217,9.875800418731135,0.8421553732939112,0.11613749306857285,0.0077068876991226234
1500,8.88674780019368,9.868818382688085,0.8270481508896492,0.12869304728601413,0.009142118784241976
1600,8.880788704651826,9.862094665942045,0.8154840983612103,0.13675562302576091,0.011777961525796566
1700,8.875487673632499,9.850773125401735,0.8010919587836698,0.1433241960888941,0.013847275358910746
1800,8.868255427897855,9.849432785482701,0.7903742087914604,0.1492967497923719,0.013763349583991218
1900,8.856707788348722,9.836147461734727,0.789426283813333,0.1505655906697382,0.0144864416650331
2000,8.856616034477177,9.832367320984325,0.7830369262860438,0.15766269722972606,0.015995841736397308
2100,8.849486417329999,9.829576480568573,0.7634438058990469,0.16161075366640001,0.019422708842286758
2200,8.843874398185651,9.819667086259262,0.7556653966834995,0.1674036854580924,0.019658684015783655
2300,8.839749424777226,9.813320725074206,0.7396198275041898,0.17328640952815055,0.02218041108862674
2400,8.83715437882717,9.804759967808174,0.7386732522464223,0.17892021757901846,0.025045183587043676
2500,8.831075303189138,9.799111944007128,0.7265333410980223,0.18819714477681485,0.02637200524410352
2600,8.822236607600418,9.797444272654896,0.7109134747388897,0.18944520916181953,0.02684688264206159
2700,8.820569920321386,9.78652456488394,0.7120733165611793,0.19158049025239832,0.029203608932926624
2800,8.81436075785131,9.779120051165709,0.702169862241197,0.2004068960587265,0.03192455247973753
2900,8.813195663484873,9.773336992586493,0.6843154710540438,0.20114856763190406,0.03293402533777662
3000,8.807479887041042,9.77080674362611,0.6809790760099972,0.20567740093170678,0.03569444082157924
3100,8.800706877493608,9.767752982776756,0.6688760700684333,0.21319518840699317,0.037635222801542294
3200,8.796262411207591,9.756201403906108,0.663701040598178,0.22027835762939557,0.04053790311377705
3300,8.792206607004072,9.755564100308684,0.6496630705693924,0.21880399401948467,0.041447234978096464
3400,8.789285906781874,9.752751238158817,0.6449156711460743,0.22532219013497531,0.04544819315968144
3500,8.787659629524786,9.74617602106107,0.631669785914312,0.22691557321123407,0.04741227663312263
3600,8.780151595201346,9.737859404674058,0.6275286155677817,0.23339412983985874,0.049995862623097645
3700,8.778501579380631,9.730268538684886,0.6226912131735768,0.23385593393356197,0.052018566308595124
3800,8.771284125621525,9.730716518195731,0.6092653910700901,0.23738767390813614,0.05231146370529824
3900,8.774203122046341,9.721809211455696,0.5996905769568256,0.24107420578031946,0.056357696225935755
4000,8.764906718229005,9.722466943257709,0.5969070385287624,0.2444945710787678,0.057805989956482125
4100,8.766477979187492,9.71320642560143,0.5944953044293269,0.2523594297858479,0.06193591135571365
4200,8.76237964628541,9.713285021446788,0.5801088529125824,0.24861715805190387,0.06424585918177239
4300,8.755878301593556,9.705059658029873,0.5772769310128928,0.2580712864021926,0.06480863472567258
4400,8.758041280200146,9.706848027957669,0.561920875261404,0.2596041642096482,0.06755680466841045
4500,8.753314315173183,9.701743515262445,0.5579634047918183,0.2615122817998796,0.07065286417568908
4600,8.747441204465943,9.695277672290587,0.5488995644308383,0.26376434427777234,0.07443419885619601
4700,8.747703599265195,9.694816938719066,0.54274543280736,0.2655463295584387,0.07585032983748617
4800,8.74733772133538,9.689836503698215,0.5394449212314905,0.26608650379714166,0.07770305167444327
4900,8.741049860493046,9.683377884761866,0.5276548206532693,0.2673411362638556,0.08028818818025918
5000,8.739791764115413,9.682819330181887,0.5322913349770049,0.27113968804448285,0.08383641213759499
