milliseconds,CRP,PC,PC_CRP,C4,C4a,C4b,C2,C1,PC_CRP_C1,C2a,C2b,C4b_C2a,C3,C3a,C3b,dC3b,MASP,dC4b_C2a,GlcNac,GlcNac_LF,LF,GlcNac_LF_MASP,PC_CRP_LF,PC_CRP_LF_MASP,GlcNac_LF_CRP,GlcNac_LF_CRP_C1,C4BP,C4BP_PC_CRP,C4BP_GlcNac_LF_CRP,iC4b_C2a,C4BP_C4b,C4b_C2a_C4BP,dC4b_C2a_C4BP,PC_CRP_LF_C1,C4BP_PC_CRP_LF,GlcNac_LF_CRP_MASP,PC_CRP_LF_C1_MASP,GlcNac_LF_C1_MASP,GlcNac_HF,HF,GlcNac_HF_MASP,X
1000,1.998244282813236,0.030979469688958622,7.247339686950004e-06,769.9999908613892,9.480690807905871e-06,1.3893577995024014e-07,309.9999904218748,2469.999986439288,1.2223231001606596e-05,7.897071234206257e-06,6.281744475484202e-06,5.0108377981455e-15,4650.0,-1.0089439117958917e-14,9.922796891972618e-15,2.4825570232862348e-15,6.79999999877142,-1.4271291349123482e-17,-1.0558714165135043e-30,-1.7019815329973568e-28,19.999999989981436,-7.921049542194869e-27,4.2297236908819344e-09,3.681996165988572e-10,-1.0987604075335564e-34,3.529651294362475e-35,259.911592560138,0.0017837869562880694,6.910750362048855e-33,6.740729802929368e-14,7.690786623489339e-06,4.941715146771152e-13,7.005030949082812e-16,4.758036022050299e-09,0.0,1.5116519510653573e-36,7.678711181706189e-10,0.0,0.0,0.0,0.0,0.0005
1100,1.9980758120873328,0.030741285828385097,7.16894924308963e-06,769.9999905068195,8.61076952025576e-06,1.8570561410791013e-07,309.9999896372905,2469.9999847214744,1.3921708178003982e-05,1.1298855614379195e-05,9.387709996957892e-06,-3.4096537286211786e-15,4650.0,1.9531169348711947e-14,1.0091963103532463e-14,2.803273043959895e-15,6.799999998654556,8.753603942509204e-17,-1.6065447623877404e-30,-2.695915533265744e-28,19.999999988565946,-7.671870706277556e-27,4.432927734708016e-09,4.1118751714823804e-10,-1.2438217405705648e-34,-1.148509469867425e-34,259.9002470254554,0.0020168965418582924,-5.795712688606682e-33,-1.40892344636679e-14,1.2363348786211349e-05,7.929567603085678e-13,2.6579394536725e-15,5.489919175984193e-09,0.0,-8.21702569072742e-36,9.96756578778198e-10,0.0,0.0,0.0,0.0,0.0005
1200,1.9977881216135367,0.030691135161658115,7.241122873325572e-06,769.9999856951506,1.4262888565418445e-05,1.8309284777979477e-07,309.99998710568497,2469.9999843523997,1.501562812827601e-05,1.0967657566945812e-05,8.736940034028162e-06,6.1410410669549345e-15,4650.0,1.824712146240124e-14,-2.1678108725502053e-15,-8.217796656642553e-16,6.799999998124346,-4.7376055803440516e-17,-3.2630922073501765e-30,-3.624058227819657e-28,19.999999987727296,-6.867556588453535e-27,4.5041936234082616e-09,4.330844317068221e-10,-1.720821409164844e-34,-5.668002575403919e-35,259.89207393771966,0.0019836097004714984,-1.5443663926372816e-32,1.5123956427353364e-13,1.049920072082838e-05,6.722311698558785e-13,-3.4937249939838487e-15,5.865316463576001e-09,0.0,-2.886171015981233e-36,1.0123957441357943e-09,0.0,0.0,0.0,0.0,0.0005
1300,1.9977133641314617,0.030406760553922746,7.238628844387124e-06,769.9999855700512,1.2307630612427746e-05,2.1815432833195918e-07,309.9999867174378,2469.9999828131445,1.6155664565941574e-05,1.197913223735878e-05,1.1825549197989435e-05,1.2867324142196208e-15,4650.0,-4.28793059060358e-15,1.0487555396746988e-14,1.897713947462337e-15,6.799999997912381,-1.7517137775083215e-17,-4.15424660578743e-30,-3.97847161285225e-28,19.999999986873274,-7.273361446478993e-27,4.53185805993201e-09,4.6104377986189323e-10,-2.1931045852978296e-34,-2.4101056334574195e-35,259.88284630262314,0.0023225959966146703,-2.2467570447408794e-32,-5.803781299438516e-14,1.5709624456419833e-05,-3.9327286344078076e-13,-2.9946428781361595e-15,6.868516128994676e-09,0.0,-2.1560849667676707e-35,1.1528196609115618e-09,0.0,0.0,0.0,0.0,0.0005
1400,1.997474271456469,0.030233547890275464,7.273130430751824e-06,769.9999830790856,1.6459517410395527e-05,2.2971019528304294e-07,309.99998286007695,2469.9999809874525,1.7447015449542213e-05,1.608985354162414e-05,1.4367913783836518e-05,8.572191143908227e-15,4650.0,1.1460719088513886e-14,-5.346138936485429e-15,-1.7491310502743478e-15,6.799999997676158,1.2449535224365553e-16,-5.614183375062106e-30,-4.768140660377932e-28,19.99999998605389,-7.698540201187472e-27,4.655578972284445e-09,4.949305633606516e-10,-2.33976395859729e-34,-1.5402183842510304e-34,259.8791161923892,0.0023764144415385612,-1.9677403908003982e-32,5.74228032129459e-14,1.7753502223043657e-05,9.116017259196072e-13,6.95489592825931e-15,7.388384342202023e-09,0.0,-2.8400217185722e-35,1.72796519084949e-09,0.0,0.0,0.0,0.0,0.0005
1500,1.9973006626779135,0.03024236314341678,7.2170562898957476e-06,769.9999838276912,1.6948951798802948e-05,2.6977426217016655e-07,309.9999835305199,2469.99998040382,1.962810938680051e-05,1.5997332452950632e-05,1.4306444042499837e-05,4.097588798612985e-15,4650.0,4.552019455205216e-16,-4.931663367616213e-15,-1.0650874239651744e-15,6.799999997484879,-2.7644436561210367e-17,-6.073637000036216e-30,-5.619364322109275e-28,19.99999998434619,-8.259191505633612e-27,4.719276922328242e-09,5.043901145224572e-10,-3.062377543464499e-34,-1.9016033298826645e-34,259.85850634026804,0.002600566302270715,-2.8640852470372163e-32,-7.811116537611003e-14,1.880477394282505e-05,8.907517823461729e-15,-5.66721465780733e-15,8.048026756138694e-09,0.0,-1.6137634965928634e-35,1.871289784702529e-09,0.0,0.0,0.0,0.0,0.0005
1600,1.9972381509567618,0.029916559302458692,7.287685760556059e-06,769.9999825588449,2.2760023370976282e-05,2.81985805646825e-07,309.9999816152198,2469.999978802298,2.0787911426227963e-05,1.6461392065591016e-05,1.793965435053867e-05,1.5565872205578454e-14,4650.0,1.7150784683757855e-14,1.334864053578078e-14,-2.99548816353262e-16,6.799999997226751,1.7648005990045142e-16,-7.891993072619609e-30,-6.384255903004632e-28,19.999999983162024,-8.894927271874439e-27,4.7648944487633495e-09,5.316407657487231e-10,-3.38703593146052e-34,-2.1829134912469034e-34,259.8553963365766,0.0028417909914952495,-3.2966778968360195e-32,-4.158552690862765e-14,1.7309953027536208e-05,4.5536193122395996e-14,1.4509999795213156e-15,8.981951753447726e-09,0.0,-2.684145119646834e-35,2.276621016414722e-09,0.0,0.0,0.0,0.0,0.0005
1700,1.996985830593625,0.029890762356424423,7.2958849472772386e-06,769.9999746617711,2.2697469971990483e-05,3.17693157415689e-07,309.9999773355328,2469.999977629395,2.2092665333990153e-05,2.0112678857589212e-05,2.0030885359792553e-05,1.1681078382502518e-14,4650.0,2.1527868371782486e-14,4.609681626514852e-15,2.5255165375855448e-15,6.799999997045137,5.886095454471702e-17,-9.319025090370772e-30,-6.636968551629769e-28,19.999999983258242,-8.669926073705908e-27,4.7841723233784745e-09,5.47510746789574e-10,-3.805775164378274e-34,-2.8193293693067332e-34,259.84693414205225,0.002943786766359056,-5.263324680331417e-32,-1.4447713647776672e-14,2.065269220822921e-05,5.080908646672097e-13,8.279363670812807e-15,9.020283770519354e-09,0.0,-3.735994873141363e-35,2.2226482259131754e-09,0.0,0.0,0.0,0.0,0.0005
1800,1.996818055410719,0.0296877078969777,7.233641506544915e-06,769.9999753097153,2.434437397555684e-05,3.541059318449001e-07,309.9999745166722,2469.9999764251697,2.3764608881928717e-05,2.717704001121427e-05,2.6080021839661807e-05,1.3094190894936839e-14,4650.0,1.1943929471086594e-14,1.3307900946064832e-14,3.002388932990424e-15,6.799999996383942,2.1364916339889348e-16,-1.1006103725360086e-29,-7.405697209983673e-28,19.999999981898252,-8.441149263593119e-27,4.800081994484016e-09,5.602582781741315e-10,-4.328171541697856e-34,-3.1009712326360322e-34,259.8422072877738,0.0030426353529955635,-6.131459635269306e-32,4.339477117651861e-15,2.358225557547911e-05,3.379000230773723e-13,-2.8296176820239394e-15,9.688575703085956e-09,0.0,-5.974167772774255e-35,2.986991211049125e-09,0.0,0.0,0.0,0.0,0.0005
1900,1.996762431658143,0.029586709034218766,7.304731104755316e-06,769.9999703682219,2.9314915441637413e-05,3.622632669256988e-07,309.9999720247091,2469.999975409339,2.4931812059467144e-05,2.7836475204247394e-05,2.8001243398440947e-05,2.2037725250520914e-14,4650.0,1.3025145382498959e-14,2.476884670231466e-15,3.221042138558093e-15,6.799999996053357,5.0277193279867115e-17,-1.2984400793559125e-29,-7.8125283427003e-28,19.999999980070935,-8.172153728598332e-27,4.900279160825757e-09,5.776158405620424e-10,-4.773944045141322e-34,-4.535127583548261e-34,259.824269132971,0.003188059251322524,-6.950784329858863e-32,1.3436070539883302e-13,2.549134331932613e-05,5.154151642996273e-13,-1.5055891725446036e-16,1.0931399599050457e-08,0.0,-5.306874338393051e-35,2.914452289149173e-09,0.0,0.0,0.0,0.0,0.0005
2000,1.9966312948980633,0.029283515526968142,7.26225476933812e-06,769.9999652577519,2.946582295260896e-05,3.8703759938477046e-07,309.99996801784675,2469.9999745384657,2.713362002761575e-05,3.0032066110736714e-05,3.156181628125937e-05,2.1188262520252975e-14,4650.0,4.342239044580473e-14,1.3103370851637986e-14,1.528806429633901e-15,6.799999995893471,2.757466731466339e-16,-1.4728617845543235e-29,-8.793045048985786e-28,19.999999979762922,-7.730481640188303e-27,4.8452393862646195e-09,5.828283421035943e-10,-5.046257675027704e-34,-5.743037753994037e-34,259.8130898787031,0.0033738426513196342,-8.098877239164381e-32,1.7218836454111293e-13,3.352158191409893e-05,7.86100390819781e-13,9.715053067576991e-15,1.1210482417334237e-08,0.0,-7.297994428686114e-35,3.6479848156232877e-09,0.0,0.0,0.0,0.0,0.0005
2100,1.9963179335085772,0.029119768446311485,7.2838627625008456e-06,769.9999648161094,3.75514689801897e-05,4.151579985509189e-07,309.9999676293846,2469.999973017847,2.754217159409202e-05,3.3828434544855233e-05,3.5410865255676666e-05,2.162098965300739e-14,4650.0,4.2180630340595426e-14,1.0981227378043485e-14,2.5160884091189655e-15,6.799999995541948,2.859480008833691e-16,-1.6665069027326468e-29,-9.193120317166436e-28,19.999999978225706,-7.584307495615788e-27,4.9259720526670734e-09,5.88038541971251e-10,-5.359799930047088e-34,-7.1649374603385e-34,259.8032345166699,0.0034822487947166925,-9.415081296148957e-32,1.6046328824051457e-13,3.3666549390788104e-05,7.347804923004103e-13,1.0274238682644649e-14,1.2434603557278945e-08,0.0,-9.280592332221864e-35,3.827844268369144e-09,0.0,0.0,0.0,0.0,0.0005
2200,1.9962268146733537,0.028971375745613686,7.258522474606356e-06,769.999963597148,4.089406145114401e-05,4.6006444550642155e-07,309.9999612232579,2469.9999708371056,2.8095618301898495e-05,3.646999922282517e-05,3.9476341424191565e-05,3.3841861700376407e-14,4650.0,1.993648540913172e-14,3.142548483994392e-14,3.610552491764652e-15,6.799999994898053,3.1714771731037707e-16,-1.7453629151201076e-29,-9.48675589025221e-28,19.999999978091566,-7.226316914763207e-27,4.919526007964619e-09,5.944866894162733e-10,-5.611478733955457e-34,-7.448689242819101e-34,259.8056463857462,0.003799185837183689,-1.0065989560345983e-31,2.441805473367675e-13,3.972346337100629e-05,9.762456040392492e-13,5.837351037845689e-15,1.2978696612865316e-08,0.0,-9.154624776794586e-35,4.4216674418429814e-09,0.0,0.0,0.0,0.0,0.0005
2300,1.9960823997374915,0.028840620318477287,7.328479467391145e-06,769.9999560287032,4.2438048384496716e-05,5.101869449951129e-07,309.99995845282984,2469.9999697914423,3.0970068708714774e-05,3.817575782302884e-05,4.002320789516733e-05,2.4559216842200367e-14,4650.0,2.6081203066708683e-14,3.9354438353067446e-14,5.157633136188006e-15,6.799999994479792,3.703215774862639e-16,-1.9341385865666488e-29,-9.955018732201166e-28,19.999999975991894,-6.931600021757121e-27,4.949498233215489e-09,6.06032061395782e-10,-5.909652913089968e-34,-8.087701110523215e-34,259.792999159792,0.003969779372168152,-1.2310417693475714e-31,2.1051682847023025e-13,3.974439280489521e-05,2.285533623028563e-12,2.215252558081483e-14,1.359361883195637e-08,0.0,-1.0426004755956952e-34,4.367684534243207e-09,0.0,0.0,0.0,0.0,0.0005
2400,1.9959420723439019,0.028621567842848555,7.322384046732072e-06,769.9999540161633,4.878143080435914e-05,5.410767167597475e-07,309.9999549491909,2469.999968002167,3.1509259331796596e-05,4.520180457674971e-05,4.61663656227759e-05,4.597631341235618e-14,4650.0,4.983985759135703e-14,3.897424176383356e-14,4.369472616718601e-15,6.799999994221419,3.425787550641425e-16,-2.0526134277450754e-29,-1.0702757749016555e-27,19.99999997488006,-6.858352965762746e-27,5.0151994494537535e-09,6.071188622126892e-10,-6.119176643446008e-34,-1.046698610203365e-33,259.7785646900316,0.003981990878457684,-1.301447479843091e-31,2.431186908852613e-13,4.5065645398903696e-05,1.8568460046710706e-12,1.2593999516636435e-14,1.3746056160487792e-08,0.0,-1.1908691533773534e-34,5.229732919251725e-09,0.0,0.0,0.0,0.0,0.0005
2500,1.9956718089368424,0.02861861212405728,7.347896296008425e-06,769.9999501822383,5.1957726404730574e-05,5.537601245045026e-07,309.99995153110456,2469.999967874382,3.199784553082909e-05,4.66583426378248e-05,4.874188176461154e-05,5.2738784575705125e-14,4650.0,7.82524718257168e-14,6.243995650076274e-14,5.018530822172899e-15,6.799999994064886,3.5778885683074106e-16,-2.309634731686393e-29,-1.0818975540348698e-27,19.99999997382036,-6.462284290237436e-27,5.010237697180555e-09,6.22241624173125e-10,-6.354254401661164e-34,-1.0810767861683396e-33,259.7747041569267,0.0042571167608648494,-1.503413665976305e-31,3.705840833063402e-13,4.842961892117579e-05,3.2522637832324943e-12,2.9662504495400705e-14,1.4481951809235473e-08,0.0,-1.430938116244467e-34,5.662838016200518e-09,0.0,0.0,0.0,0.0,0.0005
2600,1.9955674434027522,0.02830685749860952,7.392732554493072e-06,769.9999471369099,5.635411475349095e-05,6.048972617578404e-07,309.99994886583914,2469.9999654132107,3.4023018764732514e-05,5.426612108410663e-05,5.045535228843425e-05,5.821041480459573e-14,4650.0,1.0211396814934407e-13,4.9565133879915014e-14,1.0441790584260147e-14,6.79999999347709,4.474054208192984e-16,-2.4130424628226118e-29,-1.1533837377578609e-27,19.999999974133754,-6.21432040240921e-27,5.015620106697402e-09,6.208840109412144e-10,-6.628197063622722e-34,-1.277875583682482e-33,259.77049174954294,0.004294803840938763,-1.6891117953089422e-31,5.588982901927301e-13,5.346079722975973e-05,2.4738591300580903e-12,2.2136671060726428e-14,1.5145795714236726e-08,0.0,-1.6356310518473866e-34,6.017443397904875e-09,0.0,0.0,0.0,0.0,0.0005
2700,1.995479888644196,0.028207935687137142,7.3624300719927924e-06,769.9999391359562,5.51936434033404e-05,6.209498220289943e-07,309.99994606556453,2469.999965155551,3.5934962134560925e-05,5.354706656899809e-05,5.269120315202786e-05,5.903088014263955e-14,4650.0,7.686717246146978e-14,7.085126582077682e-14,1.2072318919554751e-14,6.799999993072716,6.248747833192723e-16,-2.482192155901357e-29,-1.162612638421023e-27,19.999999972382206,-6.1112711202510474e-27,4.952287123585135e-09,6.387087120250216e-10,-7.030696468817614e-34,-1.3794011546703746e-33,259.76131488400836,0.004496668253445403,-1.7160088101899945e-31,4.393106762551823e-13,5.9441744153320686e-05,3.467209850712915e-12,2.984752967082096e-14,1.5631477343771924e-08,0.0,-1.6904604102916108e-34,6.48650133696653e-09,0.0,0.0,0.0,0.0,0.0005
2800,1.9953684215131646,0.028123159507940296,7.385722147882875e-06,769.9999372295549,6.48970204692367e-05,6.41098074016866e-07,309.99993928928603,2469.999962280787,3.764065759915244e-05,6.063722176671844e-05,5.8909698568048244e-05,7.67822922582663e-14,4650.0,1.0154938304977183e-13,8.500826412440569e-14,1.0246667422562431e-14,6.799999992680587,7.130562490101829e-16,-2.62338141408748e-29,-1.2160983994675078e-27,19.999999971109457,-6.174268188895022e-27,4.9828355373514385e-09,6.271002460731162e-10,-7.163106616648073e-34,-1.5063742833442947e-33,259.7501058093178,0.004542803313040859,-1.8217355454595221e-31,6.731009448292033e-13,5.9451911531633097e-05,4.8422711385773365e-12,4.083951786837984e-14,1.6114849598255374e-08,0.0,-1.9159245212617462e-34,6.692403149180154e-09,0.0,0.0,0.0,0.0,0.0005
2900,1.9952717852383755,0.02785613019638571,7.319219042129842e-06,769.999934565174,6.815771372609968e-05,7.006268254570174e-07,309.9999345446397,2469.9999625792193,3.7781834110572776e-05,6.498098528358503e-05,6.294495556905696e-05,8.556014486318671e-14,4650.0,1.3922252981131944e-13,8.498370721256658e-14,1.2119746657715608e-14,6.799999992282116,7.915521350066578e-16,-2.8126541556518226e-29,-1.2288097922563951e-27,19.999999970842072,-6.1204847747982385e-27,4.9715680698411084e-09,6.453289650921094e-10,-7.432220337222519e-34,-1.619920654573116e-33,259.73783390408244,0.004837109824625549,-2.100037245470183e-31,7.01612237557025e-13,6.666812964901032e-05,5.704144650704132e-12,4.261693958601642e-14,1.7120940503983488e-08,0.0,-1.9713261197536346e-34,7.065742302105788e-09,0.0,0.0,0.0,0.0,0.0005
3000,1.9949206809792968,0.027872342003718648,7.404761992931016e-06,769.9999300066833,7.265910478460016e-05,7.255612611138602e-07,309.9999306855033,2469.9999604894856,3.908007518666369e-05,6.563769822081066e-05,6.823632851716515e-05,9.375115322451368e-14,4650.0,1.3984997870064894e-13,1.0987926626928471e-13,1.461317658457452e-14,6.799999991461064,9.36373833629289e-16,-2.9247333356005497e-29,-1.2668391510795803e-27,19.9999999694855,-5.9518115797310514e-27,5.033253778062803e-09,6.365373431185037e-10,-7.6891071524390735e-34,-1.793201716762756e-33,259.72951734222437,0.005036349019825573,-2.272109013500551e-31,8.149026088074006e-13,7.385152272321657e-05,6.206116159837445e-12,5.788810195368167e-14,1.7706342513140173e-08,0.0,-2.17209367522443e-34,7.600446344161065e-09,0.0,0.0,0.0,0.0,0.0005
3100,1.99487655144665,0.027605830934303213,7.424353597959597e-06,769.99992431991,7.938521785917883e-05,7.923792649874595e-07,309.99992470079343,2469.9999596949197,4.027857000058804e-05,7.202959930681937e-05,7.48774200833872e-05,1.0784273667972538e-13,4650.0,1.9333893591138303e-13,1.1615438121559208e-13,1.7905660440011203e-14,6.799999991507661,1.0915133096533345e-15,-3.0010817892028484e-29,-1.305077849240843e-27,19.999999968057207,-6.0993224974655406e-27,5.083690293273859e-09,6.514780050196897e-10,-7.674566458521231e-34,-1.8475093480919e-33,259.7255188375553,0.005042227348786493,-2.4053711710184973e-31,1.1703060403976622e-12,7.52202439966287e-05,6.254748871097307e-12,6.610146582661629e-14,1.7975871969139993e-08,0.0,-2.403558109222805e-34,8.370623431270178e-09,0.0,0.0,0.0,0.0,0.0005
