milliseconds,CRP,PC,PC_CRP,C4,C4a,C4b,C2,C1,PC_CRP_C1,C2a,C2b,C4b_C2a,C3,C3a,C3b,dC3b,MASP,dC4b_C2a,GlcNac,GlcNac_LF,LF,GlcNac_LF_MASP,PC_CRP_LF,PC_CRP_LF_MASP,GlcNac_LF_CRP,GlcNac_LF_CRP_C1,C4BP,C4BP_PC_CRP,C4BP_GlcNac_LF_CRP,iC4b_C2a,C4BP_C4b,C4b_C2a_C4BP,dC4b_C2a_C4BP,PC_CRP_LF_C1,C4BP_PC_CRP_LF,GlcNac_LF_CRP_MASP,PC_CRP_LF_C1_MASP,GlcNac_LF_C1_MASP,GlcNac_HF,HF,GlcNac_HF_MASP,X
1000,1.9981339061901626,0.03103977501130354,7.24522647139032e-06,769.9999946174783,9.184895738699216e-06,1.457121213052141e-07,309.9999905088539,2469.999986544185,1.3141900840405008e-05,4.9271915854784104e-06,5.714646718727118e-06,-3.302285199094424e-15,4650.0,-2.199312401026644e-14,-5.033593978317868e-15,-1.6677059380069293e-16,6.799999998631673,-4.742565365155557e-17,-1.17275410533003e-30,-1.8369401763677506e-28,19.99999999032521,-7.982599434509694e-27,4.287539184180222e-09,3.851256927004576e-10,-1.1232458175288566e-34,6.39148662991327e-35,259.9113953456579,0.0016398406032534212,1.634900868596606e-34,1.2334743798902433e-13,7.96803013777117e-06,5.164163653223705e-13,2.455456233318649e-15,4.957203727372121e-09,0.0,4.9038073068025184e-36,9.565605960440727e-10,0.0,0.0,0.0,0.0,0.0005
1100,1.998059822923347,0.030912908581702533,7.20603632889904e-06,769.9999922241848,7.05594077292743e-06,1.5891364288856203e-07,309.99999115728804,2469.999985697023,1.4367866550870066e-05,1.2011009596116557e-05,1.0367816263249256e-05,9.402519882639e-15,4650.0,-3.3917298636163782e-15,3.0340097734612288e-15,1.5979587951123747e-16,6.799999998471014,5.459733245921794e-18,-1.8134562803017566e-30,-2.6837257735294157e-28,19.99999998858355,-7.480464078442096e-27,4.356170524593653e-09,4.008627310752713e-10,-1.3563360188806122e-34,-9.510351163729986e-35,259.9067624083293,0.001887842336140707,-3.8879260488742175e-33,4.807586087993393e-14,8.210542627174513e-06,-6.024041940534108e-13,-1.949445017886152e-15,5.329335559891594e-09,0.0,-5.500185445607266e-36,1.2293372799417275e-09,0.0,0.0,0.0,0.0,0.0005
1200,1.9980096836138779,0.030764847970333548,7.241373309419089e-06,769.9999877979884,1.2304853034100621e-05,1.9145914578736884e-07,309.9999890081792,2469.9999844093795,1.639790139186516e-05,1.0015292818825144e-05,8.6927345345292e-06,-2.664550832940651e-15,4650.0,7.200691081264158e-16,1.3542390970398634e-14,5.852131135494743e-16,6.799999998285867,4.1710996175467396e-17,-1.8574073640032356e-30,-3.079697904408996e-28,19.999999987407875,-7.094367077107025e-27,4.543853484552743e-09,4.373546723922503e-10,-1.9200034908209655e-34,-6.318486911336231e-36,259.88584866544977,0.0020718035144900804,-1.6399484606953013e-32,1.0542363772440777e-13,1.0744964413164194e-05,5.160812019878026e-13,-1.1444823194912273e-15,6.025471207408265e-09,0.0,-1.2378152804582857e-35,1.110360552883553e-09,0.0,0.0,0.0,0.0,0.0005
1300,1.9976370106072665,0.030450313945024204,7.244446794464139e-06,769.9999870318661,1.036679540570851e-05,1.858538891926167e-07,309.99998614242907,2469.9999826286576,1.6296545036730793e-05,1.4244950534535711e-05,1.1683373742378337e-05,7.813246508055787e-15,4650.0,-1.5354151585759482e-14,-8.714167437585089e-15,-6.686330803620992e-16,6.799999997998934,-3.5949575760310026e-17,-3.4310775712929245e-30,-3.943786854704553e-28,19.999999987550606,-7.146041698211186e-27,4.566848696589089e-09,4.5899851395258293e-10,-2.0610438573224424e-34,-9.507358582545228e-35,259.88618076287514,0.002138910521090043,-1.4320680304884183e-32,-3.1883380525684875e-14,1.561732690890637e-05,3.598612193947095e-13,-4.0301779766243844e-15,6.3084514561834755e-09,0.0,-1.4594734360032984e-35,1.0987002300320805e-09,0.0,0.0,0.0,0.0,0.0005
1400,1.9974817624162906,0.030423678417560558,7.287692481198427e-06,769.999981629788,1.562990615222281e-05,2.0830587656359342e-07,309.9999833550652,2469.9999819534637,1.788326567350421e-05,1.3367096149045163e-05,1.5445491708287292e-05,2.768329883683693e-15,4650.0,2.173771438313277e-15,8.252048081871001e-15,1.8262551611688575e-15,6.799999998156041,2.675872677471744e-17,-5.275119706192388e-30,-5.008121479942394e-28,19.999999986160482,-7.594372582592295e-27,4.654947516280707e-09,4.970536057898365e-10,-2.673047197075481e-34,-9.85291530861208e-35,259.87575224820944,0.0024186779528085813,-2.670783131384809e-32,-6.231749488197113e-14,1.357403505594162e-05,8.183342213354652e-13,7.673808929668897e-15,7.729493266755943e-09,0.0,-1.7043165193562249e-35,1.7882448314710655e-09,0.0,0.0,0.0,0.0,0.0005
1500,1.9974278415377902,0.03013818086197938,7.2414076582295835e-06,769.9999828576282,1.7197040615414553e-05,2.5161577088800365e-07,309.99998101901883,2469.9999799619563,1.9132015348180937e-05,1.7288808314924744e-05,1.618339686020358e-05,6.317762078904783e-15,4650.0,4.465396014114625e-15,1.6181258129480462e-14,1.3185350806248473e-15,6.7999999974441385,3.1642535423837234e-17,-6.850545703608322e-30,-5.538638995419043e-28,19.99999998504924,-8.248851836209374e-27,4.705281632076225e-09,5.02224109336657e-10,-3.1096591094741875e-34,-1.7438477904738667e-34,259.859194948044,0.0025877140319139186,-1.8095832984421918e-32,1.4073501432018086e-13,2.051156732423422e-05,3.913953454177202e-14,-3.0960559496408237e-15,8.078314575343404e-09,0.0,-3.4353594079320624e-35,1.6755622980512827e-09,0.0,0.0,0.0,0.0,0.0005
1600,1.997253262774395,0.029973483143244228,7.280653893688637e-06,769.9999806853814,1.7308433294574937e-05,2.967651474852122e-07,309.99998132492135,2469.9999781264814,2.0183260363294407e-05,1.6528072764827687e-05,1.8105680860228108e-05,4.555998282263368e-16,4650.0,-8.50015126363811e-15,3.4782129855966893e-15,3.2934140766374915e-15,6.7999999973857745,1.13060056918596e-16,-8.279883085119513e-30,-6.171990641096782e-28,19.999999983083534,-8.729900313365267e-27,4.798109066415825e-09,5.210252620624861e-10,-3.4110544538284297e-34,-2.158967046982627e-34,259.8485770632505,0.0027271230175309733,-3.520418165295427e-32,-6.267729193865905e-14,1.7873674754459538e-05,2.240928919666481e-13,6.1192028655836095e-15,8.499384079730719e-09,0.0,-3.201952740774191e-35,2.467894984462061e-09,0.0,0.0,0.0,0.0,0.0005
1700,1.9971277714988918,0.029746474765959246,7.31842673283839e-06,769.9999741175565,2.3954531630482612e-05,3.1692500283316426e-07,309.99997861655305,2469.999977201371,2.1496575530451647e-05,2.2711996655809697e-05,2.3717065730100314e-05,1.8396514927197888e-14,4650.0,-6.945283475930142e-15,2.2187300634609516e-14,2.617912975319904e-15,6.799999996877496,5.982868899366568e-17,-1.0756667678265795e-29,-7.066047555063861e-28,19.999999982999963,-8.483419721909936e-27,4.854507122792072e-09,5.451571417539933e-10,-3.949266415220638e-34,-2.7067681816916723e-34,259.8396296573587,0.0028962806575280517,-3.9665652705620336e-32,1.5466473630804874e-13,2.3721517465137843e-05,3.2066437770517673e-13,-3.965171756133385e-15,9.571082542428481e-09,0.0,-4.1735954162110446e-35,2.7565968724388516e-09,0.0,0.0,0.0,0.0,0.0005
1800,1.9968018526107028,0.029699190801386704,7.287776042697087e-06,769.999975636674,2.5097084946455435e-05,3.5243156463291005e-07,309.9999771180702,2469.9999755001445,2.295092684976258e-05,2.504794490966607e-05,2.38166638091897e-05,9.93115957010589e-15,4650.0,1.2532206776340018e-14,2.5368456618280277e-14,4.851948453868726e-16,6.799999996942316,1.5046094816011734e-16,-1.2347915211488978e-29,-7.51504946481091e-28,19.999999982158467,-8.284673498288282e-27,4.805377722594225e-09,5.513308157270592e-10,-4.4193194288655375e-34,-4.640678872049214e-34,259.83499567409757,0.0030687677421273544,-5.9301811680714e-32,2.715101798787056e-14,2.6616330717867016e-05,9.145782651461008e-13,2.2941480253465805e-18,9.952911281807204e-09,0.0,-5.26864131879423e-35,2.605826322058009e-09,0.0,0.0,0.0,0.0,0.0005
1900,1.9966957863766828,0.029501918628567426,7.237453521989351e-06,769.9999717964289,2.6870262913918682e-05,3.774721596961474e-07,309.9999731323187,2469.9999744622783,2.421857328929191e-05,2.8614108355591515e-05,2.6407029010634264e-05,2.0414251457463323e-14,4650.0,4.015268440736706e-15,8.276832509924832e-15,4.269349469844049e-15,6.7999999961192925,1.0764584971955787e-16,-1.3464005740387905e-29,-8.244070692503203e-28,19.999999980985148,-8.194809840682558e-27,4.835228562829151e-09,5.741725934191295e-10,-4.670862451376868e-34,-4.54068171871827e-34,259.8320227509103,0.003256685702487224,-6.634185627472493e-32,1.2403287034779896e-13,2.8362777063601162e-05,6.368501070197809e-13,7.336006745100113e-15,1.1112723769635897e-08,0.0,-5.284878392098531e-35,3.0325643923129203e-09,0.0,0.0,0.0,0.0,0.0005
2000,1.996502604222243,0.029403541176173893,7.267887105293005e-06,769.9999687046048,3.0306883960369543e-05,3.949021175190815e-07,309.99997005897507,2469.999974636391,2.705263285695112e-05,3.180214115643962e-05,3.245563703951798e-05,2.6181723673340954e-14,4650.0,4.042706350405943e-14,2.075288004422577e-14,4.8157373950946816e-15,6.799999995891266,1.318265471984884e-16,-1.4437168121273598e-29,-8.810154425674684e-28,19.99999998012057,-7.885531809575173e-27,4.8928565199734316e-09,5.873187274540084e-10,-4.886174434231223e-34,-6.254934229970223e-34,259.8233089101249,0.0033529996410622,-6.851639141808248e-32,1.2236806496128405e-13,2.8520003811268136e-05,1.1149692576213903e-12,4.912185590635886e-16,1.1629862942617257e-08,0.0,-8.267114736858361e-35,3.2774363199417615e-09,0.0,0.0,0.0,0.0,0.0005
2100,1.996496218696824,0.0291297381251864,7.273218155887509e-06,769.9999620487264,3.71094431386594e-05,4.4325106818633053e-07,309.99996456971735,2469.9999719332,2.7748627421182513e-05,3.264010855529342e-05,3.081045418583277e-05,2.086685673142065e-14,4650.0,5.213240416816583e-14,2.6407478039275703e-14,2.714500233269874e-15,6.799999995639795,1.1425165745859173e-16,-1.5914963356902663e-29,-9.381318418663393e-28,19.999999978048624,-7.62667706012972e-27,4.861374489891153e-09,5.905230303639735e-10,-5.191179687836588e-34,-7.2534177049313735e-34,259.81237794459406,0.003583062161655531,-8.731859245546722e-32,4.8607752672446803e-14,3.3740786961051804e-05,1.8819202653115977e-12,6.0187571987902744e-15,1.205952305620281e-08,0.0,-8.773010589700824e-35,3.706795109831239e-09,0.0,0.0,0.0,0.0,0.0005
2200,1.996176790198801,0.02895487753675313,7.299409278318255e-06,769.9999604459824,3.981370017549863e-05,4.4662708666312504e-07,309.99996201878434,2469.9999712535946,2.8623342841481177e-05,3.5421386645904e-05,3.587583003822545e-05,2.3415222440990145e-14,4650.0,1.8164775863419384e-14,1.6235251032009967e-14,4.8093225350499185e-15,6.799999995129709,2.275872121087411e-16,-1.8478703993441814e-29,-9.414170290764528e-28,19.999999978252216,-7.363596092467268e-27,4.967311879627234e-09,6.076122549265285e-10,-5.777889094650958e-34,-7.922067091542715e-34,259.80242961244977,0.003605483161211924,-9.051698136863235e-32,2.973853653217011e-13,3.9928009156096265e-05,1.7541700646553526e-12,1.4681737737794013e-14,1.2776281148474514e-08,0.0,-1.0475759723252697e-34,4.216104244354901e-09,0.0,0.0,0.0,0.0,0.0005
2300,1.995987976320869,0.028941018801902904,7.3559092739673305e-06,769.9999570727932,4.410680374150585e-05,5.045806205961226e-07,309.999960500326,2469.9999693555774,2.99308914648347e-05,3.7211001810985945e-05,3.732283762683589e-05,3.733446966249766e-14,4650.0,2.888444958134746e-14,2.1894115324924732e-14,6.396966641236137e-15,6.799999995066418,2.6412393498256077e-16,-1.9163950010619295e-29,-9.950837176880504e-28,19.99999997706642,-6.998310389690997e-27,5.000645285718702e-09,6.065863534789774e-10,-5.830837184833083e-34,-9.041228286384199e-34,259.78979956850225,0.003914581483325554,-1.1727685375024793e-31,3.4729536290880397e-13,4.2371448707150915e-05,2.4058384342611784e-12,1.3056910845408008e-14,1.365778890134104e-08,0.0,-1.0833607741227728e-34,4.81857720189515e-09,0.0,0.0,0.0,0.0,0.0005
2400,1.9959893431811564,0.0287216364473465,7.3056545767069335e-06,769.9999537048855,4.4542445216403764e-05,5.391258224552565e-07,309.9999553440074,2469.9999679888374,3.131924870869505e-05,4.446169114629678e-05,4.641358313098041e-05,3.625364172739099e-14,4650.0,6.558446559895265e-14,5.353467689478077e-14,4.263481251727301e-15,6.799999994085605,4.0692613892222835e-16,-2.0766645407375603e-29,-1.0373513285922863e-27,19.99999997616093,-6.786296892998704e-27,4.974685157093926e-09,6.090359405591795e-10,-6.1548845365810165e-34,-9.992946417000522e-34,259.7832371881515,0.0039806435629209545,-1.3739811274549094e-31,2.3295527957775276e-13,4.53208025127799e-05,1.5948847667089721e-12,2.282922510288049e-14,1.4283527971211531e-08,0.0,-1.2400424834886614e-34,5.024707608828498e-09,0.0,0.0,0.0,0.0,0.0005
2500,1.9958743964777763,0.02859608766390214,7.328327315687579e-06,769.99995046196,5.271005228376504e-05,5.27061189787659e-07,309.9999554201746,2469.9999674173123,3.36953250172223e-05,4.775710361999645e-05,4.45047896232165e-05,4.7820406874735894e-14,4650.0,7.354506981454072e-14,6.304437197712407e-14,6.752620066179882e-15,6.799999993799821,3.8440415638353525e-16,-2.1913795756239135e-29,-1.079629028041947e-27,19.999999973993642,-6.410018795611646e-27,5.008660925107363e-09,6.188930216709564e-10,-6.400163179267077e-34,-1.1139675699128792e-33,259.77092410118354,0.004247932423366794,-1.3631972329950893e-31,3.233056632459371e-13,4.892688989793909e-05,1.96833024743855e-12,2.128109864978526e-14,1.4830527811873222e-08,0.0,-1.3690371834716383e-34,5.6124101165671465e-09,0.0,0.0,0.0,0.0,0.0005
2600,1.9957208230552466,0.028365258070901036,7.382824419217644e-06,769.9999459093154,5.376716549329097e-05,5.906229785633188e-07,309.99994693016515,2469.9999648316134,3.4494566123870864e-05,5.050270506385502e-05,4.879601800864503e-05,4.850102275356696e-14,4650.0,8.229836611952345e-14,4.846276373751032e-14,8.327732473748773e-15,6.799999993704992,5.605380937079988e-16,-2.39929426860388e-29,-1.11912495189931e-27,19.99999997316365,-6.407004727912742e-27,4.956317318390672e-09,6.242392529016767e-10,-6.909498746053166e-34,-1.2120279839850603e-33,259.76916089845054,0.004433199644823129,-1.6308313887527178e-31,5.997335710761912e-13,5.216338981072124e-05,3.2691382937724074e-12,2.1631875907820396e-14,1.4676488525668854e-08,0.0,-1.6116547586854022e-34,5.627857206215367e-09,0.0,0.0,0.0,0.0,0.0005
2700,1.9953864632892726,0.028189062530430485,7.335220896728413e-06,769.9999429124946,5.679432254877983e-05,6.297345579104442e-07,309.99994400237455,2469.9999651419366,3.477749257187019e-05,5.766460125309531e-05,5.571956620494647e-05,6.347021123475094e-14,4650.0,9.050891428243394e-14,7.742209801685427e-14,9.241727716738362e-15,6.79999999286497,5.97253455713952e-16,-2.607475457725023e-29,-1.1898725890485718e-27,19.999999971719355,-6.343408635229222e-27,5.001720252509799e-09,6.324313900126337e-10,-6.949686183398205e-34,-1.3060039228740631e-33,259.7615415704899,0.004454299359616953,-1.7589249828591857e-31,6.712020684321936e-13,5.74554201918923e-05,3.3949123017770253e-12,3.758669425588979e-14,1.5516647109597073e-08,0.0,-1.697979749205557e-34,6.334820678065391e-09,0.0,0.0,0.0,0.0,0.0005
2800,1.9952997756817386,0.02812939522228103,7.35057959270639e-06,769.9999381025142,6.201980357896841e-05,6.557871089097695e-07,309.99994010436507,2469.999963968665,3.604955735744825e-05,5.671270488722348e-05,5.702049004419792e-05,6.735421556526602e-14,4650.0,1.1997925107087634e-13,7.472819606277252e-14,1.2463982198847915e-14,6.7999999924919,6.731528848655771e-16,-2.619667077676028e-29,-1.223927737637366e-27,19.999999972046556,-6.061293443760885e-27,4.963979040925965e-09,6.305565412698247e-10,-7.175534990473869e-34,-1.411308604553782e-33,259.750752542243,0.0045936843226438385,-1.8778357565238233e-31,6.487855687150462e-13,6.486630248655776e-05,5.054270883512897e-12,3.5282339522393035e-14,1.6163505867502947e-08,0.0,-1.8038050461920356e-34,7.019258902018163e-09,0.0,0.0,0.0,0.0,0.0005
2900,1.9951867716346066,0.0280080561687335,7.370607134987608e-06,769.999934996711,6.608450416966343e-05,6.902347365729497e-07,309.9999385981672,2469.999961458746,3.808349515675536e-05,6.349450867174677e-05,6.357538934310624e-05,8.369188416495987e-14,4650.0,1.4835062671036957e-13,9.921767253701316e-14,1.2176782498826148e-14,6.799999992305685,8.292730139698412e-16,-2.7733526455265607e-29,-1.1993169671173358e-27,19.999999970492354,-6.0193659586535875e-27,5.006053734383271e-09,6.346235632746539e-10,-7.450123556931267e-34,-1.5151318565765306e-33,259.73339542697767,0.004709295889532776,-2.1862011150193257e-31,8.604146746515752e-13,6.404063569618393e-05,4.698566813121868e-12,4.3319719676166987e-14,1.6584176135185795e-08,0.0,-1.9857767917136586e-34,7.255344683265034e-09,0.0,0.0,0.0,0.0,0.0005
3000,1.995006932273118,0.027794974334674673,7.393067077832498e-06,769.999925346362,7.116160004484686e-05,7.433544055332001e-07,309.99993307100317,2469.9999600551378,3.913336052307906e-05,6.930913603824786e-05,6.974899365780889e-05,8.087376807850278e-14,4650.0,1.5371974205172447e-13,1.1605508896366876e-13,1.4961122138055695e-14,6.7999999915989475,8.464117113632365e-16,-2.857641764385042e-29,-1.27069931858061e-27,19.99999996920826,-6.105885241566065e-27,4.986357922072835e-09,6.478797831255772e-10,-7.76182072739983e-34,-1.7707501310190408e-33,259.7245423032781,0.0049710490945677555,-2.301000617171262e-31,8.639876952869746e-13,7.235358471819703e-05,6.568034791602231e-12,5.227086946797039e-14,1.756973898834427e-08,0.0,-2.2069938947422176e-34,7.753847514252936e-09,0.0,0.0,0.0,0.0,0.0005
3100,1.9948794819867177,0.027620735821814325,7.398702627614504e-06,769.9999221920464,7.396246970640601e-05,7.875915145121944e-07,309.99992462579553,2469.9999585259598,4.0190932032858776e-05,7.069923285326372e-05,7.290078689614968e-05,9.317172994810278e-14,4650.0,1.731630680639361e-13,1.385027338737457e-13,2.0932822137693546e-14,6.799999991228785,9.227266440471642e-16,-2.9493030555269987e-29,-1.280000803066367e-27,19.999999968424845,-5.940415548415743e-27,4.976688673717974e-09,6.499645950578825e-10,-7.672619105971204e-34,-1.881939858595701e-33,259.72487863777684,0.005000883752579373,-2.4661089034661703e-31,1.1850802747375256e-12,7.485580539814965e-05,6.5313551319055705e-12,5.744703164556088e-14,1.8054536622000774e-08,0.0,-2.4414736551178953e-34,7.895011682421988e-09,0.0,0.0,0.0,0.0,0.0005
