milliseconds,Susceptible,Exposed,Infectious,Super_spreaders,Asymptomatic,Hospitalised,Recovered,Fatalities
0,43991.72144405736,1.7005691266048857,1.1078972459294876,4.994708293703266,-0.04905467985798767,0.17580981279654118,0.1655277544230661,0.04342354347216863
100,43989.4305016029,3.7565356980255,0.993182509497259,4.020000829943876,0.07839629507363094,0.27189564592651394,-0.08926616647051888,0.44119425330250966
200,43987.43926458907,5.618135595494624,0.935226087094311,3.307758318720195,0.2984841935532297,0.8286761078444604,0.1976271915486894,0.8115672550821486
300,43985.4290397562,10.278032367812688,0.8342154246541231,2.500934185084813,-0.24078723692097345,1.367782284404114,0.05136712816615091,1.0580967924836937
400,43984.696946880635,10.25613172658379,0.7355579180851852,2.0219707106876714,0.5208927746438896,1.3446763209410593,0.507237519614032,1.4638850755989867
500,43977.292075828205,16.102884168780776,0.7740201893274629,1.6011063543428634,0.5531562363860176,1.562669533632488,0.6532229819097872,1.5168172604439083
600,43974.670289085014,13.747906300167902,0.8680512311849291,1.4128048006516631,0.44936776191808336,1.7021743010859332,1.3273465681364414,1.728544959974708
700,43974.59669138218,16.52479487537237,1.1765407483335946,1.003013397370816,0.5945642804714896,1.7960758934574108,1.0228471865251876,1.923652949829075
800,43970.41943805485,18.64349246086781,1.1669333958061827,0.769737883524176,1.240496746161961,2.009445024784063,1.2145123221266318,2.02275897363463
900,43973.13698525709,18.86077620151221,1.6478212834232115,0.6021554255350595,1.4395504727603532,2.0272109061183015,1.4589264273810212,2.1376114697827027
1000,43966.07088040653,19.666000302624976,1.5412622358331327,0.6277714449801799,1.6457121516494384,2.1447120568674616,1.213589449559721,2.1103298616912256
1100,43965.216269960474,23.874767625114437,1.847181972342597,0.39719373321663914,1.1088876409711799,2.073575797199387,1.3413916633585314,2.183574916905711
1200,43964.001404358474,23.734869581941037,1.6637680231909957,0.3500510863130805,1.7413120510676805,2.368871895968137,1.8799511930345056,2.2317967021370566
1300,43966.51600179744,23.349525461400535,1.8310821861278528,0.3711263542497526,2.608641141424276,2.4268741064319825,2.129232356274752,2.3674631347230926
1400,43964.83465298322,26.567806300856542,2.004126482461297,0.15751349303400697,1.8513381346320925,2.516615999915357,2.082989234299327,2.5141324401958087
1500,43961.4114767138,27.68980108592374,2.028904848828371,0.18899420305821554,3.1308336239678924,2.422426622080415,2.043298514148865,2.3673136909480936
1600,43958.46211248557,26.04089554390876,2.4028107204335076,0.19569289575203433,3.461093277761574,2.445098329704266,2.7285332894639067,2.4662969710121003
1700,43960.87661001644,29.852106497808467,2.4212624833618466,0.22106505651716674,3.8738542513825642,2.779612023677472,3.118234477487447,2.48820839271918
1800,43953.15454580702,32.58902359786156,2.4087752319635305,0.08918023708044588,3.50253434976425,2.6405094417228323,3.025449077038986,2.5544704290258906
1900,43954.93983229052,31.118425579188546,2.5031926812528362,0.15621282104139905,3.7526919308179894,2.810828381612434,3.4405830225412095,2.6806372064461947
2000,43949.19366109985,33.61678544665735,2.7262677024022803,0.13021038551686315,4.682762110508847,2.8869848444730373,3.075653960909368,2.5950263948491026
2100,43946.24220791597,34.190765559879694,2.8954312021340507,0.013703172913649808,4.734487012131855,3.1979347771491695,3.630280639799675,2.7428274628314213
2200,43948.67323077592,34.06925132750619,3.064995701646178,0.03401483846646215,4.284203627682313,3.077061091542605,4.120316703343671,2.834454529684129
2300,43948.35738727782,38.16152884458084,3.059343910893802,0.1349899299489111,5.741146803313629,3.066814472219488,4.036881477569874,2.73528371853787
2400,43941.38284045479,38.658380689490464,3.0886535152829793,0.07551689571173376,5.8360997779071715,3.102235264557668,4.692431838032159,2.9047538576624023
2500,43936.85134648534,38.28724713677847,3.451451618435218,0.0255722317321177,5.991100579416824,3.466575797135647,4.381129432360771,2.9307431512592896
2600,43932.71625640585,43.77971058197279,3.643869708368552,0.020104335591306876,6.718514623352158,3.693534995313499,4.45616711914622,2.859619113593031
2700,43930.06928234347,45.17978976837231,3.8980640339759938,0.029469588371709154,7.0164303302930815,3.849784595593275,4.82516796118418,3.061958865651142
2800,43935.18590052338,43.64477579688625,3.7009699635483906,-0.03171179882249946,7.766636326037782,3.911852884381122,5.287838260927744,2.9780421345490753
2900,43927.70429530939,45.192949882580486,3.9469235018856064,0.012205393018443297,7.2652518537073405,3.784336087273795,5.76679400456177,3.087335735530382
3000,43924.61217723994,47.26757311386291,4.494828536713861,0.027658489274358773,7.902348073999409,4.20641586569192,5.84376230019534,3.214554204059232
3100,43924.8568893543,49.0355115789386,4.424609820930643,0.04610446223075404,8.351184886675505,4.155726227797254,6.666605221751339,3.0761334738860797
3200,43921.50953591028,51.36577362492595,4.690965570065503,-0.02686119695414599,9.876862710327979,4.415797767657849,7.191484017796736,3.1600211419267934
3300,43914.84664347252,52.846941881764586,4.557236880880651,-0.012882754695434593,10.119009543408053,4.579606688648611,7.110928115723656,3.368292162900394
3400,43909.67782402246,58.5584376987866,5.08072241816509,-0.07437676942207151,10.455103917421534,4.977136145981339,7.615524249195791,3.33401659353806
3500,43907.32849624894,58.91603335079874,4.9855286020897776,0.10543963567616335,11.680408328809866,5.206711152194728,7.974993225784228,3.449616807497536
3600,43902.99578631583,61.016088462170366,5.600020786042063,-0.07552150466358351,11.14989182064861,5.254394026492615,8.228069566809905,3.393723352904959
3700,43898.93760017006,61.946523816341596,5.660902421480093,0.10531437763080119,11.82881040853242,5.446124374533954,8.508436813611269,3.5309889363476996
3800,43898.93164684946,66.84921562102397,5.744009355384537,0.02563117025440478,13.068383078144644,5.623224178306217,9.110756549095779,3.667732164237267
3900,43890.423414517136,65.55195801197715,5.938516572928136,-0.09183886020635482,13.422498295333902,5.649360986884096,9.64800756705461,3.6159534974881953
4000,43890.583770442056,71.36754342552922,6.17221883520307,0.07697940637760128,15.129980094533591,6.095660734107706,9.79031149434525,3.8156490745672484
4100,43888.15239077383,75.31580567278577,6.337500511416712,-0.029029108583165878,15.953286157780603,6.16868612020821,10.753422503874171,3.802284731830037
4200,43880.68607053045,73.82164799585213,6.7760301120078665,-0.03559632066730023,15.621046670512909,6.51681387602969,11.433433388642285,3.9351608805395366
4300,43873.93281859037,79.80194642746298,6.874954408374625,-0.022469286339211237,16.258904612199444,6.605275638025521,11.493361090118855,3.9291531498559626
4400,43871.99819242691,81.7457601448147,7.25748242581341,0.07483592650951928,17.936245124690085,7.058092862864169,12.104585017399303,4.032147136971624
4500,43869.15019558757,86.39590929275775,7.801017445923897,0.023186570513589702,19.20465795275065,7.463114026782958,12.302564111236672,4.196880048908578
4600,43855.88154782903,86.49924390165349,7.937580331153659,0.10575158343860283,20.050529436896916,7.501666758011923,12.787834252955895,4.261532402366884
4700,43849.662139293185,91.34760555356355,8.150872178236886,-0.06892002496571538,20.7061072327178,8.1465772395298,13.578565637746559,4.400254766461839
4800,43846.466484430355,93.9675159845866,8.295636858364809,0.10871393522915507,21.803410968714186,8.1035972447888,14.511581299637147,4.434461384695618
4900,43844.697055262535,98.35376463047245,8.963902450996466,0.0025333140634195466,21.872135910975786,8.656208321082088,15.271606644982944,4.621641022014049
5000,43835.98382505341,101.8600184664522,9.086179817679556,0.07029573828289146,23.04206555926407,8.799378361602425,15.493165455686537,4.576503483439274
