milliseconds,Susceptible,Exposed,Infectious,Super_spreaders,Asymptomatic,Hospitalised,Recovered,Fatalities
0,43990.261320675505,-1.7332311380336511,0.8272784337138259,5.06971315697654,0.17612320114043742,0.0003962955636832283,-0.31814512218997615,-0.08030647274558635
100,43988.91193072987,3.6694425447133305,1.039424555683009,3.946458537161338,-0.3809667157794482,0.2767115228476901,-0.12179257820126749,0.3914891075643199
200,43990.01622265386,6.124541655336227,0.6651496432083632,3.2939033324993834,-0.11188927843491953,1.0785599965261277,0.3253006951251068,0.7615009868109335
300,43988.255390473765,9.282549165574657,1.090281031216401,2.592247971723353,0.31382798170568077,1.1509766640652874,0.8122782426626303,1.1549713614511417
400,43982.42890104683,11.242162492498604,1.0332413994127236,1.9606486303683788,0.7847598367777678,1.2368786965444645,1.0385365494764487,1.384861166067979
500,43983.39277974884,15.528900104481673,0.8602802739023192,1.6844565090429284,0.4542259027640936,1.473472478069732,0.3194549408653232,1.4809652816804082
600,43980.50082930437,15.131400234508709,1.2926545697414111,1.270143769487862,-0.08722015967136121,1.8134711768715057,1.0210649593952654,1.75155296000086
700,43971.87733028046,16.657398930820825,1.148172690896429,1.0304992720069768,0.5735525914274779,1.97209660341526,0.7064087418259462,1.822292859330331
800,43975.0770025717,19.49778397744412,1.2201527149172124,0.8447858384447317,0.4784459915454301,1.7010101478055684,1.3695040608484748,2.014795212558766
900,43971.878041133015,20.836340134326452,1.2503895776817686,0.7414563783758186,0.5041233007524939,1.8718314519537285,1.0990226005016512,2.094851515898639
1000,43965.851140754094,19.58664562467943,1.4896947262452047,0.6191370909471205,1.4677628452231823,2.235018158308383,1.7832203870006054,2.2247579419541488
1100,43967.59339835864,25.15753097214684,1.4455059998593431,0.373341935899807,1.886920016603951,2.1569146808116155,1.4283007287601537,2.2176715692790143
1200,43968.61096020331,23.685168987778585,1.9664439536068177,0.43957647465291977,2.340285250809822,2.2177464474930075,1.6606481777351756,2.3728978836205155
1300,43964.042038170766,25.936638434248483,2.1259315308654867,0.33324196223635283,1.7358876850345133,2.2924425015885457,1.9607538527216104,2.2876668273007317
