milliseconds,Susceptible,Exposed,Infectious,Super_spreaders,Asymptomatic,Hospitalised,Recovered,Fatalities
0,43990.980965854884,2.14388669813586,1.1524040508019429,4.978548353667911,-0.3209903497322151,0.1498777335025247,0.08361704053826552,-0.058128751321571
100,43994.349126068155,3.8626004090988517,0.8974956546210302,3.902562665881453,0.032893474333858405,0.44554144952580943,0.42098173677623363,0.3660555202681106
200,43986.25868789777,5.626802305271541,1.1147242728102404,3.2745534127827405,-0.40273825226011084,0.7098067366698924,0.5186142981914099,0.726574482015007
300,43985.029026982265,9.35344937796344,1.089133302666588,2.5152437839781374,-0.21943272587863763,1.0334512016151831,0.9119519304313678,1.143734184122848
400,43980.44221376454,12.05420168645178,0.7637284367641116,2.0553548611959838,0.9211926455387557,1.3599249196509984,1.003039303238128,1.3582193259870075
500,43982.54334107198,13.536765605755814,0.9325823562343778,1.628599068427796,0.8733699546245235,1.5476717996865845,1.2225887710405394,1.569230037982017
600,43977.01485484808,16.87555194026533,1.0322109816682128,1.3937380183184525,0.8884958528426943,1.7140337853605347,0.8666338756387238,1.6347957932740889
700,43972.024280118225,18.06809913032101,1.0664115061804431,1.1721569240044187,0.2112354629885389,1.8111319755944821,0.9814594981123128,1.8006463126122065
800,43973.962988342086,19.486211182495914,1.5185102367745191,0.8317325707306723,0.3853093395921895,1.8690986066420356,1.4763589045076497,1.887734827701484
900,43974.2835616186,17.814149861691217,1.230301601906296,0.7847372780282733,0.8556262736932507,1.875517812450118,1.6972239651184524,2.165286100597127
1000,43966.46144519996,19.443468013125113,1.4850952566997309,0.5327588725832716,1.083130438169564,2.06664375935907,1.821926193407488,2.1890232418878743
1100,43965.377379336336,25.16215423133407,1.8738545367086032,0.4686103280186253,2.1398128873179987,2.3446671488798647,1.9612963519085256,2.2761471153844175
1200,43966.69199781887,23.066536762274776,1.8348318084184052,0.2591283636261822,2.003393860001289,2.1125784944039485,1.7786367365025273,2.3650613062044235
1300,43960.78045878528,27.090762069671086,1.9850220411299482,0.30028162189452134,1.4462291154326559,2.219911106149236,2.287631120143571,2.4384849284795016
1400,43965.78846125697,26.12089463386332,2.153144704621587,0.1612566145958892,2.650091583535803,2.3791250480588393,2.485766313823493,2.3481681857637
1500,43959.435246518435,27.781693636244263,1.971456163616349,0.15186934379940262,2.6582235549840445,2.2436580989320603,2.284031960995507,2.4628963225073384
1600,43955.13059689534,28.67575537938038,2.371218900208576,0.13240594513569667,3.0889586887653153,2.537557173712766,2.1836111148259336,2.5933901742267182
1700,43957.29820018376,28.58444385768731,2.4527952344362727,0.032723834043757186,2.912836856895143,2.7301332649021632,2.9180833627824536,2.641334412162432
1800,43951.7043476015,32.709269074137936,2.5391309197614835,0.0848407738870242,3.974176079649619,2.865560453827688,3.0508071375959154,2.643963589274031
1900,43956.02197904817,31.485881586541996,2.478414193806807,0.06915154092053546,3.7726854900477744,2.6670310058987403,3.4698218764369892,2.5501245421319805
2000,43954.46934505859,33.34358086150452,2.744292199189983,0.0849059266537443,3.6399900194386383,2.7651488547019287,3.8157036712268626,2.6989865826095762
2100,43945.420679561495,34.05504854194203,3.003169222465047,0.09031191729652445,5.222166776558042,2.83576498021067,3.592147868884768,2.7763838758618657
2200,43950.79879838102,37.63676755102489,3.2096120975160063,-0.06483542443597107,5.238320027328713,3.1635568135054544,4.242849092579886,2.811682672515095
2300,43947.98778442405,36.0304022869956,3.2163048415760307,0.08548725432575834,5.975088578377075,3.0834261885589895,4.3683727019757095,2.757531596285387
2400,43938.56366435107,36.029015332599045,3.534427230568099,0.07928573844944933,5.617369979119492,3.4257506890932445,3.936143547684095,2.7747911286081957
2500,43942.22472883423,41.00491976854846,3.3287586725355647,0.03070266571180699,6.737289019908555,3.492110344300418,4.3506366641842975,2.9614328698986876
2600,43933.61305060692,43.26723855724057,3.8167296785389477,0.08327973960428353,6.743042864045648,3.7770659505650763,4.745438866874451,2.934855694333353
2700,43937.56555240292,41.71634406172453,3.939139899213255,-0.0660740077327665,6.791866106518297,3.867568101899585,5.178952015067841,2.978084843802317
2800,43931.09259681102,44.69840085141954,4.043892037647787,-0.05605447534886668,6.928682727723283,3.7599662286977926,5.375284301799603,3.0927879981646518
2900,43933.101216693576,44.127484307628265,4.191396621789614,-0.041366751610689284,7.998739256164268,4.183859390231171,5.915489751710488,3.166031291656715
3000,43921.85233047307,47.10841029191,4.1157077710466,0.040688275376707016,7.763568181864891,4.245206682518191,5.772440218202055,3.0901858463601632
3100,43918.63349542552,48.96007180624096,4.5292772582628835,0.05692313000173247,8.725330743449637,4.124942855108804,6.121715396401503,3.2735725780203775
3200,43919.78595305306,54.13092594404002,4.801274126245643,-0.08138463671280138,9.03754373524983,4.634747146904755,6.568791966944181,3.139184622764237
3300,43912.6524518861,51.902729768220254,4.96088451212647,0.07512726259399445,10.044214820776242,4.550569158029976,7.4897178609525765,3.271723200612064
3400,43911.0009214376,54.058040097668076,5.040408833077249,0.028575625681994732,9.922734797760466,4.789922666420631,7.614742851714232,3.4333944316131673
3500,43910.630281505844,56.37335509336233,4.926897095678233,-0.09377558714645769,10.788665445747807,5.018948682211869,7.814629719849327,3.3204151116399907
3600,43907.11451897181,61.3661348491307,5.205369753763429,0.114338747622117,11.400814871733203,5.2512391916704155,8.53047864652877,3.410654655377105
3700,43901.39100738154,60.85570761807578,5.437653488308558,0.09971439032229679,11.776429951835759,5.509672678975071,8.336448377386915,3.603486799035221
3800,43898.5388048798,64.74297426112115,5.94775107089377,-0.04547775106779395,12.69732674664938,5.483713312310278,8.776300659684654,3.6492096551914806
3900,43893.11879469343,68.20169314154862,6.094776258677917,0.008717587266308493,14.176558570953404,5.675999142441344,9.411982335747306,3.6816173022386676
4000,43889.46703918282,69.25701061350073,6.171325719594465,0.03265862476297225,14.561353852190688,6.199290672251595,9.8861640058588,3.7853443788765464
4100,43888.16529164129,72.4171520253423,6.485695097100366,0.024791745643695982,15.06531697631983,6.335767693055364,10.24602534924038,3.778712397870729
4200,43878.369576168865,73.85268278601689,6.676133687010919,0.0204500165374526,16.099914077431887,6.42711186054517,10.565743764679624,3.91589487757651
4300,43878.84686493102,77.95192741000858,7.15314407928965,-0.07669051708017575,16.739382687279907,6.831866972672069,11.980166229567665,4.080850901079097
4400,43871.51313361768,79.33765453385074,7.39570676724498,0.10992327055175075,17.625240032652968,7.014819339538562,11.848955580091959,3.991916548701251
4500,43862.09773515121,83.71222152263415,7.4673947858920195,-0.03552763133368031,18.792562237277014,7.2970307463962305,12.55084010114873,4.071652541868806
4600,43859.85594504232,86.80709113247539,7.8593618779619385,-0.041057033498800605,19.07259844244645,7.669654386115102,13.076289406535846,4.3419699473725855
4700,43852.211525700775,92.15393901534351,8.285559776694106,0.0889458297821791,20.054111269173685,7.994176517195655,13.56884767411784,4.284328805078821
4800,43847.92167461916,96.3033709746158,8.341500564232508,0.11469485146146458,21.04533841253174,8.39383287043212,14.605627429818627,4.435779439714862
4900,43841.27282285748,100.05261782543715,8.99511094982582,0.10777638660437841,22.25752061775605,8.512884442090128,15.179906526613644,4.461001917526232
5000,43837.993169242065,104.21966886486776,9.345513826685341,-0.0029366217741370725,23.499552660204213,9.096366145748384,15.507955513241464,4.6723297798885906
