milliseconds,G1,T1,G2,T2
0,13.21146181775837,1.540216396678216,8.294108791357715,1.3062353522010652
100,13.197294411380073,1.542140475547494,8.295530792941953,1.2780256803876748
200,13.201658059057335,1.5683838717641074,8.304008099526241,1.3090128398414826
300,13.197468740674685,1.5745990097838987,8.324575635783022,1.2832723941400241
400,13.192903874496672,1.6003657710635393,8.342488197608777,1.2563956105566134
500,13.180602495827202,1.5987143274850713,8.34616869048357,1.24222452051676
600,13.175771164103898,1.6381845061305487,8.375674624117671,1.245285465141798
700,13.174313164103125,1.6380347075951869,8.37420507782802,1.2209629283818733
800,13.154186702872424,1.6874556390869393,8.404148879903655,1.2401682560810212
900,13.14802493457178,1.6999861095706164,8.423194466144798,1.2047073008162148
1000,13.134504642380653,1.7221482229004488,8.428028345633376,1.201662994904528
1100,13.133471299443011,1.7452383359617119,8.44632894535405,1.179234852173424
1200,13.116434670428465,1.7688299312673055,8.455399950542144,1.1764208039911475
1300,13.105493384885317,1.784421994799275,8.47526822363991,1.1662478738421205
1400,13.109711143534868,1.7881918799443532,8.485854378692908,1.1774938424794066
1500,13.086815254060145,1.8070046011521186,8.508351046849787,1.143665006044721
1600,13.083358582323124,1.8401660757977785,8.539108595220313,1.135086905987819
1700,13.074826761626069,1.8629568251144837,8.542643752437804,1.1557662700141187
1800,13.055189633264508,1.8819872268455295,8.5522911012905,1.1224602090490643
1900,13.038895365233003,1.91782987686752,8.577553071565825,1.115846469889011
2000,13.02776174008777,1.9257543571751796,8.595761966792955,1.1321382367735942
2100,13.006096304160389,1.9282844845055407,8.609964917844938,1.1177415221478144
2200,12.997901990387282,1.9825811321767255,8.613220151395993,1.0943652148157208
2300,12.984358830210201,1.9902187700196288,8.656123264692203,1.0927469737349604
2400,12.962905004769867,2.0268028153658033,8.660213758427167,1.0657684895075852
2500,12.949867223665287,2.0460498675127323,8.675037210938816,1.083068849783111
2600,12.93458535814383,2.0640689321962515,8.685282859550274,1.0467206145184933
2700,12.910779876255255,2.0761110989311526,8.706173850511263,1.0814043252753789
2800,12.893092350098605,2.0938053641520704,8.730653313463048,1.0679088509793027
2900,12.879348877853651,2.1349211465034443,8.756931142165485,1.0628831127683742
3000,12.86749741601936,2.170183714150561,8.76500354587166,1.0278247931851354
3100,12.837589906506308,2.1649383677068523,8.79112905376807,1.0267195484130192
3200,12.821096293815327,2.1844167795293297,8.790052711501207,1.0366491423095836
3300,12.797301215062184,2.2211412393912338,8.8110228935843,1.006934058464231
3400,12.769732465333673,2.26621656970738,8.849816599244447,1.029237484799929
3500,12.758016556418516,2.260494777318612,8.851668901260313,0.9924136597243938
3600,12.735691172957031,2.3063204153513515,8.88137180493195,1.0154699605679487
3700,12.71745845011265,2.3224402679105065,8.878412007400096,1.00571991137374
3800,12.685883467407328,2.3707327477230806,8.919136731119496,0.9711519818827838
3900,12.660645617730701,2.3924386673391735,8.941180433888755,0.9938794118895706
4000,12.636696575936519,2.395488635599729,8.946913744791681,0.9607784052385832
4100,12.608963625846199,2.4212228352201337,8.96424225218412,0.9806831117225714
4200,12.590195669079222,2.4693825261844946,8.991991010749505,0.9864682210447867
4300,12.560281256823325,2.4796750351083707,8.990082779999081,0.9407521157295256
4400,12.543043100901373,2.5001763260225487,9.014078580393432,0.9720556705578551
4500,12.511100593573612,2.556762624937195,9.053522059381319,0.9466715835850289
4600,12.486147206980554,2.5524621439070483,9.048880803037155,0.9237293145140685
4700,12.446590574661792,2.6070057712416776,9.087426000918063,0.9577002806998227
4800,12.430310357386906,2.615975149514132,9.09853883289462,0.9451217770295771
4900,12.389454037834664,2.6566836570829553,9.103191222913612,0.9376602076090426
5000,12.359689748576564,2.6772677158463734,9.132834853352914,0.9360313062514791
