milliseconds,G1,T1,G2,T2
0,4.869864472772166,4.657325211847711,11.508868240281268,0.6891286217741597
100,4.840535323300375,4.581708414522317,11.522446064864763,0.6922170219293903
200,4.864068985176047,4.511199672536873,11.53645570055002,0.7029306225997676
300,4.821473126411528,4.458218546876254,11.530385722677302,0.6962414053795444
400,4.828034396008003,4.385782379776121,11.562532315309822,0.7126571266914196
500,4.825037094819868,4.323388390484915,11.604844714524809,0.7067292397018468
600,4.872947249477094,4.13045652169846,11.601319071777402,0.7116447298719899
700,4.804947046657152,4.161137817869506,11.66805731779169,0.7323897253356983
800,4.802005643253887,4.086418295116434,11.687629275296139,0.7250088624439597
900,4.805813801928236,3.9267681744890424,11.666999470040862,0.7284297282409188
1000,4.828942775395357,3.998891627929807,11.688878847498934,0.7420768308267637
1100,4.83801280884641,3.7573378727896767,11.73557469080436,0.7471601058457411
1200,4.8423202666769605,3.839521232710418,11.702054408838547,0.7446309203500168
1300,4.838462098490973,3.6271768467822003,11.712032364418654,0.753350735333894
1400,4.842335900102707,3.7332387552322364,11.73685676140208,0.7625015307776224
1500,4.867008053077729,3.525131725675219,11.788592077369897,0.776126772136347
1600,4.864365675382885,3.487353104239166,11.826057281504232,0.7758958815032079
1700,4.818487829278686,3.4853647988657808,11.82981911392018,0.774278135940606
1800,4.86782765560704,3.397675881447917,11.812647371516018,0.7811428149568279
1900,4.8330054126590065,3.275117248824633,11.834939628740342,0.7965626074377907
2000,4.882069561539465,3.261826881209976,11.85244144781672,0.7930378911210147
2100,4.8906030405346055,3.188321170603754,11.885315296994218,0.8101490633046741
2200,4.891420331321348,3.098688783681558,11.8960294342818,0.8042376037184716
2300,4.8561370585426955,3.0837966594780077,11.918550732752738,0.8061990148561147
2400,4.873028958021061,3.103537084299218,11.936547364812817,0.821331897031177
2500,4.872952887647587,2.934673446623805,11.971902516284171,0.8218881261241101
2600,4.908989400312491,2.878247196525281,11.978437562549567,0.8334947873054817
2700,4.899058536658032,2.811400760794411,11.969595918632406,0.8417722561658534
2800,4.9305638160990215,2.7414813874333914,11.966356389082721,0.842295122351064
2900,4.8844561097361066,2.713853759085452,12.00099526101007,0.8409163704721083
3000,4.965778522029891,2.6444631882107177,12.01905364267663,0.8477820461027167
3100,4.917766307566565,2.754594353564189,12.07408055886468,0.8686127072881853
3200,4.966729453887782,2.7080082516201327,12.04921061768976,0.8657433016199998
3300,4.900594334436149,2.618351014605335,12.110427915343692,0.8797951580179808
3400,5.004895020099269,2.6125418244357093,12.081861228896642,0.8789333293143097
3500,4.990075740095277,2.482019308084421,12.104503209470591,0.8914144834989751
3600,4.967198120454119,2.42600184497714,12.148627512555084,0.8857863534865134
3700,4.9735393282732145,2.3908328546486275,12.115848745703348,0.8999416156743677
3800,5.046753056715587,2.2971416925396033,12.12269155760019,0.904783000766894
3900,5.003679755152717,2.19818294085268,12.166137115098987,0.9153808956135333
4000,5.04936317245801,2.14987349609703,12.14501066454377,0.9183401247344338
4100,5.024719349777582,2.1438047367594435,12.222952544565445,0.9214774751223809
4200,5.085422916181689,2.1572427446195723,12.223705435551226,0.9288327143644605
4300,5.1117808284404225,2.098707352753148,12.182611240970438,0.941412408989981
4400,5.0435897850904565,2.040514728687795,12.199781637771107,0.9436751230845806
4500,5.082214779866419,1.9539059669496428,12.210289931787456,0.945816994278214
4600,5.154864703184509,2.0138619895440217,12.244843639779283,0.9530655721059124
4700,5.116488770949249,1.8642711952254984,12.253639513034805,0.971094043683982
4800,5.171411209416891,1.9164541027472461,12.287936620789242,0.9659736700968378
4900,5.2090833787903135,1.9418767400967851,12.287179310930718,0.985038327368621
5000,5.203878225528312,1.7599021908450665,12.275746169813827,0.9828433991691521
