milliseconds,E4P,G6L,NADPH,P6G,R5P,Ru5P,S7P,X5P
0,0.029020985347000594,0.09511447454014275,0.15984866654386864,0.2496779762753636,0.11798143124077967,0.03296681856820813,0.08243460800135877,0.04099784402481406
100,0.026880790576372604,0.14437256012764804,0.20053201067142495,0.24408322749538494,0.1086472072680224,0.03318569292253417,0.08244864789259548,0.04500051717308548
200,0.02502452149689164,0.1820086601944029,0.2205466247002564,0.23948000594266827,0.10245552132867838,0.0332828724380183,0.08390288779663148,0.04640942832139094
300,0.02330684867214376,0.22071354050201206,0.23203788142722093,0.23736312614888072,0.09776828108027216,0.03293382507687724,0.08330983113430485,0.046915992986174014
400,0.02201126206736143,0.24787315708526686,0.23938148521913985,0.23421994485870284,0.09397256373868187,0.032790113632359515,0.0833669528151847,0.0469310547441387
500,0.020985328307994804,0.26223271276688337,0.24320908443116585,0.2327257600587988,0.09201689649388477,0.03238710450645553,0.08260705967413795,0.04697504467634149
600,0.01994204965970325,0.2843630875405853,0.2449307454703332,0.23160465724841373,0.09012320204638569,0.03219454842707337,0.08162905353204804,0.04670495575326679
700,0.018989906133802515,0.30961823708226666,0.24634435597135534,0.230291885793607,0.0883567030345366,0.031896135586881376,0.08069596889692417,0.04648375442941034
800,0.018343303354554932,0.32160715933460027,0.2473901055889877,0.22886463512614735,0.08796052495789382,0.031837027180729345,0.07969864409905847,0.0463084719132185
900,0.017650667324256547,0.3435038225246484,0.24826395841060667,0.22804707751923345,0.08659410994920051,0.03163232249418122,0.07791696978421203,0.04603487532392311
1000,0.01723192045804696,0.3418757088688963,0.2481822174319233,0.22778442898027607,0.08517920431024886,0.03126041652259324,0.07716871549703515,0.045809250252167956
1100,0.01686525384495797,0.3805108266094007,0.2485836162546956,0.2265352835133838,0.08498416297309933,0.031128670877490373,0.07627395352337964,0.04556665228443957
1200,0.016442759573593414,0.4016823354832268,0.24866236268911227,0.22622652879874441,0.08368279277732575,0.030932825841460274,0.07497776283834372,0.045274766010841225
1300,0.01591717354137011,0.40458665050340953,0.2482515452576696,0.22602685742890843,0.08363093532071597,0.030692942260566628,0.07410177757924682,0.04486188580771795
1400,0.015664618019083035,0.4248138923035545,0.24879911453548936,0.22596678465385023,0.08238386424327071,0.03057143535680672,0.07208382726198535,0.044662156517710175
1500,0.01567528655233183,0.4515558485831014,0.2477873190411794,0.22526999124200411,0.08229742312233039,0.030371064429723912,0.07125238953075885,0.04447175645589559
1600,0.01531127518350999,0.4649698547282965,0.248263330586268,0.2252430503353764,0.08172128572310103,0.030122474119160626,0.07001946766040221,0.0440684060127373
1700,0.01508748020874601,0.46749325075724785,0.24841788205266033,0.22540227754079778,0.08084734939135753,0.030027895022421217,0.06958351102197287,0.0439966732324232
1800,0.015135239908544837,0.4973869077997302,0.248859820575431,0.22527284906297373,0.08044194893532929,0.029761044389904758,0.06799075295132558,0.043679714863125725
1900,0.01489868355849332,0.5090591638810265,0.24762074710220308,0.22502822444318446,0.07972547969854284,0.029793725390337093,0.06683321669695969,0.043558086776358786
2000,0.014816325757965742,0.5305157088524803,0.24768829503064826,0.2252665187036816,0.0794609356762146,0.02957748676484336,0.06586614986954134,0.043255004292095715
2100,0.014836227761342158,0.5400779364198728,0.24829438063870607,0.22582701713086706,0.07915496275885704,0.029450434723753544,0.06514758823264227,0.0429800961390197
2200,0.014863796559560332,0.5544546036527037,0.24866813924079,0.22608054855465043,0.07762692285003905,0.029301864330682225,0.06439574218871522,0.04264815161239381
2300,0.014932790167437643,0.5906044457077254,0.24798239510116282,0.22710087925144354,0.07767245361402698,0.029025729121900413,0.0635719258194361,0.042585748664662325
2400,0.014704891604359857,0.5865858248310903,0.247243167586496,0.22730171596881696,0.07700192126901988,0.028952673113215345,0.06309292171670516,0.0421729970761622
2500,0.014588075823806673,0.608339711232719,0.24846836416296778,0.22864171162591104,0.076378595068805,0.028654835233229717,0.06262602556102688,0.04193949044596848
