milliseconds,E4P,G6L,NADPH,P6G,R5P,Ru5P,S7P,X5P
0,0.02904236757265912,0.10017025770424313,0.16059439317185664,0.24971097280940502,0.1174998979402788,0.03305362038199883,0.08233651642803819,0.04088689793694847
100,0.026989711576695892,0.13995024921274504,0.20055374383603167,0.24341836795202135,0.10914887833297542,0.03305510459029458,0.08245252396495198,0.04490691000927882
200,0.025145985170628743,0.17843815635883842,0.22153745154986593,0.2401741318062559,0.10233931600130436,0.03321050994854401,0.08363218353243265,0.046225079596672276
300,0.023554530415224508,0.22008813204553693,0.23168180894039903,0.23674532360000813,0.09786360824813625,0.032911446372700895,0.08386514436682437,0.046817841570607706
400,0.02216907709415919,0.24156490168964487,0.23865638512417994,0.23475155158143954,0.09461105833215044,0.03274775289897587,0.08277430186154108,0.0470634505634625
500,0.020747346028772047,0.2515625298997984,0.24285789172038375,0.2327341416757796,0.09215234235773745,0.03243046620808936,0.08282512383521079,0.04682733206817616
600,0.019796984034484308,0.28493445712740195,0.2447732542339263,0.23083114553771614,0.09054537275052191,0.03231969229631019,0.08203114685314056,0.046737361336589844
700,0.01895450000769628,0.29128548871062726,0.2467950758128057,0.23050504445868705,0.0891993713987885,0.03188374886841081,0.0799339794729897,0.046626733677673865
800,0.018210742858372025,0.32389738467200907,0.24757995138872357,0.22938397743943753,0.08750239316138896,0.031808337595232564,0.0791949831879961,0.046366807833636295
900,0.017813852203116938,0.33885067351778503,0.2473173080346923,0.22810845248887596,0.08628597942188652,0.031512063565522816,0.07852994894180541,0.045944576685103426
1000,0.017236356916071432,0.3509417381551899,0.24792543769613268,0.22685733355772086,0.08549726724578059,0.031323948994332496,0.07736186194006876,0.04577358872519318
1100,0.016568207136282157,0.365859985512649,0.24791249909756366,0.2261697046026573,0.08469289234866141,0.03111994651507756,0.0762697888375557,0.04556057505765293
1200,0.016473206228517112,0.38853121595369905,0.24759899492502618,0.22573834804665313,0.08461700502761982,0.030874032565875478,0.07493805366530114,0.045313061648152304
1300,0.015911045632179398,0.4075051327743756,0.24879510834335283,0.22553696939981815,0.08291816765395815,0.030752153335330414,0.0740984760163878,0.044989758110061846
1400,0.015917538681657694,0.426893152237542,0.24844136982940887,0.22533867080583814,0.08253996823074686,0.030571614851414384,0.07289199354750614,0.044738285440210954
1500,0.0156387535391344,0.4326938242467865,0.24780255831498343,0.22521542821580512,0.0817577044596543,0.030459209758558366,0.07184141003439788,0.044518770302611456
1600,0.01519474506113897,0.4645150137420056,0.2485247636094861,0.22560708592909018,0.08164624763443908,0.03018184946445837,0.07016436882787644,0.04404403767023191
1700,0.015076922174902023,0.4855736758096913,0.24799637329709542,0.2257183720645955,0.08073664594426944,0.030020855626577855,0.06960355871639684,0.04386680618937654
1800,0.01508000820006532,0.5010524747820823,0.24839729498243712,0.22512596676138963,0.0807609560565607,0.02976826142168592,0.0681342413189125,0.043634057590516535
1900,0.015100223927953692,0.5178075323693839,0.24849047973108487,0.22517515392444112,0.07967921806072413,0.029653805635107933,0.06743159892282069,0.043478429434681574
2000,0.015040406320486768,0.5311850065314859,0.24836156816801183,0.2260403981096622,0.07924487073511113,0.02955826869662503,0.06686358205919345,0.043201498063609824
2100,0.014696924592467025,0.5547115293945142,0.2482047094675175,0.22578763074492705,0.07898259342938822,0.02932153246321707,0.06508236661699196,0.04301935555352676
2200,0.014682317935777846,0.5628823558907718,0.24760578139473993,0.2271258324840825,0.07838277505481114,0.029143930160282595,0.06486952006436542,0.042659190741487746
2300,0.01485845598017852,0.5817345645771465,0.24784547985261224,0.22703808724488034,0.07774090546132861,0.029112104784955305,0.06375805356060661,0.04237614126149128
2400,0.01492265811135038,0.5859601942306949,0.24731812920903384,0.22739658532842502,0.07703974673223407,0.028918618233296365,0.06234449375501224,0.04223050739105799
2500,0.014707866162994175,0.6080045825377138,0.24847230309608548,0.22853915776938283,0.0760911135946293,0.028869290857253833,0.06240780917947828,0.04206697986671371
2600,0.01465211526580337,0.6441545995071325,0.24731189137776988,0.22925867425948226,0.07596485404936149,0.028654362096233853,0.06114764035314843,0.04185336437258811
2700,0.014701787955313062,0.6589241867720632,0.24818198476582742,0.23023749394445764,0.07600034012556361,0.028388968801550597,0.06020946240990619,0.041638722330750194
2800,0.014613234556032785,0.6551699858914806,0.24766761149729824,0.23129957508950696,0.07572940022664014,0.028415075596540943,0.05949423675037773,0.04134019524403337
2900,0.014876977091789943,0.6922637439415971,0.24782713254805913,0.23148530553460928,0.07463139676601765,0.028117895574817284,0.058670868191285905,0.04121734981614278
3000,0.014855912297535303,0.7034154806150827,0.24770234070833866,0.23242984327735172,0.07384313411770405,0.027986307049380942,0.05850774704796683,0.04095847307000588
3100,0.01479481119184854,0.7181226588651768,0.24752117064682708,0.23382102992139095,0.0739362372665391,0.028048118420932307,0.05781004501904731,0.040740959832177924
3200,0.014814439180370611,0.7216902569953061,0.24750574322227037,0.23532320033565543,0.07400815371653453,0.02782328805354943,0.0570032637360161,0.040567723993624245
3300,0.014884691480711917,0.741954048584323,0.246777110569557,0.2359565730964491,0.07355472407151872,0.027608260366483294,0.05662986904661112,0.04033898348712308
3400,0.014805555141913859,0.7704700258642659,0.24734895870056717,0.2371306277697545,0.07216992635072275,0.0276787789087004,0.056239333850857394,0.040376370320681886
3500,0.014979774150661934,0.7749226284331114,0.2476685841612866,0.23814050154309738,0.07273203021564875,0.027455182596714357,0.05505623070748162,0.040133593008474515
3600,0.015039091156647626,0.7846733023740814,0.2472583662868017,0.23934965257356994,0.07168941021499474,0.02743049778431002,0.05482116801231104,0.039860442751319065
3700,0.014897907239929356,0.818913520273797,0.24716324122372046,0.24094841286289234,0.07199945417852983,0.02734206608521037,0.05411583866967974,0.03987331956223346
3800,0.015005021294108833,0.8294751346810292,0.2471263450648518,0.24189182918650293,0.07075337947442126,0.027126741247365763,0.05381314220130199,0.039654904997814676
3900,0.0150563910570209,0.8331516265972723,0.24650915398060944,0.24403880482136514,0.07060973391944324,0.027015796653006085,0.05348778217305071,0.03938473186077203
4000,0.015212580779600684,0.8509481311909854,0.24634290188508692,0.24525183925861566,0.07087540856377031,0.026904205159698623,0.05264945491920295,0.03940699897484109
4100,0.0149753233106328,0.8635610400891851,0.24652074652213224,0.2470811079015334,0.07036122936318764,0.02681840975560553,0.05221341138272964,0.039149048443271384
4200,0.01524700288392113,0.8924538332261518,0.24660868238235772,0.24850639570679564,0.07001732615788887,0.026849938888786427,0.05173242133931536,0.03900719178226818
4300,0.015052212722550945,0.9102419104382607,0.2461318426079553,0.2501797971911943,0.06925172884126708,0.026774042807275515,0.05127781804837544,0.038823814407020214
4400,0.015293758067963901,0.9197391270839244,0.24627348983760497,0.2516295304964409,0.06936615065808809,0.0265873296588865,0.0511393867351647,0.03881957455989119
4500,0.015264506595018648,0.926790374752113,0.24574522956669909,0.25337020699929075,0.06948573765235683,0.02661543436051498,0.049853100715424224,0.03876600393309813
4600,0.01512281345126822,0.9418584012228405,0.2456711339996105,0.25467277344107053,0.06857125708637415,0.026362102742648014,0.049497351192371204,0.03854121076946605
4700,0.015357069344051233,0.9513397388463578,0.24569001251355613,0.256488905535007,0.0679283623492307,0.02631005598774556,0.049145140891270915,0.03850348449640367
4800,0.015362153205225718,0.9658112005766395,0.2460082546465443,0.25851997977294217,0.06808137525479675,0.026350618734964533,0.04943124247731737,0.03830709859280278
4900,0.015396805264948868,1.0003949282886342,0.24582595805887608,0.26029995802442124,0.0681630377948964,0.026221817537713386,0.049032911977832494,0.03819366239646707
5000,0.015330754819239617,0.9998745065392649,0.24621700840974153,0.26173052307915623,0.06718672413882908,0.026078490042290996,0.04810215820862101,0.03822243176966467
