milliseconds,IIa,VIII,VIIIa,APC_PS,IX,IXa,XIa,XI,XIIa,VII,VIIa,X,Xa,IXa_VIIIa,V,Va,II,F,Fg,P,XF,XIII,Pg,APC,IIa_Tmod,PC,Tmod,TF,VIIa_TF,VII_TF,Xa_TFPI,TFPI,PS,VKH2,Va_Xa,CA,XII,K,ATIII_Heparin,Xa_ATIII_Heparin,VK,VKO,Pk,FDP,D,TAT,VIIa_TF_Xa_TFPI,XIIIa,IIa_ATIII_Heparin,IXa_ATIII_Heparin,VK_p,C_warf,A_warf
1300,6.307474533045377e-23,0.699999999994572,1.0834335041196357e-13,-2.4782181939367986e-20,89.2252517923243,5.808165389468441e-22,8.648147695986325e-23,30.6,0.0,9.814669150010337,2.867336486021254e-23,173.83163838787857,5.502379794995237e-22,2.3643425383426242e-24,26.699999999999996,4.440461501170645e-19,1392.2637454589828,5.776952353642504e-14,8945.499999999998,2.898151137631909e-15,6.75451602459247e-34,70.3,2154.3,1.6132230357354712e-22,1.5610112473524945e-22,59.6300157921205,50.0,0.0,0.0,0.0,6.549854476741511e-23,2.5,299.1456664996963,0.07773242895245461,-1.2777676296248124e-25,0.0,375.0,0.0,0.0,0.0,1.0004254244410078,0.12178065233565807,450.0,82.00103968822604,3.1790715336933545e-37,1.0681866437938898e-20,0.0,6.592298523576092e-20,0.0,0.0,115.47543292541313,2.039503586025729,2.9834517183921028
1400,1.5717583130381232e-23,0.6999999999945058,9.973906990225352e-14,-3.17197814977831e-20,89.08919581791653,2.781858611080369e-22,6.48432651909518e-23,30.6,0.0,9.839357170197557,1.387741886011921e-23,173.818787961486,-6.203153170748259e-23,1.0102833336870244e-25,26.7,2.9594451251981883e-19,1392.3817866988788,5.787019820141768e-14,8945.49999999999,3.1347548452323454e-15,8.695273995614702e-34,70.3,2154.3,1.5708910636273241e-22,2.743741902978709e-22,59.362181657682825,50.0,0.0,0.0,0.0,3.445810739275995e-23,2.5,299.1082232976253,0.07810987099972917,9.508918471991701e-26,0.0,375.0,0.0,0.0,0.0,1.0004009609582194,0.12305025066248243,450.0,82.63751760354737,-1.5428988771605906e-36,1.0307060652165108e-20,0.0,6.481545502367362e-20,0.0,0.0,115.47541167579261,2.064355529213481,2.6355102993338315
1500,-2.1066911615082536e-23,0.6999999999945489,-1.623647265325457e-14,-3.0979303795776745e-20,89.19959296053254,1.2259577307731654e-22,-1.651392871744319e-23,30.6,0.0,9.773899448417104,4.425565380262368e-24,173.73526674953123,1.4432508019435319e-22,9.796654674185328e-25,26.7,2.5305693080297178e-20,1392.331983800341,5.517525172237974e-14,8945.499999999989,3.1460622546167146e-15,1.1987775906749068e-33,70.3,2154.3,-3.363076642678012e-23,-7.012671455904572e-23,59.48322056466385,50.0,0.0,0.0,0.0,1.8665622431583068e-23,2.5,299.07551107654353,0.07643229252629632,-4.3522241034666635e-25,0.0,375.0,0.0,0.0,0.0,1.0004507132494633,0.1237924209167843,450.0,82.19913220472829,1.231850628115682e-35,1.0018722886676197e-20,0.0,5.882068818038206e-20,0.0,0.0,115.47542518746057,2.098945330225,2.468625722148738
1600,1.2339571459306241e-23,0.6999999999946301,2.9822840749697867e-15,-9.867062580015169e-21,89.01443659011947,-7.085125274839909e-23,8.761792653238693e-24,30.6,0.0,9.776447610683261,6.0308043966151945e-24,173.48816311127484,4.0651901287353393e-23,-3.611193951554986e-25,26.699999999999996,-3.436464723074249e-20,1391.1390162330854,5.741589124728575e-14,8945.499999999984,2.9546922562289154e-15,1.3581823406292892e-33,70.3,2154.3,-5.401795968761283e-23,3.9314891252983584e-23,59.269916857247786,50.0,0.0,0.0,0.0,2.078478298039587e-23,2.5,298.7384633290881,0.07421830342311195,-2.881831349259712e-26,0.0,375.0,0.0,0.0,0.0,1.0007212603332827,0.1265788757634913,450.0,82.06715130078284,1.672582581998517e-35,9.734874783799433e-21,0.0,5.586923404188845e-20,0.0,0.0,115.4754237750317,2.1051487819395662,2.2619919040907126
1700,-2.8533355905336614e-23,0.6999999999944959,5.1996056075367764e-15,-2.42744286375512e-20,88.86893327952373,-1.4073013631225335e-23,-2.083127393529674e-23,30.6,0.0,9.764100288023654,-2.7540910559803417e-24,173.57567201507916,-1.609685517723564e-22,-1.2198109696012663e-24,26.7,2.2522807755675807e-20,1390.4364138685926,5.556238809241616e-14,8945.49999999998,3.1094424655510354e-15,1.5317168526889492e-33,70.3,2154.3,-4.952032828595867e-23,1.1119634022249514e-24,59.297395821108445,50.0,0.0,0.0,0.0,-2.1107227734445047e-23,2.5,298.8327035190355,0.07322284439924888,-6.568542108507335e-26,0.0,375.0,0.0,0.0,0.0,1.0007505465618338,0.12806653506050156,450.0,81.5172910484007,3.255038035262269e-35,9.559568824435046e-21,0.0,5.270655581085403e-20,0.0,0.0,115.47544117509301,2.116414229088532,1.9211835137392184
1800,-3.898734442228665e-23,0.699999999994618,-6.178839816483557e-14,-4.471896380839277e-21,88.89957464364986,-7.467783079973187e-23,-2.7646810147050427e-23,30.6,0.0,9.645858405096176,-1.0970776034609923e-23,173.37964838500196,-2.2396055153344978e-22,-1.2875300283683906e-24,26.7,-1.897519656057957e-19,1390.9414299054738,5.347841362534949e-14,8945.49999999998,3.057634498928414e-15,1.7999681983281492e-33,70.3,2154.3,-1.0917035616191747e-22,-1.3540595358540172e-22,59.16542720845506,50.0,0.0,0.0,0.0,-4.6904399247896386e-23,2.5,298.7603500756615,0.07257979738234524,2.9680669031927076e-26,0.0,375.0,0.0,0.0,0.0,1.000674291495336,0.12722725631767526,450.0,81.50599788667668,3.2570817998609413e-35,9.558906929210503e-21,0.0,4.6520412325671397e-20,0.0,0.0,115.47542982119595,2.148052673272113,1.8277058985714494
1900,4.801982562973369e-25,0.699999999994777,-4.257286718616392e-14,6.466157680123105e-21,88.76293302793697,-1.7014967225265755e-22,-4.997230578779997e-23,30.6,0.0,9.611077841555149,-7.459138665434708e-24,173.20049770319835,-3.4448173887006815e-23,5.308957281830094e-25,26.699999999999996,-1.2695135574694274e-19,1389.7506968237808,5.255968094782664e-14,8945.49999999998,2.9919590075296813e-15,1.9016715949041628e-33,70.3,2154.3,-4.2558001375759976e-23,-5.836246794106894e-23,59.22412930619502,50.0,0.0,0.0,0.0,-3.3740627104517754e-23,2.5,298.37789216736576,0.07071806420453292,4.117982134850902e-26,0.0,375.0,0.0,0.0,0.0,1.000730496744542,0.12836112348734172,450.0,80.94458690291526,4.298828781212608e-35,8.976750753701329e-21,0.0,4.1186598434048083e-20,0.0,0.0,115.47544018098827,2.154784597660735,1.678473329663773
2000,1.619438503978603e-23,0.6999999999947307,3.35422250230878e-14,-1.6291656659310525e-21,88.77548168562957,-5.1199532681591984e-23,-3.304453633684553e-24,30.6,0.0,9.603536429547733,1.8161844683858563e-24,173.40324275386914,1.1553268114381487e-22,3.786716070995456e-25,26.7,1.1244538359075527e-19,1389.8097186660334,5.1771756052505164e-14,8945.499999999975,2.8322229187593186e-15,2.0816462594658364e-33,70.3,2154.3,1.405946710694299e-24,-2.844872223091158e-23,59.01183385381683,50.0,0.0,0.0,0.0,9.119684673301374e-24,2.5,298.5451718382366,0.06816754287925877,-6.565968241242556e-27,0.0,375.0,0.0,0.0,0.0,1.0009808073020408,0.12979435767552128,450.0,83.14116209106908,4.6031795683736457e-35,8.686427242245684e-21,0.0,3.936949002540599e-20,0.0,0.0,115.47543994804786,2.161671448366389,1.412973852740495
2100,3.397006266550502e-24,0.6999999999947395,-4.212321785317825e-15,-5.53254289469444e-22,88.67748716919976,6.040191263222432e-23,3.137360970492668e-23,30.6,0.0,9.580595800457836,3.4345694287110206e-24,173.03141642567124,1.0421024795809988e-23,8.666651740973786e-26,26.7,1.9011893345642982e-21,1389.3200021655427,5.376868479745993e-14,8945.499999999973,2.7913701764015978e-15,2.1925175847753002e-33,70.3,2154.3,7.569257716126843e-23,6.840658471348705e-23,59.04227126617292,50.0,0.0,0.0,0.0,2.0532457563265303e-23,2.5,297.9459526306603,0.06838465629063094,-8.715282578297993e-26,0.0,375.0,0.0,0.0,0.0,1.0009721044838393,0.13190104004292655,450.0,80.24150661963394,5.661094400030874e-35,8.651696552845705e-21,0.0,3.908010234620636e-20,0.0,0.0,115.47545882125875,2.1634813490190927,1.4088784407329895
2200,-3.3710821519406365e-24,0.6999999999947447,8.44347208278939e-15,5.925612854843802e-21,88.66550722862894,-2.5218860269189652e-23,-4.846348995381674e-24,30.6,0.0,9.51590069325912,-1.1672755666559753e-24,172.96163533690083,-2.1224118759119113e-23,-1.1332916131318944e-26,26.7,-7.352370475030122e-20,1389.2228997613465,5.4239851632016304e-14,8945.499999999967,2.912905134022518e-15,2.3731868938675065e-33,70.3,2154.3,1.2239086248020706e-23,-5.482904193641903e-23,58.91541156806673,50.0,0.0,0.0,0.0,-6.84855650613713e-24,2.5,298.1998494869728,0.06462234327086594,-5.435721231420354e-26,0.0,375.0,0.0,0.0,0.0,1.000948867739141,0.13189673978603889,450.0,81.46476263591063,7.438129574876489e-35,8.370443082502517e-21,0.0,3.6505256266076506e-20,0.0,0.0,115.47545044002148,2.177655444210238,1.222786017198282
2300,-1.5566897011793908e-23,0.6999999999948838,-4.01977984760485e-14,1.0522037564664272e-20,88.57783551150325,-3.1913058527183224e-23,-2.164264296134887e-23,30.599999999999998,0.0,9.561792056646405,-5.522872527874958e-24,172.9830612867486,-5.634686566105915e-23,1.7447116484713517e-25,26.700000000000003,-2.234101302625258e-19,1388.9802254486979,5.168466977878396e-14,8945.499999999965,2.7995656105129898e-15,2.4490505652938164e-33,70.3,2154.3,-9.52851933799334e-23,-9.549125685379161e-23,58.60999313916736,50.0,0.0,0.0,0.0,-3.144484163048013e-23,2.5,297.62688109197234,0.06366957245496599,6.538200671559541e-26,0.0,375.0,0.0,0.0,0.0,1.001192518988436,0.13385452910884296,450.0,82.05285933666568,7.481299148518392e-35,8.472815047562709e-21,0.0,3.0950602501010675e-20,0.0,0.0,115.47546217047608,2.1978222715535765,1.066117544348384
2400,-1.9770264761493244e-23,0.6999999999950083,-5.4606405539454115e-14,4.8655527243895585e-21,88.43735413288213,-1.137072391628613e-22,-5.244558082098124e-23,30.6,0.0,9.493131918839275,-8.866633305910796e-24,172.7109931771394,-1.4640742338840405e-22,4.6292562144799363e-26,26.699999999999996,-1.517151307491802e-19,1388.299478048198,5.205611722160156e-14,8945.499999999967,2.8522838610987846e-15,2.5654320140437715e-33,70.3,2154.3,-1.4314563761008347e-22,-2.020298522705726e-22,58.59561111946241,50.0,0.0,0.0,0.0,-3.9267465370921985e-23,2.5,297.83819475561927,0.0625189557382095,4.944758445732663e-26,0.0,375.0,0.0,0.0,0.0,1.0010745371925431,0.13358842523006467,450.0,82.35740542055129,9.41297039041269e-35,8.052746855748884e-21,0.0,2.972568339276591e-20,0.0,0.0,115.47546711475377,2.1849961215746636,0.9579474911442839
2500,-6.092064177305131e-24,0.6999999999949956,-5.6836623777867614e-14,1.3714030751643058e-21,88.41945270778254,-1.4899043423523106e-22,-4.835640613270715e-23,30.6,0.0,9.40496970322346,-7.689355580625029e-24,172.74004706136137,-3.3156270368765255e-23,-2.3418141535321057e-25,26.7,-1.3662868581833774e-19,1387.1671981929514,4.988973075002137e-14,8945.499999999964,2.705781464388889e-15,2.6479251329133587e-33,70.3,2154.3,-9.655737140009751e-23,-1.5006974647199376e-22,58.42646903478872,50.0,0.0,0.0,0.0,-3.315667845160054e-23,2.5,297.3481508236004,0.06286100046014957,-3.7840702540752635e-26,0.0,375.0,0.0,0.0,0.0,1.0013283735367489,0.13678042183813802,450.0,80.57660046525764,1.0767302826859098e-34,7.677448051293203e-21,0.0,2.837344945310525e-20,0.0,0.0,115.47548001043646,2.193468952925907,0.845158957682213
2600,1.507632682034853e-24,0.6999999999951789,-2.2166746536310893e-14,-3.8630592628389936e-22,88.09407676870114,-4.343588187924515e-23,-2.50994219643942e-23,30.6,0.0,9.42713823842705,-2.612655379255986e-24,172.76234702326775,3.043567183203808e-23,1.0319121049839205e-25,26.7,4.140683543755739e-21,1387.1606010201635,4.989556685625094e-14,8945.499999999962,2.7430493834804014e-15,2.70774913217367e-33,70.3,2154.3,-2.3551038851246005e-24,-3.9601868773356307e-23,58.360760047687435,50.0,0.0,0.0,0.0,-6.0784676833164646e-24,2.5,297.57607149501644,0.06211601668396138,4.697442654510357e-26,0.0,375.0,0.0,0.0,0.0,1.0013876298611624,0.13802507507422285,450.0,83.19565882747001,1.262169741013968e-34,7.728286707387752e-21,0.0,2.6160953628115995e-20,0.0,0.0,115.47549529201511,2.195045978269935,0.7288135797227745
2700,1.1550686716597472e-23,0.6999999999951548,2.3060201967432228e-15,-5.477373508427597e-21,88.08302632338713,-4.0950242771688176e-23,8.586482011321702e-24,30.6,0.0,9.380113680124765,2.0412065876678237e-24,172.58526807546477,2.867692377025054e-23,4.6114748914993886e-26,26.7,-2.06009628290571e-21,1386.6592852938168,5.009492186828091e-14,8945.49999999996,2.7286091854799636e-15,2.8385696200445187e-33,70.3,2154.3,9.683683713008259e-24,4.9039764618418207e-23,58.18962104498406,50.0,0.0,0.0,0.0,1.336967135638614e-23,2.5,297.3551081305629,0.06088879380792155,6.702423168036675e-26,0.0,375.0,0.0,0.0,0.0,1.0013666280358724,0.13836506341323487,450.0,81.3009814665269,1.2345980522164667e-34,7.39304857355762e-21,0.0,2.5364306184460815e-20,0.0,0.0,115.47548297215684,2.2025858450467672,0.8045049677608895
2800,1.9821263379633328e-23,0.6999999999949852,2.009153983113303e-14,-5.242066965445812e-21,88.06009657657503,9.031685394325182e-23,2.2522391389564934e-23,30.6,0.0,9.287829556918494,3.801529179364187e-24,172.45713649181513,9.618605614495657e-23,9.952491635864785e-25,26.7,3.2124893196330405e-20,1385.1390339474854,5.133805723476382e-14,8945.49999999996,2.6469586302807455e-15,2.919898754212118e-33,70.3,2154.3,7.598446128117624e-23,4.9612170253670765e-23,58.30856578623147,50.0,0.0,0.0,0.0,7.30972519181184e-24,2.5,296.96074762460654,0.05904919637938991,1.0709408998517488e-25,0.0,375.0,0.0,0.0,0.0,1.001548808873523,0.13938347826100936,450.0,82.42700552582318,1.495725589924948e-34,7.528032831161976e-21,0.0,2.3025513676951904e-20,0.0,0.0,115.47551265021322,2.215314191885461,0.5919140398936488
2900,1.3333048404177035e-23,0.699999999995002,2.248987295514839e-14,-4.41085288594124e-21,87.93933543274437,2.402565217915832e-23,2.3413024702751923e-23,30.6,0.0,9.25448481041768,5.21740220957314e-24,172.18938216700084,1.0644971220853916e-22,7.832482304379505e-25,26.7,3.947476769447681e-20,1384.8357841921697,4.9579141324123696e-14,8945.499999999955,2.7188872179391577e-15,2.9345228900375572e-33,70.3,2154.3,5.725567063043728e-23,5.653375237489653e-23,57.99740424965616,50.0,0.0,0.0,0.0,1.6752066036941706e-23,2.5,296.5391098993941,0.05700878262854637,1.308614993018966e-26,0.0,375.0,0.0,0.0,0.0,1.0016405891344191,0.14091984718098877,450.0,80.61744784341403,1.6273658389019691e-34,7.148529443963215e-21,0.0,2.1001173725595156e-20,0.0,0.0,115.47552471272977,2.209589928066043,0.688553973338301
3000,8.719571134811378e-24,0.6999999999951322,2.335889582802757e-14,-9.312167929616818e-21,87.86100717119763,7.517316089651856e-23,3.910261392060698e-23,30.6,0.0,9.294905969680565,4.8193068300742455e-24,172.06044567794666,1.0394627920795686e-22,5.240891425222095e-26,26.7,3.2895258045862597e-20,1385.2616838075814,5.093243333515234e-14,8945.499999999955,2.79501362574082e-15,2.8817938142610243e-33,70.3,2154.3,5.801617104115624e-23,1.1057660463192717e-22,57.88135325348488,50.0,0.0,0.0,0.0,2.8677434541744257e-23,2.5,296.3689513357838,0.058590316686734784,-1.0352214011453995e-25,0.0,375.0,0.0,0.0,0.0,1.0017201926259856,0.1413311895196975,450.0,82.94388035240667,1.7503066077773856e-34,7.149016895181984e-21,0.0,2.0308084521542974e-20,0.0,0.0,115.47553316386912,2.203476316484263,0.6107760943798433
