milliseconds,IIa,VIII,VIIIa,APC_PS,IX,IXa,XIa,XI,XIIa,VII,VIIa,X,Xa,IXa_VIIIa,V,Va,II,F,Fg,P,XF,XIII,Pg,APC,IIa_Tmod,PC,Tmod,TF,VIIa_TF,VII_TF,Xa_TFPI,TFPI,PS,VKH2,Va_Xa,CA,XII,K,ATIII_Heparin,Xa_ATIII_Heparin,VK,VKO,Pk,FDP,D,TAT,VIIa_TF_Xa_TFPI,XIIIa,IIa_ATIII_Heparin,IXa_ATIII_Heparin,VK_p,C_warf,A_warf
1000,8.100580971656594e-25,0.7000000000000219,1.169289802025545e-15,8.310131793666982e-25,89.49670779664685,1.3033541870647837e-23,4.288755875572898e-24,30.6,0.0,9.870922762245575,7.174624567302608e-25,174.07580474384227,-2.142357142508572e-24,-8.16209559419339e-26,26.7,-2.3399809552980655e-20,1393.2691101250773,1.9234321042864042e-16,8945.5,-2.2560353796265836e-19,6.777458132803332e-37,70.3,2154.3,-2.0993305298381525e-24,6.618577359651152e-24,59.73711173530673,50.0,0.0,0.0,0.0,3.994876205046255e-24,2.5,299.5937652755561,0.08570870764541429,-1.760553623388527e-26,0.0,375.0,0.0,0.0,0.0,1.0002676443246399,0.11422957876846977,450.0,79.76683334062548,-5.355852034258352e-38,-9.628734614489926e-24,0.0,-1.7052881502524063e-22,0.0,0.0,115.47542171155727,1.0112869867696597,0.0709603392981945
1100,2.0762672898759125e-22,0.6999999999998092,1.9868977075647294e-13,3.3934576163508994e-20,89.41272377027467,1.2081042104249416e-22,1.827529538536592e-22,30.6,0.0,9.916696551947812,4.993626713486408e-23,174.08933140417736,1.3375517255367782e-21,2.3938455654695027e-24,26.7,7.964509690065481e-19,1393.568147517991,2.1580231279187938e-15,8945.5,1.860805368941348e-17,-5.5337991875784655e-37,70.3,2154.3,3.450184257042395e-22,5.464835966318975e-22,59.60136827584961,50.0,0.0,0.0,0.0,2.4806644149202656e-22,2.5,299.3481280223637,0.08363729527782181,-1.9374685515744114e-26,0.0,375.0,0.0,0.0,0.0,1.000360579588661,0.11630330396272552,450.0,78.62276555647283,1.1880825818890646e-37,4.638162862523289e-22,0.0,2.7405615306971095e-21,0.0,0.0,115.47540741904292,1.03355319757314,3.717365108762676
1200,-1.1705837995392256e-22,0.6999999999998816,-9.360413765531898e-14,2.171503681149599e-20,89.39470922079305,1.4537991781547334e-22,-8.543883459844895e-23,30.6,0.0,9.871835537746973,-2.4346699067268673e-24,173.99136018551758,-5.401546963812773e-22,-1.1763807847631502e-24,26.699999999999996,-3.525416990864488e-19,1392.8238999457067,1.0333956779609085e-15,8945.5,1.3003334238437812e-16,7.76351316532429e-37,70.3,2154.3,-1.5490622359678998e-22,-2.2643698338893445e-22,59.63882214312403,50.0,0.0,0.0,0.0,-2.2762775454331217e-23,2.5,299.4976132627468,0.08321852531161872,-1.84939647239115e-25,0.0,375.0,0.0,0.0,0.0,1.0005440700647206,0.1184780512619009,450.0,80.41627899689415,9.23231889879622e-38,3.4417134454463205e-22,0.0,1.2464568478898415e-21,0.0,0.0,115.47542285250789,1.0809632415222052,3.2665711474813306
1300,5.512871715728793e-23,0.70000000000003,-4.565386238632292e-14,6.413019100537158e-20,89.19763003441308,-2.690605119529404e-22,-4.021078003090569e-23,30.6,0.0,9.887536741919225,-1.1627074042260131e-23,174.01881255184776,1.7542608331388253e-22,7.601345356937591e-25,26.699999999999996,-1.6069384215941506e-19,1392.8228690603962,-2.8435608738266075e-16,8945.5,9.257535173553545e-18,6.746836062299777e-37,70.3,2154.3,-7.277236578628816e-23,-8.116814185069039e-23,59.6940999113122,50.0,0.0,0.0,0.0,-3.530536631922806e-23,2.5,299.21673147414367,0.07967499008890677,4.163994827330915e-25,0.0,375.0,0.0,0.0,0.0,1.0006558545833224,0.11733511591413572,450.0,79.49745428516223,-1.513184192292548e-38,2.2470252758586882e-23,0.0,-9.218586178932146e-22,0.0,0.0,115.47544063525267,1.1029707725661226,3.03726268142319
1400,4.9806669873674036e-23,0.6999999999998492,9.884347806350612e-14,4.265425968424398e-20,89.27455317081395,1.1737387551317551e-22,8.091695036217783e-23,30.6,0.0,9.845396327803265,1.5608892639271547e-23,173.94097613083014,4.361331275406251e-22,3.766494126002051e-24,26.700000000000003,3.9572412478143157e-19,1392.5746779524563,1.4183462071248357e-15,8945.5,5.617569328184155e-17,5.944350969760376e-37,70.3,2154.3,2.20050906440313e-22,3.2469399377500126e-22,59.499980409496295,50.0,0.0,0.0,0.0,6.171399226983222e-23,2.5,299.19557655578177,0.08087684786236134,-2.64067943387204e-25,0.0,375.0,0.0,0.0,0.0,1.0006610523123043,0.1206457013344553,450.0,82.49342842767729,5.022130745405254e-38,4.877277558650423e-22,0.0,1.9500490836978983e-21,0.0,0.0,115.47544923663897,1.1264914379732793,2.6213684371109234
1500,-1.1599744655375035e-24,0.6999999999997117,3.886541959802232e-14,1.4292338865194058e-20,89.23357498365215,1.942939045641332e-22,3.672883297283321e-23,30.6,0.0,9.807818689709718,1.720139611976001e-23,173.90027872457736,1.9763430407443484e-22,5.985013458207015e-25,26.7,1.5673423847138274e-19,1392.2946945048777,2.591106642509912e-15,8945.5,1.1588402538171652e-16,2.3734172404330026e-37,70.3,2154.3,9.637419128172158e-23,1.377421691482823e-22,59.560671112163135,50.0,0.0,0.0,0.0,6.366792605927414e-23,2.5,299.0356624130079,0.07883190239810611,-4.323396723538717e-25,0.0,375.0,0.0,0.0,0.0,1.0008517928988994,0.11991495994968819,450.0,82.56288593958507,1.0649491743335932e-37,7.874121139423803e-22,0.0,3.046218216045419e-21,0.0,0.0,115.47544522327343,1.1568877854318997,2.370915834806604
1600,8.637652030567355e-25,0.6999999999997352,7.878117755812712e-15,7.963412507383302e-21,89.1867330261755,4.624485231434856e-23,6.989100855859324e-24,30.6,0.0,9.81694772580819,5.605086844811167e-24,173.73599120207422,7.791828376957255e-24,-7.684473351812354e-26,26.699999999999996,-6.401321528206364e-21,1391.627482640996,2.5369156857308664e-15,8945.5,1.4650827989138076e-16,9.748676699633865e-37,70.3,2154.3,1.096071409934462e-23,1.6181569735093176e-23,59.338302697613976,50.0,0.0,0.0,0.0,1.8676974070067143e-23,2.5,299.24787761292595,0.0762426269863931,5.662555314812632e-26,0.0,375.0,0.0,0.0,0.0,1.000750666272691,0.12146695694976611,450.0,80.97807502270257,1.5596222746137097e-37,7.996341328509371e-22,0.0,3.3513590479399327e-21,0.0,0.0,115.47543550488065,1.183689525179273,2.1631095120354695
1700,2.6518707220990195e-23,0.6999999999996901,3.502705674173797e-14,-1.4385741580579036e-20,89.0543618802872,2.693375473751773e-23,2.473935098986529e-23,30.6,0.0,9.765576073363828,1.9740867073419042e-24,173.63543504950525,4.675932678649528e-23,1.1322933780609437e-24,26.7,1.3451831674715333e-19,1391.3122202367392,3.147479867986143e-15,8945.5,1.615089684744832e-16,2.1678889721108425e-36,70.3,2154.3,6.798117859340917e-23,8.896016485974098e-23,59.24240167360257,50.0,0.0,0.0,0.0,1.39614261353539e-23,2.5,298.8382701376222,0.07674274031003848,2.2860195200216306e-25,0.0,375.0,0.0,0.0,0.0,1.0011437158555552,0.12384774577684246,450.0,80.67061492558766,5.665712315162165e-38,7.57251014933817e-22,0.0,3.514791874691605e-21,0.0,0.0,115.47545742475424,1.1884871812505373,2.0722125026534526
1800,2.523032158931182e-23,0.6999999999995936,5.744502778006787e-14,-4.896019980323307e-21,88.8893096880202,1.1108287746567673e-22,4.8747272000723976e-23,30.6,0.0,9.689329877493108,5.818651226317838e-24,173.42045781608562,1.1530576593249562e-22,7.770549854812364e-25,26.700000000000003,1.8978769677665203e-19,1391.323762892375,4.129995654997996e-15,8945.5,2.09160807764433e-16,2.8451823121168252e-36,70.3,2154.3,1.0934340298529493e-22,1.5950825872022213e-22,59.4115326463023,50.0,0.0,0.0,0.0,2.7881071132011417e-23,2.5,298.6284702711683,0.07511290428269665,1.911818305929045e-26,0.0,375.0,0.0,0.0,0.0,1.0010169138938938,0.12540206158947356,450.0,82.01654145305848,9.315812504438597e-38,9.161723838723311e-22,0.0,4.7213050899005965e-21,0.0,0.0,115.47544328091728,1.2133750618748544,1.8921564440480896
1900,-3.890095121944254e-24,0.6999999999995488,1.596635466148641e-14,2.05620706000465e-20,88.9165040762368,9.768220379948318e-23,2.205768410721239e-23,30.600000000000005,0.0,9.670854583687195,5.3409190759248635e-24,173.40183119275875,-1.2272389282668343e-23,-8.826495686555405e-25,26.7,7.558832145472681e-20,1390.2887329999983,4.833520544789116e-15,8945.5,2.3709080602113254e-16,6.14169843589024e-36,70.3,2154.3,3.9025454581022385e-23,7.815258261639046e-23,59.13016787187529,50.0,0.0,0.0,0.0,2.4131435868109247e-23,2.5,298.7829801107905,0.07338482783402231,-4.2622797035795004e-27,0.0,375.0,0.0,0.0,0.0,1.0012246818478612,0.12502775663436796,450.0,81.27615437608748,1.530070738555053e-37,1.0784992459009271e-21,0.0,5.259422984117162e-21,0.0,0.0,115.47547508957284,1.2287491911235908,1.7161795276646605
2000,-3.059392575172598e-23,0.6999999999996009,-3.6882904422656695e-14,-1.4682056330929844e-21,88.95437522522819,-2.5970850843487425e-23,-2.484133377569306e-23,30.6,0.0,9.628130993377294,-4.9510025136735115e-24,173.5094317494759,-1.6814178044949136e-22,-1.3043275772270273e-24,26.7,-1.3091253907189059e-19,1390.436058413326,4.048084941049459e-15,8945.5,2.401948584625854e-16,6.227184421009777e-36,70.3,2154.3,-4.880481748760062e-23,-8.861276928035211e-23,59.25434191445441,50.0,0.0,0.0,0.0,-1.767269706637763e-23,2.5,298.62930228980315,0.07135610607053562,-2.819388831422627e-26,0.0,375.0,0.0,0.0,0.0,1.0011368692317284,0.1273587388457936,450.0,82.0965673800624,2.3502098723703775e-37,9.203328801778224e-22,0.0,4.104657504977521e-21,0.0,0.0,115.47544998957395,1.2475218631866771,1.4903723912031999
2100,-1.9537699099556077e-23,0.6999999999996745,-4.143294467591502e-14,-1.0640618778887793e-20,88.87114042754185,-1.1844681887302608e-22,-3.449003741698298e-23,30.600000000000005,0.0,9.615747399587997,-7.495121879976675e-24,173.3376096072266,-7.298700363807555e-23,-2.5378626268170843e-25,26.699999999999996,-1.5079439822014022e-19,1389.9780000377189,3.2864421979511285e-15,8945.5,1.993285894875571e-16,7.95716074536719e-36,70.3,2154.3,-7.706063381264548e-23,-1.025045805953469e-22,59.06183719705563,50.0,0.0,0.0,0.0,-3.2164170324331906e-23,2.5,298.48319368744416,0.07163975174789654,-3.74359219980446e-26,0.0,375.0,0.0,0.0,0.0,1.0012879964296904,0.12785352577398842,450.0,81.75687493674832,2.3221088079794195e-37,8.111478711088212e-22,0.0,2.8005039041347937e-21,0.0,0.0,115.47547599415255,1.2367292511334609,1.3784178803229448
2200,-5.666747166841443e-24,0.6999999999997223,-1.1514771857468363e-14,-2.888944657312821e-22,88.72010115062764,-7.044002037562465e-23,-8.048902118123742e-24,30.600000000000005,0.0,9.588033747300713,-2.4200454785751583e-24,173.13302455505954,2.025836776521275e-23,-2.359080052549611e-26,26.7,-5.61378258625448e-20,1389.8843406033154,2.879992498741874e-15,8945.5,1.4422580607978008e-16,7.448543049140905e-36,70.3,2154.3,-2.78510320506777e-23,-5.2621816856440315e-23,59.08754620269433,50.0,0.0,0.0,0.0,-3.8562866523460124e-24,2.5,298.2452800281479,0.06944612339778905,-9.308430984858827e-27,0.0,375.0,0.0,0.0,0.0,1.001336592374152,0.12909547008107333,450.0,81.86120041170335,2.3678481319784214e-37,6.57414541056741e-22,0.0,2.010725438833939e-21,0.0,0.0,115.475474675452,1.257616878741476,1.2289929628501477
2300,8.10568600375089e-24,0.6999999999997293,1.8874887404523937e-14,1.4192520503291577e-20,88.66644382612537,6.062685404855701e-24,1.8642527416782107e-23,30.600000000000005,0.0,9.581591437520457,4.6358654172024116e-24,173.18413033948724,8.46629968913971e-23,2.7225402816336915e-25,26.7,8.852105419847584e-20,1388.5091919380461,2.5007624420593553e-15,8945.5,1.4091834264693304e-16,8.118360891872294e-36,70.3,2154.3,4.101013375933303e-23,4.5658875105404374e-23,58.98885761381368,50.0,0.0,0.0,0.0,2.0762752061489616e-23,2.5,298.0956571937657,0.06836479364991963,-9.824279039418916e-27,0.0,375.0,0.0,0.0,0.0,1.0014897891933148,0.1300392085239803,450.0,83.11585235299648,1.1343870351303973e-37,6.851656311807193e-22,0.0,1.4643852924190938e-21,0.0,0.0,115.47547307744733,1.2572404938777189,1.08345556054868
2400,1.7038177537136594e-23,0.6999999999996952,3.691157193309465e-14,3.2086418180197414e-20,88.56539653756504,9.616230573313664e-23,3.899191323463267e-23,30.6,0.0,9.517488347809966,1.0154593868493335e-23,172.9212386571923,1.633791148086328e-22,1.1149888166105094e-24,26.7,1.3263395366518327e-19,1389.0709432703113,2.8012138855742388e-15,8945.5,1.2128426538476857e-16,7.441598292060992e-36,70.3,2154.3,6.394292027430717e-23,1.0629870080701806e-22,58.8978212412385,50.0,0.0,0.0,0.0,4.617156439926975e-23,2.5,298.06323041663023,0.06625513485746602,-2.0171998916841967e-25,0.0,375.0,0.0,0.0,0.0,1.0015977657828268,0.13113782214904401,450.0,83.10549564742836,1.7806021784873166e-37,7.081427389516312e-22,0.0,1.699781586084092e-21,0.0,0.0,115.47549219726363,1.2668778468813866,1.0489623177840546
2500,1.9500714554950937e-23,0.699999999999671,3.2579363462377276e-14,1.9645207826665002e-20,88.4858909024674,1.0619580748403586e-22,2.7618234887090556e-23,30.6,0.0,9.492468356830637,1.2477771264880773e-23,172.96200383516435,2.0263173412000567e-22,8.457477402851864e-25,26.7,1.4817650150392833e-19,1388.7129479088846,3.332392527810356e-15,8945.5,1.4947641414825152e-16,7.917284320315289e-36,70.3,2154.3,6.058304824718752e-23,8.63537795329291e-23,58.74425939855499,50.0,0.0,0.0,0.0,6.116381593295975e-23,2.5,297.8753502148856,0.06523618352347653,-1.42461244001088e-25,0.0,375.0,0.0,0.0,0.0,1.0017220687890085,0.13157078522508198,450.0,82.74095795645299,3.6643817566594545e-37,7.42149051929065e-22,0.0,2.3127047222967327e-21,0.0,0.0,115.47549218274901,1.2795470892386949,0.9646601092855415
2600,7.707203532438473e-24,0.699999999999621,1.7532455900013838e-14,-5.615701977976737e-22,88.40612356900672,6.168289007071788e-23,2.2817197571016504e-23,30.6,0.0,9.438284304452862,6.478337806718715e-24,172.9210219006028,8.270977983511431e-23,-3.7132834711842856e-26,26.700000000000003,1.0529938154593256e-19,1387.1446931133364,3.816504176120885e-15,8945.5,1.9271595265505805e-16,9.805720956805715e-36,70.3,2154.3,4.617218108818517e-23,7.782233362018962e-23,58.65457100861963,50.0,0.0,0.0,0.0,3.8368213610438815e-23,2.5,297.69022491460436,0.06636506160666701,1.4272071673936328e-26,0.0,375.0,0.0,0.0,0.0,1.0017806679718508,0.1325007706910162,450.0,81.41932956777012,2.10469186355719e-37,8.51186430125393e-22,0.0,2.6480048023873613e-21,0.0,0.0,115.47553443352457,1.2792717697836344,0.8128602376070696
2700,2.515037038586681e-24,0.6999999999996461,1.104812074351344e-14,2.434266119135395e-22,88.35967499926505,2.855156034840298e-23,9.390824485876258e-24,30.6,0.0,9.410746430097522,1.23240021857979e-24,172.68074487008272,-4.7614988729936636e-23,-2.2863580564072192e-26,26.7,2.375703576759333e-21,1387.5268665409187,3.816069652074805e-15,8945.5,1.9828741646879818e-16,9.315816406990793e-36,70.3,2154.3,1.5774455765372455e-23,1.9785464595383258e-23,58.39684301472595,50.0,0.0,0.0,0.0,5.2986173565068744e-24,2.5,297.4907699469726,0.065970840583744,7.935781989622064e-26,0.0,375.0,0.0,0.0,0.0,1.0018411954013826,0.13239296081827034,450.0,81.72108412006081,4.037817071329284e-37,8.518113695008628e-22,0.0,3.013347945728786e-21,0.0,0.0,115.47551871566326,1.2919652768466663,0.6458743740929944
2800,3.3403693458691234e-24,0.6999999999996425,2.0040814408559107e-16,1.42369183185791e-20,88.21930037980971,-3.574272839250879e-24,4.8276493732169536e-24,30.6,0.0,9.425340061701384,-1.5675703225980674e-24,172.55529586555778,-4.550552379772841e-23,1.128223785645684e-25,26.700000000000003,2.6303207454215406e-20,1386.2883809652596,4.121865910011981e-15,8945.5,2.194315844407201e-16,1.1443654387329948e-35,70.3,2154.3,3.556634846417078e-24,-8.178692140012362e-24,58.49576045110751,50.0,0.0,0.0,0.0,-1.0728553434259356e-23,2.5,297.2997292349625,0.06460576747634618,1.0306621105801316e-25,0.0,375.0,0.0,0.0,0.0,1.0020302037367985,0.13438914042677522,450.0,82.47449128978434,3.3886663348913707e-37,8.685238492061404e-22,0.0,3.174556069322745e-21,0.0,0.0,115.47556145456998,1.2873165195400842,0.7335710308958743
2900,1.0728643053129036e-23,0.6999999999996084,8.32978819477394e-15,1.3130151064925451e-20,88.21113366120593,1.0284862315019281e-23,9.452467793206768e-24,30.6,0.0,9.405442953610134,1.5715553241960362e-25,172.48675284723046,3.090202805485353e-23,3.07297853506159e-25,26.7,4.700349277986849e-20,1386.590452186055,4.18321722054675e-15,8945.5,2.0248380714953266e-16,1.1675131766668157e-35,70.3,2154.3,2.318739716510786e-23,3.6602774304689986e-23,58.302402849894065,50.0,0.0,0.0,0.0,7.355262662388078e-25,2.5,296.98055440005487,0.062064259480869674,4.8168783166444827e-26,0.0,375.0,0.0,0.0,0.0,1.0020338728405507,0.1339640889005516,450.0,81.84682579420554,4.291667545614088e-37,8.153668513283812e-22,0.0,2.9455991428998796e-21,0.0,0.0,115.47556778994495,1.2943417179248677,0.6816932276308448
3000,4.473987377161517e-24,0.699999999999626,1.4957973077248566e-14,9.121785958200814e-21,87.92068820229697,3.881547776278407e-23,3.0610635384967476e-24,30.600000000000005,0.0,9.33147192065835,1.7037645364294526e-24,172.3173046926289,1.2827429736557148e-23,-1.8818434932193415e-25,26.7,2.7319708998145973e-20,1386.0952894655181,4.098541731469732e-15,8945.5,2.1051548538440622e-16,1.282464177390577e-35,70.3,2154.3,1.223810481501004e-23,8.273637678177843e-24,58.23790577480302,50.0,0.0,0.0,0.0,1.7415590915816873e-23,2.5,296.98635674597523,0.060462117052816136,-4.2644144829290944e-26,0.0,375.0,0.0,0.0,0.0,1.0022643093307326,0.13651665839838506,450.0,82.29462597554028,5.091507049587007e-37,8.596252588304996e-22,0.0,2.778711787027963e-21,0.0,0.0,115.47557660856998,1.2947947154451074,0.5067225027188003
