milliseconds,IIa,VIII,VIIIa,APC_PS,IX,IXa,XIa,XI,XIIa,VII,VIIa,X,Xa,IXa_VIIIa,V,Va,II,F,Fg,P,XF,XIII,Pg,APC,IIa_Tmod,PC,Tmod,TF,VIIa_TF,VII_TF,Xa_TFPI,TFPI,PS,VKH2,Va_Xa,CA,XII,K,ATIII_Heparin,Xa_ATIII_Heparin,VK,VKO,Pk,FDP,D,TAT,VIIa_TF_Xa_TFPI,XIIIa,IIa_ATIII_Heparin,IXa_ATIII_Heparin,VK_p,C_warf,A_warf
1000,-3.9783050121194405e-24,0.6999999999999774,-9.924074016548436e-15,4.717390253920215e-22,89.2709799733037,-1.3322904809053595e-23,1.321033692290477e-23,30.6,0.0,9.860374607935015,-8.811282942653835e-25,174.0370097037107,-1.673841137676748e-23,4.378176838389241e-26,26.7,-1.151521705277305e-20,1393.053401686213,-5.031305964109835e-16,8945.500000000002,9.059044531607002e-17,-8.390470176240945e-35,70.3,2154.3,2.2411038774289883e-23,4.66998081465492e-23,59.86547028933317,50.0,0.0,0.0,0.0,2.136110484621711e-24,2.5,299.64274926979084,0.08441927453365275,-1.2098760590158922e-25,0.0,375.0,0.0,0.0,0.0,1.0004215712367137,0.1152481422180853,450.0,79.85643773906702,-3.412011965880653e-35,4.7014732671720745e-23,0.0,8.955019158647333e-22,0.0,0.0,115.47540251368574,1.5207698584152505,0.10746378247229896
1100,-6.1795010598152475e-22,0.7000000000049517,-1.8947348471965063e-12,-8.110100657960564e-20,89.26824027061099,-4.01043110240029e-21,-1.6576334265681492e-21,30.6,0.0,9.901836536028256,-2.6039792812848713e-23,173.91139648950093,1.5205144081040773e-22,3.32887597413565e-24,26.7,-7.247335768038966e-18,1392.7299687119937,-4.9859194636689133e-14,8945.500000000004,-1.5274043665875133e-15,-1.7247561459148568e-34,70.3,2154.3,-3.774953291465158e-21,-5.563745148643565e-21,59.8318075741279,50.0,0.0,0.0,0.0,3.021818205508392e-23,2.5,299.4493331203981,0.08262550345606043,-6.748251202124926e-24,0.0,375.0,0.0,0.0,0.0,1.0004603209720484,0.11851053018187716,450.0,80.84727567701226,-2.163906067419267e-35,-9.22275785666745e-21,0.0,-6.681493747235024e-20,0.0,0.0,115.47541014303084,1.5652412746237458,3.5752544097833336
1200,-2.4414340660183646e-22,0.7000000000056132,-6.756955228980962e-13,-9.750517736916052e-20,89.18033290809046,-2.898574246997267e-21,-5.665899619750202e-22,30.6,0.0,9.902299313428909,-5.511791582547312e-23,173.99455865976816,-7.111663432448904e-22,-4.505216454037754e-24,26.7,-2.519599685574412e-18,1392.1747240057346,-5.860426426264493e-14,8945.5,-2.9781137563999334e-15,2.511324364596063e-34,70.3,2154.3,-1.3448533790812008e-21,-1.95906089925826e-21,59.648494654875385,50.0,0.0,0.0,0.0,-9.706899544900135e-23,2.5,299.585228772134,0.08184760667893541,-1.4229987258009667e-24,0.0,375.0,0.0,0.0,0.0,1.0004554131865113,0.11895442094679959,450.0,81.58257550301376,-3.1045442321718986e-35,-1.0841055917462717e-20,0.0,-7.52839709436914e-20,0.0,0.0,115.47540822947012,1.580664363416344,3.2746834649886822
1300,-6.325518182822545e-23,0.7000000000063157,-3.3634197535719126e-13,-3.634531168827703e-20,89.34371016638562,-1.1359591348226264e-21,-2.429024789396689e-22,30.6,0.0,9.810264328559144,-4.6309078514726874e-23,173.80933815583978,-3.518956007731911e-22,-1.5554710847744573e-24,26.7,-1.1643999385444484e-18,1392.0273120565682,-6.567775528073599e-14,8945.500000000005,-3.4702164268598588e-15,9.761568808047944e-34,70.3,2154.3,-5.826229276539995e-22,-8.523859235316871e-22,59.45580478707619,50.0,0.0,0.0,0.0,-1.120088722076472e-22,2.5,299.12621067891286,0.07869368121684779,-1.416375835450304e-25,0.0,375.0,0.0,0.0,0.0,1.000481750897526,0.1208379234246719,450.0,80.26365788922683,3.542865573837889e-35,-1.1568895972352954e-20,0.0,-7.810756666303272e-20,0.0,0.0,115.47541683878592,1.6236288567783075,2.9371270951489903
1400,-1.8890890490610064e-23,0.7000000000062008,-9.940897885005885e-14,7.275878487779049e-21,89.05118223499164,-4.886066006659862e-22,-2.4000012787736427e-23,30.600000000000005,0.0,9.779701592083256,-2.421011829840196e-23,173.8034377043839,-3.563064252975229e-22,-3.267432500702597e-24,26.7,-1.928352529776375e-19,1391.5919651810257,-6.579541871372943e-14,8945.500000000004,-3.598765833859046e-15,1.2512494511382589e-33,70.3,2154.3,-1.3940071211821992e-22,-1.2727177660124025e-22,59.597133407394026,50.0,0.0,0.0,0.0,-6.526677605499812e-23,2.5,299.3643747146418,0.07921717132301215,4.780269625329676e-25,0.0,375.0,0.0,0.0,0.0,1.0005048801819851,0.12136369510370991,450.0,81.42250677979212,-7.772671887316009e-36,-1.232718841415288e-20,0.0,-7.581091867536291e-20,0.0,0.0,115.47542584979139,1.6546169064618603,2.7724623651683227
1500,-1.4232871672987507e-23,0.7000000000066073,-3.47552788906827e-14,3.2689070006584896e-20,89.0211540205971,-9.605875253238222e-23,-4.896655025909894e-23,30.599999999999998,0.0,9.763130735215858,-1.786230969841771e-23,173.84989926719877,-2.572575707039634e-22,-1.4448853232393474e-24,26.7,-6.045766812287265e-20,1391.6229020479545,-6.263069441825391e-14,8945.50000000001,-3.5590727228264854e-15,1.0792049346379502e-33,70.3,2154.3,-3.009077447266106e-23,3.709379558256891e-24,59.32263344427218,50.0,0.0,0.0,0.0,-7.015523761965876e-23,2.5,298.83585780370794,0.07487566514448057,4.698545846141329e-25,0.0,375.0,0.0,0.0,0.0,1.0006792586924764,0.12383043767609543,450.0,79.8942298485511,3.970339027831402e-35,-1.2018623868502375e-20,0.0,-6.965919855068218e-20,0.0,0.0,115.47544446143861,1.6636942004120032,2.511713903889479
1600,-9.773154425898273e-25,0.7000000000066149,2.1575830443786167e-15,1.4435488465718804e-20,89.18070397475626,-1.179513286790646e-22,-5.1495656064828025e-24,30.6,0.0,9.761477211973052,-1.0814202163232488e-23,173.6294991114136,-9.684659619182767e-23,5.549975680129618e-26,26.7,-1.9590880235654547e-19,1391.0049908663473,-6.492280652143951e-14,8945.500000000015,-3.4738979310248324e-15,1.6188524878416872e-33,70.3,2154.3,-2.4128154189201343e-23,-9.712075862305182e-23,59.48415686699797,50.0,0.0,0.0,0.0,-3.460784232064818e-23,2.5,299.1740147664606,0.07560081884770503,7.740745823340288e-26,0.0,375.0,0.0,0.0,0.0,1.0006000144582465,0.12470701146948938,450.0,82.97354026961338,3.3138772313057154e-36,-1.1954989838106702e-20,0.0,-6.424563587472019e-20,0.0,0.0,115.47542539864416,1.6979952692124944,2.2642650877551644
1700,2.6194166374246048e-23,0.7000000000061172,-2.663481996196866e-16,6.0799114615631805e-21,89.0633787297757,-2.1423723584446015e-23,-3.407007678946156e-23,30.6,0.0,9.713480904075803,2.6486613115520205e-25,173.4857846808888,1.2684914521442837e-22,1.724706376981812e-24,26.7,1.3762543488901528e-19,1391.2129496607872,-6.381607383079178e-14,8945.500000000016,-3.6389031426419625e-15,1.604088827727504e-33,70.3,2154.3,1.83799305031606e-23,-3.61818308771873e-23,59.293214189893554,50.0,0.0,0.0,0.0,1.279020302378397e-23,2.5,298.86094976724837,0.07507682465258717,-4.1134523467833736e-26,0.0,375.0,0.0,0.0,0.0,1.0007156520691072,0.12638222403718577,450.0,83.03914285285407,2.344667163346523e-35,-1.1361817454805582e-20,0.0,-6.054939334425965e-20,0.0,0.0,115.47542489706372,1.7107644794998982,1.9303743079733344
1800,3.497275763919854e-23,0.7000000000060669,3.276531736753578e-14,-4.026989977672225e-21,89.015798731471,-4.238775599931007e-23,4.0647949430772625e-23,30.6,0.0,9.732406670965243,7.872911188466604e-24,173.41615348578756,1.6252559502152903e-22,8.97134552320273e-25,26.7,2.988892559877539e-19,1391.056061805407,-6.522235931036188e-14,8945.500000000024,-3.3162380381541274e-15,1.9960639344746626e-33,70.3,2154.3,6.664830150935028e-23,1.863542705766267e-22,59.216028172548825,50.0,0.0,0.0,0.0,4.5968499686390445e-23,2.5,298.72482724551384,0.07222769216556707,-6.3231360152691e-26,0.0,375.0,0.0,0.0,0.0,1.0009560274229392,0.12535464375585936,450.0,82.57432065337454,6.498396858416514e-35,-1.116892618166648e-20,0.0,-5.2808998236052736e-20,0.0,0.0,115.47543492012292,1.7290450376529003,1.8602465895855005
1900,-3.2429152245323436e-24,0.7000000000059361,5.4601143897543665e-14,-5.8046354388120975e-21,88.84259474854704,5.378296320439562e-23,5.454989493021711e-24,30.6,0.0,9.712620395591522,6.966367332566385e-24,173.2649356947946,3.934114110807676e-23,-7.761823476245451e-26,26.7,5.030513292847544e-20,1390.4516455661885,-6.019060730558141e-14,8945.500000000018,-3.236715333919609e-15,2.2037688265685966e-33,70.3,2154.3,2.2100009763728735e-23,1.839919343723198e-23,59.0082550000026,50.0,0.0,0.0,0.0,2.469354525410571e-23,2.5,298.5834982240209,0.07022562956767786,1.3031487836295205e-25,0.0,375.0,0.0,0.0,0.0,1.0009527435209737,0.127597760189706,450.0,80.5832045738332,5.811223842307129e-35,-1.0172727972491898e-20,0.0,-4.7813692583016103e-20,0.0,0.0,115.47546123702016,1.7351771197206247,1.7231430108475478
2000,-1.536575228028773e-23,0.7000000000062776,-1.710058082634675e-14,-5.396007134624537e-21,88.8531515057488,1.274829019440139e-22,3.750065218364534e-23,30.6,0.0,9.667305450483745,2.5062733551053178e-24,173.31822684231713,-1.8703144923303426e-23,2.9774341747375043e-25,26.7,3.0347300147571883e-20,1389.3001983584804,-6.039984480883429e-14,8945.500000000024,-3.5364224344415014e-15,2.536609782272249e-33,70.3,2154.3,7.559187738245146e-23,5.397683382158467e-23,58.939400152430046,50.0,0.0,0.0,0.0,-2.269558860108122e-25,2.5,298.55869130236994,0.0683377932055151,9.751112918850012e-26,0.0,375.0,0.0,0.0,0.0,1.0009820332551362,0.12812652091869775,450.0,82.64205979655601,6.145779607795167e-35,-1.0230230039687893e-20,0.0,-4.54164829048561e-20,0.0,0.0,115.47544021063335,1.7548201212784558,1.4249117663047448
2100,-7.22234512071117e-24,0.7000000000062306,3.9991427977701954e-14,-1.324122596511482e-21,88.60040001537679,-4.838931053523642e-23,1.21507105070702e-23,30.6,0.0,9.590182694810983,8.53686263817692e-25,173.21161340661752,4.060245677939312e-23,2.700182125325141e-25,26.7,-1.4202015732752218e-19,1388.8223614047056,-6.378354753897554e-14,8945.500000000024,-3.4628480131159385e-15,3.0513882951026316e-33,70.3,2154.3,-1.8272210752182502e-23,-7.23465266525678e-23,59.03680807037937,50.0,0.0,0.0,0.0,1.453786761728842e-24,2.5,298.1500710528641,0.06916083976908335,-1.1488209639812313e-25,0.0,375.0,0.0,0.0,0.0,1.0012025866371017,0.1299922748890863,450.0,81.48872255568332,5.333600185735019e-35,-1.0001402825929932e-20,0.0,-4.564882630952361e-20,0.0,0.0,115.47544921318321,1.7648258359120816,1.2758868835667498
2200,1.34959610331885e-23,0.7000000000057203,3.6589837922801885e-14,-4.797829107999247e-22,88.67567366034874,-1.7259469286458996e-23,-4.5044932331356554e-24,30.6,0.0,9.60652069737327,4.201241028433107e-24,172.9585995241753,2.2915334137908452e-23,-9.841992308231968e-26,26.7,5.62991395915659e-20,1389.3399288621151,-6.032129334990532e-14,8945.50000000003,-3.1748095516797165e-15,2.6578208172052573e-33,70.3,2154.3,1.1444306855665673e-23,1.0422382573392306e-22,58.92970030976133,50.0,0.0,0.0,0.0,1.507649646261676e-23,2.5,298.1981039914793,0.06821752120586272,-9.43206306948442e-26,0.0,375.0,0.0,0.0,0.0,1.0011038779570909,0.12977570162087906,450.0,83.23205605449164,1.0243502121795315e-34,-1.0315743905338355e-20,0.0,-3.992777839195561e-20,0.0,0.0,115.47547373958668,1.770095368358986,1.173860589806796
2300,1.5628637664301833e-24,0.700000000006134,1.2694766528370957e-15,1.0546033245109622e-21,88.47279100324904,1.1935692622202172e-22,-4.0501583538045706e-24,30.6,0.0,9.502807733978104,3.0857540562467095e-24,173.00839075339354,-2.834266386506113e-23,-2.1892572754742464e-25,26.7,1.8728563240191697e-19,1388.9565701478812,-6.407680535630175e-14,8945.500000000031,-3.261792294812888e-15,3.075224949169896e-33,70.3,2154.3,3.280182139400994e-24,8.345592266990935e-23,58.772313108642024,50.0,0.0,0.0,0.0,1.4483119818275778e-23,2.5,297.7650681215687,0.0652477547030789,-8.44138430672301e-26,0.0,375.0,0.0,0.0,0.0,1.001198118634704,0.13081508812740553,450.0,82.52528263198866,1.1716071886663406e-34,-1.0084096532685752e-20,0.0,-3.671215463351915e-20,0.0,0.0,115.47548963320152,1.774509691177734,1.1257991435954418
2400,-5.22344949403715e-25,0.7000000000060218,4.2480139030560364e-14,2.1816416827286474e-22,88.52191194045437,1.1661434341816792e-23,-7.555740057725896e-24,30.6,0.0,9.483631873036988,5.6965846837494484e-24,173.04114552398724,-1.0350858764767405e-23,-8.194730755214553e-25,26.7,2.0432586576924725e-19,1387.9374037577516,-5.853937252614267e-14,8945.500000000033,-3.3095077831350062e-15,3.1323548030702457e-33,70.3,2154.3,6.466382420734801e-23,-3.848041426978218e-23,58.58848275242762,50.0,0.0,0.0,0.0,2.5971125261639005e-23,2.5,297.7081173592996,0.06569780880550058,6.255161875106437e-27,0.0,375.0,0.0,0.0,0.0,1.001336301085482,0.1332400643809178,450.0,81.55287911247045,8.755704704010985e-35,-9.662361652410486e-21,0.0,-3.667377806709065e-20,0.0,0.0,115.4754728553058,1.7818651551948022,0.9511698689406045
2500,-1.0550558310978383e-23,0.7000000000056591,4.403254219643435e-14,1.4225325652936817e-21,88.43311449131622,-2.3248808221526055e-23,2.869323954013251e-23,30.6,0.0,9.455560612866707,2.1273451809476934e-24,172.7512098274929,-2.4623382135112204e-23,-3.4302363488063307e-25,26.7,1.9187204015372984e-19,1388.2277056270702,-6.166169949368911e-14,8945.500000000036,-3.3427758883122386e-15,3.236106959186941e-33,70.3,2154.3,-3.601621927304551e-23,-9.861566891599383e-26,58.552438747104,50.0,0.0,0.0,0.0,1.1038377244839717e-23,2.5,297.43363243889286,0.06279431319595194,4.140745064096249e-26,0.0,375.0,0.0,0.0,0.0,1.0013811027040795,0.13419551089683632,450.0,82.5829551719617,1.6246925488389051e-34,-9.205048507651628e-21,0.0,-3.610429133739522e-20,0.0,0.0,115.47549918479591,1.7889629811365282,0.9104086016346732
2600,-1.3228740185003952e-23,0.7000000000060479,-1.4769739527424178e-14,-7.095096942743673e-22,88.3558510134406,-7.437771416663914e-23,-3.541780740943082e-23,30.6,0.0,9.38828526601665,-2.2515375762776095e-24,172.55946158094065,-1.7089148764308576e-23,-2.3577666184478515e-26,26.7,-1.1181511362749246e-19,1386.9867095099667,-6.304987355322916e-14,8945.500000000045,-3.2445621806368143e-15,3.779118120579513e-33,70.3,2154.3,-3.795909287387137e-23,3.350753586735444e-23,58.609228829178335,50.0,0.0,0.0,0.0,-5.138594156777131e-24,2.5,297.2054546940187,0.06188691041925972,3.3555449334293323e-26,0.0,375.0,0.0,0.0,0.0,1.001561720544081,0.13615468251868657,450.0,81.28377903944973,1.322564816119961e-34,-9.713428727474141e-21,0.0,-3.3049031934306104e-20,0.0,0.0,115.4755031638315,1.8009332529167583,0.7725792485169983
2700,-5.683293939861802e-24,0.7000000000060153,-3.6367673266150086e-14,-1.2855793464797977e-20,88.1949428643988,3.55399775908199e-23,-4.403583846680001e-24,30.6,0.0,9.344880980233418,-2.5414560462339933e-24,172.47982248377366,8.185972751405497e-24,1.8087646211026832e-25,26.700000000000003,-1.351889545300092e-19,1386.3870755700646,-5.766434142794924e-14,8945.50000000005,-3.253263955029823e-15,3.325767562559105e-33,70.3,2154.3,-7.637343523768765e-23,-3.550605032848552e-23,58.51337940910045,50.0,0.0,0.0,0.0,-4.7666874740281764e-24,2.5,297.42157598668456,0.06287572908511589,1.2975494390049837e-25,0.0,375.0,0.0,0.0,0.0,1.00159019444228,0.13625607943913826,450.0,82.24907234906559,1.9489875506206677e-34,-8.921882972219118e-21,0.0,-3.041115995028883e-20,0.0,0.0,115.47549504448875,1.803099322525627,0.8050530863799181
2800,-9.35733926365003e-25,0.7000000000057226,8.640585839908565e-16,-3.410658050093687e-20,88.15440236839994,-6.265991842879084e-23,2.5037758335150603e-23,30.6,0.0,9.309572361478418,1.409486874393161e-24,172.37323478478743,3.3573001021648016e-23,6.218105660357461e-26,26.7,2.8786932723087416e-20,1386.1626985403602,-6.298184093640642e-14,8945.50000000005,-3.2011425365142387e-15,3.960036546969361e-33,70.3,2154.3,-7.40657401681488e-23,-1.0229679869491139e-22,58.393700593133964,50.0,0.0,0.0,0.0,2.432565927373113e-24,2.5,297.07156028987794,0.06032514724189433,-4.779304649794445e-26,0.0,375.0,0.0,0.0,0.0,1.001777107076434,0.13760128322224552,450.0,82.31253284865568,2.073031910099053e-34,-9.16091588166342e-21,0.0,-2.933441193745873e-20,0.0,0.0,115.47551837037977,1.7920290070366423,0.6500167206260283
2900,5.037820717427849e-24,0.7000000000059912,-3.658809027022216e-14,-2.108703101855088e-20,87.90922460477613,-2.0830977750091432e-23,-2.210681521868512e-23,30.599999999999998,0.0,9.332403990181176,6.000398156163492e-25,172.20589537224072,1.2131616342420034e-24,1.090087876891809e-25,26.7,-1.497491688968314e-19,1384.8632185045033,-5.649486903168687e-14,8945.500000000055,-3.147856553246492e-15,3.840210165529741e-33,70.3,2154.3,-7.19633243583357e-23,7.622234803134766e-23,58.095112319246866,50.0,0.0,0.0,0.0,6.2027874575612065e-24,2.5,296.9209189415069,0.059935240069067246,-1.7201351317587833e-25,0.0,375.0,0.0,0.0,0.0,1.001684785419197,0.13711616336930596,450.0,81.70277879106459,1.7235845200331671e-34,-8.946244840152785e-21,0.0,-2.2793275129293768e-20,0.0,0.0,115.47552493115666,1.8110832695487975,0.6669253702188046
