milliseconds,Ca_Nuc,Ca_Cyt,NFAT_Nuc,Act_C_Nuc,NFAT_Pi_Nuc,NFAT_Act_C_Nuc,NFAT_Pi_Act_C_Nuc,Inact_C_Nuc,NFAT_Cyt,Act_C_Cyt,NFAT_Pi_Cyt,NFAT_Act_C_Cyt,NFAT_Pi_Act_C_Cyt,Inact_C_Cyt
1200,0.9596465280250179,0.9823853715352968,0.00045996536718402917,0.018150135183988707,0.00020791646026155851,0.0013747504774550942,1.4427790506001654e-05,0.030625442666574944,0.00010742787297110883,0.0027965797264222665,0.009159233039347504,6.149469355159774e-05,0.00011111493984579553,0.00669639691171825
1300,0.9571820194260748,0.9813839971865905,0.0005030656511327289,0.01993633352040124,0.00020597147633218018,0.0013807050994292136,1.4962105977768804e-05,0.027455573981906418,0.00010749361891871174,0.003017529016539817,0.009157262607034875,6.91260014035382e-05,0.00012292934997419852,0.006264611601375333
1400,0.9537217424649128,0.9814341420732869,0.0004816514479653958,0.020845368112148557,0.00020364070457598487,0.0013427763088831564,1.6372323013712808e-05,0.027531447308655685,0.00010611238243234705,0.003128844562093007,0.009125731014850584,8.071389366686292e-05,0.00014352741322208078,0.006365303628723316
1500,0.9563389497551085,0.9789644078136259,0.0005099921652384795,0.02293650179533124,0.00020192185751369819,0.0014063197783141428,1.7576212582277833e-05,0.027120637618045187,0.00010603137334727016,0.0032832674321015528,0.009099514125111278,8.382194654788422e-05,0.00015285442553198626,0.0061368659934610695
1600,0.9514301087646471,0.9779680209161332,0.0003933916420509127,0.02322305439658006,0.00020078359813396687,0.0013821139565449322,1.6859899720130845e-05,0.02495600769003873,0.00010648733460597762,0.003150773590040381,0.009075146278870993,9.805080909282945e-05,0.0001587754847498568,0.006098128263354579
1700,0.9488322961334436,0.9779215891113883,0.0004923259542394551,0.025066179015424357,0.00019778337977128233,0.0013997823957106988,1.7912732770418885e-05,0.025172676280010964,0.00010632868849280299,0.003355524622647542,0.009014921682296798,0.00010906152452144503,0.0001596004883628092,0.005864204965650064
1800,0.9480990261780659,0.9754920096050845,0.000492657882696559,0.026423333899391874,0.00019765116398855355,0.001573348706322089,2.0486075527730486e-05,0.02231180392352094,0.00010485566471086679,0.003513382650294133,0.008993331722875203,0.00010180801582763336,0.00017220498592892934,0.005976146035169546
1900,0.9484451537704786,0.9751663612990507,0.00038093949377549955,0.027606901014951314,0.00019823101388605818,0.0015181882431369409,2.024694096383903e-05,0.020140469265223716,0.0001052565343573793,0.0035099694057541047,0.008996157663521142,0.00011103173019181978,0.00018239279477433177,0.0058813618939010754
2000,0.94799521418117,0.9751042691098709,0.0003349165280009888,0.027929829674420488,0.0001939489486411815,0.0015046964355639562,2.1727332834306208e-05,0.019304862517089325,0.00010519878047410949,0.003742716826387248,0.00895267374738559,0.00011400304670613673,0.00018771887395506166,0.005448884389433617
2100,0.9433038030441774,0.9736633242122928,0.000298365663159492,0.030360017515155182,0.00019285443105115262,0.0016043054881156994,2.3548597475434472e-05,0.018546380188424028,0.00010462166352591299,0.0036032289618381703,0.008903608591676982,0.00013426792347977565,0.00021465347199029988,0.00549257310429252
2200,0.9435539287772323,0.970424071368526,0.000418073925662618,0.03178614041150052,0.00019014418728194784,0.0015293873347533805,2.4302336946236627e-05,0.01689968284739296,0.00010439595734755323,0.003852526687688,0.008867552484959686,0.00013819518119002883,0.00022259192298225428,0.00525022710068292
2300,0.9417749399461436,0.9699209130688027,0.0004623949087899216,0.03329994492159351,0.00018878394963645314,0.0017600832311142627,2.323445573492406e-05,0.016326232641958278,0.00010376784888862728,0.0040247577143518775,0.008837506389105243,0.00013634847096030933,0.00022345363189036016,0.005041646395531933
2400,0.9420452928648965,0.9703938853190209,0.0003302185198538961,0.03253434322349251,0.00018694047154877276,0.0016725192709306255,2.4835630118447666e-05,0.01761204264577963,0.00010344086698887593,0.004184535405461356,0.008838903084594937,0.00015021682630730987,0.00022737345269989076,0.0051966982977926296
2500,0.9380901799687598,0.9695800931509387,0.0003962676287989246,0.034121386980666295,0.0001850076297354342,0.0017273473036839022,2.5961006365319493e-05,0.015858732320205227,0.00010313466074382945,0.004135395136697412,0.008809088132278821,0.00015106041846222026,0.00023749414038106112,0.005058301507925151
2600,0.9372069159922208,0.968611782147541,0.0003023661581855538,0.03633615149526308,0.00018157930717911837,0.0018306464026146398,2.6996521310526126e-05,0.015365489170599114,0.00010280331570091277,0.004207848060269285,0.008796027240626616,0.00016245462531456692,0.0002480334398969341,0.00501697285270429
2700,0.936346796263783,0.9653669914780647,0.00035536116554660697,0.03598505183698636,0.00018057403933714744,0.0018901193573249131,2.8675812021594045e-05,0.012376254571453848,0.00010244214325014324,0.004431624086891879,0.008728652186726865,0.00017412363631248175,0.00026639634974961904,0.0048527592762591925
2800,0.9344906186558634,0.9662093612008111,0.00031913393250446783,0.036080565175345344,0.00018238769068797432,0.001931521159777676,2.793892463168822e-05,0.011969285900085742,0.00010285506421678416,0.0043786378600590955,0.00872802805114882,0.00017732641836742106,0.0002640289608058192,0.004637123976991979
2900,0.9323322182156512,0.9650304818122502,0.00040959357181037995,0.03759836601258663,0.00017809199843330078,0.001762102028276656,2.9954080391652802e-05,0.010885997574281993,0.00010214347147688276,0.004374192180748041,0.008689172758126121,0.00017963198883192463,0.0002755308565680849,0.004646953567110137
3000,0.9328561103509625,0.9637086327005921,0.0004033603670816577,0.040540352070680456,0.0001745574036199972,0.0019327819735439154,3.177902187798917e-05,0.01007987924690768,0.00010187691700370134,0.004662193212433072,0.008642584783999754,0.00019198453927259416,0.0002778727979968132,0.004327779176231266
3100,0.9271496246443182,0.9626788072904487,0.0003582607847519563,0.039334585633396126,0.00017719455310844987,0.002060159837346893,3.0941842506075695e-05,0.00926110732342608,0.00010176871879231695,0.004821425980910985,0.008622966952575053,0.00020337496083164201,0.0002967904235292137,0.004334675413752946
3200,0.9277663201715123,0.9593865119902082,0.00022617502097174963,0.04210137947485447,0.00017445960208727773,0.0020365385596699233,3.2987012327887444e-05,0.007310198491268681,0.00010159076177565052,0.004857675198940176,0.008609117699291494,0.00020261654476978896,0.0003099141808453715,0.004157519181317204
3300,0.9279875239942266,0.9608424167034854,0.000361958167879608,0.04303574371039574,0.00017323327303962502,0.0021135609655011153,3.293802100041001e-05,0.005103651481207403,0.00010088667128888343,0.005037067171321426,0.008556214310696638,0.00021294570372136173,0.0003093619024529711,0.0038392916615206684
3400,0.9247775134902063,0.9583735991918665,0.00035743122522053234,0.04468551265018106,0.0001716445572785037,0.002101329717191749,3.480457047251938e-05,0.004361210748347467,0.00010100265073960983,0.005077137522521881,0.008552741904905257,0.00021992217131454095,0.0003338992772994851,0.003972067284914753
3500,0.9229682437093458,0.958264657917334,0.00036425418298968525,0.04546637339970808,0.00016733845028055652,0.0019993515035829352,3.401578840270477e-05,0.004273267888653286,0.00010072745563871877,0.005148557015093418,0.008528158081848636,0.00022616952093379357,0.0003419144340338026,0.0037684407415834935
3600,0.9223094122827106,0.9552334234843602,0.0002264771617223954,0.047234033017586365,0.0001643298533175708,0.0020884338112908646,3.5049518898862764e-05,0.004022251025855309,0.00010057916952366022,0.0051770014247226595,0.008490262049932952,0.00022229511198114366,0.00033425185735810615,0.0034761358794756147
3700,0.9212049073614096,0.9539338883086613,0.00032453225449384786,0.045810853320194314,0.00016417082695609027,0.0021743017966298055,3.664613970068076e-05,0.0017672561043300835,0.0001006891766516602,0.005149354107774981,0.008442424252079531,0.0002434795750397158,0.0003461087815323962,0.003453366720520961
3800,0.9199036919770345,0.9527864333948545,0.0002741510243935676,0.04930152057682144,0.00016109118118148172,0.002092182125292067,3.68424262889122e-05,-1.2768012148522555e-05,0.00010013937752951214,0.005430683917444334,0.008418728805330357,0.0002387143392968164,0.0003556818183485122,0.003313715692721714
3900,0.9197219142424594,0.9530888093083913,0.0006174731768429749,0.050490053781785366,0.00016809736155383085,0.0017265720114725692,3.4567430448126446e-05,0.0014946708521352526,0.00010246640090752927,0.005390193333680641,0.00848590651696415,0.00023119716623301882,0.00036070101024751914,0.0034948853413379437
4000,0.9196004588534242,0.9533436126661586,0.000793583260574933,0.04877496726732016,0.00017613289616302046,0.001465306440391644,3.012904267580262e-05,-0.0012577632166258712,0.00010484046111921686,0.005500528120228729,0.008548892659595533,0.0002369687955969963,0.00035493909692217664,0.0032769472803701933
4100,0.9171784379553584,0.9524992950661241,0.0010551597277792823,0.049987147567007895,0.00018647645390705122,0.0009611640384364149,2.5324263396319553e-05,-0.0004674874896897521,0.00010732004167560617,0.0056364220543464365,0.00863591784700752,0.0002333595881620855,0.00034568232055837616,0.0031771286330081715
4200,0.9166483338998528,0.9537782289096345,0.0013625249886366469,0.05241222676014279,0.0001957629863705651,0.0005996274412339484,2.2301328395483108e-05,-0.00013891959547980077,0.00010938013310743698,0.005563808675543256,0.008695431036271338,0.0002287244763605337,0.0003352741407372639,0.0033737782804551192
4300,0.9166235895296816,0.9517317559486502,0.0018185622718926474,0.05291538433820165,0.00020283691725662918,6.52396149922834e-05,1.790568362044097e-05,-0.0018295452532368756,0.00011323094177556087,0.005610914247627376,0.008728523983989,0.00021997331023602813,0.0003368647055956278,0.0030430212902181394
4400,0.9159360871905511,0.9524886288436271,0.0020960231612656274,0.051751844124273784,0.00021243989234634585,-0.0002642571056209769,1.540934328931311e-05,-0.001546309809526434,0.00011569672363021007,0.005609838074837725,0.008818471094293004,0.00020506748489114072,0.0003325733525397069,0.003282597473620531
4500,0.9153731888047086,0.9508563807828193,0.002262974234927726,0.05333687178438138,0.00021844236624658485,-0.0006715437949848189,1.0386312202683683e-05,-0.0024085542770505832,0.0001173886454014561,0.005663748336831285,0.00884793152930566,0.00020310770382338963,0.0003347237544767365,0.0032577832631647706
4600,0.9176021608912619,0.95232850516243,0.0026256632344035533,0.054261447508037484,0.00022819460996349668,-0.0012785507212879786,5.384809877703739e-06,-0.002613155844075366,0.0001208074868157852,0.005754694977584348,0.008912843899494446,0.00020089017511357803,0.0003308580498546715,0.003304482500994327
4700,0.9150019044798648,0.9516153332101617,0.0029938264776078675,0.05567777915790383,0.00023777312621018674,-0.0015448524301830014,1.99992427749644e-06,-0.002667399542200274,0.00012256656359464625,0.005937363150843572,0.00895480831541576,0.00018890428618676278,0.00031683929951961865,0.0030256251109147736
4800,0.9173733460094756,0.950116059640862,0.0031626819733630916,0.05441258089717028,0.00024423819107383734,-0.0019497137052098587,-2.3907138193422365e-06,-0.003245708986766966,0.0001262300988185924,0.006044512293662325,0.009027269328195453,0.0001863117385058192,0.0003112994222922257,0.0029225603515043333
4900,0.9171453467576008,0.9516633679087508,0.00351284683578227,0.05591323050093795,0.00025227578613773715,-0.0024701299282243647,-5.202573420524868e-06,-0.003784887921737176,0.00012794224195417843,0.005863255626218653,0.009076334159212832,0.0001880933041466939,0.00031446491599641514,0.002956053037308437
5000,0.9147840544284498,0.9505353983447722,0.003800539807836717,0.05728946063545179,0.0002585714416625708,-0.002866254864694364,-9.222686244973022e-06,-0.002089338713909399,0.000130448146922217,0.006182374036867074,0.00914101205093795,0.0001825005120259568,0.00030437866196929373,0.0029884235997454257
