milliseconds,Ca_Nuc,Ca_Cyt,NFAT_Nuc,Act_C_Nuc,NFAT_Pi_Nuc,NFAT_Act_C_Nuc,NFAT_Pi_Act_C_Nuc,Inact_C_Nuc,NFAT_Cyt,Act_C_Cyt,NFAT_Pi_Cyt,NFAT_Act_C_Cyt,NFAT_Pi_Act_C_Cyt,Inact_C_Cyt
0,1.0006543382352084,1.0014285188931722,0.0005926586329585146,0.0009202430007450091,0.00022782098101538633,0.0008846406100473052,1.67674528748071e-06,0.047776238025449905,0.00010946667301850732,-0.00011306255275470074,0.009416393002757423,1.5239841901485524e-06,1.254049978260873e-05,0.009798646199024472
100,0.9925301799390301,0.9973271980967167,0.0004942320259283614,0.003788612811307172,0.000224436595402393,0.0008807846658041941,3.121941773519634e-06,0.04595840874123539,0.00010984620942815736,0.0005556609960660996,0.009427088828091304,5.4994882248210825e-06,1.553945152675942e-05,0.008894352911490877
200,0.9856819130995672,0.9954876188420263,0.0005464958536763939,0.004771096117264996,0.00022264059808389537,0.0008956562795071878,3.920455357427808e-06,0.04418959305359199,0.00011051397359538396,0.0011796615948022906,0.009388656441301688,3.2171615957585366e-06,1.9321895170947852e-05,0.00844770306161279
300,0.9774797045175003,0.9922007064358742,0.0005077278845148826,0.009082763415666236,0.00022199591589099914,0.0008454626100219521,5.873458337936782e-06,0.039266232372693076,0.00010928433183732435,0.0017279951348084003,0.00939004000525341,1.7560121164618996e-05,3.555074498177395e-05,0.007984775267732997
400,0.9695452537127727,0.9906359539661651,0.0005560828571366937,0.010351171530930747,0.00022332578112371011,0.0010337620842212924,6.828822236487406e-06,0.03807648427008145,0.0001100141207713749,0.0021336821375215493,0.00940210817797288,7.577483605230378e-06,3.4835955892360926e-05,0.007630943010641859
500,0.9708492096055311,0.990553262781872,0.0005039582590878899,0.013145658095473915,0.00021857439335673873,0.0008947474477615663,7.5948461210637295e-06,0.03670985535458958,0.00010881595857447748,0.002115009236876703,0.009330198862914488,2.450173696681778e-05,5.973354194773034e-05,0.007407998787375772
600,0.9697403914705047,0.9899095547516633,0.00046215312193766545,0.013108073274824265,0.00021774827759780353,0.0010144339387041694,9.59053562278841e-06,0.03746684807189458,0.00010834965645971793,0.0022837433404138863,0.009321332997010559,2.982590141836359e-05,5.4072103222251784e-05,0.007132069295996191
700,0.9658718105128383,0.9886505284375428,0.000434371195783649,0.0157255820209316,0.00021758346375451654,0.0011923616574591636,1.0278346987511888e-05,0.035895558204801066,0.0001092449113863174,0.002486926047199789,0.009303463623201136,2.9711498173217976e-05,6.259774572373477e-05,0.007308988240281561
800,0.9666604904086193,0.987972493394799,0.0004656780668811474,0.01646800294003029,0.00021610817491902505,0.001033672909437196,1.100253928671001e-05,0.035033861328551505,0.00010771772232254973,0.0023923548877237363,0.009295662542020402,4.554913199045821e-05,8.322954149885071e-05,0.0069226692932572356
900,0.9620163408209147,0.9865622716891194,0.0005340462248109806,0.017906075047118605,0.00021163046719365044,0.0011762277047209526,1.0978223976942272e-05,0.0334984413695129,0.00010763330497042193,0.002654919844217016,0.009229767316276354,4.712487024084656e-05,9.846159237661162e-05,0.007080653196828406
