milliseconds,Ca_Nuc,Ca_Cyt,NFAT_Nuc,Act_C_Nuc,NFAT_Pi_Nuc,NFAT_Act_C_Nuc,NFAT_Pi_Act_C_Nuc,Inact_C_Nuc,NFAT_Cyt,Act_C_Cyt,NFAT_Pi_Cyt,NFAT_Act_C_Cyt,NFAT_Pi_Act_C_Cyt,Inact_C_Cyt
0,0.9999966142557913,1.001160919873476,0.00046616177136628257,-0.0007221773647101991,0.00022923406392799976,0.0008493351124502554,1.3823688538161502e-06,0.049769481618421096,0.0001095787616032297,2.8502286836249738e-05,0.009430443260088631,9.828683136402675e-06,1.956517360251474e-06,0.009827937339311315
100,0.9913485686651826,0.9978806590126658,0.0005042762634833415,0.0030149747888151093,0.00022532544744708794,0.0008940354702724504,4.2328155560251785e-06,0.044814590288334163,0.000109421798427946,0.0007456174269858614,0.009415961120369937,9.521070633951549e-07,1.7522006211201664e-05,0.009164201172048433
200,0.9861381239161766,0.9956495528892116,0.000424318895246532,0.005080043568265578,0.0002242344542572336,0.0008600686680227445,4.001130522552508e-06,0.04440930483414805,0.00010914984906486947,0.0012559340633523357,0.009417881600079392,1.0921295882540607e-05,2.0284001178988304e-05,0.008637370562710389
300,0.9748576568039158,0.9948418179226411,0.000579005820062395,0.009652207277059342,0.00022229114822563975,0.0010677246996328219,5.614368963111822e-06,0.040368590466480274,0.00010978726899314938,0.001681143241239233,0.00938579876978151,9.695917434434564e-06,3.058878119211608e-05,0.007873936488750765
400,0.9697672479772933,0.9931105779593586,0.000521136666517255,0.01186457206786552,0.00022252711950625272,0.0009111073457891543,7.047117322689946e-06,0.03804980659540418,0.00010976573536593971,0.002238404398040395,0.009358521684521823,1.9830529845776206e-05,3.6658613757000586e-05,0.007653556379484376
500,0.968932929286513,0.9900087670367339,0.000576974246940211,0.012157011007859922,0.00022230434879759637,0.0009890527057830525,8.054027975638243e-06,0.03674049386677056,0.00010875609970014059,0.002079262187499643,0.009331974185531616,1.390812012312301e-05,4.4806804787320205e-05,0.007405971416226988
600,0.968976719694492,0.9908945298217819,0.0005062472772164299,0.014653640234060393,0.00021969119069838332,0.0011459317413260288,8.685363112195066e-06,0.035495302942900084,0.00010841841861840163,0.0022350761340035677,0.009334027450551414,2.2371066031278562e-05,6.436245235334771e-05,0.007243672113184744
700,0.9671443470183237,0.9875970745499301,0.0005370186958813349,0.013395520623169975,0.0002148356245604102,0.001192861167740115,1.0567507971126367e-05,0.0359953751734711,0.00010825993554726037,0.0023937653823680855,0.00927542319108282,2.9799230030484776e-05,8.0237975703599e-05,0.00726782520846297
800,0.9663837325189807,0.9866407971949895,0.0004104689858997737,0.01380345216629137,0.00021496197057547197,0.0010362463746354995,9.964095222819699e-06,0.03295160160713826,0.00010820200244162411,0.002487232740793894,0.009266814168328029,3.5019561964254595e-05,8.412639516563166e-05,0.007132135360922838
900,0.9637864693627307,0.9870734172137241,0.0005097168080269701,0.01613261491516837,0.0002153969606391189,0.001066203483251425,1.1780144698723387e-05,0.03246094275477226,0.00010846964039365973,0.0027435691586083,0.009261100408696231,5.440561468827347e-05,7.972813688976772e-05,0.006751423292944095
