milliseconds,s2,s4,s7,s15,s19,s21,s22,s23,s25,s27,s26,s28,s32,s29,s24,s35,s37,s38,s39,s40,s1,s18,s41,s42,s48,s53,s60,s63,s64,s65,s67,s75,s76,s77,s81,s82
0,5.0,5.033870426070096,4.9766508476830555,5.00008122961673,-0.00023951056821648243,0.5,0.004193635561179964,0.5,0.6397194337022813,0.5000252601940499,4.9996662435458115,5.000347514787975,-5.629318525513209e-05,0.4999417606669775,-0.0007516506801994343,-0.0003208850181753674,-5.0910885409850505e-05,0.6,0.4997619670931805,-6.531259497508705e-05,5.019104328459078,-6.083363741411092e-05,0.0011945401552821116,5.0,4.978149702176814,-0.0019552515789250523,-0.001297592147225842,7.7958838085061e-06,0.0013861161320646508,0.33,0.008177105492804752,-4.230814127494291e-05,4.999714613482165,5.0004675944787795,0.0,0.00018897735994174243
100,5.0,4.700683514430977,4.893915122831474,4.998751743345977,-0.0010095216778177925,0.5,0.05973013093375962,0.5,0.6350760736442129,0.5000709568547155,5.000187589440535,4.999737422081857,-1.6162948067542575e-05,0.5000010222870364,-0.00019615814145139556,-0.00013297197499298377,5.106959628296507e-06,0.6,0.49977866317592523,-8.868916650606404e-05,4.642550815620869,-0.0003962015401907918,0.2517817170493913,5.0,4.959763395916758,0.01936758016605262,0.00298360874949476,0.0004137861044683377,0.005355777460781423,0.33,0.0668507947414496,-4.764827471943914e-05,4.990515793030512,4.990855090896161,0.0,0.009181235075962088
200,5.0,4.3752038200526195,4.723941189960254,5.001597920915535,0.0009335042018757355,0.5,0.10120944158857004,0.5,0.6307414427446689,0.499995043551829,4.999477983248496,4.999594215044551,7.981417551330448e-06,0.49999052108281333,0.0009100737929783955,-8.661806678763024e-05,-1.4841264942219201e-05,0.6,0.499783803917969,8.051716762584189e-05,4.397177753781215,0.002306618154969884,0.4126278039704456,5.0,4.913391232902827,0.10415646303116961,-0.0018853468471359703,0.0007260539138684118,0.007044136166044412,0.33,0.15611696397936378,-7.311434659519818e-06,4.983549046194512,4.9833902489321895,0.0,0.016874118138171645
300,5.0,4.054468719500495,4.543925645567282,5.005683902669107,0.0005229247377830329,0.5,0.13845536710675616,0.5,0.6271205022229674,0.49994548883147594,4.999695200523246,4.999793620521176,-2.536040661803534e-05,0.49996377559587496,0.0006467987610270467,-0.00022631526398887535,-3.539116175430415e-05,0.6,0.49989868095767603,-1.1100173377838825e-05,4.104041569629252,0.004181139466682414,0.5080845090420519,5.0,4.840797202300716,0.1572143993372114,0.003600892186531871,0.0014333495497482237,0.01293977405614448,0.33,0.2855414285811349,-8.695806227720057e-05,4.977516982437028,4.977518684068494,0.0,0.02209174170836745
400,5.0,3.752076277951721,4.375375459375347,5.006963949968296,0.0032242374856742053,0.5,0.1848996525770828,0.5,0.6242047273915098,0.4998988756275329,4.999844771617719,4.999991524394605,-9.49675449503256e-05,0.4999019356829763,-0.00048560684076890564,-0.00018781260834267133,1.4363566996626148e-05,0.6,0.5001903260508759,-4.4649472337736976e-05,3.7607111399288464,0.007236138288825979,0.564841171339718,5.0,4.754334136046805,0.2291429410088264,0.0033172604005689338,0.0024156974522254364,0.018393943554505528,0.33,0.4013140041512713,8.528103410587722e-05,4.9724237857443665,4.973142120561499,0.0,0.027058726461532023
500,5.0,3.5696607786841112,4.207970261985922,5.008403016685946,0.004584250496049744,0.5,0.22845713603873596,0.5,0.6189215666546485,0.4999736135523645,5.0004642726855035,5.000098623925421,-3.359031167825547e-05,0.4998835138161342,0.0007148536184427135,-0.0002194961644619449,6.290501519523156e-05,0.6,0.4999626729142485,-0.00010435155809963242,3.5527202388086803,0.010814483571257055,0.6059384898197815,5.0,4.7018370892518035,0.3367758903375249,0.0017941041644494848,0.0030863435151602665,0.022466527474026332,0.33,0.5227437534722299,-3.1602739860614566e-05,4.968419651167755,4.968602833004024,0.0,0.03119746475419359
600,5.0,3.324373071574944,4.099016625295427,5.014757354480055,0.00581414766569044,0.5,0.23902656336601938,0.5,0.6163734647736613,0.49984927988812766,4.999407453044454,4.999997535138368,9.118735288783204e-05,0.49989265347390494,0.0001632599741620375,0.00024218830764558832,0.00011481025734562733,0.6,0.5002013025798757,2.522539229458875e-05,3.2779748328078386,0.013947221405322719,0.6430294845208365,5.0,4.594397611216264,0.38581106166725243,0.006076437910381387,0.004211028963241971,0.025442346472421745,0.33,0.6688394990261266,-9.359520324244992e-05,4.965094889519751,4.965843525513907,0.0,0.034397531060310876
700,5.0,3.0953533796024564,3.9197720290276874,5.018361771692837,0.005631372495760063,0.5,0.2805199379686146,0.5,0.612490631345991,0.49980579048505,5.000102387727106,4.999470660811766,-1.6480340140028087e-05,0.49984109176138847,0.002389998988362856,0.0004326852086658301,0.0001228804344285621,0.6,0.49999125000646044,-8.89992732102318e-05,3.034656226119718,0.017994929682497437,0.6637790699767037,5.0,4.4797020997155155,0.5097068895174225,0.012154614396531654,0.004917762524143144,0.029341720999522165,0.33,0.7548299522559382,1.1132126540242961e-05,4.962815494368208,4.963215392860562,0.0,0.03759043387896841
800,5.0,2.8126474335025704,3.823533991881537,5.0270315765647196,0.008560429932348446,0.5,0.29916401867578646,0.5,0.6065352819935298,0.4997275531850733,4.999077524012767,5.000043438984649,0.00017911857432543213,0.4998286976142876,0.0019775460213974473,0.000220915790237508,0.00011035217562886025,0.6,0.4998909587639976,-6.224498100381117e-05,2.861993418260955,0.020616776686693736,0.6750532814755303,5.0,4.425180812301062,0.561956719685002,0.011066763591695715,0.006108243506366559,0.033570114956947075,0.33,0.8721331465160503,-4.4642832068214755e-06,4.9608661216145515,4.960469319207526,0.0,0.0394649640502284
900,5.0,2.6930682115455933,3.690480877127109,5.0314716322144735,0.008534541048005488,0.5,0.33779086528341296,0.5,0.602256219703198,0.49961688470821536,4.999316933868621,4.9996826193312405,0.00018409082184471032,0.49969214754646246,0.0034963404847301897,0.00023697245112922898,-4.637388919719905e-06,0.6,0.4998648907425948,2.8171141654907997e-05,2.6855247984530393,0.02363459275241795,0.6846547823088234,5.0,4.333594704702258,0.6593254008679578,0.01547390860595888,0.006856456698153475,0.035867266475864336,0.33,0.9824291604153046,0.00011657406151110181,4.959115231041086,4.958405460903638,0.0,0.041115685575605986
