miliseconds,s2,s4,s7,s15,s19,s21,s22,s23,s25,s27,s26,s28,s32,s29,s24,s35,s37,s38,s39,s40,s1,s18,s41,s42,s48,s53,s60,s63,s64,s65,s67,s75,s76,s77,s81,s82
1000,5.0,2.461307213248263,3.5469123094859096,5.036583842354141,0.01272347165810762,0.5,0.3493837606719057,0.5,0.5996705708724344,0.4995418716212568,4.998872627288202,4.999206244992296,0.0001714415387473359,0.4995649181784394,0.00266829500329617,0.00042761911421249456,0.00026194274265472735,0.6,0.5000291544682227,4.058596830978832e-05,2.4587351762182186,0.028601151305301997,0.6941560865311343,5.0,4.261182877340605,0.7417223340711094,0.02013576385312485,0.007544906513945979,0.04172243161176897,0.33,1.0414437785159645,1.0342623757422074e-05,4.957150678259821,4.956949065282012,0.0,0.043060501952011485
1100,5.0,2.3384053528351214,3.4843750341354967,5.040126394060007,0.012462174566626363,0.5,0.37989196477141957,0.5,0.5972445673453967,0.4993595654720958,4.999476301784268,4.999107646531705,0.00029920719854936804,0.49941084962137616,0.003524605282213056,0.0009251129424453561,0.00030240299622812843,0.6,0.4998298002812466,2.758585150507431e-06,2.3259565038789756,0.0317162615109948,0.6985387102447902,5.0,4.182962512665951,0.8048610034652621,0.025617609527560106,0.008520771262467275,0.0451111236815671,0.33,1.116666800522523,1.6232970464202383e-05,4.955858509847976,4.955972403034958,0.0,0.04399331675713079
1200,5.0,2.184412737822338,3.3503578639858165,5.047030642325869,0.01631902494738257,0.5,0.3949552138886901,0.5,0.5905326319481581,0.49923580302608045,4.9983160608582375,4.999456255869733,0.0005120316380390593,0.4993288124122155,0.005653241944889854,0.0005354243422243481,0.000306307985655856,0.6,0.4996886561179013,0.0001426002306379774,2.132076721565744,0.03336017570455496,0.6939217778908542,5.0,4.111570676836578,0.8591549952312039,0.03111474779527216,0.00898646477126287,0.04637864754368046,0.33,1.2211344934740471,0.00026557654011725084,4.955545512967924,4.954759581748655,0.0,0.0448635846973249
1300,5.0,2.0597795589713725,3.252925922551866,5.053527325720851,0.0170614844312935,0.5,0.4176724848443639,0.5,0.5891219516735509,0.499162909696524,4.9986137467448035,4.99883195087254,0.0004538853223295493,0.4990348441286179,0.005996724644640739,0.0008596293986341993,0.0003567160275795578,0.6,0.49954287285400495,6.372323546478047e-06,2.0059680250957865,0.037418316215251775,0.6945110376054621,5.0,4.01516153539239,0.9155807932629855,0.03564851557874056,0.00966517743748566,0.050889099179264465,0.33,1.2841685154553064,0.00015132299027510398,4.953933041939697,4.954056457121675,0.0,0.04534435482469113
1400,5.0,1.9604216680097926,3.196435052279336,5.058969966616212,0.01810183386662399,0.5,0.4221377263616684,0.5,0.5844394699266283,0.49887766344704826,4.998500843124346,4.999221665492816,0.000648440773994073,0.49900020947069307,0.007624681926797157,0.0010530735569825853,0.00029580964341488546,0.6,0.4995357286696004,0.00016670844523980464,1.9388853852593335,0.03892375359649056,0.6855236414056716,5.0,3.9959149326986583,0.9837035500336465,0.038789901156680025,0.010524382065826494,0.055033704200037184,0.33,1.3062805850122547,0.0002733251452264303,4.953309621893801,4.953315995932334,0.0,0.04586271397938699
1500,5.0,1.7831833534473394,3.1388558448519217,5.063117632281127,0.01966420207533786,0.5,0.44114623746981924,0.5,0.582552982663745,0.49867365774565214,4.997916742768684,4.998593016970857,0.0007117973749549975,0.4986935521458315,0.007276059236819654,0.0016102741102805315,0.00042747792448413904,0.6,0.49933747240824244,0.00026496490110021324,1.8342667963144519,0.04092853476604077,0.6797474529811228,5.0,3.922027278696729,1.0131261377994092,0.04030760976810092,0.011185397685279184,0.05739580290953264,0.33,1.3846838253652856,0.00031710722123613305,4.953395562962003,4.95307114969247,0.0,0.047040638053306855
1600,5.0,1.6967607682021026,3.0763641345901673,5.066896590161578,0.024408704436502164,0.5,0.47015975747432254,0.5,0.5800684248656177,0.4984728312175575,4.996878793514796,4.99881331578578,0.0007437658915457224,0.4985780504910726,0.00917469173645775,0.001543576165855183,0.0005313473795458947,0.6,0.4989127827326424,0.00015611165146523339,1.712852811524583,0.04433553847750473,0.6729618204088238,5.0,3.843835944881226,1.0855635711301395,0.050796826357940895,0.011467964500771477,0.0598338692772805,0.33,1.406009133212283,0.0003343678056412938,4.952411204160064,4.952536059245716,0.0,0.04674064122332212
1700,5.0,1.6947794245284782,3.050036757162312,5.071818555261734,0.026179356629360728,0.5,0.47174924410107544,0.5,0.5751552160814379,0.49827443357602075,4.996135726383208,4.998558228272207,0.0009575411434496824,0.4982876458389131,0.009511967576323416,0.0019688994054807515,0.0006822731971828481,0.6,0.4988220623530265,0.00023425548117437806,1.6403872672997577,0.044698830283227915,0.6697448069810569,5.0,3.78843402281831,1.1497449204118768,0.05561651190058361,0.011881133723726166,0.062005812315474626,0.33,1.4307716961672021,0.0004035244423806234,4.952428593833214,4.952370009051428,0.0,0.04741581685053831
1800,5.0,1.553303521717228,3.018694557900431,5.07624841006057,0.02624399138859841,0.5,0.48181046903902724,0.5,0.5730921446286533,0.49811553095107197,4.996429210511304,4.997820314053878,0.0009823982670011963,0.4979846468448562,0.010733431455925672,0.0021802995145158988,0.0008462350106657357,0.6,0.49900355326356877,0.0003999194148362325,1.5729363933874352,0.04754945854033084,0.6649026516072958,5.0,3.7434587913454944,1.1639418906922296,0.06156910016414895,0.012695224512163235,0.06809579875806432,0.33,1.4618244295389224,0.0006502572112432542,4.952355498515338,4.9524420491214975,0.0,0.04743546054630037
1900,5.0,1.5128080438238822,2.9468631655700626,5.083127252410265,0.027769950745218576,0.5,0.5136083487485875,0.5,0.5715174410819998,0.49782634511141777,4.994983284450453,4.9974046488158175,0.0012379646544119919,0.4977758921264515,0.01349196723374561,0.0030551102497660848,0.0008739626910216828,0.6,0.4988577322633049,0.0005436215995779489,1.5649340673323828,0.04818476702012845,0.6506021421392503,5.0,3.7036180336265776,1.2157832103578161,0.06624572016544278,0.01267032862826392,0.06901479079617591,0.33,1.4677897751596183,0.0007285053841152513,4.952462065293916,4.952165079165491,0.0,0.047822965488639284
2000,5.0,1.4859481266688657,2.9003372424158402,5.085950172632366,0.03193606012187442,0.5,0.5299457314123253,0.5,0.5679643572010206,0.497547360201547,4.995120581138912,4.996940439034147,0.0013727862947585465,0.497645406503577,0.013639051410045023,0.00293945395781582,0.0010031423593099419,0.6,0.49851691609165205,0.00043912837019460224,1.5046760880160288,0.0495782849646102,0.6475968954901545,5.0,3.676075687669366,1.2636706973641418,0.07033854062893481,0.013099477214859727,0.07354636300148547,0.33,1.4968827436059282,0.000849375711104901,4.9515521613146625,4.951368922989284,0.0,0.04815007974338225
2100,5.0,1.3852272610204954,2.9181190866726037,5.092687466483997,0.03249218558308736,0.5,0.5320182967345681,0.5,0.5655343513494375,0.49732714244611526,4.994397901457215,4.996327998646644,0.0016999370682330593,0.4973581753007318,0.015269470270200224,0.0034062198974238083,0.001284237615496148,0.6,0.49823472470391006,0.0006294312986590025,1.4601835506411398,0.05025173862940912,0.6372852903241961,5.0,3.644448242941222,1.261901816071035,0.07186744305276546,0.013309308670441746,0.07676317839932643,0.33,1.4966906582946546,0.0009475972138484353,4.951732483390411,4.951864254284493,0.0,0.04797727616468428
2200,5.0,1.4385351117689866,2.8435418787545728,5.0938139004062295,0.03466427729718905,0.5,0.5558265204957386,0.5,0.560736269434882,0.49723035412278915,4.993712078899081,4.996014039481057,0.0017969514488947263,0.49714778342306803,0.0160533262664759,0.004035185595283911,0.001340498549118901,0.6,0.497851245379311,0.0006562257237748688,1.4467459560256317,0.050784951575817666,0.6362286654774514,5.0,3.5889470672743915,1.307137570004282,0.07990868814483287,0.013953892619415289,0.07732864441553058,0.33,1.5367720288716242,0.0010423381646204315,4.951113728646023,4.9510703788799555,0.0,0.048026000065585786
2300,5.0,1.3457154211500992,2.8722584679089107,5.097603947946721,0.038050276627596684,0.5,0.5696913564838328,0.5,0.5566626096606611,0.49700243136740024,4.992413659189561,4.995674855468802,0.0018409905108610852,0.4968803374684681,0.016958200862003666,0.004153271735457732,0.001691743261688562,0.6,0.49738482976595727,0.0008217553089276844,1.3756409027161411,0.05269048912331538,0.6301132335896931,5.0,3.5906513656529158,1.3554963737565997,0.08270752236393718,0.014096732173543307,0.08143768288968055,0.33,1.521672796080077,0.0013241620876796915,4.951664587790596,4.950942741128275,0.0,0.048662969612369274
2400,5.0,1.3276525264024277,2.8090419598621024,5.104408351128383,0.037683200971134076,0.5,0.5794448934664146,0.5,0.5561333711356207,0.4967863838584249,4.991515607589016,4.994576015519285,0.0021540904505947794,0.4966675345407092,0.0191958233210197,0.004937450551073794,0.0017851959056315923,0.6,0.49744219438128506,0.0009210895623040104,1.3738393492472656,0.05351050493068899,0.6181251171203505,5.0,3.5496554526395974,1.3566614367510077,0.08716541681054747,0.0140744386443817,0.08388963352733494,0.33,1.5271357980798803,0.001305080832371829,4.95082372058005,4.951138119030532,0.0,0.04910973996788935
2500,5.0,1.3013640451126407,2.8061384004716823,5.105661377754919,0.04225933239489482,0.5,0.5914339830869513,0.5,0.5530515027412812,0.49645583972658475,4.990413667266921,4.994823120840405,0.002193617073207155,0.4966057374673915,0.02045770305764786,0.005239901381234405,0.0019402545677629608,0.6,0.4970807712459701,0.0010172653976834628,1.2563079710141938,0.053814480844418325,0.6212024843600704,5.0,3.509672314553065,1.401664816106217,0.09037877101278678,0.014398855368333782,0.08671702222666214,0.33,1.549846880749141,0.0015101877277516073,4.951451266809495,4.950910199107165,0.0,0.04866823632368833
2600,5.0,1.308706405974763,2.817736296396708,5.10758269483063,0.04257935067331736,0.5,0.6005335400646981,0.5,0.5487047474670101,0.49628805418017047,4.990049356317163,4.993929534759523,0.0024178219156131735,0.49630642082782056,0.021712037023594,0.005680266967638457,0.002160288646461707,0.6,0.49655100380319084,0.0010825057234373457,1.2881147074101285,0.05436196630241913,0.6156491271508564,5.0,3.5051672319302276,1.398054639219656,0.10012377305126365,0.014428531339445052,0.08764779481768738,0.33,1.5632272953398139,0.0018283987277816756,4.950861845149213,4.951510296745245,0.0,0.04929857044446713
2700,5.0,1.2928401545153598,2.773103474062731,5.111667144270151,0.04611496162445356,0.5,0.6007867978050698,0.5,0.5461958797601625,0.4961929883348407,4.989309617211432,4.992860306133411,0.0028106228425844645,0.4962226242967554,0.023763769122852028,0.00650780183635531,0.002369794737884158,0.6,0.4962256264349696,0.0012812028556826115,1.29023691589643,0.05404933365597724,0.6061377465605515,5.0,3.4744659787588557,1.4187968259588792,0.10483166767358532,0.014919352968164082,0.09070467289861732,0.33,1.5309027240029431,0.00197766595870463,4.951116954543591,4.951496614611749,0.0,0.04895406284927921
2800,5.0,1.2640602125630276,2.758287317286039,5.1163391082808785,0.04728829639730643,0.5,0.616473551864665,0.5,0.5470707476309669,0.4959747700376989,4.987748494508909,4.992653184889028,0.0029712252389231513,0.4959987026107854,0.024837352288862514,0.007002187327514742,0.002651050660992661,0.6,0.4958172754607312,0.0014107478055746117,1.2081245157584752,0.05362923884723789,0.6036349641782627,5.0,3.4302017365888187,1.4636278051302332,0.1066508994762294,0.014805203357681807,0.09483739642118194,0.33,1.5467536229450458,0.0021139698039404145,4.950839104813397,4.950885448682119,0.0,0.04840097243735556
2900,5.0,1.256846960036402,2.7939610926759237,5.11933503317298,0.04986248039996724,0.5,0.6382392486077348,0.5,0.5451986972332902,0.49584343630387784,4.987720540978519,4.991322853811377,0.0032645044967237013,0.4958664777151546,0.024774879431947047,0.006973376277320826,0.002604654782212493,0.6,0.49573086251157855,0.0015775267469373435,1.184925528255009,0.054030691465009925,0.5954178976853038,5.0,3.4116661236053747,1.4555393780574908,0.10946891815296902,0.01517508192822018,0.0973658040138585,0.33,1.5420746576654016,0.0022513366860568936,4.951157571446377,4.9516278547864285,0.0,0.04902795728769324
3000,5.0,1.1792149984328977,2.7504910926697415,5.1205029567731435,0.05106529242189828,0.5,0.6456874566037559,0.5,0.5420453174058686,0.49581532990994437,4.986765689784191,4.991014327056627,0.0032634753692457933,0.49586902020609575,0.0272730959304284,0.008064387160047877,0.0029420353196166517,0.6,0.49514682860121134,0.0018357334530675685,1.2240504347270427,0.05378494404231637,0.5951133813365995,5.0,3.3949953816688536,1.4585657120204067,0.11856117666366538,0.015085779377640423,0.09822012803776607,0.33,1.5427154521010806,0.0025826341322634713,4.950752728140495,4.951361307329272,0.0,0.04872614920338321
3100,5.0,1.20094560962029,2.7438299801415043,5.119937381395171,0.05290302091686302,0.5,0.6434436907393501,0.5,0.539714765824378,0.49569436012248624,4.985257362509445,4.9901709450605125,0.003512159783429844,0.49571512664240214,0.027893559787072652,0.008075754220894026,0.0031944421931142703,0.6,0.4947031366336918,0.002065332428567923,1.2620465722317395,0.05389989718077255,0.5960950098941242,5.0,3.374560246485234,1.4973219389075083,0.12035120350647174,0.015227247191017873,0.10281261688951435,0.33,1.5136964235774812,0.0026850566080104674,4.951265660112374,4.951006334703921,0.0,0.048790262520516506
3200,5.0,1.2119241806960308,2.7738411257019697,5.123337392920622,0.05552260366118714,0.5,0.6553144425941749,0.5,0.5382285313585639,0.4956171477508614,4.984889586522222,4.9889526492805665,0.0037348699239816213,0.4956108090177348,0.029754570149216807,0.009188275372350996,0.0033778921711269403,0.6,0.4942824014661841,0.0021444993198089556,1.203432942463726,0.05395652776568139,0.592436310334517,5.0,3.3634321171372177,1.4998079945071572,0.12616331666074398,0.01506526022460231,0.1052318288594676,0.33,1.5086408222398784,0.0029078187123907674,4.950583888740522,4.95106309451124,0.0,0.04917748267212433
3300,5.0,1.1624353681307122,2.7524346173372822,5.126483869842334,0.057538605978313596,0.5,0.6642800681246628,0.5,0.53493624317827,0.49556413412294026,4.983043716414036,4.987932417515722,0.003971349531916843,0.4956334249114116,0.0320595785379013,0.009208780854828473,0.0037188779045207055,0.6,0.49399609154363083,0.002307300038674455,1.2338835414102116,0.054985878727483915,0.5862125653796827,5.0,3.338139744186132,1.5302014949832377,0.12978641729530227,0.01535773676817673,0.10510978255033175,0.33,1.5295942193720395,0.003137741819071324,4.950862850282571,4.9509353175789546,0.0,0.04929817394198755
3400,5.0,1.2142704379913658,2.7242805818644578,5.127799530584417,0.05930106865878853,0.5,0.6831608069387928,0.5,0.5311290754711862,0.4956513785119859,4.982135392642171,4.986780802195955,0.004130618700449616,0.4955948330794616,0.03233974371842128,0.009869861054253692,0.004056626229731432,0.6,0.4931916510074406,0.0025211522304646266,1.2170369720778123,0.05404228271916759,0.5843049232776483,5.0,3.35627673425698,1.537929586820158,0.13327088813139693,0.01536092291733788,0.106611440644412,0.33,1.5361327537835143,0.003292565103372932,4.951387892367773,4.950608592427349,0.0,0.048719766976158894
3500,5.0,1.1833550037163225,2.7264758503096878,5.129248951410612,0.06282162072920713,0.5,0.7011945468686047,0.5,0.5294232349255135,0.49566179326606313,4.980986589229694,4.9859157956321924,0.004360630163696408,0.49569265448437194,0.0341536568540128,0.010666748876792571,0.004228927950748925,0.6,0.4930635859023334,0.002864951221342653,1.1404685843834579,0.05356319285704124,0.5825801022523722,5.0,3.310154961775867,1.5453547643337042,0.13789872756957672,0.015622520249501129,0.11150239880124316,0.33,1.5203802893785108,0.0036378628197214673,4.950497783768365,4.9512005073230485,0.0,0.04856353609205077
3600,5.0,1.1257960195281504,2.768265608599797,5.131497246706881,0.0635269015479671,0.5,0.7144393770692352,0.5,0.525939233708916,0.4957008030673365,4.980018944808606,4.984708036086183,0.004690922819758846,0.4956892215904284,0.036879865035058114,0.011164570407242305,0.004435688657032826,0.6,0.4923520451838269,0.0029760591721099236,1.143927201159767,0.05462626580731099,0.583049017363332,5.0,3.331637715609576,1.5283993886116305,0.14199837365184556,0.015475461306869893,0.1136513651047145,0.33,1.4965917945979323,0.0036637734195362776,4.9510615579323405,4.950496732998241,0.0,0.04905587229363784
3700,5.0,1.156913075132653,2.7326027656955802,5.1318053765274305,0.06548399442881712,0.5,0.7082417771768192,0.5,0.5275974714870407,0.4957954918512059,4.9785285530087675,4.983694453399142,0.004826510157223652,0.4957693517403585,0.0367599607222219,0.011796577775886784,0.004931626079293293,0.6,0.4917792336438592,0.003180502086506079,1.1513503730798367,0.05440653338645413,0.5823240374025926,5.0,3.2964402875436396,1.5577740137313738,0.14207390561030306,0.01569615124143965,0.11602085398946804,0.33,1.5020892572587985,0.003928206022072454,4.950624500999928,4.95141920974074,0.0,0.04852433912769048
3800,5.0,1.1536876188021497,2.7194642389778596,5.134154982962403,0.06645848639222285,0.5,0.7149270220172174,0.5,0.5226827690273272,0.4958097531526745,4.977688727665298,4.98191007478043,0.00509914364235265,0.495836862404909,0.03913076816678831,0.012865472343283594,0.005096120301956495,0.6,0.49164157069078435,0.003533147397315479,1.1993209372955556,0.05272991056757091,0.5815519874105191,5.0,3.2617815729548143,1.550080495124449,0.1498405041280887,0.015421562853150923,0.11498530400827259,0.33,1.4827507556415849,0.004242445182532499,4.950815941720188,4.950873213347894,0.0,0.04923185264461966
3900,5.0,1.1269424750026256,2.730812932315395,5.133425374886825,0.07065950286302661,0.5,0.7249907944253965,0.5,0.5217485300287975,0.4959730377978675,4.977357439255416,4.981293674126578,0.005388651960173846,0.4960609077055898,0.04163512567572029,0.013277583262683515,0.005323660070584793,0.6,0.4906277189140998,0.0037041747280961413,1.1790451037300742,0.05256219910997903,0.5821050990900628,5.0,3.2755740527429706,1.575197930636738,0.1506060316972476,0.015369440021907783,0.1182140980610102,0.33,1.4791987093450512,0.004537557872154251,4.951155884069617,4.951124861247175,0.0,0.048983880235933815
4000,5.0,1.1438161842430303,2.7014093535447907,5.135026367583898,0.0712186147769434,0.5,0.738582719199698,0.5,0.5213197478828206,0.49615245380736656,4.975630913872151,4.979980684976912,0.005563797204638806,0.4961451669078298,0.04335566490073534,0.013922066946282997,0.005679880392612097,0.6,0.4904803879657669,0.004065665560992161,1.174263980580067,0.05321107621531527,0.5734978607745265,5.0,3.2871836344670635,1.5655462875664083,0.1578852914986764,0.015362042927597434,0.11805868615494644,0.33,1.474629064937336,0.004822838927555878,4.951150174781251,4.950505327645534,0.0,0.04900112572795768
4100,5.0,1.099725351268311,2.688213784435795,5.137381227782796,0.07404688067148826,0.5,0.7468074103082439,0.5,0.5166156234431168,0.49642482613222416,4.974813427409772,4.9782236181148285,0.0060493318002973456,0.49637469929695005,0.04350580158344057,0.014618804201801283,0.005976851132724219,0.6,0.48986580014583486,0.0043338629882743104,1.1004188882456731,0.0531227791295512,0.5771369063308825,5.0,3.229285838045453,1.5619202174016726,0.15643677239526307,0.015591798523649131,0.12000188904159895,0.33,1.4933592006844678,0.004915420667834411,4.951120221469633,4.950628696335427,0.0,0.04867476648145162
4200,5.0,1.1498380331857887,2.6903723136385014,5.141598413569712,0.07459832952221743,0.5,0.7580868442098172,0.5,0.5152388955856059,0.4966461445499099,4.973688563322629,4.977143626965315,0.006094780503187582,0.4966740145721998,0.04491424652780249,0.015525936143698111,0.006274790201918291,0.6,0.4890391252334948,0.004633928767112843,1.1256472954826522,0.052229688821338716,0.5728952016727468,5.0,3.2260577527168306,1.6095787670890516,0.1614775804061193,0.015458442066451234,0.12430153036564406,0.33,1.4842563570633518,0.0052742938465091494,4.951362186751124,4.950537496132015,0.0,0.04926513862135141
4300,5.0,1.096228170561111,2.7003711151781613,5.138610198275888,0.07853414794716294,0.5,0.7656062588825755,0.5,0.5148368971637539,0.4969417936789667,4.971474983857953,4.975153778817344,0.006469619638606697,0.49689110404894016,0.04834960030276335,0.01619459926587855,0.006793139271975236,0.6,0.48862825374366226,0.00490727764859915,1.1086713059106446,0.05226264874883065,0.5723171486539196,5.0,3.2152327660111566,1.579285726197431,0.16743748554656773,0.015709417744758834,0.12349151531292361,0.33,1.475941975033629,0.005350030226027317,4.951159516995858,4.951242770719122,0.0,0.04947662119855901
4400,5.0,1.1347352592544093,2.699082891110781,5.1400801271226735,0.07902455484246133,0.5,0.7784184740090718,0.5,0.5139736816630754,0.4972596533916141,4.9710161142547715,4.973074075290901,0.006789120432432341,0.4972921082150724,0.0491666269846579,0.016788687734515084,0.007138462732310837,0.6,0.48764932490754886,0.00509048122216689,1.1589551321389597,0.05170938148822585,0.5747842164108566,5.0,3.238266631031582,1.6207818522457997,0.16823964562890473,0.015524238370241108,0.1265475113680063,0.33,1.4778287864707473,0.005777006787162626,4.9509616839238495,4.950672688471419,0.0,0.049124632382693975
4500,5.0,1.1076785328486216,2.717478691244576,5.142034075165772,0.08136700733451048,0.5,0.796797759138183,0.5,0.511745411752619,0.49759979290211664,4.969428215718539,4.971602273930555,0.007062823764197934,0.49763241151606763,0.05031793683373717,0.0171625742479554,0.007354556958638278,0.6,0.48722627502460086,0.005386239873192852,1.1814638206324746,0.0514357482584848,0.5713049419120899,5.0,3.195854559596321,1.6082059313536663,0.17123833951683518,0.015461392456649662,0.1296713315384404,0.33,1.4483764337978622,0.006066491293791704,4.950892032878359,4.9511689539719566,0.0,0.04890950606285234
4600,5.0,1.1047706370429247,2.702100707465086,5.141638238682391,0.08415585907274369,0.5,0.8037458144657591,0.5,0.5096577174571296,0.4980285236501145,4.968327418743655,4.970749458787626,0.00733123469908332,0.4978895692249193,0.051931782392642935,0.017977767399766108,0.007801874483273419,0.6,0.48673121733524805,0.005796773510797327,1.1863237922969323,0.05218877503243175,0.5747854076878559,5.0,3.2230723152588743,1.6203935958382603,0.17402171129173916,0.015744531439977824,0.13197078172827043,0.33,1.448129990631665,0.006214051978258333,4.95149859554034,4.951369636772595,0.0,0.04911625248431118
