milliseconds,STAT5A,STAT5B,pApB,pApA,pBpB,nucpApA,nucpApB,nucpBpB
3900,51.60694085421041,27.76138441759236,17.98975289969431,4.880834610395861e-05,1.4124065446370136e-05,114.6799805139406,1.7022880365980355,27.120909546052584
4000,50.86518840375577,27.413922012823875,18.14749493183842,4.7287622554103114e-05,1.3735617565566205e-05,115.55558185540022,1.768016117369203,27.383167293809418
4100,50.14989004265362,27.07713981177659,18.299856814461204,4.5843153245633497e-05,1.336410256437132e-05,116.39811936239175,1.8343080242421335,27.636898547079948
4200,49.459757409078755,26.750561508925383,18.447086629592977,4.4469980647386514e-05,1.3008537137549239e-05,117.2092208159575,1.9011446520075583,27.88246787585324
4300,48.79358332495828,26.433738800983235,18.589417484852067,4.31635236755462e-05,1.266800674204662e-05,117.99041056853105,1.9685077657170127,28.120219149266713
4400,48.150230688437546,26.126247892388268,18.727069446154356,4.191952078205124e-05,1.2341656316584253e-05,118.74312385684256,2.036379919124866,28.350478005886053
4500,47.52864026561909,25.827691671019046,18.860248279688854,4.0734153115411246e-05,1.2028706496461105e-05,119.46869662098436,2.1047444886790556,28.573550409140186
4600,46.92780860527917,25.537692943955882,18.989149229246017,3.960381696620271e-05,1.172842103442032e-05,120.1683940579023,2.1735855260366432,28.78972736746995
4700,46.3467997482041,25.255897825088258,19.113955083222603,3.8525207324302e-05,1.1440118259305039e-05,120.84339538275378,2.2428878195445803,28.99928264082179
4800,45.78472994711936,24.98197097063444,19.234838819593453,3.7495220930093555e-05,1.116315639392052e-05,121.49481353998546,2.3126367818843603,29.202476093884528
4900,45.24076998556027,24.71559616222364,19.351963254560843,3.6510883387004424e-05,1.0896923843920759e-05,122.12369214201732,2.3828184519840536,29.39955333469236
5000,44.71413696928877,24.456473749904806,19.465482459434178,3.556961745252183e-05,1.0640872951833334e-05,122.7310160602425,2.453419441093857,29.59074751498879
