miliseconds,Mdm2,p53,Mdm2_p53,Mdm2_mRNA,p53_mRNA,ATMA,ATMI,p53_P,Mdm2_P,IR,ROS,damDNA,E1,E2,E1_Ub,E2_Ub,Proteasome,Ub,p53DUB,Mdm2DUB,DUB,Mdm2_p53_Ub,Mdm2_p53_Ub2,Mdm2_p53_Ub3,Mdm2_p53_Ub4,Mdm2_P1_p53_Ub4,Mdm2_Ub,Mdm2_Ub2,Mdm2_Ub3,Mdm2_Ub4,Mdm2_P_Ub,Mdm2_P_Ub2,Mdm2_P_Ub3,Mdm2_P_Ub4,p53_Ub4_Proteasome,Mdm2_Ub4_Proteasome,Mdm2_P_Ub4_Proteasome,GSK3b,GSK3b_p53,GSK3b_p53_P,Abeta,AggAbeta_Proteasome,AbetaPlaque,Tau,Tau_P1,Tau_P2,MT_Tau,AggTau,AggTau_Proteasome,Proteasome_Tau,PP1,NFT,AbetaDimer,AbetaPlaque_GliaA,GliaI,GliaM1,GliaM2,GliaA,antiAb,Abeta_antiAb,AbetaDimer_antiAb,degAbetaGlia,disaggPlaque1,disaggPlaque2
1000,4.975717178527806,5.038696241995401,95.02616465941718,9.997468700392494,10.000000000108546,1.615956577729036e-18,200.0,1.072123423047751e-21,-1.8514738280964335e-17,0.0,1.7474718262373363e-10,1.215969755483886e-15,61.472418309983055,97.86999312671828,39.611297972612014,1.9998000436499483,499.9999994059868,3957.625591740635,200.0,200.0,200.0,0.0016873217735374321,0.0002904674243124901,-3.925759643724822e-05,-5.189496876669232e-06,2.5484210153998077e-06,3.314542143864038e-05,-1.2296562539865417e-06,-6.057424603550226e-08,-6.3672299973210934e-09,1.0428767675543623e-20,-6.481583758879007e-22,-3.5726556659774275e-24,1.4426317092390663e-24,-8.520445553651478e-10,3.1474253013902375e-12,-3.4140116027845123e-28,499.99526650414566,0.004902160521803811,7.441821389554022e-24,1.9915718715030607e-05,2.531199976802676e-16,5.945067215761639e-13,0.009569427132466545,0.00040470083274541405,1.0639092603540715e-05,99.99006160607122,-3.2382852549879635e-11,-1.5028684463662298e-15,4.1696533882216966e-07,50.0,3.212029426762716e-14,-1.3942179764062186e-11,0.0,100.0,-6.017177119088729e-17,-7.530929619557327e-34,0.0,0.0,0.0,0.0,0.0,3.5251755061929856e-17,0.0
1100,4.97421065804373,5.040693230459509,95.02776386598316,9.997424209397767,10.000000000118554,-1.4681453721045464e-17,200.0,-1.3486551782298173e-20,1.7010023493095225e-17,0.0,2.34348698444034e-10,1.7943862275484103e-15,57.38836665919637,97.77867746099656,41.90343581014973,2.425190228568203,499.99999937357734,3953.9926656559355,200.0,200.0,200.0,0.004363970411147871,0.00015829534690009098,7.700359431600057e-05,-2.3205964619908787e-06,5.551007765372008e-07,3.0108123497817215e-05,1.3662348075710818e-06,3.920333291186591e-09,5.2829096839694335e-09,5.3168235925353775e-21,1.0313245487885464e-21,3.394826214231058e-23,1.00518969322453e-24,-7.370934361372268e-10,2.3800015062947827e-12,-9.49916342861909e-29,499.99421688925645,0.0053315596517513825,-1.2058651975716459e-23,2.170203101584762e-05,2.1760397568862513e-16,9.866322758131657e-13,0.009916842987017352,0.000535858181286859,8.53453306577095e-06,99.98923114853103,-5.6658897026354095e-11,-2.3920434985536143e-15,5.197490789077251e-07,50.0,4.1506460416591346e-14,-1.8184300126357208e-11,0.0,100.0,4.2516022307549426e-17,-9.605521319632643e-34,0.0,0.0,0.0,0.0,0.0,-1.795454153752749e-16,0.0
1200,4.9734567141966615,5.042268772165213,95.02672497421976,9.996862237996142,10.000000000122673,2.6591299877603348e-17,200.0,1.30689341962722e-20,-1.2006945787106818e-16,0.0,2.9746933261984615e-10,2.1780635706098604e-15,54.85078942412372,96.77142146199634,44.83607597307519,2.66159535558781,499.99999929393175,3953.3762334132684,200.0,200.0,200.0,0.003681070197862274,0.0005825148486551822,-9.690819905514212e-05,3.170775675160188e-06,5.812540790069964e-06,2.3165371377532896e-05,1.6645392689305653e-06,-6.616012726822112e-08,-6.558924573241029e-09,-1.8177723795633802e-20,3.808963864068201e-22,4.144835690326651e-23,1.5673066323793149e-24,-2.2074575311087212e-10,2.4905073259656313e-12,-2.878630041221338e-28,499.9943243463857,0.005929378629752203,-1.352823440965543e-23,2.2459792667808652e-05,4.1941006109743207e-17,5.396374329299237e-13,0.011212617121024344,0.0006133884795014621,2.107966748959012e-05,99.98910137444592,-6.356820331578279e-11,-7.630780280622225e-18,5.710888750296963e-07,50.0,3.713972228288109e-14,-2.2002686355476527e-11,0.0,100.0,3.550668995055117e-17,1.0846461015882432e-33,0.0,0.0,0.0,0.0,0.0,7.222634441379269e-17,0.0
1300,4.968885353775281,5.049612378330335,95.03022324536454,9.996710759787586,10.000000000170735,2.8287314388698775e-18,200.0,2.0789568195939224e-20,5.861683757601318e-17,0.0,3.3856019202833996e-10,2.9195429980457663e-16,52.34660136543138,96.75252695305895,47.77067673796478,3.386022086964921,499.99999922677586,3948.6111127759955,200.0,200.0,200.0,0.0065360649577333235,-0.0004109384163759619,-1.2974397619388166e-05,-1.5653638876587871e-06,-2.0385479340709543e-06,5.0957152131628625e-05,1.0798255232294303e-06,-1.0148974213511251e-07,3.880844584125327e-09,-9.584178288524552e-21,6.033376996061479e-22,-1.461717401306174e-23,-1.9125541265394969e-25,2.9860409742901658e-09,2.4669158490639427e-12,-1.930793394648966e-28,499.9936756927093,0.006396703857827987,9.62970013010118e-24,2.4974294261772055e-05,-8.478205680833983e-16,4.636828822347924e-13,0.012018427277674817,0.0005509595994330196,3.238378873002258e-05,99.98729835389432,-8.61738909256753e-11,-1.1465137308285009e-15,7.028313252140426e-07,50.0,3.6246236479497444e-14,-2.224647906190869e-11,0.0,100.0,3.4140470502753036e-17,6.9690473883255626e-34,0.0,0.0,0.0,0.0,0.0,1.2491964083340907e-16,0.0
1400,4.96791447877924,5.052982385876009,95.02955453475383,9.996433635415569,10.000000000161474,-9.225776933606623e-18,200.0,4.911419164376559e-21,-9.346602990693315e-17,0.0,3.6103576855795836e-10,2.6549426235318766e-15,50.783995466508294,96.36407903735451,50.12082745541694,3.913603624731139,499.99999916504845,3945.685527240226,200.0,200.0,200.0,0.010663155619094812,0.00041694791350945783,2.860288928299518e-05,2.505048767953453e-06,5.362599321495045e-06,4.895633682026468e-05,1.445707608198941e-06,1.8371675914734742e-09,2.07115631741159e-10,6.896807106818247e-21,-8.847092623295027e-23,-3.485235003820364e-23,-1.5722231840472166e-26,-8.811769851724538e-10,3.1781094849159655e-12,-4.4510958218110405e-28,499.99274956036913,0.006721044418999497,-8.374681794190272e-24,2.6123946392912612e-05,-8.807333657946674e-16,7.430337775487822e-13,0.012665874963054938,0.0006611744721311686,2.567487702989138e-05,99.98675105640284,-8.720637116131356e-11,-1.5740469205152072e-15,9.71182691009396e-07,50.0,4.934898214180988e-14,-2.6345707570515275e-11,0.0,100.0,-1.0057087413897007e-17,-6.130986106089594e-34,0.0,0.0,0.0,0.0,0.0,-6.541009638550327e-17,0.0
1500,4.965305000863817,5.058352449396903,95.03110228945239,9.996151538358275,10.000000000203114,-2.7414398441450795e-18,200.0,-1.0803793608360461e-20,1.8496318838209886e-16,0.0,3.584766851563975e-10,1.7862315292049177e-15,47.83600303545249,95.78347948918544,50.7814085082623,4.311886011900053,499.999999064679,3944.9149941897526,200.0,200.0,200.0,0.010544804083545741,0.0003298780827364635,-6.262299689261828e-05,-4.8037153503326005e-06,-6.649327516195011e-06,4.180118682897702e-05,1.103733633314362e-06,-9.978314504332556e-08,-3.838994271044067e-09,7.607248485097184e-21,-3.432033384913065e-22,-1.9719152024921534e-23,-1.8345119229163815e-24,-2.743707592626394e-09,-3.0870604818911826e-12,-1.8398666966240111e-28,499.99260764029344,0.007426892273090471,-1.2656908028039562e-23,2.722202273012674e-05,-7.255642404340424e-16,2.4226011985104073e-12,0.01278326990210197,0.0007877295117495154,4.147355784443715e-05,99.98621331951406,-9.383742180797331e-11,-2.546426740993668e-15,9.563943648225748e-07,50.0,7.793970617879749e-14,-2.965884087544773e-11,0.0,100.0,3.4200263155735563e-17,-4.2944829068744095e-34,0.0,0.0,0.0,0.0,0.0,-2.71047366854913e-17,0.0
1600,4.961675388064286,5.061984709445793,95.03242097447114,9.995883765604528,10.000000000259869,2.5924917573614438e-17,200.0,-9.041687534527483e-21,6.259703997121385e-17,0.0,4.425689879976794e-10,2.444725262958231e-15,46.701489893689065,95.05044415149587,52.94763657329442,5.0261992534898265,499.9999987907668,3942.0449832174627,200.0,200.0,200.0,0.015718779445465896,2.4046719766505708e-05,8.061487313318737e-05,4.969902643516464e-06,-4.6544072474801554e-06,7.160398452681771e-05,1.3445635563076199e-06,-3.307912596996189e-08,-1.0588740370455012e-09,1.6038603638527533e-20,7.755768848282211e-22,3.041223149493573e-23,1.444711951209109e-24,-6.233993345687029e-10,1.381672850423736e-12,-3.0564843274000735e-28,499.99159929809525,0.007995449365106787,1.051480853524106e-23,3.054027117111694e-05,-5.970619735627524e-16,1.0669720292991277e-12,0.014347372546794496,0.0008325463378466103,4.141070129784295e-05,99.98549696503122,-1.3594267979574e-10,-2.0544285223257907e-15,1.2531603994378702e-06,50.0,4.002231393661178e-14,-3.538030196943758e-11,0.0,100.0,9.437681771115703e-17,-5.086644043692113e-34,0.0,0.0,0.0,0.0,0.0,-1.940484121945619e-17,0.0
1700,4.96216279401236,5.064605464269163,95.03084333603131,9.995732563779377,10.000000000280906,9.473662600940832e-18,200.0,-6.967671668197617e-21,-7.336084484296142e-17,0.0,5.86324727629462e-10,2.1139861781333296e-15,44.42051016006133,94.40084604162115,54.32908095822535,5.490774301542835,499.99999860784,3940.002896377793,200.0,200.0,200.0,0.01842054936326192,-0.00015925230697122104,-7.953731775643292e-05,-4.153217382873634e-06,2.599772592583827e-06,6.579147304879201e-05,-9.574483746792623e-07,-1.090713875711211e-07,-1.7147013623826724e-09,9.572140220660976e-21,-9.471777956969403e-22,3.347682535164547e-23,-1.3676378210814224e-24,-1.6591456793198528e-09,2.9455192906830537e-12,-1.141545470126974e-28,499.99154683915106,0.008175902367990252,6.048707140145358e-24,3.232400163860054e-05,-1.4371125222202328e-15,3.1916674602252364e-12,0.014320797138512833,0.000950760643491321,4.152737427599883e-05,99.98490871353232,-1.3468713159095616e-10,-4.582001252965562e-15,1.293518083509849e-06,50.0,9.272490143285591e-14,-5.0617485043152285e-11,0.0,100.0,3.184472458122603e-17,-3.92446900258792e-34,0.0,0.0,0.0,0.0,0.0,4.541454327186902e-16,0.0
1800,4.957377191063837,5.067241489101682,95.03240046918506,9.995559179709218,10.000000000272442,4.755318667524327e-17,200.0,-7.857199982693978e-21,1.9687942341231612e-16,0.0,5.9788933740461e-10,3.255545294870148e-15,43.14940709353767,93.95935173148682,57.711760849203785,6.191384660719763,499.9999986643381,3937.883861502595,200.0,200.0,200.0,0.018458658561127002,-0.0003128523079888125,-4.236993934959488e-05,-1.9473147315568405e-06,6.852961206809914e-06,9.321689515165213e-05,7.64156887235301e-07,-1.1589241025933094e-07,-4.678683489773793e-09,8.422966389487782e-21,-6.769518914563547e-22,3.0591626674182036e-23,2.7101955267689537e-25,-1.2889503276170513e-09,-2.125429767486058e-12,1.0937926167711417e-28,499.9906248757726,0.008968844415621693,1.2030496491963035e-23,3.389360529887686e-05,-1.9289677570991083e-15,3.680305935664677e-12,0.01509781990282005,0.0010101127922722164,6.253018720892638e-05,99.98336353370986,-1.477300441681908e-10,-4.639132055686066e-15,1.5147774489767012e-06,50.0,1.0997452455576652e-13,-4.646203880428137e-11,0.0,100.0,1.3917936508231077e-16,-1.2790194109057616e-33,0.0,0.0,0.0,0.0,0.0,4.0521744457798157e-16,0.0
1900,4.958043901769053,5.069816493514921,95.0298520649409,9.995430775888579,10.000000000342306,4.734645033299648e-17,200.0,1.492486130927792e-20,1.9012215816936975e-16,0.0,6.268827451834466e-10,4.268994831822569e-15,40.78349598790687,93.84625381666126,59.24690383540228,6.447517766227598,499.9999984669759,3934.815185531491,200.0,200.0,200.0,0.023930899276403166,0.0011241831158342692,5.9892406324890464e-05,-5.3116598574709095e-06,1.3254612422136607e-06,8.486476905681929e-05,3.717619939544011e-07,1.6511077599713226e-08,-1.8498950659290668e-09,-6.783765299969782e-21,3.470597814322258e-22,2.3276452500543445e-23,-1.3408541842222884e-24,6.286230119901819e-10,8.780353484000648e-13,2.5088074232157818e-28,499.9902523891604,0.009746330848934384,-3.1708278780343216e-24,3.435668534438152e-05,-2.0578501549885036e-15,3.06087239435555e-12,0.016579257599059975,0.0012285407511149827,6.798375808615183e-05,99.98238520827418,-1.7811221254108423e-10,-6.50834478701231e-15,1.5017663384487276e-06,50.0,9.271484364982376e-14,-5.452112088831156e-11,0.0,100.0,4.9046452171678175e-17,4.589352951310819e-34,0.0,0.0,0.0,0.0,0.0,3.7371801815560065e-16,0.0
2000,4.955393318045677,5.0747335613525335,95.03009295178715,9.995031384680903,10.000000000387136,4.461664852460386e-17,200.0,2.0047375063153103e-20,1.6296849735812545e-16,0.0,6.868022744034864e-10,3.9384998990093836e-15,40.59946925317355,92.90905924496647,59.91114685879643,6.76777886912292,499.9999982051587,3933.9833666664736,200.0,200.0,200.0,0.02366815302441569,0.0006120697247254182,1.4805156621444893e-06,2.1577813211552156e-06,-4.9763737481760265e-06,0.00010137881999622335,2.184408573496669e-06,7.681427151911144e-08,1.9088320600470396e-10,-1.4490236031442296e-20,-8.021849435747607e-22,-1.5247335891246636e-23,-1.0420818206477066e-24,2.210665708705992e-09,1.2412116937455285e-12,-1.2255557523354194e-28,499.9897916258919,0.010151487858984813,7.790460854059649e-24,3.72794499469432e-05,-2.3468774886672326e-15,4.749259905084683e-12,0.01717073012521425,0.0012953314053909873,7.871455222720924e-05,99.98170150620497,-1.8583821159392427e-10,-6.174767693561001e-15,1.8275761233687213e-06,50.0,1.5078659786399824e-13,-6.835604097223465e-11,0.0,100.0,6.190778247676325e-17,1.5216124947751543e-33,0.0,0.0,0.0,0.0,0.0,4.3084757326990096e-16,0.0
