milliseconds,Mdm2,p53,Mdm2_p53,Mdm2_mRNA,p53_mRNA,ATMA,ATMI,p53_P,Mdm2_P,IR,ROS,damDNA,E1,E2,E1_Ub,E2_Ub,Proteasome,Ub,p53DUB,Mdm2DUB,DUB,Mdm2_p53_Ub,Mdm2_p53_Ub2,Mdm2_p53_Ub3,Mdm2_p53_Ub4,Mdm2_P1_p53_Ub4,Mdm2_Ub,Mdm2_Ub2,Mdm2_Ub3,Mdm2_Ub4,Mdm2_P_Ub,Mdm2_P_Ub2,Mdm2_P_Ub3,Mdm2_P_Ub4,p53_Ub4_Proteasome,Mdm2_Ub4_Proteasome,Mdm2_P_Ub4_Proteasome,GSK3b,GSK3b_p53,GSK3b_p53_P,Abeta,AggAbeta_Proteasome,AbetaPlaque,Tau,Tau_P1,Tau_P2,MT_Tau,AggTau,AggTau_Proteasome,Proteasome_Tau,PP1,NFT,AbetaDimer,AbetaPlaque_GliaA,GliaI,GliaM1,GliaM2,GliaA,antiAb,Abeta_antiAb,AbetaDimer_antiAb,degAbetaGlia,disaggPlaque1,disaggPlaque2
0,5.000530448356907,4.999809332532428,94.99938861605243,9.999851447963755,10.000000000018959,1.6500977467814425e-17,200.0,-5.050590972665451e-21,1.7623221231388007e-17,0.0,5.694880841535308e-11,2.631318524282744e-16,100.26850327592693,99.81193432915846,-0.4071075508058088,0.3291250599686349,499.9999998658361,4000.4550385464004,200.0,200.0,200.0,0.00011775523646294596,0.0006088843717343384,-4.065231484429247e-05,5.704107798995728e-06,-1.831125923807949e-07,-1.4702675248054085e-05,1.1228223745850172e-06,-4.933305164608257e-10,-4.710265459775079e-09,2.033982895539054e-21,9.522292519479947e-22,-7.62989107311033e-24,5.531838412319086e-25,-2.5048119015504677e-09,-2.63507630973211e-12,1.4930829072270834e-28,499.9999413910867,0.0002816035806453108,1.1036874482947439e-23,9.763215191931e-07,-1.0638439789527188e-16,6.298916752716741e-13,-0.0001751951343797935,6.731512088388606e-06,-1.216124902855872e-06,99.99945550224638,-1.7151793138029636e-11,1.0433315668929055e-15,5.6067314082532226e-08,50.0,-1.2539922995563445e-16,-5.032855715476343e-12,0.0,100.0,3.723496715053572e-17,-7.083842477986569e-34,0.0,0.0,0.0,0.0,0.0,2.0519065248653197e-16,0.0
100,4.9963811379626755,5.001875678875035,95.00149634536909,9.999671883320683,9.999999999968693,-2.704050475210287e-17,200.0,-9.675244009426909e-21,9.478595632119133e-17,0.0,5.886850428142374e-12,-1.0364489792018845e-15,95.14917273001673,100.3332688745935,5.607535500381211,0.35542880559597656,499.9999999854372,3994.716654684784,200.0,200.0,200.0,0.0018831379845135655,9.141104378307274e-05,-5.320571104076435e-05,1.5209932498630553e-06,5.253628898356735e-06,-3.041804220016301e-06,7.777370373031107e-07,-1.57668215875568e-08,-4.552446230643191e-09,-1.666664922991505e-21,7.484151069049527e-22,-2.1280490378043155e-24,1.0613810847718063e-24,1.6502244916244005e-10,-1.572272470389777e-12,5.793052443406204e-28,499.99949560781505,0.000507491236669,2.8496413599216912e-24,1.533607415730432e-06,-2.6551068100734404e-17,-5.450667205110131e-13,0.0006184380055352563,-1.5249613514272702e-05,-4.903586456897671e-06,99.99850781269461,-1.151377682490576e-11,1.1374445975724675e-15,3.875583640728348e-08,50.0,1.2366869053258695e-14,4.603890684948041e-12,0.0,100.0,-5.449508233334562e-17,9.409164792078312e-34,0.0,0.0,0.0,0.0,0.0,-8.479616041446182e-17,0.0
200,4.996227404683146,5.008903463106197,95.00354879943202,9.999520036323462,10.000000000031383,-2.422485822111644e-17,200.0,1.1665583373380911e-20,-5.829499819077737e-17,0.0,4.020964420391332e-12,-9.29818997498537e-16,88.91408838050104,99.80225407770536,9.697702669944247,-0.22599702947623337,499.9999999350042,3991.327689457384,200.0,200.0,200.0,0.002237314556017004,-0.0003855386925836286,-4.9033454464404514e-05,1.9741097968215862e-06,4.481725394229824e-07,-9.181082558982307e-06,3.515675718411868e-08,5.6335256679536275e-08,2.674072858425402e-09,1.421022850909646e-20,-1.8773109314383824e-22,5.559406930601736e-24,-9.744173989244029e-25,2.5572801425592967e-09,-1.859339212224553e-12,2.5683111628498503e-28,499.99894429097833,0.0008970847964067649,7.745161757393155e-24,4.468402683744052e-06,-4.846670089399913e-16,7.739059805367283e-13,0.0018497658973619083,1.3523333936076053e-05,-8.265335575298103e-06,99.99843956545217,6.320348039860324e-12,-4.2449264697105115e-16,-4.459977254749286e-08,50.0,-8.177963990137667e-15,-1.9928538669020074e-12,0.0,100.0,6.450792660232284e-17,4.033828590151127e-34,0.0,0.0,0.0,0.0,0.0,-2.252203829412682e-16,0.0
300,4.994837472566594,5.011260854589568,95.008448175129,9.99931047431313,10.000000000027084,-1.5519321589180986e-17,200.0,-1.8195185434871848e-20,1.0925814249625799e-16,0.0,4.1662008942887914e-11,8.811392463925622e-16,86.51120268357168,100.10562990826551,14.023497594314973,0.2809541460885264,500.00000007428423,3984.5469935837987,200.0,200.0,200.0,0.001617212286760886,4.712411538381006e-05,-1.7454945472701713e-05,-8.521410602530073e-07,-4.709466783767787e-06,8.941637800305665e-06,-1.4208941956486278e-06,-1.0075456576404986e-07,-6.022570059354759e-09,-8.001869520957719e-21,-1.1786161918489345e-22,-3.0004850504824276e-23,-7.339601416668076e-26,3.2141912100445816e-09,3.0575884919905273e-12,4.922804638760556e-28,499.998766562195,0.0014031445215685755,3.178171505451466e-24,6.006061336143958e-06,1.0649979454094179e-16,6.049867409989724e-13,0.003286183655994406,-2.692372428319726e-05,9.740132944684044e-07,99.99697227351828,-8.65124595680083e-12,4.00907032052796e-16,2.8237869553630726e-08,50.0,-3.541732390142331e-15,5.180541494011137e-12,0.0,100.0,3.960291535801461e-17,-1.2567927030530574e-34,0.0,0.0,0.0,0.0,0.0,-2.307873179310231e-16,0.0
400,4.99094727166005,5.016670983557122,95.01219298929095,9.998992952762217,10.00000000004318,1.4038604880413193e-17,200.0,5.250841129268328e-21,-7.022717556511949e-17,0.0,3.2336500116365704e-11,4.2749658653963656e-16,82.08893622927997,99.37000189433095,19.530213870536077,0.5128426934483972,499.9999998010087,3979.775917052558,200.0,200.0,200.0,-0.0025146937516477624,0.00022576604994312648,-5.2104267478698046e-05,3.987771390785507e-06,6.055808432573497e-06,1.1214012011314787e-05,9.79341720080713e-07,5.128995930302725e-09,6.3777744133864816e-09,-3.650915600806949e-21,4.623157656347428e-23,8.827435240247233e-24,1.6138088223406134e-24,5.08136012597891e-10,6.448366884470016e-13,3.1576065974369365e-28,499.99786107769995,0.002371679887966531,1.4591767669850776e-23,6.40023510361223e-06,4.1856572955008333e-16,-3.5299904403113863e-13,0.00393076335132132,-5.647001660336889e-07,7.255462744157954e-07,99.99631464517564,2.709538190201837e-13,1.3197792494693935e-15,1.6240246362042968e-07,50.0,-2.463140148318985e-14,-7.593401345145833e-12,0.0,100.0,2.014696451769193e-17,-1.0317671204853748e-33,0.0,0.0,0.0,0.0,0.0,2.269802251927069e-16,0.0
500,4.987860014211703,5.019184151069086,95.01444677001169,9.998594080573895,10.000000000030903,-7.954118894710135e-19,200.0,-6.609127683735185e-21,1.7915221604588957e-16,0.0,1.1119614757725554e-10,1.2417839486622583e-16,77.33458996069687,99.5919046122884,22.961594311902346,0.23261773162411764,499.99999987178273,3977.749795395005,200.0,200.0,200.0,0.0021948031696311264,-9.828758377045788e-05,-3.930856499311153e-05,-3.5445093009455263e-06,-1.319158365444379e-06,6.162678532387688e-06,7.290538441654714e-07,-8.4201801800347e-08,-1.407436705629823e-09,-4.291306967263162e-21,-2.726187506408178e-22,1.5275881406028857e-23,-1.2184859084490569e-24,6.498212435747775e-10,2.3409614511233692e-12,4.45439992937387e-28,499.99728658160467,0.0021713324076082013,-1.2367754740917722e-23,9.776796793589686e-06,3.0150020378945885e-16,1.2860970818456947e-13,0.004642363631026817,7.392963444010592e-05,3.795533251948838e-06,99.9955804596957,3.507407521659791e-13,-1.3342280783418782e-15,2.4452318615889225e-07,50.0,-1.393470355055829e-14,-1.0902407933098432e-11,0.0,100.0,-5.4720397407895147e-17,1.1215732041716041e-33,0.0,0.0,0.0,0.0,0.0,4.286684472337279e-17,0.0
600,4.985400957048424,5.0235556864477635,95.01586546790914,9.998357166129297,10.000000000010054,1.5732799384158336e-17,200.0,1.451213670664541e-20,-1.5656510584944956e-16,0.0,9.288813026272433e-11,1.8612515592551214e-16,73.34929442135801,99.20021428599807,27.329870506430186,0.9265973350339982,499.99999989856644,3972.903738153261,200.0,200.0,200.0,-0.0022278720503575915,-0.00035465770976591507,-2.8043334909471526e-05,5.698781258692351e-06,-2.7763379895732423e-06,-6.242356236426981e-06,1.6970078871063822e-06,-1.0079909123633103e-07,2.151191853745461e-09,1.021672860730851e-20,9.132948085220016e-22,3.969680374901058e-23,8.585340352908646e-26,1.3815991620996522e-09,6.589400489627309e-14,-4.518175724780642e-28,499.9968459971249,0.0027012313544751516,7.949068030524688e-24,1.1328404604176286e-05,3.6781579538657054e-16,8.893566111008513e-13,0.005631410324553781,0.0002005240523729931,2.7482410712529154e-06,99.99439342244047,-3.537213576791099e-11,7.02084893284711e-16,3.038372507256821e-07,50.0,-1.98524953098637e-14,-3.868613010102949e-12,0.0,100.0,-4.1514878096539136e-17,-1.599367266426329e-33,0.0,0.0,0.0,0.0,0.0,-9.618798011867993e-17,0.0
700,4.985318566601734,5.025757704272953,95.01832134696,9.998300389947618,10.000000000048086,4.778568151421765e-18,200.0,-3.826409560408468e-21,1.602976963385156e-17,0.0,2.660388824647237e-11,-6.794191518096497e-16,69.26969430195444,98.76169611146315,29.568593022168187,1.044940516905292,499.9999996871171,3970.328295265839,200.0,200.0,200.0,0.0020594711440476317,0.0003366005635828678,9.105569425184635e-05,-1.3213237176707416e-06,-3.859865893994126e-06,-2.1018938040377066e-06,-1.6398291812431235e-06,-1.0278020363124906e-07,-3.2548011683215893e-09,-1.0086610218612697e-20,-8.559253113911383e-22,2.0203522473172216e-23,6.42004112104128e-25,1.5478682531276268e-09,1.7477543436946996e-12,1.8025736861374238e-28,499.99664712137775,0.0032580389781940184,-2.0534017824378536e-24,1.20123119179317e-05,-6.101996433494138e-16,3.3815051001643234e-13,0.006214852026566937,0.00022893791265457937,1.7627850497964373e-06,99.99381128915009,-2.1783271775543604e-11,-3.541442532280004e-16,2.208135439624584e-07,50.0,-1.1360554827898652e-14,-1.0222792534310676e-11,0.0,100.0,-1.961716962208806e-17,-1.5735507876588225e-33,0.0,0.0,0.0,0.0,0.0,-2.1214667018992055e-17,0.0
800,4.981022900799568,5.028748830405316,95.01918721202182,9.998071594006051,10.000000000045219,-7.770043842000217e-18,200.0,-6.3332179104255835e-22,1.7241464429945725e-16,0.0,4.820718346690828e-11,1.0826185836202906e-15,66.38865576426015,98.34569825049624,32.26063003902946,1.214667736033355,499.9999996396254,3965.5901292306794,200.0,200.0,200.0,0.0017248458956795223,0.0003461304078932696,1.4836297146146312e-05,5.348011880057109e-06,1.0372690323620718e-06,1.1597565735628733e-05,-1.580772712013971e-06,1.1728036685460434e-07,-4.4121817512990955e-09,7.897901700922432e-21,4.483655839538534e-22,3.957240506671421e-23,-1.1175487075036193e-24,-2.564575531702847e-09,-1.7780100116103497e-12,-5.790813117233397e-28,499.9961110472549,0.0043105136353485275,9.782942898188373e-24,1.4782043474565843e-05,4.2165737719218185e-16,-4.337074354852529e-13,0.007699506619198794,0.00029208125329439286,1.4549227497068475e-05,99.99191437598705,-4.5633686359876e-11,-8.91933661115637e-16,2.3385924234793253e-07,50.0,1.9468596627599774e-14,-5.504037662356761e-12,0.0,100.0,-2.233243737095601e-17,-2.5600738160590928e-34,0.0,0.0,0.0,0.0,0.0,-2.3245053285960827e-16,0.0
900,4.980230737597078,5.031450158885798,95.02180472676132,9.997580401235119,10.000000000092962,1.861911476884008e-17,200.0,1.4972363408316162e-20,-1.5976241955818158e-16,0.0,1.0861800855792055e-10,6.426322333582816e-16,63.66167053872221,97.91975375994193,35.82569256721632,1.726103188539305,499.99999952757867,3963.0145964330804,200.0,200.0,200.0,0.005615780430525741,0.00041889909385138356,-4.550083049481085e-05,4.709890268707878e-06,-5.877822538425902e-06,1.8960716739888626e-05,-1.0633932877519003e-06,6.306884701580665e-08,-5.946640843137184e-09,-8.51577079238204e-21,8.807075237720066e-22,-8.230602730474271e-24,1.5428591434411554e-24,-1.0396806299290792e-09,2.743645066037957e-12,1.2670181666591716e-28,499.99537696456406,0.004548468783006005,-8.839078181178923e-25,1.6234955548327195e-05,1.6300020141651333e-16,5.52249872892785e-13,0.007904549975571053,0.00031343261873436186,1.8900280023098373e-06,99.99095934564944,-2.888647030412368e-11,6.184529899505281e-16,4.14549968239603e-07,50.0,3.538344052872577e-15,-1.4500605022071357e-11,0.0,100.0,-1.8178054139307608e-17,5.1574921066244105e-34,0.0,0.0,0.0,0.0,0.0,-9.567935673897514e-17,0.0
