miliseconds,PP,NP,STAB,UPS,EP1,EP2,ED,LP,BAS
0,-0.04943795798237027,0.010370806660931972,0.07718411264603797,0.005143202626274194,0.18426477970590174,0.13990760642968625,0.00993878290450079,0.009995257851155672,0.9576772081891388
100,0.11014112408857077,0.31878204404804467,0.07228469059847953,0.01058119506450222,0.19014130554701747,0.13962439186014391,0.009975585362305051,0.01000009418500654,0.9487030889895219
200,0.19081300858610462,0.4296531606978353,0.21784257578724933,0.05205761934037481,0.19776292419835287,0.1397128331979787,0.009792244565472594,0.009998724254173993,0.9412436301629623
300,0.38325941590406043,0.5253497578453693,0.26357007042322894,0.05563302779586133,0.21209005050868543,0.13996087165698057,0.010179249567909955,0.010000932081631041,0.93713107547731
400,0.42489422901026214,0.6654466789075155,0.4374160467007234,0.08690806705529175,0.21539495253958452,0.1395706282360184,0.010340040016944226,0.009994207524829301,0.9191090926494644
500,0.49000573882727144,0.9284467578341472,0.5411016635611726,0.11137160081117714,0.22609604322105545,0.14013371504437663,0.010284564991473344,0.009993533216020594,0.9137467592499956
600,0.6443529767891727,1.1719911754412142,0.5750149397205883,0.11309500118311014,0.23443521723949762,0.14080444416037285,0.009939852963123521,0.009988455353498706,0.9004391278342396
700,0.6398874119479471,1.3839884671424576,0.7362552807499333,0.1305241865914599,0.2405169380287082,0.14093894994682904,0.010192093309362457,0.009998145112663868,0.8968289667762898
800,0.870776484029048,1.7505182248334412,0.819339714756868,0.16128314495360327,0.25170130847796274,0.14110528601085065,0.010524816473396401,0.009995868109980021,0.8823238277990252
900,0.955168041687534,1.7434671746823809,0.9185138266589469,0.17010252273995213,0.25593284714064185,0.14083505701515533,0.010332793028031048,0.009995307305490097,0.8818612446916516
1000,1.0715926826237092,1.9343950238588068,0.9506958174347575,0.2034484669565481,0.2724653949483319,0.14137156314206772,0.010500703034384405,0.009987392108489236,0.8686399731803037
1100,1.159340553927717,2.332084444602189,1.1348409271459787,0.21758951516336486,0.27429101750479107,0.14138925765001548,0.01092626251367111,0.009988490821757196,0.8578942473181022
1200,1.182545362863075,2.3757418244262767,1.1454093111137493,0.23157376708609276,0.2856437779210359,0.14145943307119066,0.010531679336637095,0.009989968465700336,0.8488455483490215
1300,1.2616429132080147,2.514386304401535,1.2778639336099795,0.26253428631172443,0.295233754596506,0.1414919432024964,0.011103848479837674,0.0099882232487408,0.8395142197072256
1400,1.4551551389939403,2.8544506716406546,1.4698295428627839,0.2854824847489717,0.29859628129249116,0.14182075744678466,0.011192395074749352,0.00998617165395951,0.8366235275223248
1500,1.448913815162165,3.1318603368345324,1.5321785072186482,0.31248805128072077,0.3101568726060297,0.14195885432085648,0.011446054556423653,0.009991660245896445,0.833010682626287
