milliseconds,PP,NP,STAB,UPS,EP1,EP2,ED,LP,BAS
0,0.07255052451432334,0.032275603252200774,-0.03186679770382606,0.003921761101108215,0.17608827443704617,0.14018855026474636,0.009772008246401242,0.010002916946149786,0.9548515573562746
100,0.05389054967104595,0.2757888558048234,0.08919332563990784,0.016514206744483582,0.19385230074004495,0.1401158069053092,0.010367066703973431,0.010000529322728532,0.949958578100695
200,0.22581281405909118,0.5547416402998006,0.19701621964474678,0.03487763774063968,0.19828584615064973,0.14051721893442387,0.009745456096921016,0.009997425440324224,0.9379152575788411
300,0.2836195287023008,0.579666715141966,0.2685827083336695,0.07229467580557594,0.20474601978474088,0.14059673026745786,0.009756395727356032,0.00999609855537996,0.9356387974854283
400,0.3803215771261448,0.8271996003140768,0.36787339466247365,0.09496637793637208,0.21555683275439505,0.1397050812148026,0.010123346637954226,0.009999893123778822,0.9217909729994527
500,0.5841657328413759,1.140513999748788,0.5734501575535883,0.09592271797683226,0.23007119468740145,0.13959794493789646,0.010395881974001209,0.009999279074488096,0.9102879271239158
600,0.5538197844875734,1.2901150317222854,0.5597890840612706,0.1328594473184897,0.23216101342912676,0.14014553655272394,0.0100486416822581,0.00999820692873367,0.9030852351631612
700,0.7349539011812003,1.4748820423593452,0.6884653124038127,0.13487057179624723,0.24467911536924739,0.14021792693282162,0.010282880896942544,0.00999577804064659,0.8954951399539954
800,0.7832873829557585,1.5902446545458124,0.8795474855930849,0.16639308080956822,0.25214402350286436,0.1409218594628253,0.01018885451163569,0.00999103759944591,0.8838926463434076
900,0.9654785913193876,1.9314074364779614,0.8509130818528514,0.17327639710000087,0.2623073816505913,0.14076523277296915,0.010383767818836244,0.009987277358678843,0.88221947776322
1000,1.0490231163470447,1.985561617737381,1.0211179541133109,0.1994221247146944,0.27105046506869007,0.14131021709727565,0.010366664491228642,0.009995139982391448,0.8652952319306116
1100,1.041427357506501,2.0844842586519383,1.1583702877991828,0.21404938404620893,0.2800767906981789,0.1407219886525158,0.01075410270774201,0.009989605165526534,0.8621987376021018
1200,1.27732958132914,2.5039447165334674,1.1548124864568092,0.238042771751796,0.280170702034378,0.14147045127169094,0.010531071164400932,0.00999448213323334,0.854951430529349
1300,1.3077237206866161,2.4814199663242595,1.3122895696730812,0.25134453936289214,0.2950996198678009,0.14162593559258893,0.011113670928025081,0.009994231246086933,0.8446778232025514
1400,1.354210854410298,2.759716316348136,1.410679250510359,0.29202987470297087,0.30076526445096785,0.14221400617793406,0.011533099840430206,0.009985830461143475,0.8393808909229963
1500,1.4938922788545759,2.9341810007846987,1.45009135217062,0.29061073035871043,0.3104806216921449,0.14219446015123807,0.011834418636631578,0.009990522295352217,0.8262925041715691
1600,1.5422755384285614,3.1692168660899243,1.611533941096968,0.31890053941598046,0.31312809790909657,0.14252900368310797,0.011517519076099549,0.00999505051596751,0.8190798594862693
1700,1.695505668453918,3.2911242869863173,1.6380809677542147,0.3293298710298027,0.3218589643347722,0.14302702209937249,0.012328317586330635,0.00999836472043271,0.8102017196206356
1800,1.7887580823253644,3.6445142849066814,1.8578325808571945,0.3515444096440331,0.33062282822532896,0.14277629253475072,0.012579035985258261,0.009993399150009678,0.8088433811774358
1900,1.9080864351185955,3.7674188232719192,1.9228273522021013,0.37728374785278707,0.34037814991165477,0.14415825880034022,0.012741907809878304,0.009994096121377067,0.7973270023804724
2000,1.976503409693508,4.021828039638578,2.0338213326906986,0.4009073440289587,0.3436912398332955,0.14446948232205514,0.012922195932916884,0.009993794954772482,0.7925706025958484
2100,2.1627131038436187,4.161131550379867,2.0365870130724564,0.41698365151793443,0.3516923542842578,0.14515935484870887,0.013480209904305537,0.009991815315039313,0.7843830732864284
