miliseconds,PP,NP,STAB,UPS,EP1,EP2,ED,LP,BAS
3600,3.574274309990867,7.111710214214513,3.531680405360879,0.7174077403963687,0.4302062904354367,0.1583137176401019,0.02224511074545346,0.010089447503376786,0.6821622630887549
3700,3.731173501608302,7.329957836796673,3.640212313764367,0.7244731053366261,0.435556487860683,0.15886078367117168,0.023011650774571193,0.010112318030101432,0.668656809055422
3800,3.841098877215548,7.567636154563545,3.6470115991582706,0.7403989058489155,0.4374366471770585,0.16119973252697603,0.023484125768426713,0.010125981276240325,0.6688935535326013
3900,3.8893898600876002,7.754565492164885,3.79196185085247,0.7554462765742785,0.44510363449594703,0.16179024466552097,0.024470930383474636,0.010137009000915949,0.6579789437548519
4000,3.948716346544264,7.965718034252678,3.819646063663179,0.7898948917252022,0.45037832634974184,0.16278539119204846,0.025360226242838523,0.010152785869701218,0.6550526126376948
4100,4.133536731196405,8.200334171740732,3.930767842393989,0.8160483914891418,0.45014830681830653,0.16508873663358875,0.026086034118596235,0.010175682894476068,0.6433180562535882
4200,4.222144447417772,8.19572146443906,4.126588571369125,0.8290992866030038,0.4596991707661653,0.1661490809669407,0.027091418451656486,0.010203158833934198,0.6363320623078256
4300,4.21273571089551,8.416742269190149,4.2048214622366435,0.8473231998328041,0.4629936897033969,0.16788047949738008,0.028201659744017355,0.010220931769463872,0.6355335712800279
4400,4.335746668032659,8.56694491590618,4.286305785805264,0.8576612884338461,0.4666537497599882,0.16939222435617723,0.02898370753047471,0.010246850943870367,0.63261273411728
4500,4.49606745388941,9.001053825038337,4.276806926241399,0.893534886104024,0.4630183049864887,0.17109227403546517,0.030109174957735466,0.01027337821291728,0.625781074332052
4600,4.639755251375605,8.928314754582068,4.4689653715037005,0.886717747856756,0.4703759662465428,0.17239506931810142,0.03153397742815273,0.010310702252365089,0.6185371845490223
4700,4.603078469602271,9.149857479743815,4.579306756320692,0.9143421256334665,0.4716555473921808,0.17420754559545062,0.03216608297878031,0.010342407402526272,0.6117300174633373
4800,4.7486889601713616,9.45955835485892,4.649131211774252,0.9428179123126013,0.47628166515236775,0.17653569128795518,0.033751831380409776,0.0103798395028407,0.6021796915901125
4900,4.925928896151071,9.717542025753659,4.7189492820178955,0.9513138840526859,0.4809380928694209,0.1773625112673022,0.034482770249788804,0.010416137713359572,0.6018816551388945
5000,4.964770493225778,9.671771230613903,4.786354102149273,0.9836775189087366,0.47876187482052357,0.1796042008072489,0.03584474665399766,0.010452567119160133,0.5919632899002737
