milliseconds,PP,NP,STAB,UPS,EP1,EP2,ED,LP,BAS
0,-0.011427331935971204,0.14503354433099877,0.05359928930596028,-0.013122070612978553,0.17772602502311086,0.13993478396466386,0.009804571082234967,0.009993776543423549,0.9590950917028516
100,0.04568764035885982,0.26175913959171526,0.09465616261785366,0.0248958315092599,0.1867184745021046,0.14025247276448796,0.009663177442338099,0.009997521618072141,0.9516288605163855
200,0.25728134297738203,0.4749592507502399,0.2505623320888081,0.0298597863747646,0.19591304493585027,0.1397999619749723,0.00966007414083209,0.009998913814191697,0.9447751735805844
300,0.2472887282745643,0.6475246471322529,0.3706114278066083,0.06747750775088296,0.20583565736215148,0.13979348366018648,0.009832535687658624,0.009999242672380745,0.9274316044616978
400,0.3719564443111493,0.692760147981347,0.4346298124446096,0.08172680816618394,0.21748859732067413,0.14033818422449554,0.010180210636294425,0.01000044611035351,0.9197232367240638
500,0.468502882583108,0.931299723290329,0.4686515187798703,0.10601604975120306,0.22162097567732847,0.1406969261984967,0.009731620084250594,0.009989957937061231,0.9182273274049573
600,0.6056706193146589,1.2142919505191205,0.5871053160645848,0.1258226002843413,0.23068005976992523,0.1400367615828334,0.010282864463847623,0.009994729004790108,0.9062111859818548
700,0.7734413524116333,1.4033429331114209,0.7493921870766461,0.12906844693139308,0.24763195416098685,0.14048558200611705,0.009938472639678748,0.009993932887961967,0.8912294688017961
800,0.7603646893564542,1.5557627306276554,0.7642158078319327,0.17292175502419704,0.25114839134369205,0.14076432581640663,0.010705440787747525,0.00999203036962904,0.8894585844524803
900,0.8490035326993991,1.8618477482678557,0.8668053013055056,0.17858614181182578,0.25591431706556633,0.1404743877938991,0.010445850480561514,0.00999095437810528,0.8824091324050638
1000,1.0437474197431686,2.0326817659934417,1.0675377588871247,0.19845404540082642,0.2650170949316041,0.1407960417996764,0.010197295230704296,0.009996040650860105,0.865971815188595
1100,1.0560058645356694,2.17576113388062,1.1578405181439464,0.22626707420882156,0.27221293661759643,0.14162855904968724,0.010483105629768504,0.009989635229321423,0.8637612313133165
1200,1.202598397351005,2.352641632466962,1.2027908785985768,0.23496085535059313,0.2801692738089343,0.14098455489772757,0.010698408304420176,0.009993390658154515,0.8582038327509522
1300,1.2724431410581256,2.6693884676591892,1.26027906247392,0.255261684146745,0.2921098673957234,0.14189873650903434,0.011431081360050851,0.009986194771193316,0.8411869934879196
1400,1.3849387004501563,2.864939003283705,1.385316446150951,0.2829709183428618,0.2973241215891183,0.14155752886326667,0.011311775738283254,0.009990547607579897,0.8388354211889092
1500,1.5537951248851838,2.9011774472994967,1.5100887854579832,0.30685212628833125,0.307024369182211,0.14209686061195592,0.011453985053368239,0.009997362105615387,0.8230908628998468
1600,1.5468240692299438,3.071328270495704,1.544175213043105,0.31192554123037713,0.312247457313821,0.142714910974766,0.011547193429279816,0.009986066761389146,0.8235144393123502
1700,1.7061641908195975,3.53442974598385,1.7657219229539778,0.33204584714441443,0.32197664172934515,0.14291419261258886,0.01211115572078601,0.009993297553975015,0.8124407176535865
1800,1.8706808316581451,3.6116043791315318,1.8338052374026972,0.34873876661424236,0.33136853379551845,0.14326278611971927,0.012756486990084824,0.009987644880171644,0.8010333643315868
1900,1.9407889640461096,3.746068845274894,1.8404043469033224,0.3784466722795123,0.337733032671535,0.14407994665039683,0.012466413708381169,0.01000062932385519,0.7982999214348576
2000,1.980512332399183,4.007746553671318,1.9729861811576204,0.40285168968526114,0.34458363173361034,0.14481762200121046,0.012948925798160423,0.009996746255782585,0.794391227368078
2100,2.1122471256575546,4.128735336391939,2.0729036363724376,0.4172848339122381,0.34715884380326556,0.14485935865663754,0.013667770488646633,0.009993081192676365,0.7843586918974901
2200,2.175175468215564,4.444882367522909,2.131779478747874,0.4522637348622875,0.356181441084124,0.14513781802072775,0.014096116452552519,0.009995921923721653,0.7744788444744548
2300,2.2955819290445842,4.518559510803992,2.220014124782993,0.4513361303309716,0.3598588223621692,0.1460094446466922,0.014608182937912885,0.009999966342348468,0.7705089310510611
2400,2.4659681429226232,4.677417440079934,2.3634452633372725,0.4807805628689941,0.36718536036140875,0.1463810431016411,0.014833959571154172,0.010003144630859818,0.7609098897650064
2500,2.502635326257888,5.067755045409829,2.506378349222018,0.5038849207709406,0.3719698165489374,0.14764099727030147,0.015242263215176991,0.010009439939881331,0.7548589020746165
2600,2.542343298046958,5.219032275611942,2.6082693005926685,0.5072610906248717,0.3813956451258736,0.14829730867484953,0.01600632562857831,0.010006941504342632,0.7425812582966502
2700,2.7617596965948983,5.508846434820507,2.6178610758307026,0.5268646902626501,0.3865242051389486,0.14905362321405158,0.01642734762783121,0.0100229888798005,0.7343267472696713
2800,2.7700677470695187,5.662477664474962,2.784771255228874,0.5465653208660447,0.3949801570444168,0.14996059350125293,0.016864220420639377,0.010027247429181511,0.7313474932196722
2900,2.9030091806031666,5.790938711708154,2.9096140948475973,0.5759431578532452,0.3975553556315602,0.15037708935772232,0.017014980344101982,0.010025542913704985,0.7270671684760341
3000,2.96891480332267,6.044444843550218,2.916506688994447,0.5844384776858155,0.4010693077668149,0.1522070370367649,0.01827971724069728,0.01002982389981712,0.7113539306273781
3100,3.144488501092499,6.097657933069988,2.9933370398068155,0.6034685583327413,0.4077057226594526,0.1532229119737738,0.018763198099958644,0.010039701030066132,0.7097329231866473
3200,3.2183187168653205,6.488843896600704,3.1918763419627276,0.6205543067085212,0.4141245174574009,0.15416074598034996,0.018919967237674095,0.010048288101319573,0.6995179794594272
3300,3.3307425819218883,6.564747721337755,3.2609318059866483,0.6462085534946478,0.41590705839602704,0.15477125753016002,0.019562909807500525,0.010059446881680752,0.6951061840831548
3400,3.3852888105552457,6.876346182949328,3.3870414010388936,0.6690922914363197,0.4270098788259033,0.15532513153561084,0.020470798865301756,0.010070446414067654,0.6919747493354923
3500,3.4504784969009434,6.889268138697933,3.3577799788714753,0.6817944328771239,0.4283472569148248,0.1571193036646268,0.020947545691615266,0.010078306729778459,0.6786869376065781
3600,3.57807992098484,7.113802347604338,3.4542435458470897,0.722583659457583,0.4319208932513847,0.1580674976344697,0.0221097017519257,0.010089741167664982,0.6716607654047507
3700,3.6890979674146682,7.399985121699568,3.6464530663060883,0.7258851555877975,0.4329322550942437,0.15926754473490143,0.02323869594955742,0.010112875141499743,0.6738751552519163
3800,3.837146735839513,7.614523501320039,3.7142048212719176,0.7555568055051912,0.44245204813451233,0.161203524187352,0.023873714122379278,0.010124985325771808,0.6633622298836563
3900,3.856885406713801,7.581645377527797,3.8000729205818526,0.7624476659779242,0.4467584738260314,0.1617599371016244,0.024566040265203412,0.01014170657261828,0.6549322677482667
4000,3.9840072122763597,7.769511767136228,3.8772886106201123,0.7785703773859997,0.4521781023425494,0.1633922604873123,0.025390989665797736,0.010155512261086927,0.6563300823070339
4100,4.049191190375718,8.105228188060076,4.002210015815795,0.8023771108716857,0.45190284647616075,0.1650381145004769,0.026220964261320718,0.010179201245677054,0.6455640378873179
4200,4.1279967386126355,8.183230289495182,4.007479966530493,0.833339180468106,0.45287822811649214,0.16630077828490614,0.02741255472047359,0.010206407894148206,0.6413851411886156
4300,4.252847263210224,8.586028325555919,4.140395467249199,0.8460078733666107,0.46458577978431015,0.16743559599750826,0.028514206892343585,0.010229206097790601,0.6315906166141536
4400,4.386793965819702,8.559979294010295,4.238405830497904,0.8545173628404988,0.4662880060883683,0.16942428990628344,0.029522985298248264,0.010249550160094583,0.6281322914145238
4500,4.452303401394966,8.733030692297907,4.412580132578383,0.8963514870322388,0.46442130973735835,0.1708122313140118,0.030359343096798223,0.010281032210831969,0.6229817576726456
4600,4.569392387898941,9.186579759035958,4.414767144740669,0.8899563952676917,0.4679759360946315,0.17239403121387978,0.031580210957280364,0.010313036606704913,0.6176316958562234
4700,4.744459357496213,9.132554080383665,4.560521653933654,0.9164258669194146,0.47726597106334073,0.1740682158726017,0.03245727643706854,0.01034655272518993,0.6133586659808521
4800,4.779849960591228,9.48288384292519,4.676156272412227,0.9329197905208901,0.47128851810660477,0.17657233526175284,0.03363448489461055,0.010372261930675778,0.599493533454679
4900,4.803004625530146,9.669896923926252,4.7112694288432335,0.9480150564552167,0.4779136751423289,0.17768379292759579,0.03491204525010497,0.010416167648519449,0.5946999793561766
5000,4.95268529262681,9.916449384109757,4.77983430159968,0.9735781739953335,0.48266846118437695,0.17969078837679042,0.03539655873693545,0.010452288544849983,0.5885055982262488
